# Time-averaged data for fix msd_out
# TimeStep c_msd_H[4]
500000 0
501000 0.184289
502000 0.880823
503000 1.1224
504000 0.618782
505000 0.7498
506000 0.707213
507000 1.54306
508000 0.392885
509000 0.478698
510000 0.731194
511000 0.610836
512000 1.27942
513000 1.13922
514000 0.825895
515000 0.876406
516000 1.3241
517000 0.950187
518000 1.68346
519000 9.42581
520000 9.08381
521000 11.0428
522000 9.66334
523000 8.93862
524000 16.5658
525000 20.3545
526000 22.9537
527000 22.1274
528000 23.0689
529000 26.4509
530000 21.5739
531000 19.7889
532000 17.9936
533000 19.0167
534000 19.1295
535000 23.7784
536000 19.7504
537000 21.1361
538000 18.5632
539000 20.3824
540000 22.0719
541000 18.6511
542000 19.716
543000 18.853
544000 19.2608
545000 19.6382
546000 23.6192
547000 20.3894
548000 19.9496
549000 19.2267
550000 16.8337
551000 20.9812
552000 22.0056
553000 19.4269
554000 21.1399
555000 22.8405
556000 17.5318
557000 21.0204
558000 19.9603
559000 11.6218
560000 6.45682
561000 7.9041
562000 9.30833
563000 10.0735
564000 26.3069
565000 8.40972
566000 6.81718
567000 7.09429
568000 25.1646
569000 25.4711
570000 12.412
571000 18.7965
572000 8.78482
573000 9.81381
574000 10.2337
575000 9.62546
576000 11.366
577000 12.5232
578000 9.17317
579000 30.292
580000 51.2546
581000 28.7411
582000 27.0661
583000 26.9802
584000 29.9718
585000 26.8388
586000 30.4236
587000 21.4857
588000 27.9514
589000 23.6159
590000 28.4053
591000 25.9705
592000 29.1581
593000 28.4235
594000 25.7501
595000 26.5598
596000 28.3959
597000 27.2355
598000 30.8775
599000 25.8017
600000 27.743
601000 28.0084
602000 27.9777
603000 28.1646
604000 26.458
605000 27.1802
606000 27.7681
607000 29.8259
608000 26.2091
609000 26.9625
610000 29.6431
611000 28.3432
612000 27.445
613000 26.6945
614000 26.4138
615000 29.1184
616000 28.4791
617000 28.3569
618000 27.3063
619000 28.6142
620000 30.059
621000 27.9178
622000 27.5991
623000 27.8676
624000 29.0539
625000 26.6286
626000 26.1654
627000 26.2583
628000 27.8212
629000 27.852
630000 25.0106
631000 24.1952
632000 29.4192
633000 25.0265
634000 28.4529
635000 26.2432
636000 36.1925
637000 25.4849
638000 29.9405
639000 36.6666
640000 38.6531
641000 26.1241
642000 31.8828
643000 21.4669
644000 28.874
645000 22.7857
646000 47.6051
647000 50.7657
648000 55.7581
649000 48.3547
650000 67.2235
651000 74.2057
652000 89.9737
653000 83.9419
654000 81.5236
