# Time-averaged data for fix boxdump
# TimeStep v_lx_val v_ly_val v_lz_val
20000 20.3543 20.3543 20.3543
20200 20.3543 20.3543 20.3543
20400 20.3543 20.3543 20.3543
20600 20.3543 20.3543 20.3543
20800 20.3543 20.3543 20.3543
21000 20.3543 20.3543 20.3543
21200 20.3543 20.3543 20.3543
21400 20.3543 20.3543 20.3543
21600 20.3543 20.3543 20.3543
21800 20.3543 20.3543 20.3543
22000 20.3543 20.3543 20.3543
22200 20.3543 20.3543 20.3543
22400 20.3543 20.3543 20.3543
22600 20.3543 20.3543 20.3543
22800 20.3543 20.3543 20.3543
23000 20.3543 20.3543 20.3543
23200 20.3543 20.3543 20.3543
23400 20.3543 20.3543 20.3543
23600 20.3543 20.3543 20.3543
23800 20.3543 20.3543 20.3543
24000 20.3543 20.3543 20.3543
24200 20.3543 20.3543 20.3543
24400 20.3543 20.3543 20.3543
24600 20.3543 20.3543 20.3543
24800 20.3543 20.3543 20.3543
25000 20.3543 20.3543 20.3543
25200 20.3543 20.3543 20.3543
25400 20.3543 20.3543 20.3543
25600 20.3543 20.3543 20.3543
25800 20.3543 20.3543 20.3543
26000 20.3543 20.3543 20.3543
26200 20.3543 20.3543 20.3543
26400 20.3543 20.3543 20.3543
26600 20.3543 20.3543 20.3543
26800 20.3543 20.3543 20.3543
27000 20.3543 20.3543 20.3543
27200 20.3544 20.3544 20.3544
27400 20.3544 20.3544 20.3544
27600 20.3544 20.3544 20.3544
27800 20.3544 20.3544 20.3544
28000 20.3544 20.3544 20.3544
28200 20.3544 20.3544 20.3544
28400 20.3544 20.3544 20.3544
28600 20.3544 20.3544 20.3544
28800 20.3544 20.3544 20.3544
29000 20.3544 20.3544 20.3544
29200 20.3544 20.3544 20.3544
29400 20.3544 20.3544 20.3544
29600 20.3544 20.3544 20.3544
29800 20.3544 20.3544 20.3544
30000 20.3544 20.3544 20.3544
30200 20.3544 20.3544 20.3544
30400 20.3544 20.3544 20.3544
30600 20.3544 20.3544 20.3544
30800 20.3544 20.3544 20.3544
31000 20.3544 20.3544 20.3544
31200 20.3544 20.3544 20.3544
31400 20.3544 20.3544 20.3544
31600 20.3544 20.3544 20.3544
31800 20.3544 20.3544 20.3544
32000 20.3544 20.3544 20.3544
32200 20.3544 20.3544 20.3544
32400 20.3544 20.3544 20.3544
32600 20.3544 20.3544 20.3544
32800 20.3544 20.3544 20.3544
33000 20.3544 20.3544 20.3544
33200 20.3544 20.3544 20.3544
33400 20.3545 20.3545 20.3545
33600 20.3545 20.3545 20.3545
33800 20.3545 20.3545 20.3545
34000 20.3545 20.3545 20.3545
34200 20.3545 20.3545 20.3545
34400 20.3545 20.3545 20.3545
34600 20.3545 20.3545 20.3545
34800 20.3545 20.3545 20.3545
35000 20.3545 20.3545 20.3545
35200 20.3545 20.3545 20.3545
35400 20.3545 20.3545 20.3545
35600 20.3545 20.3545 20.3545
35800 20.3545 20.3545 20.3545
36000 20.3545 20.3545 20.3545
36200 20.3545 20.3545 20.3545
36400 20.3545 20.3545 20.3545
36600 20.3545 20.3545 20.3545
36800 20.3545 20.3545 20.3545
37000 20.3545 20.3545 20.3545
37200 20.3545 20.3545 20.3545
37400 20.3545 20.3545 20.3545
37600 20.3546 20.3546 20.3546
37800 20.3546 20.3546 20.3546
38000 20.3546 20.3546 20.3546
38200 20.3546 20.3546 20.3546
38400 20.3546 20.3546 20.3546
38600 20.3546 20.3546 20.3546
38800 20.3546 20.3546 20.3546
39000 20.3546 20.3546 20.3546
39200 20.3546 20.3546 20.3546
39400 20.3546 20.3546 20.3546
39600 20.3546 20.3546 20.3546
39800 20.3546 20.3546 20.3546
40000 20.3546 20.3546 20.3546
40200 20.3546 20.3546 20.3546
40400 20.3546 20.3546 20.3546
40600 20.3546 20.3546 20.3546
40800 20.3547 20.3547 20.3547
41000 20.3547 20.3547 20.3547
41200 20.3547 20.3547 20.3547
41400 20.3547 20.3547 20.3547
41600 20.3547 20.3547 20.3547
41800 20.3547 20.3547 20.3547
42000 20.3547 20.3547 20.3547
42200 20.3547 20.3547 20.3547
42400 20.3547 20.3547 20.3547
42600 20.3547 20.3547 20.3547
42800 20.3547 20.3547 20.3547
43000 20.3547 20.3547 20.3547
43200 20.3547 20.3547 20.3547
43400 20.3547 20.3547 20.3547
43600 20.3548 20.3548 20.3548
43800 20.3548 20.3548 20.3548
44000 20.3548 20.3548 20.3548
44200 20.3548 20.3548 20.3548
44400 20.3548 20.3548 20.3548
44600 20.3548 20.3548 20.3548
44800 20.3548 20.3548 20.3548
45000 20.3548 20.3548 20.3548
45200 20.3548 20.3548 20.3548
45400 20.3548 20.3548 20.3548
45600 20.3548 20.3548 20.3548
45800 20.3548 20.3548 20.3548
46000 20.3548 20.3548 20.3548
46200 20.3549 20.3549 20.3549
46400 20.3549 20.3549 20.3549
46600 20.3549 20.3549 20.3549
46800 20.3549 20.3549 20.3549
47000 20.3549 20.3549 20.3549
47200 20.3549 20.3549 20.3549
47400 20.3549 20.3549 20.3549
47600 20.3549 20.3549 20.3549
47800 20.3549 20.3549 20.3549
48000 20.3549 20.3549 20.3549
48200 20.3549 20.3549 20.3549
48400 20.355 20.355 20.355
48600 20.355 20.355 20.355
48800 20.355 20.355 20.355
49000 20.355 20.355 20.355
49200 20.355 20.355 20.355
49400 20.355 20.355 20.355
49600 20.355 20.355 20.355
49800 20.355 20.355 20.355
50000 20.355 20.355 20.355
50200 20.355 20.355 20.355
50400 20.355 20.355 20.355
50600 20.3551 20.3551 20.3551
50800 20.3551 20.3551 20.3551
51000 20.3551 20.3551 20.3551
51200 20.3551 20.3551 20.3551
51400 20.3551 20.3551 20.3551
51600 20.3551 20.3551 20.3551
51800 20.3551 20.3551 20.3551
52000 20.3551 20.3551 20.3551
52200 20.3551 20.3551 20.3551
52400 20.3551 20.3551 20.3551
52600 20.3552 20.3552 20.3552
52800 20.3552 20.3552 20.3552
53000 20.3552 20.3552 20.3552
53200 20.3552 20.3552 20.3552
53400 20.3552 20.3552 20.3552
53600 20.3552 20.3552 20.3552
53800 20.3552 20.3552 20.3552
54000 20.3552 20.3552 20.3552
54200 20.3552 20.3552 20.3552
54400 20.3553 20.3553 20.3553
54600 20.3553 20.3553 20.3553
54800 20.3553 20.3553 20.3553
55000 20.3553 20.3553 20.3553
55200 20.3553 20.3553 20.3553
55400 20.3553 20.3553 20.3553
55600 20.3553 20.3553 20.3553
55800 20.3553 20.3553 20.3553
56000 20.3553 20.3553 20.3553
56200 20.3554 20.3554 20.3554
56400 20.3554 20.3554 20.3554
56600 20.3554 20.3554 20.3554
56800 20.3554 20.3554 20.3554
57000 20.3554 20.3554 20.3554
57200 20.3554 20.3554 20.3554
57400 20.3554 20.3554 20.3554
57600 20.3554 20.3554 20.3554
57800 20.3554 20.3554 20.3554
58000 20.3555 20.3555 20.3555
58200 20.3555 20.3555 20.3555
58400 20.3555 20.3555 20.3555
58600 20.3555 20.3555 20.3555
58800 20.3555 20.3555 20.3555
59000 20.3555 20.3555 20.3555
59200 20.3555 20.3555 20.3555
59400 20.3555 20.3555 20.3555
59600 20.3556 20.3556 20.3556
59800 20.3556 20.3556 20.3556
60000 20.3556 20.3556 20.3556
60200 20.3556 20.3556 20.3556
60400 20.3556 20.3556 20.3556
60600 20.3556 20.3556 20.3556
60800 20.3556 20.3556 20.3556
61000 20.3557 20.3557 20.3557
61200 20.3557 20.3557 20.3557
61400 20.3557 20.3557 20.3557
