# Time-averaged data for fix msd_out
# TimeStep c_msd_H[4]
500000 0
501000 0.0663685
502000 0.0494644
503000 0.0559406
504000 0.016359
505000 0.0531748
506000 0.012275
507000 0.0768588
508000 0.161542
509000 0.165582
510000 0.0387358
511000 0.339113
512000 0.0596802
513000 0.0772989
514000 0.211683
515000 0.0697104
516000 0.00633937
517000 0.122813
518000 0.0531464
519000 0.0619977
520000 0.274181
521000 0.11474
522000 0.0563765
523000 0.0255449
524000 0.044215
525000 0.054924
526000 0.0930825
527000 0.131169
528000 0.0358724
529000 0.142851
530000 0.0042991
531000 0.0456086
532000 0.0708444
533000 0.0138598
534000 0.0354301
535000 0.0765007
536000 0.311809
537000 0.0809579
538000 0.0883311
539000 0.0367712
540000 0.206423
541000 0.0859058
542000 0.0670668
543000 0.0835952
544000 0.00983906
545000 0.0941605
546000 0.14247
547000 0.0243021
548000 0.0577935
549000 0.181844
550000 0.020667
551000 0.155302
552000 0.242615
553000 0.0479989
554000 0.0829409
555000 0.112756
556000 0.0715913
557000 0.0330666
558000 0.369732
559000 0.0159991
560000 0.0114085
561000 0.0190188
562000 0.145217
563000 0.231448
564000 0.28759
565000 0.0608187
566000 0.0500562
567000 0.110348
568000 0.0905727
569000 0.0558245
570000 0.00918221
571000 0.100872
572000 0.106514
573000 0.216682
574000 0.336547
575000 0.175417
576000 0.217256
577000 0.0137282
578000 0.0166734
579000 0.163498
580000 0.0121319
581000 0.218583
582000 0.186902
583000 0.0394295
584000 0.0180948
585000 0.0771595
586000 0.19808
587000 0.111582
588000 0.0667428
589000 0.166928
590000 0.0390342
591000 0.0755981
592000 0.0373969
593000 0.0677881
594000 0.157718
595000 0.0474055
596000 0.124478
597000 0.167959
598000 0.123283
599000 0.079246
600000 0.100303
601000 0.169134
602000 0.0427596
603000 0.112377
604000 0.0580266
605000 0.0519487
606000 0.162185
607000 0.0190458
608000 0.0454151
609000 0.142821
610000 0.27566
611000 0.134544
612000 0.109456
613000 0.0727716
614000 0.0300118
615000 0.134997
616000 0.047656
617000 0.116812
618000 0.0586756
619000 0.27623
620000 0.0703044
621000 0.108757
622000 0.122593
623000 0.406719
624000 0.187388
625000 0.108619
626000 0.0797378
627000 0.0720236
628000 0.205906
629000 0.0381232
630000 0.401503
631000 0.202238
632000 0.140824
633000 0.00495907
634000 0.109143
635000 0.142721
636000 0.406733
637000 1.11434
638000 0.0746058
639000 0.0833871
640000 0.225637
641000 0.116942
642000 0.240244
643000 0.0349306
644000 0.00791191
645000 0.0478706
646000 0.0868824
647000 0.0465441
648000 0.274098
649000 0.0647637
650000 0.283041
651000 0.177314
652000 0.256407
653000 0.532797
654000 0.0794127
655000 0.0454669
656000 0.141845
657000 0.32631
658000 0.138563
659000 0.212611
660000 0.0926829
661000 0.199556
662000 0.0913769
663000 0.00834563
664000 0.214555
665000 0.211423
666000 0.0379363
667000 0.70646
668000 0.30145
669000 0.318007
670000 0.0382071
671000 0.165854
672000 0.283651
673000 0.164951
674000 0.158292
675000 0.059963
676000 0.237956
677000 0.247936
678000 0.0546275
679000 0.122852
680000 0.0584464
681000 0.252126
682000 0.0242636
683000 0.0956526
684000 0.191152
685000 0.224148
686000 0.0607819
687000 0.0168392
688000 0.114119
689000 0.0858022
690000 0.0111967
691000 0.0953901
692000 0.0173724
693000 0.0293278
694000 0.0485912
695000 0.055461
696000 0.0348841
697000 0.0492341
698000 0.143148
699000 0.0430277
700000 0.0424369
701000 0.0573757
702000 0.140404
703000 0.0606835
704000 0.290521
705000 0.208757
706000 0.192366
707000 0.160845
708000 0.275909
709000 0.273032
710000 0.079308
711000 0.130934
712000 0.0715945
713000 0.176882
714000 0.0525701
715000 0.200546
716000 0.0646867
717000 0.0682821
718000 0.00232408
719000 0.0593265
720000 0.00431819
721000 0.0434172
722000 0.173856
723000 0.0626368
724000 0.0442128
725000 0.137071
726000 0.307007
727000 0.134892
728000 0.062967
729000 0.0380267
730000 0.234698
731000 0.0183209
732000 0.0276116
733000 0.0801864
734000 0.135944
735000 0.119851
736000 0.0653261
737000 0.0365549
738000 0.235954
739000 0.0290814
740000 0.122074
741000 0.29343
742000 0.111665
743000 0.0440596
744000 0.00680593
745000 0.0449941
746000 0.037046
747000 0.370612
748000 0.127401
