# Time-averaged data for fix msd_out
# TimeStep c_msd_H[4]
500000 0
501000 0.127465
502000 0.034002
503000 0.143672
504000 0.07137
505000 0.146603
506000 0.208652
507000 0.0523007
508000 0.0200484
509000 0.116875
510000 0.057698
511000 0.0290393
512000 0.0881058
513000 0.12007
514000 0.0317119
515000 0.0680406
516000 0.0459754
517000 0.0225702
518000 0.129881
519000 0.0272186
520000 0.100115
521000 0.0995797
522000 0.111699
523000 0.178212
524000 0.0791244
525000 0.0266839
526000 0.0172102
527000 0.119386
528000 0.15253
529000 0.0965185
530000 0.0867742
531000 0.0808071
532000 0.00554543
533000 0.215747
534000 0.0995392
535000 0.0708994
536000 0.189518
537000 0.020794
538000 0.139309
539000 0.098815
540000 0.108226
541000 0.0393348
542000 0.159407
543000 0.0311433
544000 0.199027
545000 0.0714984
546000 0.0636212
547000 0.0697352
548000 0.00485771
549000 0.0362095
550000 0.0777889
551000 0.114293
552000 0.017479
553000 0.0375463
554000 0.170841
555000 0.030201
556000 0.102271
557000 0.0845372
558000 0.0904906
559000 0.0732667
560000 0.0259977
561000 0.193079
562000 0.0293998
563000 0.0852651
564000 0.10894
565000 0.0344482
566000 0.0997039
567000 0.140168
568000 0.154909
569000 0.092167
570000 0.0980351
571000 0.121217
572000 0.107432
573000 0.0517276
574000 0.0342852
575000 0.061125
576000 0.0503321
577000 0.0201945
578000 0.0296186
579000 0.0218267
580000 0.0847753
581000 0.142878
582000 0.0313501
583000 0.0449638
584000 0.0294385
585000 0.109875
586000 0.0362025
587000 0.165959
588000 0.0804717
589000 0.0412839
590000 0.0979436
591000 0.19094
592000 0.138613
593000 0.0572634
594000 0.0251922
595000 0.148495
596000 0.140083
597000 0.0308716
598000 0.0408036
599000 0.0840938
600000 0.0292119
601000 0.080504
602000 0.121778
603000 0.142789
604000 0.0252652
605000 0.0264989
606000 0.0413405
607000 0.0102856
608000 0.0869543
609000 0.0715315
610000 0.0180752
611000 0.0397585
612000 0.118599
613000 0.0383955
614000 0.012225
615000 0.0784491
616000 0.0312222
617000 0.0865724
618000 0.0497794
619000 0.0471083
620000 0.0901637
621000 0.0114701
622000 0.102459
623000 0.111393
624000 0.0262763
625000 0.069198
626000 0.0734579
627000 0.0186581
628000 0.0465566
629000 0.102355
630000 0.049198
631000 0.0293996
632000 0.112442
633000 0.0254121
634000 0.191173
635000 0.132072
636000 0.0951312
637000 0.0688883
638000 0.178323
639000 0.101276
640000 0.0796631
641000 0.149846
642000 0.00836324
643000 0.172894
644000 0.0795018
645000 0.0109428
646000 0.00268755
647000 0.0586236
648000 0.0645013
649000 0.231615
650000 0.0608015
651000 0.086264
652000 0.153979
653000 0.0147908
654000 0.0219443
655000 0.00260025
656000 0.0271298
657000 0.0418575
658000 0.0826186
659000 0.0373798
660000 0.0226337
661000 0.0432822
662000 0.0461034
663000 0.0479021
664000 0.0208706
665000 0.0183392
666000 0.0579785
667000 0.0733949
668000 0.0112277
669000 0.0367462
670000 0.102991
671000 0.0692751
672000 0.0143542
673000 0.131963
674000 0.148753
675000 0.0446451
676000 0.0898957
677000 0.053077
678000 0.020878
679000 0.0242724
680000 0.100818
681000 0.052462
682000 0.0226256
683000 0.0533858
684000 0.0790927
685000 0.0859492
686000 0.0283168
687000 0.0520773
688000 0.0909411
689000 0.032239
690000 0.035567
691000 0.0524434
692000 0.0303573
693000 0.00962923
694000 0.0574156
695000 0.0179796
696000 0.0169573
697000 0.0491203
698000 0.164469
699000 0.0200158
700000 0.0293858
701000 0.0526557
702000 0.0517604
703000 0.06137
704000 0.0469005
705000 0.0848828
706000 0.0538059
707000 0.0409581
708000 0.00336641
709000 0.0805638
710000 0.0236888
711000 0.0732576
712000 0.00816904
713000 0.0341687
714000 0.124726
715000 0.0916919
716000 0.0695593
717000 0.0333373
718000 0.048975
719000 0.0204491
720000 0.105692
721000 0.0379888
722000 0.0905085
723000 0.0579156
724000 0.0385732
725000 0.0548017
726000 0.0194824
727000 0.0222186
728000 0.0198579
729000 0.0923736
730000 0.0590117
731000 0.0889589
732000 0.0149928
733000 0.103973
734000 0.0583072
735000 0.0309395
736000 0.0339089
737000 0.043721
738000 0.0609263
739000 0.1789
740000 0.0961016
741000 0.112906
742000 0.115352
743000 0.208842
744000 0.0447593
745000 0.0041521
746000 0.00293925
747000 0.212003
748000 0.206187
749000 0.0970036
750000 0.101401
751000 0.177287
752000 0.943431
753000 5.79529
754000 4.34321
755000 5.52057
756000 5.86943
757000 5.12728
758000 4.95903
759000 5.21662
760000 4.99555
761000 6.10724
762000 5.44567
763000 5.56248
764000 6.19484
765000 6.81687
766000 4.71041
767000 4.91514
768000 5.8125
769000 6.44739
770000 6.06902
771000 6.46978
772000 5.60413
773000 5.3892
774000 4.29535
775000 4.81192
776000 5.72983
777000 6.15283
778000 5.36484
779000 5.92296
780000 6.29527
781000 5.50004
782000 5.1854
783000 4.79391
784000 6.74726
785000 5.57336
786000 4.86163
787000 6.24237
788000 5.45897
789000 7.23122
790000 5.54358
791000 5.78692
792000 6.28342
793000 5.68693
794000 5.5127
795000 5.30636
796000 5.72182
797000 6.10007
798000 5.74863
799000 4.69301
800000 5.26817
801000 5.70605
802000 5.91007
803000 5.94207
804000 7.29627
805000 6.48577
806000 4.92495
807000 5.49344
808000 5.90185
809000 6.56761
810000 5.28492
811000 5.53436
812000 7.09351
813000 4.75379
814000 6.13881
815000 5.56432
816000 5.60261
817000 4.72697
818000 6.2514
819000 4.15215
820000 5.56176
821000 5.57495
822000 5.38362
823000 4.27471
824000 5.12626
825000 6.04281
826000 5.56751
827000 4.17751
828000 6.33927
829000 4.55037
830000 6.28631
831000 6.03074
832000 5.43886
833000 6.17582
834000 5.93061
835000 6.29473
836000 4.91305
837000 5.33012
838000 4.89579
839000 4.65706
840000 6.14627
841000 4.66482
842000 5.33597
843000 5.95377
844000 6.53209
845000 5.35882
846000 5.77085
847000 5.77574
848000 5.48548
849000 5.50109
850000 5.14662
851000 5.83761
852000 5.68099
853000 5.74379
854000 5.4984
855000 4.73254
856000 5.03796
857000 5.63718
858000 5.74368
859000 5.14337
860000 6.7517
861000 5.93421
862000 5.53937
863000 5.1405
864000 5.74197
865000 6.09478
866000 5.82963
867000 5.60492
868000 5.67913
869000 6.39032
870000 5.59277
871000 5.48483
872000 6.17725
873000 5.56967
874000 6.37328
875000 5.51264
876000 5.73573
877000 4.89865
878000 6.37948
879000 6.18774
880000 5.58411
881000 4.40801
882000 6.3686
883000 5.38515
884000 5.76097
885000 5.94372
886000 5.22736
887000 6.46261
888000 6.76329
889000 6.12734
890000 5.62702
891000 5.38105
892000 6.7976
893000 5.9984
894000 4.58191
895000 5.23285
896000 5.70074
897000 6.74436
898000 6.64614
899000 6.00281
900000 6.07328
901000 5.44185
902000 5.48787
903000 5.79101
904000 5.79488
905000 5.46659
906000 5.17728
907000 5.72074
908000 5.81029
909000 6.38862
910000 6.57554
911000 5.12175
912000 6.18552
913000 5.08259
914000 6.25069
915000 6.30287
916000 5.90055
917000 6.11566
918000 5.15725
919000 6.48474
920000 4.80942
921000 6.02944
922000 5.00632
923000 5.02946
924000 5.72709
925000 5.48973
926000 6.55825
927000 4.92679
928000 4.49035
929000 5.45772
930000 5.80912
931000 5.99949
932000 6.46626
933000 6.43789
934000 6.71173
935000 5.57575
936000 6.08258
937000 5.30858
938000 5.12018
939000 6.03906
940000 5.52494
941000 5.17504
942000 6.18535
943000 6.27324
944000 6.29384
945000 5.18643
946000 5.2754
947000 6.27324
948000 5.8462
949000 6.44484
950000 6.22338
951000 5.46744
952000 6.30033
953000 5.58143
954000 5.73878
955000 5.24801
956000 6.12114
957000 6.06311
958000 5.93165
959000 6.40757
960000 5.6184
961000 5.83329
962000 6.15948
963000 6.50137
964000 4.73691
965000 6.06361
966000 5.90334
967000 5.84762
968000 6.60616
969000 5.5599
970000 5.5915
971000 5.22935
972000 5.36786
973000 5.07196
974000 5.96345
975000 6.40954
976000 6.6626
977000 6.25505
978000 6.46859
979000 4.84176
980000 5.4475
981000 5.2333
982000 5.32867
983000 6.67595
984000 5.0225
985000 5.0411
986000 5.5404
987000 5.80614
988000 7.21119
989000 6.39792
990000 5.07203
991000 6.12921
992000 5.62698
993000 5.71234
994000 6.00367
995000 5.31249
996000 6.90376
997000 6.75481
998000 4.99631
999000 6.07473
1000000 4.99145
1001000 6.31655
1002000 5.74642
1003000 5.88756
1004000 6.44811
1005000 6.04153
1006000 6.01533
1007000 6.01254
1008000 4.83509
1009000 6.02393
1010000 6.44446
1011000 6.249
1012000 4.95109
1013000 7.93056
1014000 8.04605
1015000 6.10348
1016000 5.77455
1017000 6.54427
1018000 5.95546
1019000 6.08426
1020000 6.57202
1021000 7.95727
1022000 7.54773
1023000 6.13627
1024000 5.23432
1025000 7.71327
1026000 5.46163
1027000 5.14347
1028000 7.11495
1029000 5.56396
1030000 6.28957
1031000 6.27039
1032000 6.72565
1033000 5.0446
1034000 5.58019
1035000 5.75606
1036000 5.70889
1037000 6.85163
1038000 6.74682
1039000 6.12432
1040000 5.2045
1041000 5.30196
1042000 5.54407
1043000 5.2623
1044000 5.67121
1045000 5.47719
1046000 6.40352
1047000 5.29429
1048000 5.58329
1049000 5.6324
1050000 6.19385
1051000 4.563
1052000 5.17399
1053000 5.86407
1054000 5.61364
1055000 5.82739
1056000 5.22105
1057000 5.47229
1058000 6.06271
1059000 5.65517
1060000 5.42204
1061000 5.48816
1062000 5.2808
1063000 5.87504
1064000 6.09011
1065000 5.26079
1066000 6.70148
1067000 5.51227
1068000 5.16182
1069000 6.44887
1070000 5.90089
1071000 5.72881
1072000 5.35705
1073000 5.09195
1074000 5.64901
1075000 6.18768
1076000 6.04932
1077000 5.61002
1078000 4.93877
1079000 5.29695
1080000 5.83941
1081000 6.26846
1082000 5.39607
1083000 5.38246
1084000 5.15584
1085000 6.614
1086000 5.40339
1087000 6.97515
1088000 5.74241
1089000 6.87834
1090000 6.62399
1091000 6.21861
1092000 5.37863
1093000 4.43465
1094000 6.7287
1095000 6.57586
1096000 7.09493
1097000 6.58625
1098000 5.74471
1099000 5.14175
