Node: d1028  Start: Mon Jun 22 04:36:05 AM EDT 2026
LAMMPS (11 Feb 2026 - Development - patch_11Feb2026-99-gb75dfcc930-modified)
W0622 04:36:37.492000 1079092 site-packages/torch/fx/_symbolic_trace.py:56] is_fx_tracing will return true for both fx.symbolic_trace and torch.export. Please use is_fx_tracing_symbolic_tracing() for specifically fx.symbolic_trace or torch.compiler.is_compiling() for specifically torch.export/compile.
KOKKOS mode with Kokkos version 5.0.2 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (-0.0045823087 -0.0045823087 -0.0045823087) to (17.859582 17.859582 17.859582)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  500 atoms
  reading velocities ...
  500 velocities
  read_data CPU = 0.115 seconds

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 8, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mliap/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 112.8 | 112.8 | 112.8 Mbytes
   Step          Time           Temp          PotEng         KinEng         Press          Volume           Lx             Ly             Lz      
      1700   0.85           256.10418     -3234.9049      16.518927      15308.381      5701.8224      17.865063      17.865063      17.865063    
      1800   0.9            260.06997     -3235.163       16.774724      17796.41       5701.9257      17.865171      17.865171      17.865171    
      1900   0.95           258.52092     -3235.0656      16.674809      15542.171      5702.035       17.865285      17.865285      17.865285    
      2000   1              259.82377     -3235.152       16.758844      14581.454      5702.1498      17.865405      17.865405      17.865405    
      2100   1.05           256.11362     -3234.9153      16.519536      16089.396      5702.2698      17.865531      17.865531      17.865531    
      2200   1.1            260.9101      -3235.2274      16.828913      16234.84       5702.3954      17.865662      17.865662      17.865662    
      2300   1.15           258.05068     -3235.0456      16.644478      15317.316      5702.5264      17.865799      17.865799      17.865799    
      2400   1.2            261.06754     -3235.2432      16.839068      16326.192      5702.6631      17.865941      17.865941      17.865941    
      2500   1.25           257.1562      -3234.9937      16.586783      16748.258      5702.8058      17.86609       17.86609       17.86609     
      2600   1.3            258.30746     -3235.071       16.661041      15375.844      5702.9543      17.866245      17.866245      17.866245    
      2700   1.35           263.11215     -3235.3839      16.970947      14452.661      5703.1083      17.866406      17.866406      17.866406    
      2800   1.4            254.10846     -3234.8061      16.390202      15152.758      5703.2676      17.866573      17.866573      17.866573    
      2900   1.45           256.56469     -3234.9677      16.548631      15713.538      5703.4322      17.866745      17.866745      17.866745    
      3000   1.5            255.26173     -3234.8869      16.464589      15059.625      5703.6023      17.866922      17.866922      17.866922    
      3100   1.55           265.82404     -3235.5714      17.145867      16478.287      5703.7777      17.867105      17.867105      17.867105    
      3200   1.6            264.92748     -3235.5175      17.088038      16902.126      5703.9589      17.867294      17.867294      17.867294    
      3300   1.65           249.66166     -3234.5362      16.10338       17131.05       5704.1462      17.86749       17.86749       17.86749     
      3400   1.7            262.95468     -3235.3973      16.96079       16718.192      5704.3395      17.867692      17.867692      17.867692    
      3500   1.75           256.40909     -3234.9788      16.538595      14962.407      5704.5385      17.8679        17.8679        17.8679      
      3600   1.8            270.19388     -3235.8714      17.427725      15773.485      5704.7431      17.868113      17.868113      17.868113    
      3700   1.85           257.87045     -3235.0804      16.632854      16809.049      5704.9531      17.868333      17.868333      17.868333    
      3800   1.9            252.97324     -3234.7688      16.31698       18826.7        5705.1691      17.868558      17.868558      17.868558    
      3900   1.95           258.37017     -3235.121       16.665086      16419.432      5705.3914      17.86879       17.86879       17.86879     
      4000   2              264.27831     -3235.5063      17.046166      16758.563      5705.6195      17.869028      17.869028      17.869028    
      4100   2.05           258.41752     -3235.1322      16.66814       17149.713      5705.8535      17.869273      17.869273      17.869273    
      4200   2.1            254.31922     -3234.8723      16.403797      16593.953      5706.0935      17.869523      17.869523      17.869523    
      4300   2.15           264.99129     -3235.565       17.092153      14336.135      5706.3393      17.86978       17.86978       17.86978     
      4400   2.2            254.28613     -3234.8784      16.401662      15981.793      5706.5902      17.870042      17.870042      17.870042    
      4500   2.25           270.9279      -3235.9563      17.47507       15006.577      5706.8467      17.870309      17.870309      17.870309    
      4600   2.3            249.80734     -3234.598       16.112776      15614.575      5707.1086      17.870583      17.870583      17.870583    
      4700   2.35           268.40506     -3235.8023      17.312345      15741.682      5707.3761      17.870862      17.870862      17.870862    
      4800   2.4            262.02781     -3235.3952      16.901007      13663.552      5707.6493      17.871147      17.871147      17.871147    
      4900   2.45           259.99014     -3235.2681      16.769575      13965.89       5707.9274      17.871437      17.871437      17.871437    
      5000   2.5            257.00178     -3235.0795      16.576823      14338.868      5708.2105      17.871733      17.871733      17.871733    
      5100   2.55           252.0352      -3234.7637      16.256475      15969.909      5708.4986      17.872033      17.872033      17.872033    
      5200   2.6            266.12759     -3235.6774      17.165446      15179.245      5708.7923      17.87234       17.87234       17.87234     
      5300   2.65           247.6759      -3234.4918      15.975297      14819.099      5709.0913      17.872652      17.872652      17.872652    
      5400   2.7            264.60121     -3235.5883      17.066993      13616.446      5709.3956      17.872969      17.872969      17.872969    
      5500   2.75           257.16236     -3235.1129      16.587181      13643.067      5709.7049      17.873292      17.873292      17.873292    
      5600   2.8            253.88197     -3234.9059      16.375593      14375.521      5710.019       17.87362       17.87362       17.87362     
      5700   2.85           262.96126     -3235.4963      16.961215      14223.312      5710.3382      17.873953      17.873953      17.873953    
      5800   2.9            252.53478     -3234.8287      16.288699      15228.052      5710.6625      17.874291      17.874291      17.874291    
      5900   2.95           263.32469     -3235.5297      16.984656      13674.929      5710.9922      17.874635      17.874635      17.874635    
      6000   3              253.62147     -3234.9085      16.358791      13976.858      5711.3267      17.874984      17.874984      17.874984    
      6100   3.05           274.10142     -3236.2342      17.679764      12549.819      5711.6661      17.875338      17.875338      17.875338    
      6200   3.1            241.54363     -3234.1388      15.57976       14610.761      5712.0102      17.875697      17.875697      17.875697    
      6300   3.15           266.34961     -3235.7441      17.179766      14074.276      5712.3592      17.876061      17.876061      17.876061    
      6400   3.2            254.17376     -3234.9635      16.394414      13349.111      5712.7132      17.876431      17.876431      17.876431    
      6500   3.25           261.00799     -3235.4094      16.835228      14821.556      5713.072       17.876805      17.876805      17.876805    
      6600   3.3            259.83882     -3235.3393      16.759815      14326.469      5713.4359      17.877184      17.877184      17.877184    
      6700   3.35           265.04851     -3235.6803      17.095844      12642.896      5713.805       17.877569      17.877569      17.877569    
      6800   3.4            257.07093     -3235.1707      16.581284      13252.561      5714.1788      17.877959      17.877959      17.877959    
      6900   3.45           257.52295     -3235.2052      16.610439      14067.539      5714.5573      17.878354      17.878354      17.878354    
      7000   3.5            256.03        -3235.1138      16.514143      12890.301      5714.9407      17.878754      17.878754      17.878754    
      7100   3.55           257.46123     -3235.2112      16.606459      12828.435      5715.3287      17.879158      17.879158      17.879158    
      7200   3.6            261.72403     -3235.4914      16.881413      12946.933      5715.7213      17.879568      17.879568      17.879568    
      7300   3.65           261.1517      -3235.4597      16.844497      12648.989      5716.1185      17.879982      17.879982      17.879982    
      7400   3.7            254.67929     -3235.0475      16.427021      13337.677      5716.5204      17.880401      17.880401      17.880401    
      7500   3.75           252.41956     -3234.9068      16.281267      10928.864      5716.9269      17.880825      17.880825      17.880825    
      7600   3.8            253.9735      -3235.0116      16.381497      11517.255      5717.3375      17.881253      17.881253      17.881253    
      7700   3.85           259.84787     -3235.3956      16.760399      11000.478      5717.7521      17.881685      17.881685      17.881685    
      7800   3.9            255.14743     -3235.0969      16.457217      9303.6674      5718.1708      17.882121      17.882121      17.882121    
      7900   3.95           255.038       -3235.0947      16.450158      11662.911      5718.593       17.882562      17.882562      17.882562    
      8000   4              278.70895     -3236.6267      17.976954      10015.027      5719.0192      17.883006      17.883006      17.883006    
      8100   4.05           253.4359      -3235.0016      16.346822      11982.977      5719.4495      17.883454      17.883454      17.883454    
      8200   4.1            248.77435     -3234.706       16.046148      11699.421      5719.884       17.883907      17.883907      17.883907    
      8300   4.15           255.78314     -3235.163       16.49822       10684.446      5720.3226      17.884364      17.884364      17.884364    
      8400   4.2            267.44154     -3235.9199      17.250196      9602.7305      5720.7649      17.884825      17.884825      17.884825    
      8500   4.25           267.76629     -3235.946       17.271143      10322.211      5721.2109      17.88529       17.88529       17.88529     
      8600   4.3            259.82434     -3235.4383      16.758881      9846.1063      5721.6606      17.885759      17.885759      17.885759    
      8700   4.35           250.37748     -3234.8337      16.149551      9959.66        5722.114       17.886231      17.886231      17.886231    
      8800   4.4            261.87067     -3235.5797      16.890871      8792.9218      5722.571       17.886707      17.886707      17.886707    
      8900   4.45           254.23077     -3235.0913      16.398091      8807.1594      5723.0311      17.887187      17.887187      17.887187    
      9000   4.5            258.99651     -3235.4032      16.705485      7764.3773      5723.4943      17.887669      17.887669      17.887669    
      9100   4.55           255.75352     -3235.1982      16.49631       7823.3132      5723.9604      17.888155      17.888155      17.888155    
      9200   4.6            240.77451     -3234.2362      15.530151      9722.1214      5724.4293      17.888643      17.888643      17.888643    
      9300   4.65           265.53731     -3235.8381      17.127372      8036.4864      5724.9014      17.889135      17.889135      17.889135    
      9400   4.7            245.34971     -3234.5403      15.825256      8230.1534      5725.3764      17.88963       17.88963       17.88963     
      9500   4.75           265.49161     -3235.844       17.124425      9334.9798      5725.8544      17.890127      17.890127      17.890127    
      9600   4.8            248.47179     -3234.7508      16.026632      7264.0865      5726.3354      17.890628      17.890628      17.890628    
      9700   4.85           270.33657     -3236.1652      17.436928      6289.4311      5726.8192      17.891132      17.891132      17.891132    
      9800   4.9            251.91357     -3234.9808      16.24863       8268.9666      5727.3054      17.891638      17.891638      17.891638    
      9900   4.95           261.51216     -3235.6047      16.867747      9080.6082      5727.7945      17.892148      17.892148      17.892148    
     10000   5              248.37073     -3234.7618      16.020114      10410.212      5728.2869      17.89266       17.89266       17.89266     
     10100   5.05           272.10403     -3236.2975      17.550931      6773.7424      5728.7828      17.893177      17.893177      17.893177    
     10200   5.1            248.7988      -3234.7983      16.047725      7113.5437      5729.2813      17.893696      17.893696      17.893696    
     10300   5.15           249.76142     -3234.8647      16.109815      7718.1505      5729.7825      17.894217      17.894217      17.894217    
     10400   5.2            258.57468     -3235.4373      16.678277      7482.2855      5730.2863      17.894742      17.894742      17.894742    
     10500   5.25           254.62961     -3235.1876      16.423817      8694.8639      5730.7928      17.895269      17.895269      17.895269    
     10600   5.3            257.23742     -3235.3598      16.592022      3975.1891      5731.3022      17.895799      17.895799      17.895799    
     10700   5.35           268.62241     -3236.0979      17.326364      7085.5972      5731.8135      17.896332      17.896332      17.896332    
     10800   5.4            249.96082     -3234.8986      16.122676      6275.0058      5732.3273      17.896866      17.896866      17.896866    
     10900   5.45           251.97583     -3235.0322      16.252646      4560.4617      5732.8436      17.897404      17.897404      17.897404    
     11000   5.5            260.0333      -3235.5553      16.772359      5402.7463      5733.3616      17.897943      17.897943      17.897943    
     11100   5.55           252.72911     -3235.0883      16.301233      6794.6426      5733.8815      17.898484      17.898484      17.898484    
     11200   5.6            251.15944     -3234.9911      16.199988      5341.0565      5734.4039      17.899027      17.899027      17.899027    
     11300   5.65           258.19398     -3235.4485      16.653721      5883.395       5734.9283      17.899573      17.899573      17.899573    
     11400   5.7            264.29069     -3235.8457      17.046964      5114.4897      5735.4548      17.90012       17.90012       17.90012     
     11500   5.75           249.05038     -3234.8658      16.063952      3586.8731      5735.9831      17.90067       17.90067       17.90067     
     11600   5.8            257.5236      -3235.4161      16.610482      5739.3531      5736.513       17.901221      17.901221      17.901221    
     11700   5.85           263.00402     -3235.7732      16.963973      4771.9828      5737.0448      17.901774      17.901774      17.901774    
     11800   5.9            265.14324     -3235.9146      17.101954      3204.424       5737.5783      17.902329      17.902329      17.902329    
     11900   5.95           256.2813      -3235.3467      16.530352      7076.0241      5738.1134      17.902886      17.902886      17.902886    
     12000   6              242.76019     -3234.4781      15.65823       5385.1301      5738.6506      17.903445      17.903445      17.903445    
     12100   6.05           258.49669     -3235.4968      16.673247      5123.9437      5739.1896      17.904005      17.904005      17.904005    
     12200   6.1            259.58947     -3235.5711      16.743732      4086.238       5739.7305      17.904567      17.904567      17.904567    
     12300   6.15           254.76414     -3235.2631      16.432494      3545.9143      5740.273       17.905132      17.905132      17.905132    
     12400   6.2            251.25218     -3235.0394      16.20597       3451.3409      5740.8168      17.905697      17.905697      17.905697    
     12500   6.25           256.7088      -3235.3944      16.557926      3568.8499      5741.3617      17.906263      17.906263      17.906263    
     12600   6.3            260.36967     -3235.6336      16.794055      2213.7313      5741.9079      17.906831      17.906831      17.906831    
     12700   6.35           253.42787     -3235.1884      16.346304      3588.5201      5742.4551      17.9074        17.9074        17.9074      
     12800   6.4            257.2741      -3235.4399      16.594389      2957.453       5743.0033      17.90797       17.90797       17.90797     
     12900   6.45           243.49439     -3234.5536      15.705586      1884.0002      5743.5526      17.908541      17.908541      17.908541    
     13000   6.5            260.56767     -3235.6576      16.806826      2679.7296      5744.1026      17.909112      17.909112      17.909112    
     13100   6.55           253.0011      -3235.172       16.318777      2017.8053      5744.6535      17.909685      17.909685      17.909685    
     13200   6.6            258.31427     -3235.5171      16.66148       929.07942      5745.2051      17.910258      17.910258      17.910258    
     13300   6.65           242.65898     -3234.5098      15.651701      1290.2897      5745.7572      17.910832      17.910832      17.910832    
     13400   6.7            260.71119     -3235.676       16.816084     -85.782872      5746.3097      17.911406      17.911406      17.911406    
     13500   6.75           244.5168      -3234.6339      15.771532      2270.944       5746.8623      17.91198       17.91198       17.91198     
     13600   6.8            263.44861     -3235.8576      16.99265       817.03555      5747.4157      17.912555      17.912555      17.912555    
     13700   6.85           258.55906     -3235.5446      16.677269      2168.5877      5747.9694      17.91313       17.91313       17.91313     
     13800   6.9            250.07324     -3235.0001      16.129927      3429.3501      5748.524       17.913706      17.913706      17.913706    
     13900   6.95           242.30418     -3234.5012      15.628816      1511.1864      5749.0796      17.914283      17.914283      17.914283    
     14000   7              264.4104      -3235.9296      17.054686      1463.8036      5749.6356      17.914861      17.914861      17.914861    
     14100   7.05           253.44488     -3235.2243      16.347401      129.27658      5750.192       17.915439      17.915439      17.915439    
     14200   7.1            236.84106     -3234.1551      15.276441      1042.7341      5750.7483      17.916017      17.916017      17.916017    
     14300   7.15           266.89174     -3236.0956      17.214734      275.83261      5751.3049      17.916594      17.916594      17.916594    
     14400   7.2            248.86205     -3234.9344      16.051804     -101.18285      5751.8616      17.917173      17.917173      17.917173    
     14500   7.25           255.99925     -3235.3967      16.51216      -1121.218       5752.4182      17.91775       17.91775       17.91775     
     14600   7.3            255.26716     -3235.3507      16.464939     -2052.4415      5752.9745      17.918328      17.918328      17.918328    
     14700   7.35           258.97736     -3235.5914      16.70425      -644.42199      5753.5302      17.918905      17.918905      17.918905    
     14800   7.4            251.81989     -3235.131       16.242588     -1895.5065      5754.0855      17.919481      17.919481      17.919481    
     14900   7.45           253.88159     -3235.2658      16.375569      597.34367      5754.6403      17.920057      17.920057      17.920057    
     15000   7.5            245.72982     -3234.7417      15.849773     -361.7475       5755.1952      17.920633      17.920633      17.920633    
     15100   7.55           270.97289     -3236.3715      17.477972     -1797.0466      5755.7499      17.921209      17.921209      17.921209    
     15200   7.6            251.72495     -3235.1314      16.236464     -877.35745      5756.3041      17.921784      17.921784      17.921784    
     15300   7.65           253.03468     -3235.2168      16.320942     -2974.9519      5756.8579      17.922359      17.922359      17.922359    
     15400   7.7            249.10117     -3234.9642      16.067228     -1095.8896      5757.4107      17.922933      17.922933      17.922933    
     15500   7.75           259.75524     -3235.6528      16.754424     -2414.2617      5757.963       17.923506      17.923506      17.923506    
     15600   7.8            259.38661     -3235.6301      16.730647     -2145.1154      5758.5147      17.924078      17.924078      17.924078    
     15700   7.85           249.93346     -3235.0216      16.120911     -1379.0752      5759.0658      17.92465       17.92465       17.92465     
     15800   7.9            256.87483     -3235.4702      16.568635     -3732.9396      5759.616       17.925221      17.925221      17.925221    
     15900   7.95           247.22381     -3234.8487      15.946136     -1828.8021      5760.1651      17.92579       17.92579       17.92579     
     16000   8              262.01196     -3235.8034      16.899984     -3436.6638      5760.7135      17.926359      17.926359      17.926359    
     16100   8.05           251.85713     -3235.1488      16.244989     -3853.0954      5761.2607      17.926927      17.926927      17.926927    
     16200   8.1            249.20375     -3234.9786      16.073844     -2903.9742      5761.8066      17.927493      17.927493      17.927493    
     16300   8.15           258.4558      -3235.5756      16.670609     -3971.5085      5762.3514      17.928058      17.928058      17.928058    
     16400   8.2            251.77321     -3235.1452      16.239577     -3622.4084      5762.8947      17.928621      17.928621      17.928621    
     16500   8.25           253.25835     -3235.2416      16.33537      -3115.7945      5763.4368      17.929184      17.929184      17.929184    
     16600   8.3            257.01208     -3235.4842      16.577488     -4606.4025      5763.9777      17.929744      17.929744      17.929744    
     16700   8.35           242.16053     -3234.5263      15.619551     -3731.3694      5764.517       17.930304      17.930304      17.930304    
     16800   8.4            254.53037     -3235.3247      16.417416     -3352.5547      5765.0547      17.930861      17.930861      17.930861    
     16900   8.45           245.86171     -3234.7658      15.85828      -4424.6178      5765.591       17.931417      17.931417      17.931417    
     17000   8.5            259.10269     -3235.6203      16.712334     -4727.3037      5766.1258      17.931971      17.931971      17.931971    
     17100   8.55           250.05594     -3235.0372      16.128811     -2974.4883      5766.659       17.932524      17.932524      17.932524    
     17200   8.6            247.40779     -3234.8666      15.958004     -4700.6723      5767.1907      17.933075      17.933075      17.933075    
     17300   8.65           256.34212     -3235.4427      16.534275     -6675.9488      5767.7208      17.933625      17.933625      17.933625    
     17400   8.7            246.29023     -3234.7941      15.88592      -4364.8076      5768.2486      17.934172      17.934172      17.934172    
     17500   8.75           252.97924     -3235.2254      16.317366     -6006.0081      5768.7744      17.934717      17.934717      17.934717    
     17600   8.8            247.29587     -3234.8587      15.950784     -5637.0436      5769.298       17.935259      17.935259      17.935259    
     17700   8.85           261.00485     -3235.7429      16.835025     -5997.7159      5769.8196      17.9358        17.9358        17.9358      
     17800   8.9            253.51215     -3235.2596      16.35174      -5025.5651      5770.3392      17.936338      17.936338      17.936338    
     17900   8.95           254.87422     -3235.3475      16.439595     -5446.8131      5770.8569      17.936874      17.936874      17.936874    
     18000   9              258.88447     -3235.6062      16.698258     -4437.5888      5771.3727      17.937409      17.937409      17.937409    
     18100   9.05           245.81397     -3234.7633      15.855201     -5795.092       5771.8868      17.937941      17.937941      17.937941    
     18200   9.1            257.73283     -3235.5316      16.623977     -6721.3276      5772.3988      17.938472      17.938472      17.938472    
     18300   9.15           252.69444     -3235.2062      16.298996     -7185.3974      5772.9083      17.939         17.939         17.939       
     18400   9.2            240.53727     -3234.4213      15.514849     -6649.5868      5773.4153      17.939525      17.939525      17.939525    
     18500   9.25           259.30149     -3235.6312      16.725157     -6368.4565      5773.9197      17.940047      17.940047      17.940047    
     18600   9.3            256.1485      -3235.4277      16.521787     -6639.0401      5774.4217      17.940567      17.940567      17.940567    
     18700   9.35           248.01321     -3234.9025      15.997053     -7149.275       5774.9214      17.941085      17.941085      17.941085    
     18800   9.4            260.06414     -3235.6789      16.774348     -8172.5623      5775.4184      17.941599      17.941599      17.941599    
     18900   9.45           252.46016     -3235.1878      16.283885     -6543.3742      5775.9125      17.942111      17.942111      17.942111    
     19000   9.5            260.06246     -3235.6777      16.77424      -8561.9692      5776.4042      17.94262       17.94262       17.94262     
     19100   9.55           255.09381     -3235.3561      16.453758     -8873.6281      5776.8928      17.943126      17.943126      17.943126    
     19200   9.6            251.57632     -3235.1284      16.226877     -6353.3777      5777.3784      17.943629      17.943629      17.943629    
     19300   9.65           251.38019     -3235.1154      16.214227     -8180.1629      5777.8614      17.944129      17.944129      17.944129    
     19400   9.7            239.10767     -3234.3225      15.422639     -7682.6233      5778.3415      17.944626      17.944626      17.944626    
     19500   9.75           256.67334     -3235.455       16.555639     -7026.3588      5778.8186      17.945119      17.945119      17.945119    
     19600   9.8            249.34505     -3234.9822      16.082958     -7199.7716      5779.2932      17.945611      17.945611      17.945611    
     19700   9.85           254.36074     -3235.3048      16.406474     -7941.1627      5779.7651      17.946099      17.946099      17.946099    
     19800   9.9            238.36602     -3234.2727      15.374802     -5920.5499      5780.2342      17.946585      17.946585      17.946585    
     19900   9.95           254.52534     -3235.3144      16.417091     -9849.5294      5780.7009      17.947068      17.947068      17.947068    
     20000   10             255.31291     -3235.364       16.46789      -8969.7524      5781.1642      17.947547      17.947547      17.947547    
Loop time of 857.421 on 1 procs for 20000 steps with 500 atoms

Performance: 1.008 ns/day, 23.817 hours/ns, 23.326 timesteps/s, 11.663 katom-step/s
99.2% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 853.82     | 853.82     | 853.82     |   0.0 | 99.58
Neigh   | 0.0036789  | 0.0036789  | 0.0036789  |   0.0 |  0.00
Comm    | 0.7552     | 0.7552     | 0.7552     |   0.0 |  0.09
Output  | 0.015939   | 0.015939   | 0.015939   |   0.0 |  0.00
Modify  | 1.9987     | 1.9987     | 1.9987     |   0.0 |  0.23
Other   |            | 0.8302     |            |       |  0.10

Nlocal:            500 ave         500 max         500 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           2910 ave        2910 max        2910 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:              0 ave           0 max           0 min
Histogram: 1 0 0 0 0 0 0 0 0 0
FullNghs:        93028 ave       93028 max       93028 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 93028
Ave neighs/atom = 186.056
Neighbor list builds = 8
Dangerous builds = 0
### Heating complete ###
System init for write_restart ...
System init for write_data ...
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 20000
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 124 | 124 | 124 Mbytes
   Step          Time           Temp          PotEng         KinEng         Press          Volume           Lx             Ly             Lz      
     20000   10             255.31291     -3235.364       16.46789      -8969.7524      5781.1642      17.947547      17.947547      17.947547    
     20100   10.05          255.5897      -3235.3817      16.485743     -8880.3761      5781.1642      17.947547      17.947547      17.947547    
     20200   10.1           238.49672     -3234.2792      15.383232     -8648.2016      5781.1641      17.947547      17.947547      17.947547    
     20300   10.15          256.44643     -3235.437       16.541003     -10962.736      5781.1639      17.947547      17.947547      17.947547    
     20400   10.2           249.12912     -3234.965       16.069031     -10205.625      5781.1637      17.947547      17.947547      17.947547    
     20500   10.25          248.16087     -3234.9026      16.006578     -9840.6572      5781.1634      17.947546      17.947546      17.947546    
     20600   10.3           260.92576     -3235.726       16.829924     -9361.4347      5781.163       17.947546      17.947546      17.947546    
     20700   10.35          249.37951     -3234.9812      16.085181     -9604.8006      5781.1626      17.947545      17.947545      17.947545    
     20800   10.4           248.04408     -3234.895       15.999045     -7873.1978      5781.1621      17.947545      17.947545      17.947545    
     20900   10.45          257.19839     -3235.4855      16.589505     -8100.8088      5781.1615      17.947544      17.947544      17.947544    
     21000   10.5           251.65222     -3235.1276      16.231773     -9751.6386      5781.1608      17.947544      17.947544      17.947544    
     21100   10.55          242.04004     -3234.5076      15.611779     -8907.0755      5781.1601      17.947543      17.947543      17.947543    
     21200   10.6           266.2312      -3236.0679      17.172129     -10613.059      5781.1594      17.947542      17.947542      17.947542    
     21300   10.65          233.99502     -3233.9885      15.092869     -8174.2367      5781.1585      17.947541      17.947541      17.947541    
     21400   10.7           261.73207     -3235.7778      16.881931     -12252.16       5781.1576      17.94754       17.94754       17.94754     
     21500   10.75          254.15201     -3235.2888      16.393011     -9456.5946      5781.1566      17.947539      17.947539      17.947539    
