Node: d1028  Start: Mon Jun 22 05:49:13 AM EDT 2026
LAMMPS (11 Feb 2026 - Development - patch_11Feb2026-99-gb75dfcc930-modified)
W0622 05:49:44.562000 1131491 site-packages/torch/fx/_symbolic_trace.py:56] is_fx_tracing will return true for both fx.symbolic_trace and torch.export. Please use is_fx_tracing_symbolic_tracing() for specifically fx.symbolic_trace or torch.compiler.is_compiling() for specifically torch.export/compile.
KOKKOS mode with Kokkos version 5.0.2 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (-0.0045823087 -0.0045823087 -0.0045823087) to (17.859582 17.859582 17.859582)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  500 atoms
  reading velocities ...
  500 velocities
  read_data CPU = 0.021 seconds

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 8, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mliap/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 112.8 | 112.8 | 112.8 Mbytes
   Step          Time           Temp          PotEng         KinEng         Press          Volume           Lx             Ly             Lz      
      5900   2.95           395.49239     -3224.9488      25.50958       20501.575      5717.6492      17.881578      17.881578      17.881578    
      6000   3              417.10194     -3226.3528      26.903414      19514.841      5718.2005      17.882152      17.882152      17.882152    
      6100   3.05           404.48502     -3225.5497      26.089613      20447.103      5718.7588      17.882734      17.882734      17.882734    
      6200   3.1            404.51743     -3225.5626      26.091703      20665.352      5719.3245      17.883324      17.883324      17.883324    
      6300   3.15           407.88493     -3225.791       26.308909      22697.306      5719.8976      17.883921      17.883921      17.883921    
      6400   3.2            385.78221     -3224.3767      24.883266      22361.549      5720.4786      17.884527      17.884527      17.884527    
      6500   3.25           403.95137     -3225.5601      26.055191      19833.681      5721.0673      17.88514       17.88514       17.88514     
      6600   3.3            413.5453      -3226.1899      26.674008      20870.673      5721.6633      17.885761      17.885761      17.885761    
      6700   3.35           415.81705     -3226.3482      26.820537      21791.616      5722.2667      17.88639       17.88639       17.88639     
      6800   3.4            393.78814     -3224.9391      25.399655      21589.093      5722.8779      17.887027      17.887027      17.887027    
      6900   3.45           397.02083     -3225.1589      25.608166      19943.325      5723.4966      17.887671      17.887671      17.887671    
      7000   3.5            425.45971     -3227.0047      27.442497      18425.064      5724.1225      17.888323      17.888323      17.888323    
      7100   3.55           404.49212     -3225.6638      26.09007       19218.381      5724.7553      17.888983      17.888983      17.888983    
      7200   3.6            404.93291     -3225.7033      26.118502      19341.873      5725.3951      17.889649      17.889649      17.889649    
      7300   3.65           386.95113     -3224.5542      24.958662      18383.302      5726.0417      17.890322      17.890322      17.890322    
      7400   3.7            417.19765     -3226.5167      26.909587      19404.617      5726.695       17.891003      17.891003      17.891003    
      7500   3.75           416.31541     -3226.4716      26.852682      18641.27       5727.3553      17.89169       17.89169       17.89169     
      7600   3.8            390.76333     -3224.8346      25.204552      18011.508      5728.0223      17.892385      17.892385      17.892385    
      7700   3.85           396.89128     -3225.2407      25.59981       16931.595      5728.6957      17.893086      17.893086      17.893086    
      7800   3.9            419.33276     -3226.6994      27.047304      17728.21       5729.3752      17.893794      17.893794      17.893794    
      7900   3.95           412.48071     -3226.2689      26.605341      18160.498      5730.0612      17.894508      17.894508      17.894508    
      8000   4              397.34841     -3225.3039      25.629295      15606.217      5730.7538      17.895229      17.895229      17.895229    
      8100   4.05           411.28163     -3226.2131      26.527999      15126.639      5731.4522      17.895956      17.895956      17.895956    
      8200   4.1            383.37994     -3224.4238      24.728317      18323.062      5732.1562      17.896688      17.896688      17.896688    
      8300   4.15           404.93927     -3225.8255      26.118912      14891.59       5732.8662      17.897427      17.897427      17.897427    
      8400   4.2            405.68785     -3225.8841      26.167196      15412.091      5733.5818      17.898172      17.898172      17.898172    
      8500   4.25           399.0297      -3225.4656      25.73774       17247.18       5734.303       17.898922      17.898922      17.898922    
      8600   4.3            418.0221      -3226.7017      26.962765      15613.381      5735.0302      17.899679      17.899679      17.899679    
      8700   4.35           393.11655     -3225.106       25.356337      15585.071      5735.7632      17.900441      17.900441      17.900441    
      8800   4.4            398.38469     -3225.4564      25.696136      16031.089      5736.5017      17.901209      17.901209      17.901209    
      8900   4.45           400.89837     -3225.6294      25.85827       14673.123      5737.2458      17.901983      17.901983      17.901983    
      9000   4.5            386.3839      -3224.7039      24.922075      17563.997      5737.9954      17.902763      17.902763      17.902763    
      9100   4.55           414.60631     -3226.5356      26.742444      15097.135      5738.7508      17.903549      17.903549      17.903549    
      9200   4.6            401.49041     -3225.7006      25.896457      14334.96       5739.5118      17.90434       17.90434       17.90434     
      9300   4.65           391.95179     -3225.0959      25.281209      16485.923      5740.2782      17.905137      17.905137      17.905137    
      9400   4.7            410.05951     -3226.2754      26.449172      14893.869      5741.0502      17.90594       17.90594       17.90594     
      9500   4.75           397.00987     -3225.4443      25.607459      14516.822      5741.8277      17.906748      17.906748      17.906748    
      9600   4.8            391.28515     -3225.0853      25.23821       14718.186      5742.6103      17.907561      17.907561      17.907561    
      9700   4.85           409.08548     -3226.2438      26.386346      12356.298      5743.3979      17.90838       17.90838       17.90838     
      9800   4.9            390.61994     -3225.0628      25.195304      14023.51       5744.1902      17.909203      17.909203      17.909203    
      9900   4.95           416.89823     -3226.7684      26.890274      12190.114      5744.9873      17.910032      17.910032      17.910032    
     10000   5              404.28294     -3225.9645      26.076578      13453.547      5745.7891      17.910865      17.910865      17.910865    
     10100   5.05           407.9704      -3226.2126      26.314422      12566.492      5746.5956      17.911703      17.911703      17.911703    
     10200   5.1            405.99997     -3226.0954      26.187328      10894.626      5747.4068      17.912546      17.912546      17.912546    
     10300   5.15           407.06519     -3226.1729      26.256035      10829.584      5748.222       17.913393      17.913393      17.913393    
     10400   5.2            401.50528     -3225.8237      25.897417      9513.0193      5749.0412      17.914244      17.914244      17.914244    
     10500   5.25           391.46608     -3225.1847      25.24988       11303.924      5749.8641      17.915098      17.915098      17.915098    
     10600   5.3            416.86738     -3226.8322      26.888285      9468.0866      5750.6909      17.915957      17.915957      17.915957    
     10700   5.35           405.61162     -3226.115       26.162279      9105.858       5751.5212      17.916819      17.916819      17.916819    
     10800   5.4            392.43107     -3225.2734      25.312123      11320.557      5752.3551      17.917685      17.917685      17.917685    
     10900   5.45           407.86284     -3226.2777      26.307484      7786.0356      5753.1929      17.918555      17.918555      17.918555    
     11000   5.5            394.72817     -3225.4378      25.460288      8576.9227      5754.0336      17.919428      17.919428      17.919428    
     11100   5.55           407.00085     -3226.2378      26.251885      7157.3776      5754.8774      17.920303      17.920303      17.920303    
     11200   5.6            390.08057     -3225.1538      25.160514      9306.3761      5755.7239      17.921182      17.921182      17.921182    
     11300   5.65           389.53158     -3225.1273      25.125104      10953.094      5756.5737      17.922064      17.922064      17.922064    
     11400   5.7            402.21257     -3225.9543      25.943037      8893.7406      5757.4271      17.92295       17.92295       17.92295     
     11500   5.75           416.91445     -3226.911       26.891321      8163.0477      5758.284       17.923839      17.923839      17.923839    
     11600   5.8            408.6801      -3226.3884      26.360199      9593.8594      5759.144       17.924731      17.924731      17.924731    
     11700   5.85           384.39829     -3224.8305      24.794002      8297.0256      5760.0074      17.925627      17.925627      17.925627    
     11800   5.9            400.24817     -3225.8602      25.816332      6924.0823      5760.8738      17.926525      17.926525      17.926525    
     11900   5.95           392.98556     -3225.3996      25.347888      8737.4541      5761.7427      17.927427      17.927427      17.927427    
     12000   6              395.89987     -3225.5942      25.535863      3714.2417      5762.6144      17.928331      17.928331      17.928331    
     12100   6.05           402.18989     -3226.0058      25.941575      4370.8816      5763.4876      17.929236      17.929236      17.929236    
     12200   6.1            397.49733     -3225.7092      25.638901      6416.3832      5764.3624      17.930143      17.930143      17.930143    
     12300   6.15           393.45473     -3225.4551      25.37815       6318.2725      5765.2392      17.931052      17.931052      17.931052    
     12400   6.2            409.46532     -3226.4948      26.410846      4596.1994      5766.1182      17.931964      17.931964      17.931964    
     12500   6.25           389.24376     -3225.1965      25.106539      5357.3615      5766.999       17.932877      17.932877      17.932877    
     12600   6.3            385.86179     -3224.9846      24.888399      6086.2305      5767.8816      17.933791      17.933791      17.933791    
     12700   6.35           399.00289     -3225.8384      25.736011      4477.0291      5768.7662      17.934708      17.934708      17.934708    
     12800   6.4            396.07019     -3225.6553      25.546849      5491.6545      5769.6522      17.935626      17.935626      17.935626    
     12900   6.45           413.67182     -3226.7972      26.682169      3922.6117      5770.5402      17.936546      17.936546      17.936546    
     13000   6.5            395.75107     -3225.6477      25.526266      5513.4797      5771.4298      17.937468      17.937468      17.937468    
     13100   6.55           401.22892     -3226.0067      25.879591      2497.861       5772.3212      17.938391      17.938391      17.938391    
     13200   6.6            391.8252      -3225.4046      25.273044      1648.7891      5773.2137      17.939316      17.939316      17.939316    
     13300   6.65           388.57627     -3225.1991      25.063485      2143.0027      5774.1066      17.940241      17.940241      17.940241    
     13400   6.7            410.50305     -3226.6177      26.47778       846.06308      5775.0001      17.941166      17.941166      17.941166    
     13500   6.75           390.24503     -3225.3157      25.171122      3789.8405      5775.894       17.942092      17.942092      17.942092    
     13600   6.8            397.90731     -3225.8151      25.665345      2334.0593      5776.789       17.943018      17.943018      17.943018    
     13700   6.85           387.20972     -3225.1294      24.975341      2566.1996      5777.6848      17.943946      17.943946      17.943946    
     13800   6.9            393.27631     -3225.5248      25.366641      253.77677      5778.5811      17.944874      17.944874      17.944874    
     13900   6.95           407.94396     -3226.4742      26.312717     -951.35539      5779.4774      17.945801      17.945801      17.945801    
     14000   7              405.70491     -3226.3328      26.168296     -1940.1611      5780.3734      17.946729      17.946729      17.946729    
     14100   7.05           371.97864     -3224.1604      23.992924      1563.8225      5781.269       17.947656      17.947656      17.947656    
     14200   7.1            399.0647      -3225.9109      25.739997     -215.09473      5782.1647      17.948582      17.948582      17.948582    
     14300   7.15           409.86203     -3226.6109      26.436434     -1590.9174      5783.0602      17.949509      17.949509      17.949509    
     14400   7.2            399.21143     -3225.9267      25.749462      93.906955      5783.9555      17.950435      17.950435      17.950435    
     14500   7.25           388.93242     -3225.2669      25.086457     -2125.9222      5784.8506      17.951361      17.951361      17.951361    
     14600   7.3            400.15918     -3225.9928      25.810592     -2039.8355      5785.745       17.952286      17.952286      17.952286    
     14700   7.35           390.74426     -3225.3881      25.203322      383.36713      5786.6386      17.95321       17.95321       17.95321     
     14800   7.4            384.12142     -3224.9644      24.776143     -1426.3018      5787.532       17.954134      17.954134      17.954134    
     14900   7.45           388.04639     -3225.2194      25.029308     -2907.7093      5788.4248      17.955057      17.955057      17.955057    
     15000   7.5            412.44608     -3226.7948      26.603107     -3820.8892      5789.3165      17.955979      17.955979      17.955979    
     15100   7.55           383.53879     -3224.9322      24.738563     -1697.187       5790.207       17.9569        17.9569        17.9569      
     15200   7.6            410.93414     -3226.7014      26.505586     -4002.0538      5791.0967      17.95782       17.95782       17.95782     
     15300   7.65           401.40738     -3226.0882      25.891102     -3647.1674      5791.985       17.958738      17.958738      17.958738    
     15400   7.7            390.62821     -3225.3942      25.195837     -4038.9104      5792.8721      17.959655      17.959655      17.959655    
     15500   7.75           390.79117     -3225.4053      25.206348     -4281.0732      5793.7575      17.96057       17.96057       17.96057     
     15600   7.8            388.41315     -3225.2536      25.052964     -2207.244       5794.6414      17.961483      17.961483      17.961483    
     15700   7.85           391.68454     -3225.4651      25.263971     -6805.0262      5795.5239      17.962395      17.962395      17.962395    
     15800   7.9            388.80984     -3225.2794      25.078551     -4697.5389      5796.4041      17.963304      17.963304      17.963304    
     15900   7.95           392.69545     -3225.5313      25.329176     -3610.1182      5797.2823      17.964211      17.964211      17.964211    
     16000   8              378.90712     -3224.6423      24.439817     -4782.2214      5798.1588      17.965116      17.965116      17.965116    
     16100   8.05           397.62821     -3225.8501      25.647342     -6444.7901      5799.0334      17.96602       17.96602       17.96602     
     16200   8.1            383.75188     -3224.9556      24.752308     -5108.0661      5799.9057      17.96692       17.96692       17.96692     
     16300   8.15           394.80884     -3225.6686      25.465491     -5499.7747      5800.7759      17.967819      17.967819      17.967819    
     16400   8.2            395.95768     -3225.7427      25.539592     -7182.8097      5801.6439      17.968715      17.968715      17.968715    
     16500   8.25           386.61181     -3225.1396      24.936776     -5722.0654      5802.5093      17.969609      17.969609      17.969609    
     16600   8.3            399.15733     -3225.9486      25.745972     -6523.8761      5803.3724      17.970499      17.970499      17.970499    
     16700   8.35           379.29284     -3224.6682      24.464696     -3412.5326      5804.2333      17.971388      17.971388      17.971388    
     16800   8.4            389.47752     -3225.3256      25.121617     -5860.9477      5805.0925      17.972275      17.972275      17.972275    
     16900   8.45           391.14026     -3225.432       25.228865     -6815.7767      5805.9492      17.973159      17.973159      17.973159    
     17000   8.5            398.38691     -3225.8999      25.696279     -6464.0486      5806.8034      17.97404       17.97404       17.97404     
     17100   8.55           373.8188      -3224.3139      24.111616     -7269.5329      5807.6551      17.974919      17.974919      17.974919    
     17200   8.6            400.38397     -3226.0264      25.825091     -7872.1853      5808.5037      17.975794      17.975794      17.975794    
     17300   8.65           387.68191     -3225.2067      25.005798     -7424.6962      5809.3494      17.976667      17.976667      17.976667    
     17400   8.7            385.4008      -3225.0577      24.858665     -9850.6844      5810.1921      17.977536      17.977536      17.977536    
     17500   8.75           374.50673     -3224.3531      24.155988     -7589.8429      5811.0311      17.978401      17.978401      17.978401    
     17600   8.8            388.50388     -3225.2552      25.058816     -8817.0595      5811.8669      17.979263      17.979263      17.979263    
     17700   8.85           401.66999     -3226.1019      25.90804      -11179.437      5812.6992      17.980121      17.980121      17.980121    
     17800   8.9            381.42013     -3224.7934      24.601908     -9786.004       5813.5273      17.980975      17.980975      17.980975    
     17900   8.95           395.36525     -3225.6907      25.50138      -11031.23       5814.3516      17.981825      17.981825      17.981825    
     18000   9              392.14889     -3225.4811      25.293922     -11009.47       5815.1718      17.98267       17.98267       17.98267     
     18100   9.05           403.27953     -3226.1959      26.011857     -12106.402      5815.9877      17.983511      17.983511      17.983511    
     18200   9.1            384.33398     -3224.9714      24.789854     -10118.56       5816.7991      17.984348      17.984348      17.984348    
     18300   9.15           392.42173     -3225.491       25.311521     -10535.991      5817.6066      17.98518       17.98518       17.98518     
     18400   9.2            385.8385      -3225.0639      24.886897     -10894.973      5818.4101      17.986008      17.986008      17.986008    
     18500   9.25           409.55203     -3226.5908      26.416439     -13315.122      5819.2093      17.986831      17.986831      17.986831    
     18600   9.3            385.30322     -3225.0234      24.852371     -11595.21       5820.0038      17.98765       17.98765       17.98765     
     18700   9.35           383.0964      -3224.8784      24.710029     -13089.57       5820.7937      17.988464      17.988464      17.988464    
     18800   9.4            394.47679     -3225.6086      25.444073     -12954.011      5821.5788      17.989272      17.989272      17.989272    
     18900   9.45           397.25878     -3225.7846      25.623514     -13928.335      5822.3589      17.990076      17.990076      17.990076    
     19000   9.5            405.2139      -3226.2942      26.136626     -13868.429      5823.1337      17.990874      17.990874      17.990874    
     19100   9.55           376.66652     -3224.4492      24.295296     -12630.898      5823.9034      17.991666      17.991666      17.991666    
     19200   9.6            390.08749     -3225.3116      25.16096      -12330.451      5824.6681      17.992454      17.992454      17.992454    
     19300   9.65           382.5294      -3224.8208      24.673457     -13555.134      5825.4278      17.993236      17.993236      17.993236    
     19400   9.7            402.63727     -3226.1143      25.970431     -15210.205      5826.1824      17.994013      17.994013      17.994013    
     19500   9.75           381.98522     -3224.7779      24.638357     -13627.391      5826.9313      17.994784      17.994784      17.994784    
     19600   9.8            389.88377     -3225.2843      25.14782      -13089.624      5827.6749      17.995549      17.995549      17.995549    
     19700   9.85           402.45123     -3226.0919      25.958432     -15296.232      5828.4136      17.99631       17.99631       17.99631     
     19800   9.9            368.75953     -3223.9139      23.785289     -13818.846      5829.1466      17.997064      17.997064      17.997064    
     19900   9.95           396.94134     -3225.728       25.603039     -16821.041      5829.8739      17.997812      17.997812      17.997812    
     20000   10             397.5253      -3225.7607      25.640705     -16751.28       5830.595       17.998554      17.998554      17.998554    
Loop time of 842.668 on 1 procs for 20000 steps with 500 atoms

Performance: 1.025 ns/day, 23.407 hours/ns, 23.734 timesteps/s, 11.867 katom-step/s
99.2% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 839.53     | 839.53     | 839.53     |   0.0 | 99.63
Neigh   | 0.011933   | 0.011933   | 0.011933   |   0.0 |  0.00
Comm    | 0.64047    | 0.64047    | 0.64047    |   0.0 |  0.08
Output  | 0.012862   | 0.012862   | 0.012862   |   0.0 |  0.00
Modify  | 1.7707     | 1.7707     | 1.7707     |   0.0 |  0.21
Other   |            | 0.7048     |            |       |  0.08

Nlocal:            500 ave         500 max         500 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           2918 ave        2918 max        2918 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:              0 ave           0 max           0 min
Histogram: 1 0 0 0 0 0 0 0 0 0
FullNghs:        92130 ave       92130 max       92130 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 92130
Ave neighs/atom = 184.26
Neighbor list builds = 26
Dangerous builds = 0
### Heating complete ###
System init for write_restart ...
System init for write_data ...
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 20000
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 124.1 | 124.1 | 124.1 Mbytes
   Step          Time           Temp          PotEng         KinEng         Press          Volume           Lx             Ly             Lz      
     20000   10             397.5253      -3225.7607      25.640705     -16751.28       5830.595       17.998554      17.998554      17.998554    
     20100   10.05          370.39883     -3224.011       23.891025     -14452.919      5830.595       17.998554      17.998554      17.998554    
     20200   10.1           394.83719     -3225.5874      25.467319     -15292.466      5830.5949      17.998554      17.998554      17.998554    
     20300   10.15          382.79201     -3224.8104      24.690395     -14633.815      5830.5947      17.998554      17.998554      17.998554    
     20400   10.2           378.50717     -3224.5338      24.41402      -13504.514      5830.5945      17.998554      17.998554      17.998554    
     20500   10.25          384.13162     -3224.8966      24.776802     -13700.694      5830.5942      17.998554      17.998554      17.998554    
     20600   10.3           392.21649     -3225.4181      25.298282     -15749.38       5830.5938      17.998553      17.998553      17.998553    
     20700   10.35          382.24623     -3224.7749      24.655193     -12606.487      5830.5933      17.998553      17.998553      17.998553    
     20800   10.4           395.82747     -3225.651       25.531194     -13858.688      5830.5928      17.998552      17.998552      17.998552    
     20900   10.45          383.27013     -3224.8411      24.721235     -13749.141      5830.5923      17.998552      17.998552      17.998552    
     21000   10.5           415.40764     -3226.914       26.79413      -15544.653      5830.5916      17.998551      17.998551      17.998551    
     21100   10.55          380.5509      -3224.6657      24.545842     -13130.522      5830.5909      17.99855       17.99855       17.99855     
     21200   10.6           394.61542     -3225.5728      25.453015     -15832.074      5830.5902      17.998549      17.998549      17.998549    
     21300   10.65          371.30912     -3224.0692      23.94974      -15234.554      5830.5894      17.998549      17.998549      17.998549    
     21400   10.7           384.11183     -3224.8949      24.775525     -15026.366      5830.5884      17.998548      17.998548      17.998548    
     21500   10.75          396.37382     -3225.6858      25.566433     -17802.564      5830.5875      17.998547      17.998547      17.998547    
     21600   10.8           377.39856     -3224.4617      24.342514     -16867.973      5830.5864      17.998546      17.998546      17.998546    
