Node: d1029  Start: Mon Jun 22 05:06:12 AM EDT 2026
LAMMPS (11 Feb 2026 - Development - patch_11Feb2026-99-gb75dfcc930-modified)
W0622 05:06:54.878000 2876450 site-packages/torch/fx/_symbolic_trace.py:56] is_fx_tracing will return true for both fx.symbolic_trace and torch.export. Please use is_fx_tracing_symbolic_tracing() for specifically fx.symbolic_trace or torch.compiler.is_compiling() for specifically torch.export/compile.
KOKKOS mode with Kokkos version 5.0.2 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (-0.0045823087 -0.0045823087 -0.0045823087) to (17.859582 17.859582 17.859582)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  500 atoms
  reading velocities ...
  500 velocities
  read_data CPU = 0.195 seconds

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 8, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mliap/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 112.8 | 112.8 | 112.8 Mbytes
   Step          Time           Temp          PotEng         KinEng         Press          Volume           Lx             Ly             Lz      
      4500   2.25           313.08649     -3232.2744      20.194333      19014.645      5708.3178      17.871845      17.871845      17.871845    
      4600   2.3            297.62258     -3231.2829      19.196898      20109.512      5708.6416      17.872183      17.872183      17.872183    
      4700   2.35           315.53755     -3232.4449      20.352429      18933.883      5708.9723      17.872528      17.872528      17.872528    
      4800   2.4            308.43506     -3231.9931      19.894312      17622.849      5709.3098      17.87288       17.87288       17.87288     
      4900   2.45           324.01021     -3233.0038      20.898922      17230.06       5709.6535      17.873239      17.873239      17.873239    
      5000   2.5            297.8529      -3231.3228      19.211754      18026.807      5710.0035      17.873604      17.873604      17.873604    
      5100   2.55           312.18991     -3232.254       20.136503      18622.165      5710.3599      17.873976      17.873976      17.873976    
      5200   2.6            311.01643     -3232.1848      20.060812      18911.219      5710.7229      17.874354      17.874354      17.874354    
      5300   2.65           295.97004     -3231.2209      19.090308      18246.897      5711.0925      17.87474       17.87474       17.87474     
      5400   2.7            303.02636     -3231.6825      19.545446      19535.939      5711.4685      17.875132      17.875132      17.875132    
      5500   2.75           316.44798     -3232.5552      20.411152      16679.478      5711.851       17.875531      17.875531      17.875531    
      5600   2.8            315.00522     -3232.4689      20.318092      20074.056      5712.2398      17.875937      17.875937      17.875937    
      5700   2.85           293.13235     -3231.0653      18.907275      18293.348      5712.6354      17.876349      17.876349      17.876349    
      5800   2.9            301.46624     -3231.6094      19.444817      16813.385      5713.0374      17.876769      17.876769      17.876769    
      5900   2.95           324.50876     -3233.1024      20.931079      15854.958      5713.4453      17.877194      17.877194      17.877194    
      6000   3              300.33939     -3231.55        19.372135      16089.209      5713.859       17.877626      17.877626      17.877626    
      6100   3.05           326.03913     -3233.2147      21.029789      16870.852      5714.2785      17.878063      17.878063      17.878063    
      6200   3.1            292.73842     -3231.0735      18.881866      17465.471      5714.704       17.878507      17.878507      17.878507    
      6300   3.15           309.99022     -3232.1931      19.994621      16305.084      5715.1356      17.878957      17.878957      17.878957    
      6400   3.2            304.4136      -3231.8403      19.634924      15252.907      5715.5729      17.879413      17.879413      17.879413    
      6500   3.25           303.40716     -3231.7819      19.570009      16333.966      5716.0158      17.879875      17.879875      17.879875    
      6600   3.3            294.89674     -3231.2398      19.021079      15321.958      5716.4642      17.880342      17.880342      17.880342    
      6700   3.35           326.94343     -3233.3135      21.088117      13768.371      5716.918       17.880816      17.880816      17.880816    
      6800   3.4            308.22526     -3232.1131      19.88078       15524.97       5717.3771      17.881294      17.881294      17.881294    
      6900   3.45           295.36399     -3231.2904      19.051217      16339.445      5717.8416      17.881778      17.881778      17.881778    
      7000   3.5            320.06745     -3232.8911      20.644611      14027.712      5718.3119      17.882269      17.882269      17.882269    
      7100   3.55           299.53901     -3231.5739      19.320509      16395.263      5718.7875      17.882764      17.882764      17.882764    
      7200   3.6            314.05051     -3232.5173      20.256513      15712.275      5719.2688      17.883266      17.883266      17.883266    
      7300   3.65           304.08518     -3231.8817      19.613741      15551.313      5719.7557      17.883773      17.883773      17.883773    
      7400   3.7            314.58218     -3232.5662      20.290806      15934.948      5720.2483      17.884287      17.884287      17.884287    
      7500   3.75           305.31551     -3231.9757      19.693098      14966.768      5720.7466      17.884806      17.884806      17.884806    
      7600   3.8            306.57977     -3232.0641      19.774644      13693.847      5721.25        17.885331      17.885331      17.885331    
      7700   3.85           298.4894      -3231.5491      19.252809      13971.699      5721.7584      17.88586       17.88586       17.88586     
      7800   3.9            299.81829     -3231.6416      19.338523      13042.355      5722.2716      17.886395      17.886395      17.886395    
      7900   3.95           312.03442     -3232.4364      20.126473      12188.948      5722.7895      17.886935      17.886935      17.886935    
      8000   4              307.47133     -3232.1485      19.832151      11934.546      5723.3119      17.887479      17.887479      17.887479    
      8100   4.05           308.78047     -3232.2398      19.916591      14137.468      5723.8388      17.888028      17.888028      17.888028    
      8200   4.1            312.0004      -3232.4546      20.124279      13393.888      5724.3707      17.888582      17.888582      17.888582    
      8300   4.15           298.12377     -3231.5665      19.229225      12880.754      5724.9074      17.889141      17.889141      17.889141    
      8400   4.2            313.70952     -3232.5785      20.234519      12681.843      5725.4488      17.889705      17.889705      17.889705    
      8500   4.25           301.42898     -3231.793       19.442414      11507.495      5725.9946      17.890273      17.890273      17.890273    
      8600   4.3            313.65856     -3232.5887      20.231232      12029.273      5726.5446      17.890846      17.890846      17.890846    
      8700   4.35           291.41947     -3231.1605      18.796793      12858.204      5727.099       17.891424      17.891424      17.891424    
      8800   4.4            313.78127     -3232.6094      20.239147      10763.823      5727.6576      17.892005      17.892005      17.892005    
      8900   4.45           293.97075     -3231.3383      18.961352      12638.827      5728.2203      17.892591      17.892591      17.892591    
      9000   4.5            314.63787     -3232.678       20.294398      11271.245      5728.7872      17.893181      17.893181      17.893181    
      9100   4.55           313.30396     -3232.5985      20.20836       10598.736      5729.3584      17.893776      17.893776      17.893776    
      9200   4.6            303.7226      -3231.9871      19.590354      12012.602      5729.9335      17.894375      17.894375      17.894375    
      9300   4.65           306.98408     -3232.204       19.800722      10306.684      5730.5128      17.894978      17.894978      17.894978    
      9400   4.7            314.93479     -3232.7226      20.313549      7923.4763      5731.0958      17.895585      17.895585      17.895585    
      9500   4.75           295.95918     -3231.5047      19.089608      11916.244      5731.682       17.896195      17.896195      17.896195    
      9600   4.8            290.0152      -3231.1276      18.706216      9401.9266      5732.2721      17.896809      17.896809      17.896809    
      9700   4.85           300.03013     -3231.7795      19.352187      9584.5714      5732.8656      17.897426      17.897426      17.897426    
      9800   4.9            323.3586      -3233.2904      20.856892      8278.3424      5733.4625      17.898048      17.898048      17.898048    
      9900   4.95           289.41282     -3231.1063      18.667362      9085.2073      5734.0625      17.898672      17.898672      17.898672    
     10000   5              312.71595     -3232.6156      20.170433      9843.8079      5734.6658      17.8993        17.8993        17.8993      
     10100   5.05           296.62218     -3231.5837      19.132371      10613.395      5735.2727      17.899931      17.899931      17.899931    
     10200   5.1            301.61335     -3231.9113      19.454306      6538.4292      5735.883       17.900566      17.900566      17.900566    
     10300   5.15           316.52265     -3232.8788      20.415968      8516.3677      5736.496       17.901204      17.901204      17.901204    
     10400   5.2            287.77252     -3231.03        18.561561      9776.9907      5737.1121      17.901844      17.901844      17.901844    
     10500   5.25           310.38518     -3232.4946      20.020096      8912.4497      5737.7316      17.902489      17.902489      17.902489    
     10600   5.3            307.64873     -3232.3247      19.843593      9523.376       5738.3544      17.903136      17.903136      17.903136    
     10700   5.35           302.44427     -3231.9948      19.507901      9305.9373      5738.9807      17.903788      17.903788      17.903788    
     10800   5.4            306.84552     -3232.2844      19.791785      7480.6737      5739.6101      17.904442      17.904442      17.904442    
     10900   5.45           298.84349     -3231.7735      19.275648      6489.5427      5740.2423      17.9051        17.9051        17.9051      
     11000   5.5            290.33514     -3231.23        18.726852      8596.285       5740.8769      17.905759      17.905759      17.905759    
     11100   5.55           319.24493     -3233.1004      20.591557      6796.5005      5741.5143      17.906422      17.906422      17.906422    
     11200   5.6            294.63524     -3231.518       19.004212      6449.7762      5742.1542      17.907087      17.907087      17.907087    
     11300   5.65           293.64826     -3231.4594      18.940551      8142.2526      5742.7964      17.907755      17.907755      17.907755    
     11400   5.7            302.55803     -3232.0393      19.515239      6326.7918      5743.4412      17.908425      17.908425      17.908425    
     11500   5.75           321.63572     -3233.2749      20.745765      5518.3088      5744.0882      17.909097      17.909097      17.909097    
     11600   5.8            303.10912     -3232.0848      19.550784      6270.5153      5744.7374      17.909772      17.909772      17.909772    
     11700   5.85           301.85765     -3232.0092      19.470064      7937.0882      5745.3888      17.910449      17.910449      17.910449    
     11800   5.9            301.37342     -3231.9834      19.43883       7289.8425      5746.0429      17.911129      17.911129      17.911129    
     11900   5.95           309.4887      -3232.5122      19.962272      7461.739       5746.6996      17.911811      17.911811      17.911811    
     12000   6              302.42534     -3232.0625      19.50668       8070.4498      5747.359       17.912496      17.912496      17.912496    
     12100   6.05           299.53073     -3231.8804      19.319975      4192.3597      5748.0211      17.913184      17.913184      17.913184    
     12200   6.1            315.74435     -3232.9303      20.365767      3816.593       5748.6847      17.913873      17.913873      17.913873    
     12300   6.15           298.22605     -3231.8051      19.235822      6293.0471      5749.3499      17.914564      17.914564      17.914564    
     12400   6.2            307.37798     -3232.3998      19.826129      3598.6624      5750.0172      17.915257      17.915257      17.915257    
     12500   6.25           307.30288     -3232.3992      19.821286      5276.1244      5750.6859      17.915952      17.915952      17.915952    
     12600   6.3            297.52301     -3231.7729      19.190476      4950.9545      5751.3564      17.916648      17.916648      17.916648    
     12700   6.35           313.46682     -3232.8055      20.218865      3194.2508      5752.0286      17.917346      17.917346      17.917346    
     12800   6.4            299.14254     -3231.8852      19.294937      2981.0943      5752.702       17.918045      17.918045      17.918045    
     12900   6.45           308.00651     -3232.4606      19.86667       1746.1518      5753.3764      17.918745      17.918745      17.918745    
     13000   6.5            302.54519     -3232.1115      19.514411      3631.9455      5754.0518      17.919446      17.919446      17.919446    
     13100   6.55           292.66795     -3231.4783      18.87732       3923.4393      5754.7282      17.920149      17.920149      17.920149    
     13200   6.6            299.61812     -3231.9303      19.325612      2839.6627      5755.4059      17.920852      17.920852      17.920852    
     13300   6.65           311.89498     -3232.7261      20.11748       3766.7666      5756.0846      17.921556      17.921556      17.921556    
     13400   6.7            310.25141     -3232.624       20.011468      2459.6667      5756.7646      17.922262      17.922262      17.922262    
     13500   6.75           296.41693     -3231.7351      19.119133      2143.2878      5757.4457      17.922969      17.922969      17.922969    
     13600   6.8            297.39783     -3231.801       19.182402      805.79146      5758.1275      17.923676      17.923676      17.923676    
     13700   6.85           301.05628     -3232.0402      19.418374      3618.1554      5758.8097      17.924384      17.924384      17.924384    
     13800   6.9            306.65872     -3232.4055      19.779737      2418.1446      5759.493       17.925093      17.925093      17.925093    
     13900   6.95           296.59111     -3231.7593      19.130368      1388.7721      5760.1772      17.925803      17.925803      17.925803    
     14000   7              313.42788     -3232.8481      20.216353     -869.56871      5760.8619      17.926513      17.926513      17.926513    
     14100   7.05           291.94836     -3231.4645      18.830907     -210.02003      5761.5465      17.927223      17.927223      17.927223    
     14200   7.1            300.86184     -3232.0415      19.405833     -580.46345      5762.2309      17.927933      17.927933      17.927933    
     14300   7.15           301.69045     -3232.0971      19.459279      567.33273      5762.9151      17.928642      17.928642      17.928642    
     14400   7.2            298.1598      -3231.8716      19.231549     -1635.5815      5763.5991      17.929352      17.929352      17.929352    
     14500   7.25           299.40672     -3231.9538      19.311976     -499.61688      5764.2828      17.930061      17.930061      17.930061    
     14600   7.3            307.69435     -3232.4907      19.846536     -521.219        5764.9662      17.930769      17.930769      17.930769    
     14700   7.35           292.71013     -3231.526       18.880041     -482.491        5765.6495      17.931478      17.931478      17.931478    
     14800   7.4            302.85299     -3232.1825      19.534264     -489.69623      5766.3324      17.932186      17.932186      17.932186    
     14900   7.45           297.18925     -3231.8191      19.168948     -1159.2924      5767.0153      17.932893      17.932893      17.932893    
     15000   7.5            303.13692     -3232.2046      19.552578     -644.16939      5767.6977      17.933601      17.933601      17.933601    
     15100   7.55           308.63024     -3232.561       19.906901     -1349.7455      5768.3798      17.934308      17.934308      17.934308    
     15200   7.6            287.62229     -3231.2076      18.551871     -592.31764      5769.0614      17.935014      17.935014      17.935014    
     15300   7.65           308.51766     -3232.5572      19.89964      -1877.3827      5769.7427      17.93572       17.93572       17.93572     
     15400   7.7            306.50211     -3232.4287      19.769635     -2797.3488      5770.4233      17.936425      17.936425      17.936425    
     15500   7.75           302.36282     -3232.1626      19.502648     -2536.8374      5771.1029      17.937129      17.937129      17.937129    
     15600   7.8            308.93506     -3232.5883      19.926562     -1636.6646      5771.7816      17.937832      17.937832      17.937832    
     15700   7.85           303.19352     -3232.2194      19.556229     -3163.5714      5772.4598      17.938535      17.938535      17.938535    
     15800   7.9            307.97642     -3232.5288      19.86473      -3311.1097      5773.1369      17.939236      17.939236      17.939236    
     15900   7.95           294.89713     -3231.6858      19.021105     -4723.4851      5773.8128      17.939936      17.939936      17.939936    
     16000   8              309.01565     -3232.5968      19.931761     -3683.7267      5774.4871      17.940635      17.940635      17.940635    
     16100   8.05           300.25259     -3232.0326      19.366536     -3254.4995      5775.1601      17.941332      17.941332      17.941332    
     16200   8.1            286.66134     -3231.1565      18.489889     -4112.5095      5775.8319      17.942027      17.942027      17.942027    
     16300   8.15           303.0397      -3232.2132      19.546307     -4039.2684      5776.502       17.942721      17.942721      17.942721    
     16400   8.2            295.66522     -3231.7383      19.070647     -3889.0234      5777.1705      17.943413      17.943413      17.943413    
     16500   8.25           307.26705     -3232.4867      19.818974     -5636.5952      5777.8376      17.944104      17.944104      17.944104    
     16600   8.3            291.03667     -3231.4402      18.772102     -3013.0124      5778.5026      17.944792      17.944792      17.944792    
     16700   8.35           307.08051     -3232.4757      19.806942     -4559.7125      5779.1663      17.945479      17.945479      17.945479    
     16800   8.4            294.55094     -3231.6678      18.998775     -4034.8567      5779.8284      17.946165      17.946165      17.946165    
     16900   8.45           297.80198     -3231.8781      19.208469     -4055.2766      5780.4889      17.946848      17.946848      17.946848    
     17000   8.5            304.57446     -3232.3147      19.6453       -6722.8493      5781.1476      17.94753       17.94753       17.94753     
     17100   8.55           300.8949      -3232.077       19.407966     -6904.3837      5781.804       17.948209      17.948209      17.948209    
     17200   8.6            305.94601     -3232.4019      19.733766     -7974.3568      5782.4579      17.948886      17.948886      17.948886    
     17300   8.65           293.02415     -3231.5678      18.900296     -5376.2006      5783.1089      17.949559      17.949559      17.949559    
     17400   8.7            291.49186     -3231.4685      18.801462     -6503.6473      5783.7577      17.950231      17.950231      17.950231    
     17500   8.75           312.03713     -3232.7933      20.126648     -6622.8458      5784.404       17.950899      17.950899      17.950899    
     17600   8.8            302.12628     -3232.154       19.487391     -5467.109       5785.048       17.951565      17.951565      17.951565    
     17700   8.85           291.26116     -3231.4528      18.786582     -5483.1129      5785.69        17.952229      17.952229      17.952229    
     17800   8.9            303.35101     -3232.2327      19.566386     -5059.832       5786.3298      17.952891      17.952891      17.952891    
     17900   8.95           294.60409     -3231.668       19.002203     -7648.3257      5786.9675      17.95355       17.95355       17.95355     
     18000   9              293.77031     -3231.6133      18.948424     -6901.0142      5787.6024      17.954207      17.954207      17.954207    
     18100   9.05           316.83328     -3233.1003      20.436004     -8617.069       5788.2346      17.954861      17.954861      17.954861    
     18200   9.1            286.30792     -3231.13        18.467093     -7708.1708      5788.8637      17.955511      17.955511      17.955511    
     18300   9.15           300.92152     -3232.0714      19.409683     -7847.4574      5789.4898      17.956158      17.956158      17.956158    
     18400   9.2            297.02871     -3231.8195      19.158593     -9002.5299      5790.1129      17.956803      17.956803      17.956803    
     18500   9.25           292.59615     -3231.5317      18.872689     -9444.3605      5790.7327      17.957443      17.957443      17.957443    
     18600   9.3            295.3458      -3231.7079      19.050044     -8402.4103      5791.349       17.95808       17.95808       17.95808     
     18700   9.35           309.90444     -3232.6456      19.989088     -10080.998      5791.9621      17.958714      17.958714      17.958714    
     18800   9.4            297.51455     -3231.8448      19.18993      -8998.7568      5792.5716      17.959344      17.959344      17.959344    
     18900   9.45           292.35452     -3231.5104      18.857104     -9729.2597      5793.1777      17.95997       17.95997       17.95997     
     19000   9.5            315.73226     -3233.017       20.364988     -10085.494      5793.7802      17.960593      17.960593      17.960593    
     19100   9.55           296.79053     -3231.7931      19.14323      -11246.543      5794.379       17.961212      17.961212      17.961212    
     19200   9.6            297.86224     -3231.8602      19.212356     -11611.274      5794.9736      17.961826      17.961826      17.961826    
     19300   9.65           295.66811     -3231.7165      19.070833     -11738.342      5795.5641      17.962436      17.962436      17.962436    
     19400   9.7            300.01847     -3231.9945      19.351435     -11412.596      5796.1502      17.963042      17.963042      17.963042    
     19500   9.75           295.15493     -3231.6792      19.037733     -9343.038       5796.7321      17.963643      17.963643      17.963643    
     19600   9.8            296.12477     -3231.7404      19.100289     -9521.8838      5797.3105      17.96424       17.96424       17.96424     
     19700   9.85           290.33924     -3231.3656      18.727117     -10346.856      5797.8854      17.964834      17.964834      17.964834    
     19800   9.9            302.56567     -3232.1528      19.515732     -9051.1359      5798.4564      17.965424      17.965424      17.965424    
     19900   9.95           291.17368     -3231.4165      18.780939     -10778.456      5799.0238      17.96601       17.96601       17.96601     
     20000   10             296.30174     -3231.7451      19.111703     -11226.292      5799.5873      17.966592      17.966592      17.966592    
Loop time of 837.392 on 1 procs for 20000 steps with 500 atoms

Performance: 1.032 ns/day, 23.261 hours/ns, 23.884 timesteps/s, 11.942 katom-step/s
99.1% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 833.83     | 833.83     | 833.83     |   0.0 | 99.57
Neigh   | 0.0081618  | 0.0081618  | 0.0081618  |   0.0 |  0.00
Comm    | 0.72687    | 0.72687    | 0.72687    |   0.0 |  0.09
Output  | 0.021507   | 0.021507   | 0.021507   |   0.0 |  0.00
Modify  | 1.956      | 1.956      | 1.956      |   0.0 |  0.23
Other   |            | 0.8476     |            |       |  0.10

Nlocal:            500 ave         500 max         500 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           2910 ave        2910 max        2910 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:              0 ave           0 max           0 min
Histogram: 1 0 0 0 0 0 0 0 0 0
FullNghs:        92396 ave       92396 max       92396 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 92396
Ave neighs/atom = 184.792
Neighbor list builds = 17
Dangerous builds = 0
### Heating complete ###
System init for write_restart ...
System init for write_data ...
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 20000
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 124.2 | 124.2 | 124.2 Mbytes
   Step          Time           Temp          PotEng         KinEng         Press          Volume           Lx             Ly             Lz      
     20000   10             296.30174     -3231.7451      19.111703     -11226.292      5799.5873      17.966592      17.966592      17.966592    
     20100   10.05          291.26953     -3231.4206      18.787122     -11297.75       5799.5872      17.966592      17.966592      17.966592    
     20200   10.1           306.12104     -3232.3786      19.745056     -11491.527      5799.5871      17.966591      17.966591      17.966591    
     20300   10.15          308.22527     -3232.5144      19.88078      -11812.98       5799.5869      17.966591      17.966591      17.966591    
     20400   10.2           277.69229     -3230.5446      17.911378     -9269.7081      5799.5867      17.966591      17.966591      17.966591    
     20500   10.25          306.68675     -3232.4149      19.781545     -12334.754      5799.5864      17.966591      17.966591      17.966591    
     20600   10.3           291.47756     -3231.4339      18.800539     -11171.869      5799.586       17.96659       17.96659       17.96659     
     20700   10.35          294.80957     -3231.6488      19.015457     -11028.224      5799.5856      17.96659       17.96659       17.96659     
     20800   10.4           294.119       -3231.6043      18.970914     -10751.589      5799.5851      17.966589      17.966589      17.966589    
     20900   10.45          298.70045     -3231.8997      19.266421     -11740.901      5799.5845      17.966589      17.966589      17.966589    
     21000   10.5           299.10727     -3231.9259      19.292662     -11037.824      5799.5838      17.966588      17.966588      17.966588    
     21100   10.55          296.79346     -3231.7766      19.143419     -12743.14       5799.5831      17.966587      17.966587      17.966587    
     21200   10.6           293.79123     -3231.583       18.949773     -10723.875      5799.5823      17.966587      17.966587      17.966587    
     21300   10.65          293.94343     -3231.5927      18.95959      -10729.549      5799.5815      17.966586      17.966586      17.966586    
     21400   10.7           297.88434     -3231.8469      19.213782     -13200.863      5799.5806      17.966585      17.966585      17.966585    
     21500   10.75          306.5563      -3232.4061      19.77313      -9533.0728      5799.5796      17.966584      17.966584      17.966584    
