Node: d1028  Start: Mon Jun 22 05:07:08 AM EDT 2026
LAMMPS (11 Feb 2026 - Development - patch_11Feb2026-99-gb75dfcc930-modified)
W0622 05:07:43.990000 1102043 site-packages/torch/fx/_symbolic_trace.py:56] is_fx_tracing will return true for both fx.symbolic_trace and torch.export. Please use is_fx_tracing_symbolic_tracing() for specifically fx.symbolic_trace or torch.compiler.is_compiling() for specifically torch.export/compile.
KOKKOS mode with Kokkos version 5.0.2 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (-0.0045823087 -0.0045823087 -0.0045823087) to (17.859582 17.859582 17.859582)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  500 atoms
  reading velocities ...
  500 velocities
  read_data CPU = 0.021 seconds

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 8, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mliap/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 112.8 | 112.8 | 112.8 Mbytes
   Step          Time           Temp          PotEng         KinEng         Press          Volume           Lx             Ly             Lz      
Loop time of 847.387 on 1 procs for 20000 steps with 500 atoms

Performance: 1.020 ns/day, 23.539 hours/ns, 23.602 timesteps/s, 11.801 katom-step/s
99.1% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 843.56     | 843.56     | 843.56     |   0.0 | 99.55
Neigh   | 0.0080757  | 0.0080757  | 0.0080757  |   0.0 |  0.00
Comm    | 0.76857    | 0.76857    | 0.76857    |   0.0 |  0.09
Output  | 0.01796    | 0.01796    | 0.01796    |   0.0 |  0.00
Modify  | 2.0969     | 2.0969     | 2.0969     |   0.0 |  0.25
Other   |            | 0.9399     |            |       |  0.11

Nlocal:            500 ave         500 max         500 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           2922 ave        2922 max        2922 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:              0 ave           0 max           0 min
Histogram: 1 0 0 0 0 0 0 0 0 0
FullNghs:        92498 ave       92498 max       92498 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 92498
Ave neighs/atom = 184.996
Neighbor list builds = 16
Dangerous builds = 0
### Heating complete ###
System init for write_restart ...
System init for write_data ...
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 20000
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 124.3 | 124.3 | 124.3 Mbytes
   Step          Time           Temp          PotEng         KinEng         Press          Volume           Lx             Ly             Lz      
     20000   10             335.6626      -3228.0281      21.65051      -13366.843      5815.0284      17.982523      17.982523      17.982523    
     20100   10.05          358.12752     -3229.4771      23.099516     -13433.838      5815.0284      17.982523      17.982523      17.982523    
     20200   10.1           334.72951     -3227.9678      21.590325     -14018.306      5815.0283      17.982522      17.982522      17.982522    
     20300   10.15          340.69879     -3228.3528      21.975349     -13477.764      5815.0281      17.982522      17.982522      17.982522    
     20400   10.2           342.29002     -3228.4556      22.077985     -13062.565      5815.0279      17.982522      17.982522      17.982522    
     20500   10.25          323.3522      -3227.234       20.856479     -12630.125      5815.0275      17.982522      17.982522      17.982522    
     20600   10.3           352.60684     -3229.121       22.743428     -14819.916      5815.0272      17.982521      17.982521      17.982521    
     20700   10.35          334.58665     -3227.9586      21.581111     -13455.65       5815.0267      17.982521      17.982521      17.982521    
     20800   10.4           337.52734     -3228.1482      21.770788     -11765.785      5815.0262      17.98252       17.98252       17.98252     
     20900   10.45          347.7619      -3228.8084      22.430925     -13207.255      5815.0256      17.98252       17.98252       17.98252     
     21000   10.5           329.69356     -3227.6428      21.265503     -14808.429      5815.0249      17.982519      17.982519      17.982519    
     21100   10.55          342.80691     -3228.4887      22.111324     -13297.51       5815.0242      17.982518      17.982518      17.982518    
     21200   10.6           344.52273     -3228.5993      22.221996     -15096.044      5815.0233      17.982517      17.982517      17.982517    
     21300   10.65          353.07249     -3229.1508      22.773463     -14140.988      5815.0225      17.982516      17.982516      17.982516    
     21400   10.7           340.66061     -3228.35        21.972886     -13175.348      5815.0215      17.982515      17.982515      17.982515    
     21500   10.75          338.24439     -3228.1941      21.817038     -12163.86       5815.0205      17.982514      17.982514      17.982514    
     21600   10.8           343.57638     -3228.5379      22.160956     -13908.874      5815.0194      17.982513      17.982513      17.982513    
     21700   10.85          350.1243      -3228.9602      22.583302     -14199.785      5815.0182      17.982512      17.982512      17.982512    
     21800   10.9           343.47203     -3228.5311      22.154225     -11901.7        5815.017       17.982511      17.982511      17.982511    
     21900   10.95          351.19641     -3229.0293      22.652454     -12693.67       5815.0157      17.982509      17.982509      17.982509    
     22000   11             346.24493     -3228.7099      22.333079     -13217.409      5815.0143      17.982508      17.982508      17.982508    
     22100   11.05          354.7059      -3229.2555      22.878819     -13174.918      5815.0129      17.982507      17.982507      17.982507    
     22200   11.1           340.5645      -3228.3431      21.966687     -13393.531      5815.0114      17.982505      17.982505      17.982505    
     22300   11.15          348.657       -3228.8651      22.48866      -14964.418      5815.0098      17.982503      17.982503      17.982503    
     22400   11.2           334.7398      -3227.9671      21.590989     -13070.103      5815.0081      17.982502      17.982502      17.982502    
     22500   11.25          353.10193     -3229.1515      22.775361     -12171.657      5815.0064      17.9825        17.9825        17.9825      
     22600   11.3           340.59769     -3228.3447      21.968827     -13335.375      5815.0046      17.982498      17.982498      17.982498    
     22700   11.35          351.51372     -3229.049       22.67292      -13833.836      5815.0028      17.982496      17.982496      17.982496    
     22800   11.4           342.66573     -3228.4779      22.102218     -14460.353      5815.0009      17.982494      17.982494      17.982494    
     22900   11.45          348.60946     -3228.8612      22.485594     -13596.699      5814.9989      17.982492      17.982492      17.982492    
     23000   11.5           333.55602     -3227.89        21.514634     -13894.04       5814.9968      17.98249       17.98249       17.98249     
     23100   11.55          351.55036     -3229.0506      22.675284     -12666.1        5814.9947      17.982488      17.982488      17.982488    
     23200   11.6           344.29633     -3228.5824      22.207393     -13290.64       5814.9925      17.982485      17.982485      17.982485    
     23300   11.65          329.44725     -3227.6245      21.249616     -13414.122      5814.9902      17.982483      17.982483      17.982483    
     23400   11.7           356.60143     -3229.3758      23.001082     -13419.81       5814.9878      17.982481      17.982481      17.982481    
     23500   11.75          333.73941     -3227.9009      21.526463     -12011.875      5814.9854      17.982478      17.982478      17.982478    
     23600   11.8           335.49589     -3228.0141      21.639758     -13670.581      5814.983       17.982476      17.982476      17.982476    
     23700   11.85          344.14115     -3228.5716      22.197384     -13567.512      5814.9804      17.982473      17.982473      17.982473    
     23800   11.9           357.92114     -3229.4602      23.086204     -13831.553      5814.9778      17.98247       17.98247       17.98247     
     23900   11.95          327.7195      -3227.512       21.138174     -12937.969      5814.9751      17.982468      17.982468      17.982468    
     24000   12             353.56576     -3229.179       22.805278     -15332.288      5814.9723      17.982465      17.982465      17.982465    
     24100   12.05          343.40324     -3228.5233      22.149788     -13404.401      5814.9695      17.982462      17.982462      17.982462    
     24200   12.1           337.66218     -3228.1528      21.779485     -12474.539      5814.9666      17.982459      17.982459      17.982459    
     24300   12.15          343.5546      -3228.5324      22.159551     -13256.727      5814.9636      17.982456      17.982456      17.982456    
     24400   12.2           349.44525     -3228.9123      22.539502     -12837.548      5814.9606      17.982453      17.982453      17.982453    
     24500   12.25          357.79485     -3229.4508      23.078058     -14137.562      5814.9574      17.982449      17.982449      17.982449    
     24600   12.3           319.03483     -3226.9502      20.578006     -13703.023      5814.9543      17.982446      17.982446      17.982446    
     24700   12.35          356.35703     -3229.3575      22.985318     -13566.092      5814.951       17.982443      17.982443      17.982443    
     24800   12.4           333.99576     -3227.9148      21.542998     -14253.664      5814.9477      17.982439      17.982439      17.982439    
     24900   12.45          334.91012     -3227.9735      21.601975     -14078.068      5814.9443      17.982436      17.982436      17.982436    
     25000   12.5           349.55316     -3228.9178      22.546463     -13342.915      5814.9408      17.982432      17.982432      17.982432    
     25100   12.55          341.22995     -3228.3807      22.009609     -15717.207      5814.9373      17.982429      17.982429      17.982429    
     25200   12.6           342.09585     -3228.4363      22.06546      -15001.55       5814.9336      17.982425      17.982425      17.982425    
     25300   12.65          329.09506     -3227.5973      21.226899     -13118.769      5814.9299      17.982421      17.982421      17.982421    
     25400   12.7           339.9963      -3228.3004      21.930038     -15251.592      5814.9262      17.982417      17.982417      17.982417    
     25500   12.75          358.84395     -3229.516       23.145726     -15135.306      5814.9223      17.982413      17.982413      17.982413    
     25600   12.8           341.34332     -3228.3868      22.016921     -13220.037      5814.9184      17.982409      17.982409      17.982409    
     25700   12.85          334.42121     -3227.9399      21.57044      -12867.375      5814.9144      17.982405      17.982405      17.982405    
     25800   12.9           351.92003     -3229.0685      22.699128     -15713.647      5814.9103      17.982401      17.982401      17.982401    
     25900   12.95          340.17184     -3228.3102      21.94136      -12948.881      5814.9062      17.982397      17.982397      17.982397    
     26000   13             342.33086     -3228.4492      22.080618     -11331.189      5814.902       17.982392      17.982392      17.982392    
     26100   13.05          336.01455     -3228.0414      21.673211     -13202.109      5814.8977      17.982388      17.982388      17.982388    
     26200   13.1           341.05319     -3228.3661      21.998208     -12988.248      5814.8934      17.982383      17.982383      17.982383    
     26300   13.15          353.86714     -3229.1924      22.824718     -13803.49       5814.889       17.982379      17.982379      17.982379    
     26400   13.2           331.51772     -3227.7504      21.383162     -12988.178      5814.8845      17.982374      17.982374      17.982374    
     26500   13.25          352.04412     -3229.0742      22.707132     -14090.102      5814.8799      17.98237       17.98237       17.98237     
     26600   13.3           337.44492     -3228.1321      21.765471     -12923.829      5814.8753      17.982365      17.982365      17.982365    
     26700   13.35          343.1416      -3228.4992      22.132912     -13152.559      5814.8706      17.98236       17.98236       17.98236     
     26800   13.4           355.46937     -3229.2941      22.928063     -13954.981      5814.8659      17.982355      17.982355      17.982355    
     26900   13.45          338.19896     -3228.1797      21.814108     -12776.163      5814.8611      17.98235       17.98235       17.98235     
     27000   13.5           329.53889     -3227.6206      21.255526     -14178.526      5814.8562      17.982345      17.982345      17.982345    
     27100   13.55          328.15131     -3227.5308      21.166026     -12765.365      5814.8512      17.98234       17.98234       17.98234     
     27200   13.6           352.18885     -3229.0811      22.716467     -13282.592      5814.8462      17.982335      17.982335      17.982335    
     27300   13.65          342.73415     -3228.471       22.106631     -14606.63       5814.8411      17.982329      17.982329      17.982329    
     27400   13.7           350.55973     -3228.9754      22.611387     -15797.35       5814.8359      17.982324      17.982324      17.982324    
     27500   13.75          350.83902     -3228.9929      22.629402     -13751.387      5814.8307      17.982319      17.982319      17.982319    
     27600   13.8           334.55539     -3227.9421      21.579095     -11394.969      5814.8253      17.982313      17.982313      17.982313    
     27700   13.85          349.66266     -3228.9162      22.553526     -14107.103      5814.8199      17.982308      17.982308      17.982308    
     27800   13.9           324.76431     -3227.3098      20.947562     -11935.171      5814.8145      17.982302      17.982302      17.982302    
     27900   13.95          362.45157     -3229.7405      23.378421     -12788.156      5814.809       17.982296      17.982296      17.982296    
     28000   14             350.94877     -3228.998       22.636481     -13682.481      5814.8034      17.982291      17.982291      17.982291    
     28100   14.05          321.60168     -3227.1044      20.74357      -12340.423      5814.7977      17.982285      17.982285      17.982285    
     28200   14.1           349.55013     -3228.9069      22.546268     -14125.583      5814.792       17.982279      17.982279      17.982279    
     28300   14.15          338.36768     -3228.1852      21.82499      -14372.327      5814.7862      17.982273      17.982273      17.982273    
     28400   14.2           339.34664     -3228.2479      21.888134     -13537.218      5814.7803      17.982267      17.982267      17.982267    
     28500   14.25          346.70763     -3228.7225      22.362924     -13151.672      5814.7744      17.982261      17.982261      17.982261    
     28600   14.3           325.3286      -3227.3429      20.983959     -14976.008      5814.7684      17.982254      17.982254      17.982254    
     28700   14.35          356.45923     -3229.3507      22.99191      -15414.308      5814.7623      17.982248      17.982248      17.982248    
     28800   14.4           335.89738     -3228.0238      21.665654     -13670.657      5814.7561      17.982242      17.982242      17.982242    
     28900   14.45          360.49496     -3229.61        23.252217     -14462.054      5814.7499      17.982235      17.982235      17.982235    
     29000   14.5           335.12761     -3227.9732      21.616003     -10660.472      5814.7436      17.982229      17.982229      17.982229    
     29100   14.55          345.19387     -3228.6221      22.265285     -13724.162      5814.7372      17.982222      17.982222      17.982222    
     29200   14.6           339.91708     -3228.2812      21.924927     -14176.313      5814.7307      17.982216      17.982216      17.982216    
     29300   14.65          344.10965     -3228.5513      22.195352     -11993.084      5814.7242      17.982209      17.982209      17.982209    
     29400   14.7           347.11544     -3228.7448      22.389228     -12835.667      5814.7176      17.982202      17.982202      17.982202    
     29500   14.75          348.73484     -3228.8486      22.493681     -14432.34       5814.711       17.982195      17.982195      17.982195    
     29600   14.8           342.4225      -3228.4409      22.086529     -14710.366      5814.7043      17.982188      17.982188      17.982188    
     29700   14.85          334.02408     -3227.8986      21.544825     -14017.452      5814.6975      17.982181      17.982181      17.982181    
     29800   14.9           355.31597     -3229.2717      22.918168     -13192.627      5814.6906      17.982174      17.982174      17.982174    
     29900   14.95          338.50809     -3228.187       21.834047     -12516.759      5814.6837      17.982167      17.982167      17.982167    
     30000   15             347.71798     -3228.7805      22.428092     -14319.963      5814.6767      17.98216       17.98216       17.98216     
     30100   15.05          333.69735     -3227.8756      21.52375      -12756.278      5814.6696      17.982153      17.982153      17.982153    
     30200   15.1           351.41575     -3229.0181      22.666601     -13965.611      5814.6625      17.982145      17.982145      17.982145    
     30300   15.15          347.61505     -3228.7724      22.421453     -14239.324      5814.6553      17.982138      17.982138      17.982138    
     30400   15.2           339.14913     -3228.2257      21.875394     -15676.366      5814.648       17.98213       17.98213       17.98213     
     30500   15.25          339.34269     -3228.2376      21.887879     -12660.722      5814.6406      17.982123      17.982123      17.982123    
     30600   15.3           338.64995     -3228.1925      21.843197     -9875.9668      5814.6332      17.982115      17.982115      17.982115    
     30700   15.35          350.66891     -3228.9673      22.618429     -13739.24       5814.6257      17.982107      17.982107      17.982107    
     30800   15.4           341.7448      -3228.391       22.042817     -13460.006      5814.6181      17.9821        17.9821        17.9821      
     30900   15.45          330.702       -3227.678       21.330547     -13401.595      5814.6105      17.982092      17.982092      17.982092    
     31000   15.5           353.26769     -3229.1332      22.786053     -12935.168      5814.6028      17.982084      17.982084      17.982084    
     31100   15.55          331.22573     -3227.7106      21.364329     -10402.806      5814.595       17.982076      17.982076      17.982076    
     31200   15.6           340.52527     -3228.31        21.964157     -12333.134      5814.5872      17.982068      17.982068      17.982068    
     31300   15.65          340.21335     -3228.2894      21.944038     -11864.14       5814.5793      17.98206       17.98206       17.98206     
     31400   15.7           341.44277     -3228.368       22.023336     -11334.496      5814.5714      17.982051      17.982051      17.982051    
     31500   15.75          353.50248     -3229.1454      22.801197     -13098.35       5814.5634      17.982043      17.982043      17.982043    
     31600   15.8           334.13546     -3227.8957      21.552008     -12662.673      5814.5553      17.982035      17.982035      17.982035    
     31700   15.85          346.53486     -3228.6948      22.35178      -12943.047      5814.5471      17.982026      17.982026      17.982026    
     31800   15.9           346.48641     -3228.6912      22.348655     -12848.998      5814.5389      17.982018      17.982018      17.982018    
     31900   15.95          343.39467     -3228.4911      22.149235     -13335.341      5814.5306      17.982009      17.982009      17.982009    
     32000   16             343.67192     -3228.5083      22.167118     -13671.881      5814.5223      17.982001      17.982001      17.982001    
     32100   16.05          347.1478      -3228.7319      22.391315     -13963.257      5814.5139      17.981992      17.981992      17.981992    
     32200   16.1           347.10799     -3228.7288      22.388747     -14075.945      5814.5054      17.981983      17.981983      17.981983    
     32300   16.15          337.01406     -3228.077       21.73768      -13507.527      5814.4968      17.981975      17.981975      17.981975    
     32400   16.2           326.72317     -3227.4125      21.07391      -12006.329      5814.4882      17.981966      17.981966      17.981966    
     32500   16.25          328.95233     -3227.5556      21.217692     -11805.138      5814.4795      17.981957      17.981957      17.981957    
     32600   16.3           366.94816     -3230.0059      23.668454     -13585.102      5814.4707      17.981948      17.981948      17.981948    
     32700   16.35          331.45779     -3227.7158      21.379297     -13562.632      5814.4619      17.981939      17.981939      17.981939    
     32800   16.4           328.97247     -3227.5551      21.218992     -13094.082      5814.453       17.981929      17.981929      17.981929    
     32900   16.45          352.1766      -3229.0513      22.715677     -15809.835      5814.444       17.98192       17.98192       17.98192     
     33000   16.5           335.0172      -3227.9438      21.608882     -12438.248      5814.4349      17.981911      17.981911      17.981911    
     33100   16.55          359.01408     -3229.491       23.1567       -13885.483      5814.4258      17.981901      17.981901      17.981901    
     33200   16.6           347.08165     -3228.7205      22.387048     -13413.916      5814.4166      17.981892      17.981892      17.981892    
     33300   16.65          332.37788     -3227.7715      21.438643     -11943.521      5814.4073      17.981882      17.981882      17.981882    
     33400   16.7           349.29478     -3228.8619      22.529797     -12279.954      5814.398       17.981873      17.981873      17.981873    
     33500   16.75          335.62128     -3227.9793      21.647845     -12699.319      5814.3886      17.981863      17.981863      17.981863    
     33600   16.8           359.74265     -3229.5346      23.203693     -15410.691      5814.3791      17.981853      17.981853      17.981853    
     33700   16.85          337.97228     -3228.1296      21.799487     -12502.668      5814.3696      17.981843      17.981843      17.981843    
     33800   16.9           338.12889     -3228.139       21.809588     -13828.295      5814.36        17.981834      17.981834      17.981834    
     33900   16.95          343.38244     -3228.4772      22.148446     -12644.309      5814.3503      17.981824      17.981824      17.981824    
     34000   17             337.65182     -3228.1068      21.778817     -14447.129      5814.3406      17.981813      17.981813      17.981813    
     34100   17.05          339.18617     -3228.205       21.877783     -12810.399      5814.3308      17.981803      17.981803      17.981803    
     34200   17.1           343.21897     -3228.4646      22.137902     -12208.648      5814.3209      17.981793      17.981793      17.981793    
     34300   17.15          352.28824     -3229.0487      22.722878     -12739.963      5814.3109      17.981783      17.981783      17.981783    
     34400   17.2           351.96119     -3229.0269      22.701783     -13616.452      5814.3009      17.981773      17.981773      17.981773    
     34500   17.25          317.05706     -3226.7748      20.450438     -11842.401      5814.2908      17.981762      17.981762      17.981762    
     34600   17.3           354.8775      -3229.2136      22.889887     -13885.998      5814.2807      17.981752      17.981752      17.981752    
     34700   17.35          341.64688     -3228.3594      22.036502     -13309.525      5814.2704      17.981741      17.981741      17.981741    
     34800   17.4           355.75734     -3229.2689      22.946637     -14701.649      5814.2601      17.981731      17.981731      17.981731    
     34900   17.45          336.9317      -3228.0538      21.732368     -13795.976      5814.2498      17.98172       17.98172       17.98172     
     35000   17.5           333.93387     -3227.8596      21.539006     -13222.481      5814.2393      17.981709      17.981709      17.981709    
     35100   17.55          350.99721     -3228.9595      22.639605     -13569.622      5814.2288      17.981698      17.981698      17.981698    
     35200   17.6           329.20649     -3227.5531      21.234086     -12943.89       5814.2182      17.981687      17.981687      17.981687    
     35300   17.65          351.17598     -3228.9696      22.651136     -14010.701      5814.2076      17.981676      17.981676      17.981676    
     35400   17.7           343.3138      -3228.4615      22.144019     -13565.887      5814.1969      17.981665      17.981665      17.981665    
     35500   17.75          325.20886     -3227.293       20.976236     -13601.471      5814.1861      17.981654      17.981654      17.981654    
     35600   17.8           355.40634     -3229.2401      22.923998     -13554.626      5814.1752      17.981643      17.981643      17.981643    
     35700   17.85          347.29115     -3228.7159      22.400561     -13550.748      5814.1643      17.981632      17.981632      17.981632    
     35800   17.9           337.82048     -3228.1041      21.789695     -14228.124      5814.1533      17.98162       17.98162       17.98162     
     35900   17.95          334.5381      -3227.8915      21.577979     -12241.937      5814.1422      17.981609      17.981609      17.981609    
     36000   18             332.1623      -3227.7374      21.424738     -12865.108      5814.131       17.981597      17.981597      17.981597    
     36100   18.05          356.20803     -3229.2878      22.975707     -15768.467      5814.1198      17.981586      17.981586      17.981586    
     36200   18.1           339.50493     -3228.2096      21.898344     -13172.379      5814.1085      17.981574      17.981574      17.981574    
     36300   18.15          347.31076     -3228.7121      22.401826     -13364.345      5814.0972      17.981563      17.981563      17.981563    
     36400   18.2           348.85422     -3228.8109      22.50138      -13297.939      5814.0857      17.981551      17.981551      17.981551    
     36500   18.25          332.68679     -3227.7672      21.458568     -12194.747      5814.0742      17.981539      17.981539      17.981539    
     36600   18.3           342.85802     -3228.4225      22.114621     -14681.238      5814.0627      17.981527      17.981527      17.981527    
     36700   18.35          341.97251     -3228.3645      22.057505     -14224.176      5814.051       17.981515      17.981515      17.981515    
     36800   18.4           337.59215     -3228.0811      21.774968     -14212.751      5814.0393      17.981503      17.981503      17.981503    
     36900   18.45          335.38902     -3227.9382      21.632864     -13226.494      5814.0275      17.981491      17.981491      17.981491    
     37000   18.5           347.11248     -3228.6934      22.389037     -13828.084      5814.0156      17.981479      17.981479      17.981479    
     37100   18.55          331.6493      -3227.6952      21.391649     -14045.546      5814.0037      17.981466      17.981466      17.981466    
     37200   18.6           348.99093     -3228.813       22.510198     -11770.289      5813.9917      17.981454      17.981454      17.981454    
     37300   18.65          347.37798     -3228.7081      22.406162     -13447.179      5813.9796      17.981441      17.981441      17.981441    
     37400   18.7           361.25136     -3229.6022      23.301007     -12567.949      5813.9675      17.981429      17.981429      17.981429    
     37500   18.75          332.3455      -3227.7366      21.436555     -10687.198      5813.9553      17.981416      17.981416      17.981416    
     37600   18.8           340.55722     -3228.2652      21.966218     -10529.929      5813.943       17.981404      17.981404      17.981404    
     37700   18.85          331.94495     -3227.7088      21.410719     -13453.442      5813.9307      17.981391      17.981391      17.981391    
     37800   18.9           343.79352     -3228.4723      22.174961     -13010.952      5813.9183      17.981378      17.981378      17.981378    
     37900   18.95          345.10028     -3228.5557      22.259248     -11889.974      5813.9059      17.981365      17.981365      17.981365    
     38000   19             359.37178     -3229.4754      23.179772     -14288.011      5813.8933      17.981352      17.981352      17.981352    
     38100   19.05          338.94241     -3228.1566      21.862061     -12169.39       5813.8808      17.981339      17.981339      17.981339    
     38200   19.1           345.08855     -3228.5523      22.258492     -11991.306      5813.8681      17.981326      17.981326      17.981326    
     38300   19.15          339.24316     -3228.1742      21.88146      -15008.698      5813.8554      17.981313      17.981313      17.981313    
     38400   19.2           348.75214     -3228.7867      22.494796     -12582.238      5813.8426      17.9813        17.9813        17.9813      
     38500   19.25          356.44882     -3229.2822      22.991238     -13184.102      5813.8297      17.981287      17.981287      17.981287    
     38600   19.3           331.7131      -3227.6856      21.395764     -11838.917      5813.8168      17.981274      17.981274      17.981274    
     38700   19.35          341.38354     -3228.3085      22.019515     -12163.219      5813.8038      17.98126       17.98126       17.98126     
     38800   19.4           341.53241     -3228.317       22.029118     -12865.489      5813.7908      17.981247      17.981247      17.981247    
     38900   19.45          344.3203      -3228.4959      22.208939     -14031.037      5813.7777      17.981233      17.981233      17.981233    
     39000   19.5           331.23438     -3227.6509      21.364887     -12923.766      5813.7645      17.98122       17.98122       17.98122     
     39100   19.55          333.58143     -3227.8013      21.516273     -11783.999      5813.7512      17.981206      17.981206      17.981206    
     39200   19.6           355.57078     -3229.2188      22.934604     -13782.038      5813.7379      17.981192      17.981192      17.981192    
     39300   19.65          336.16235     -3227.9659      21.682745     -14699.945      5813.7245      17.981178      17.981178      17.981178    
     39400   19.7           340.58435     -3228.2503      21.967967     -12323.334      5813.711       17.981164      17.981164      17.981164    
     39500   19.75          354.43676     -3229.1427      22.861459     -13554.775      5813.6975      17.98115       17.98115       17.98115     
     39600   19.8           333.39414     -3227.7844      21.504193     -12388.172      5813.6838      17.981136      17.981136      17.981136    
     39700   19.85          342.63903     -3228.3798      22.100496     -12847.427      5813.6702      17.981122      17.981122      17.981122    
     39800   19.9           344.65018     -3228.5085      22.230217     -14460.799      5813.6564      17.981108      17.981108      17.981108    
     39900   19.95          351.03883     -3228.9195      22.64229      -15088.439      5813.6426      17.981094      17.981094      17.981094    
     40000   20             330.89711     -3227.6191      21.343132     -11724.234      5813.6287      17.98108       17.98108       17.98108     
     40100   20.05          346.86226     -3228.6481      22.372898     -11529.586      5813.6148      17.981065      17.981065      17.981065    
     40200   20.1           351.75733     -3228.9628      22.688633     -14384.081      5813.6007      17.981051      17.981051      17.981051    
     40300   20.15          335.30152     -3227.9003      21.62722      -12617.643      5813.5866      17.981036      17.981036      17.981036    
     40400   20.2           351.74066     -3228.9597      22.687558     -14125.615      5813.5725      17.981022      17.981022      17.981022    
     40500   20.25          349.68708     -3228.8261      22.555101     -14594.069      5813.5583      17.981007      17.981007      17.981007    
     40600   20.3           348.62015     -3228.7563      22.486283     -12585.284      5813.544       17.980992      17.980992      17.980992    
     40700   20.35          338.85936     -3228.1256      21.856704     -12129.569      5813.5296      17.980977      17.980977      17.980977    
     40800   20.4           340.535       -3228.2326      21.964784     -12842.45       5813.5152      17.980963      17.980963      17.980963    
     40900   20.45          347.64607     -3228.6902      22.423454     -12887.132      5813.5007      17.980948      17.980948      17.980948    
     41000   20.5           335.74671     -3227.9216      21.655936     -13568.436      5813.4861      17.980933      17.980933      17.980933    
     41100   20.55          354.80185     -3229.1497      22.885007     -14096.102      5813.4714      17.980917      17.980917      17.980917    
     41200   20.6           337.63351     -3228.041       21.777635     -11007.881      5813.4567      17.980902      17.980902      17.980902    
     41300   20.65          346.58752     -3228.6177      22.355177     -14330.057      5813.442       17.980887      17.980887      17.980887    
     41400   20.7           335.70232     -3227.9144      21.653073     -11575.427      5813.4271      17.980872      17.980872      17.980872    
     41500   20.75          348.49615     -3228.7387      22.478285     -11440.24       5813.4122      17.980856      17.980856      17.980856    
     41600   20.8           345.3443      -3228.5342      22.274988     -13982.838      5813.3973      17.980841      17.980841      17.980841    
     41700   20.85          352.3284      -3228.9838      22.725468     -13653.477      5813.3822      17.980825      17.980825      17.980825    
     41800   20.9           345.93722     -3228.5703      22.313232     -13104.088      5813.3671      17.98081       17.98081       17.98081     
     41900   20.95          336.67388     -3227.9715      21.715739     -11765.43       5813.352       17.980794      17.980794      17.980794    
     42000   21             356.81232     -3229.2694      23.014685     -13383.954      5813.3367      17.980779      17.980779      17.980779    
     42100   21.05          327.15967     -3227.3555      21.102064     -11863.931      5813.3214      17.980763      17.980763      17.980763    
     42200   21.1           351.3399      -3228.9143      22.661709     -12860.47       5813.3061      17.980747      17.980747      17.980747    
     42300   21.15          339.23934     -3228.1326      21.881213     -11539.02       5813.2906      17.980731      17.980731      17.980731    
     42400   21.2           332.98405     -3227.7278      21.477742     -14554.514      5813.2751      17.980715      17.980715      17.980715    
     42500   21.25          348.97225     -3228.7581      22.508993     -14784.972      5813.2596      17.980699      17.980699      17.980699    
     42600   21.3           352.3836      -3228.977       22.729028     -15298.439      5813.2439      17.980683      17.980683      17.980683    
     42700   21.35          348.00841     -3228.6936      22.446825     -12623.113      5813.2282      17.980667      17.980667      17.980667    
     42800   21.4           329.22832     -3227.4811      21.235494     -14131.721      5813.2124      17.98065       17.98065       17.98065     
     42900   21.45          341.66175     -3228.2821      22.03746      -12063.533      5813.1965      17.980634      17.980634      17.980634    
     43000   21.5           355.16447     -3229.1518      22.908397     -12129.852      5813.1806      17.980618      17.980618      17.980618    
     43100   21.55          338.77613     -3228.0934      21.851336     -14984.284      5813.1646      17.980601      17.980601      17.980601    
     43200   21.6           352.12711     -3228.9534      22.712485     -14337.298      5813.1486      17.980585      17.980585      17.980585    
