Node: d1028  Start: Mon Jun 22 05:50:13 AM EDT 2026
LAMMPS (11 Feb 2026 - Development - patch_11Feb2026-99-gb75dfcc930-modified)
W0622 05:50:36.645000 1131917 site-packages/torch/fx/_symbolic_trace.py:56] is_fx_tracing will return true for both fx.symbolic_trace and torch.export. Please use is_fx_tracing_symbolic_tracing() for specifically fx.symbolic_trace or torch.compiler.is_compiling() for specifically torch.export/compile.
KOKKOS mode with Kokkos version 5.0.2 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (-0.0045823087 -0.0045823087 -0.0045823087) to (17.859582 17.859582 17.859582)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  500 atoms
  reading velocities ...
  500 velocities
  read_data CPU = 0.017 seconds

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 8, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mliap/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 112.8 | 112.8 | 112.8 Mbytes
   Step          Time           Temp          PotEng         KinEng         Press          Volume           Lx             Ly             Lz      
      1800   0.9            447.28464     -3221.484       28.850223      32882.613      5702.7533      17.866036      17.866036      17.866036    
      1900   0.95           458.43055     -3222.2102      29.569143      31153.34       5702.957       17.866248      17.866248      17.866248    
      2000   1              464.68899     -3222.6213      29.972817      30166.815      5703.1717      17.866473      17.866473      17.866473    
      2100   1.05           462.7335      -3222.5028      29.846686      31801.195      5703.3974      17.866708      17.866708      17.866708    
      2200   1.1            448.02939     -3221.562       28.89826       30225.833      5703.6342      17.866955      17.866955      17.866955    
      2300   1.15           458.16265     -3222.2234      29.551863      29418.517      5703.8816      17.867214      17.867214      17.867214    
      2400   1.2            453.19085     -3221.911       29.231178      29364.511      5704.1395      17.867483      17.867483      17.867483    
      2500   1.25           473.6816      -3223.241       30.552848      27463.474      5704.4078      17.867763      17.867763      17.867763    
      2600   1.3            451.48264     -3221.8177      29.120997      31120.861      5704.6864      17.868054      17.868054      17.868054    
      2700   1.35           452.73852     -3221.9073      29.202002      27997.109      5704.9756      17.868356      17.868356      17.868356    
      2800   1.4            448.46866     -3221.6407      28.926593      29582.477      5705.2748      17.868668      17.868668      17.868668    
      2900   1.45           453.00458     -3221.9428      29.219163      30199.278      5705.5845      17.868992      17.868992      17.868992    
      3000   1.5            481.99506     -3223.8221      31.089073      29361.872      5705.9047      17.869326      17.869326      17.869326    
      3100   1.55           457.1059      -3222.2265      29.483702      29050.609      5706.2355      17.869671      17.869671      17.869671    
      3200   1.6            453.53074     -3222.0059      29.253101      29184.83       5706.5766      17.870027      17.870027      17.870027    
      3300   1.65           452.6824      -3221.9614      29.198383      29843.909      5706.9282      17.870394      17.870394      17.870394    
      3400   1.7            453.65268     -3222.0341      29.260967      28371.124      5707.2902      17.870772      17.870772      17.870772    
      3500   1.75           462.35158     -3222.6056      29.822052      29046.89       5707.6623      17.871161      17.871161      17.871161    
      3600   1.8            447.78718     -3221.677       28.882637      29223.886      5708.0447      17.87156       17.87156       17.87156     
      3700   1.85           465.43224     -3222.8261      30.020757      28896.121      5708.4376      17.87197       17.87197       17.87197     
      3800   1.9            461.16958     -3222.562       29.745812      28439.507      5708.8408      17.87239       17.87239       17.87239     
      3900   1.95           471.25204     -3223.2238      30.396139      29396.544      5709.2541      17.872822      17.872822      17.872822    
      4000   2              456.37431     -3222.2756      29.436514      27645.636      5709.6779      17.873264      17.873264      17.873264    
      4100   2.05           457.37915     -3222.3523      29.501326      29331.118      5710.1117      17.873717      17.873717      17.873717    
      4200   2.1            452.22382     -3222.0315      29.168804      28980.377      5710.5559      17.87418       17.87418       17.87418     
      4300   2.15           457.16455     -3222.3619      29.487485      26859.3        5711.0103      17.874654      17.874654      17.874654    
      4400   2.2            464.93128     -3222.8753      29.988445      30057.741      5711.4745      17.875138      17.875138      17.875138    
      4500   2.25           433.11        -3220.8351      27.935947      29363.521      5711.9492      17.875634      17.875634      17.875634    
      4600   2.3            468.61864     -3223.1381      30.226283      27693.281      5712.434       17.876139      17.876139      17.876139    
      4700   2.35           454.67135     -3222.2515      29.326671      29343.005      5712.9289      17.876656      17.876656      17.876656    
      4800   2.4            426.4291      -3220.4421      27.505023      27883.238      5713.4341      17.877182      17.877182      17.877182    
      4900   2.45           463.7485      -3222.8621      29.912155      26374.343      5713.9488      17.877719      17.877719      17.877719    
      5000   2.5            459.74335     -3222.6167      29.65382       28159.325      5714.4731      17.878266      17.878266      17.878266    
      5100   2.55           444.04833     -3221.6176      28.641478      28471.295      5715.0072      17.878823      17.878823      17.878823    
      5200   2.6            466.76053     -3223.0963      30.106433      27899.453      5715.5512      17.87939       17.87939       17.87939     
      5300   2.65           467.42185     -3223.1531      30.149089      26674.279      5716.1054      17.879968      17.879968      17.879968    
      5400   2.7            424.08508     -3220.3708      27.353832      28303.763      5716.6694      17.880556      17.880556      17.880556    
      5500   2.75           476.68177     -3223.7772      30.746361      25189.439      5717.243       17.881154      17.881154      17.881154    
      5600   2.8            428.1889      -3220.6626      27.618532      27338.336      5717.8257      17.881762      17.881762      17.881762    
      5700   2.85           458.61073     -3222.6385      29.580764      24945.827      5718.4178      17.882379      17.882379      17.882379    
      5800   2.9            463.9904      -3222.9994      29.927758      25558.647      5719.0189      17.883006      17.883006      17.883006    
      5900   2.95           446.22329     -3221.8675      28.781765      27202.778      5719.6293      17.883642      17.883642      17.883642    
      6000   3              480.49        -3224.0918      30.991995      22334.209      5720.2492      17.884288      17.884288      17.884288    
      6100   3.05           459.88236     -3222.7762      29.662786      24684.722      5720.8776      17.884943      17.884943      17.884943    
      6200   3.1            458.31992     -3222.6891      29.562007      21830.717      5721.5148      17.885607      17.885607      17.885607    
      6300   3.15           455.25202     -3222.5042      29.364125      23432.535      5722.1601      17.886279      17.886279      17.886279    
      6400   3.2            444.13199     -3221.8005      28.646874      23784.699      5722.8136      17.88696       17.88696       17.88696     
      6500   3.25           465.80963     -3223.2124      30.045099      22848.881      5723.4755      17.887649      17.887649      17.887649    
      6600   3.3            459.03146     -3222.7891      29.607902      21284.865      5724.1455      17.888347      17.888347      17.888347    
      6700   3.35           446.06415     -3221.9659      28.7715        23356.112      5724.8235      17.889054      17.889054      17.889054    
      6800   3.4            437.10395     -3221.4018      28.19356       24196.976      5725.5095      17.889768      17.889768      17.889768    
      6900   3.45           448.5335      -3222.153       28.930775      23333.14       5726.2038      17.890491      17.890491      17.890491    
      7000   3.5            469.10422     -3223.4942      30.257603      20758.51       5726.9063      17.891223      17.891223      17.891223    
      7100   3.55           454.94829     -3222.5948      29.344534      23142.479      5727.6166      17.891963      17.891963      17.891963    
      7200   3.6            431.93907     -3221.1253      27.860421      24328.839      5728.335       17.892711      17.892711      17.892711    
      7300   3.65           461.69218     -3223.0589      29.77952       21108.513      5729.0619      17.893467      17.893467      17.893467    
      7400   3.7            430.49702     -3221.0604      27.767408      22308.122      5729.7963      17.894232      17.894232      17.894232    
      7500   3.75           458.2605      -3222.8652      29.558175      19526.931      5730.5383      17.895004      17.895004      17.895004    
      7600   3.8            448.81344     -3222.269       28.948831      19960.491      5731.2874      17.895784      17.895784      17.895784    
      7700   3.85           464.06317     -3223.2662      29.932452      19162.197      5732.0436      17.896571      17.896571      17.896571    
      7800   3.9            445.36064     -3222.073       28.726123      19715.133      5732.8067      17.897365      17.897365      17.897365    
      7900   3.95           437.2353      -3221.563       28.202032      20926.303      5733.577       17.898167      17.898167      17.898167    
      8000   4              431.61895     -3221.2143      27.839773      20497.538      5734.3546      17.898976      17.898976      17.898976    
      8100   4.05           449.46398     -3222.3787      28.990792      18370.547      5735.1391      17.899792      17.899792      17.899792    
      8200   4.1            445.75267     -3222.1532      28.75141       19827.314      5735.9302      17.900615      17.900615      17.900615    
      8300   4.15           453.60568     -3222.6737      29.257935      19607.262      5736.7284      17.901445      17.901445      17.901445    
      8400   4.2            443.3463      -3222.0258      28.596196      18188.595      5737.5336      17.902283      17.902283      17.902283    
      8500   4.25           446.41268     -3222.2369      28.793981      19584.417      5738.3455      17.903127      17.903127      17.903127    
      8600   4.3            437.71207     -3221.6895      28.232784      18377.389      5739.1641      17.903979      17.903979      17.903979    
      8700   4.35           480.84278     -3224.4852      31.01475       17182.427      5739.9893      17.904837      17.904837      17.904837    
      8800   4.4            429.02225     -3221.1554      27.672284      17083.768      5740.8208      17.905701      17.905701      17.905701    
      8900   4.45           454.1732      -3222.7904      29.29454       16416.992      5741.6583      17.906572      17.906572      17.906572    
      9000   4.5            441.30386     -3221.9738      28.464457      18237.763      5742.5019      17.907449      17.907449      17.907449    
      9100   4.55           462.40794     -3223.3476      29.825688      13877.395      5743.3516      17.908332      17.908332      17.908332    
      9200   4.6            462.0287      -3223.3354      29.801226      15254.006      5744.2066      17.909221      17.909221      17.909221    
      9300   4.65           427.85717     -3221.1442      27.597135      17273.016      5745.0674      17.910115      17.910115      17.910115    
      9400   4.7            461.91705     -3223.3542      29.794025      15837.765      5745.9342      17.911016      17.911016      17.911016    
      9500   4.75           450.20345     -3222.6119      29.038488      17016.34       5746.8068      17.911922      17.911922      17.911922    
      9600   4.8            444.0376      -3222.2268      28.640786      14901.414      5747.6853      17.912835      17.912835      17.912835    
      9700   4.85           467.61596     -3223.7605      30.161609      14716.402      5748.5693      17.913753      17.913753      17.913753    
      9800   4.9            436.56208     -3221.7696      28.158609      15601.664      5749.4587      17.914677      17.914677      17.914677    
      9900   4.95           452.26        -3222.7948      29.171137      16173.48       5750.3535      17.915606      17.915606      17.915606    
     10000   5              449.8835      -3222.6543      29.017851      13598.684      5751.2538      17.916541      17.916541      17.916541    
     10100   5.05           445.55908     -3222.387       28.738922      14029.496      5752.1592      17.917482      17.917482      17.917482    
     10200   5.1            452.62851     -3222.8555      29.194907      14657.575      5753.0697      17.918427      17.918427      17.918427    
     10300   5.15           441.37556     -3222.1418      28.469082      13364.862      5753.9854      17.919377      17.919377      17.919377    
     10400   5.2            454.37633     -3222.9924      29.307642      13402.305      5754.906       17.920333      17.920333      17.920333    
     10500   5.25           447.27755     -3222.5457      28.849765      11514.18       5755.8313      17.921294      17.921294      17.921294    
     10600   5.3            441.81895     -3222.2042      28.497681      11532.156      5756.7609      17.922258      17.922258      17.922258    
     10700   5.35           453.63755     -3222.9777      29.259991      11865.953      5757.6946      17.923227      17.923227      17.923227    
     10800   5.4            446.3377      -3222.5177      28.789144      10973.459      5758.6325      17.9242        17.9242        17.9242      
     10900   5.45           451.79358     -3222.8802      29.141053      11005.097      5759.5744      17.925177      17.925177      17.925177    
     11000   5.5            450.96179     -3222.8373      29.087402      10528.351      5760.5203      17.926159      17.926159      17.926159    
     11100   5.55           445.14457     -3222.4733      28.712186      12054.096      5761.4703      17.927144      17.927144      17.927144    
     11200   5.6            439.16174     -3222.0981      28.326289      11252.876      5762.4245      17.928134      17.928134      17.928134    
     11300   5.65           459.45501     -3223.418       29.635222      11355.343      5763.3829      17.929128      17.929128      17.929128    
     11400   5.7            448.77841     -3222.7397      28.946572      10264.071      5764.3451      17.930125      17.930125      17.930125    
     11500   5.75           434.33776     -3221.818       28.015138      9208.6963      5765.311       17.931127      17.931127      17.931127    
     11600   5.8            450.6734      -3222.8806      29.0688        6614.791       5766.2799      17.932131      17.932131      17.932131    
     11700   5.85           436.09531     -3221.949       28.128502      9268.0578      5767.2514      17.933138      17.933138      17.933138    
     11800   5.9            440.05129     -3222.2129      28.383666      7762.9647      5768.2259      17.934148      17.934148      17.934148    
     11900   5.95           444.3413      -3222.4989      28.660375      8079.8454      5769.2031      17.935161      17.935161      17.935161    
     12000   6              444.97859     -3222.548       28.701481      8371.1007      5770.1831      17.936176      17.936176      17.936176    
     12100   6.05           449.77494     -3222.8667      29.010849      6993.9622      5771.1657      17.937194      17.937194      17.937194    
     12200   6.1            429.86688     -3221.5912      27.726763      7584.8679      5772.151       17.938215      17.938215      17.938215    
     12300   6.15           468.91813     -3224.1174      30.2456        4750.2903      5773.1388      17.939238      17.939238      17.939238    
     12400   6.2            442.40643     -3222.4157      28.535574      7070.7289      5774.1286      17.940263      17.940263      17.940263    
     12500   6.25           441.03423     -3222.3346      28.447066      4192.4123      5775.1208      17.941291      17.941291      17.941291    
     12600   6.3            424.59827     -3221.281       27.386934      6223.1565      5776.1145      17.94232       17.94232       17.94232     
     12700   6.35           444.68202     -3222.583       28.682351      2835.1596      5777.1099      17.943351      17.943351      17.943351    
     12800   6.4            447.97012     -3222.8015      28.894437      3894.3559      5778.1063      17.944382      17.944382      17.944382    
     12900   6.45           435.7689      -3222.0212      28.107448      4128.9548      5779.1042      17.945415      17.945415      17.945415    
     13000   6.5            420.24369     -3221.0256      27.106059      5505.6392      5780.1034      17.946449      17.946449      17.946449    
     13100   6.55           439.30431     -3222.2622      28.335485      5869.1657      5781.104       17.947485      17.947485      17.947485    
     13200   6.6            444.48903     -3222.6039      28.669904      4782.4661      5782.1064      17.948522      17.948522      17.948522    
     13300   6.65           454.1618      -3223.234       29.293805      2259.838       5783.1102      17.949561      17.949561      17.949561    
     13400   6.7            432.28653     -3221.8282      27.882832      2112.9683      5784.1149      17.9506        17.9506        17.9506      
     13500   6.75           444.67235     -3222.6321      28.681728      1897.4615      5785.1201      17.95164       17.95164       17.95164     
     13600   6.8            447.61581     -3222.8266      28.871583      430.81839      5786.1258      17.95268       17.95268       17.95268     
     13700   6.85           408.3109      -3220.296       26.336385      4135.8473      5787.1317      17.95372       17.95372       17.95372     
     13800   6.9            467.47358     -3224.1179      30.152426      2302.7589      5788.1383      17.954761      17.954761      17.954761    
     13900   6.95           442.28915     -3222.4988      28.528009      1884.3409      5789.1456      17.955803      17.955803      17.955803    
     14000   7              447.90087     -3222.8657      28.88997       617.02897      5790.1535      17.956845      17.956845      17.956845    
     14100   7.05           440.219       -3222.374       28.394483     -421.60255      5791.1617      17.957887      17.957887      17.957887    
     14200   7.1            440.09965     -3222.3698      28.386785      1081.2606      5792.1694      17.958928      17.958928      17.958928    
     14300   7.15           446.21889     -3222.7689      28.781481     -962.69617      5793.1772      17.95997       17.95997       17.95997     
     14400   7.2            440.22803     -3222.3865      28.395065      1320.9455      5794.1848      17.961011      17.961011      17.961011    
     14500   7.25           450.91469     -3223.0797      29.084364     -1522.7624      5795.1923      17.962052      17.962052      17.962052    
     14600   7.3            427.44665     -3221.5689      27.570656     -472.45019      5796.1994      17.963093      17.963093      17.963093    
     14700   7.35           449.93612     -3223.022       29.021245     -4410.9317      5797.2059      17.964132      17.964132      17.964132    
     14800   7.4            451.06662     -3223.0966      29.094163     -2542.5374      5798.2109      17.96517       17.96517       17.96517     
     14900   7.45           442.43996     -3222.5431      28.537737     -2722.8607      5799.215       17.966207      17.966207      17.966207    
     15000   7.5            443.58337     -3222.6192      28.611488     -2329.9248      5800.2182      17.967243      17.967243      17.967243    
     15100   7.55           438.11774     -3222.2682      28.25895      -3082.9302      5801.2201      17.968278      17.968278      17.968278    
     15200   7.6            450.59387     -3223.0752      29.063671     -4403.8495      5802.2208      17.969311      17.969311      17.969311    
     15300   7.65           427.6896      -3221.5987      27.586327     -617.52603      5803.2198      17.970342      17.970342      17.970342    
     15400   7.7            446.31315     -3222.8031      28.787561     -2321.7148      5804.2179      17.971372      17.971372      17.971372    
     15500   7.75           439.7378      -3222.3801      28.363445     -4435.6287      5805.2148      17.972401      17.972401      17.972401    
     15600   7.8            427.32818     -3221.5803      27.563015     -4818.9909      5806.2098      17.973428      17.973428      17.973428    
     15700   7.85           446.06334     -3222.7894      28.771448     -6077.4827      5807.2027      17.974452      17.974452      17.974452    
     15800   7.9            433.1194      -3221.9555      27.936553     -1970.1483      5808.1935      17.975474      17.975474      17.975474    
     15900   7.95           448.27003     -3222.9353      28.913781     -3010.9286      5809.1831      17.976495      17.976495      17.976495    
     16000   8              420.34621     -3221.1348      27.112672     -5924.6484      5810.1712      17.977514      17.977514      17.977514    
     16100   8.05           439.21901     -3222.3513      28.329983     -7216.5939      5811.1568      17.978531      17.978531      17.978531    
     16200   8.1            443.71945     -3222.6419      28.620265     -5350.9315      5812.1396      17.979544      17.979544      17.979544    
     16300   8.15           435.25516     -3222.0955      28.074311     -6404.066       5813.12        17.980555      17.980555      17.980555    
     16400   8.2            431.90719     -3221.879       27.858364     -7178.962       5814.0977      17.981563      17.981563      17.981563    
     16500   8.25           451.34395     -3223.1321      29.112052     -9639.8343      5815.0727      17.982568      17.982568      17.982568    
     16600   8.3            410.78166     -3220.5133      26.495751     -6391.6369      5816.0441      17.983569      17.983569      17.983569    
     16700   8.35           443.32073     -3222.6112      28.594548     -9144.1537      5817.0123      17.984567      17.984567      17.984567    
     16800   8.4            435.16476     -3222.0825      28.06848      -9682.5871      5817.9768      17.985561      17.985561      17.985561    
     16900   8.45           420.75468     -3221.1516      27.139019     -5468.7689      5818.9375      17.986551      17.986551      17.986551    
     17000   8.5            433.5664      -3221.9764      27.965385     -11129.823      5819.8952      17.987538      17.987538      17.987538    
     17100   8.55           428.63978     -3221.6561      27.647614     -7725.4088      5820.8488      17.98852       17.98852       17.98852     
     17200   8.6            420.31463     -3221.1172      27.110635     -8868.3626      5821.7987      17.989499      17.989499      17.989499    
     17300   8.65           453.7093      -3223.2696      29.264619     -10146.182      5822.745       17.990473      17.990473      17.990473    
     17400   8.7            428.94443     -3221.6708      27.667264     -8079.5105      5823.6876      17.991444      17.991444      17.991444    
     17500   8.75           438.55123     -3222.2878      28.286911     -12395.02       5824.6267      17.992411      17.992411      17.992411    
     17600   8.8            423.67019     -3221.3255      27.327071     -7888.7333      5825.5615      17.993374      17.993374      17.993374    
     17700   8.85           440.6246      -3222.4176      28.420645     -9776.8496      5826.4927      17.994332      17.994332      17.994332    
     17800   8.9            427.69202     -3221.5804      27.586483     -11916.302      5827.4199      17.995287      17.995287      17.995287    
     17900   8.95           439.8424      -3222.3609      28.370192     -11902.236      5828.3424      17.996236      17.996236      17.996236    
     18000   9              436.54771     -3222.1445      28.157682     -12916.847      5829.2601      17.997181      17.997181      17.997181    
     18100   9.05           435.396       -3222.0669      28.083396     -11175.848      5830.1729      17.99812       17.99812       17.99812     
     18200   9.1            424.05981     -3221.3335      27.352202     -9621.7773      5831.0814      17.999055      17.999055      17.999055    
     18300   9.15           454.68555     -3223.3072      29.327587     -10766.594      5831.986       17.999986      17.999986      17.999986    
     18400   9.2            444.05837     -3222.6179      28.642126     -14728.762      5832.8862      18.000912      18.000912      18.000912    
     18500   9.25           429.31864     -3221.6634      27.691401     -11090.842      5833.7812      18.001832      18.001832      18.001832    
     18600   9.3            415.21258     -3220.7499      26.781549     -10493.409      5834.6713      18.002748      18.002748      18.002748    
     18700   9.35           462.99694     -3223.8293      29.863679     -14889.026      5835.5567      18.003658      18.003658      18.003658    
     18800   9.4            428.76449     -3221.6159      27.655658     -14929.008      5836.4367      18.004563      18.004563      18.004563    
     18900   9.45           416.64241     -3220.83        26.873774     -11767.81       5837.311       18.005462      18.005462      18.005462    
     19000   9.5            449.07862     -3222.9188      28.965936     -13259.675      5838.1802      18.006356      18.006356      18.006356    
     19100   9.55           447.13235     -3222.7894      28.8404       -15417.188      5839.0442      18.007244      18.007244      18.007244    
     19200   9.6            436.09745     -3222.073       28.12864      -13819.414      5839.9026      18.008127      18.008127      18.008127    
     19300   9.65           434.18827     -3221.9453      28.005496     -15230.851      5840.7554      18.009003      18.009003      18.009003    
     19400   9.7            412.13243     -3220.5182      26.582876     -12910.669      5841.6024      18.009874      18.009874      18.009874    
     19500   9.75           444.11821     -3222.5769      28.645985     -16367.754      5842.4439      18.010738      18.010738      18.010738    
     19600   9.8            435.84633     -3222.0391      28.112443     -13708.962      5843.2792      18.011597      18.011597      18.011597    
     19700   9.85           416.64978     -3220.7966      26.874249     -15089.075      5844.109       18.012449      18.012449      18.012449    
     19800   9.9            438.95206     -3222.23        28.312765     -16999.431      5844.9327      18.013295      18.013295      18.013295    
     19900   9.95           440.30504     -3222.3122      28.400032     -16050.267      5845.7499      18.014135      18.014135      18.014135    
     20000   10             416.74377     -3220.7875      26.880312     -15871.445      5846.5608      18.014968      18.014968      18.014968    
Loop time of 849.816 on 1 procs for 20000 steps with 500 atoms

Performance: 1.017 ns/day, 23.606 hours/ns, 23.535 timesteps/s, 11.767 katom-step/s
99.2% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 846.19     | 846.19     | 846.19     |   0.0 | 99.57
Neigh   | 0.010696   | 0.010696   | 0.010696   |   0.0 |  0.00
Comm    | 0.74714    | 0.74714    | 0.74714    |   0.0 |  0.09
Output  | 0.022104   | 0.022104   | 0.022104   |   0.0 |  0.00
Modify  | 1.9833     | 1.9833     | 1.9833     |   0.0 |  0.23
Other   |            | 0.8657     |            |       |  0.10

Nlocal:            500 ave         500 max         500 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           2918 ave        2918 max        2918 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:              0 ave           0 max           0 min
Histogram: 1 0 0 0 0 0 0 0 0 0
FullNghs:        91984 ave       91984 max       91984 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 91984
Ave neighs/atom = 183.968
Neighbor list builds = 22
Dangerous builds = 0
### Heating complete ###
System init for write_restart ...
System init for write_data ...
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 20000
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 124 | 124 | 124 Mbytes
   Step          Time           Temp          PotEng         KinEng         Press          Volume           Lx             Ly             Lz      
     20000   10             416.74377     -3220.7875      26.880312     -15871.445      5846.5608      18.014968      18.014968      18.014968    
     20100   10.05          431.74101     -3221.7549      27.847646     -16931.226      5846.5608      18.014968      18.014968      18.014968    
     20200   10.1           433.49196     -3221.8677      27.960584     -17836.66       5846.5606      18.014968      18.014968      18.014968    
     20300   10.15          421.30599     -3221.0816      27.174579     -18779.904      5846.5605      18.014967      18.014967      18.014967    
     20400   10.2           419.60229     -3220.9717      27.064689     -16128.914      5846.5602      18.014967      18.014967      18.014967    
     20500   10.25          429.56682     -3221.6144      27.707409     -16037.451      5846.5599      18.014967      18.014967      18.014967    
     20600   10.3           434.63236     -3221.9412      28.034141     -16034.191      5846.5595      18.014966      18.014966      18.014966    
     20700   10.35          436.35399     -3222.0523      28.145187     -17139.43       5846.5591      18.014966      18.014966      18.014966    
     20800   10.4           416.91133     -3220.798       26.89112      -15916.206      5846.5585      18.014965      18.014965      18.014965    
     20900   10.45          435.90801     -3222.0233      28.116421     -15161.37       5846.5579      18.014965      18.014965      18.014965    
     21000   10.5           422.94238     -3221.1868      27.280127     -14135.527      5846.5573      18.014964      18.014964      18.014964    
     21100   10.55          441.34473     -3222.374       28.467094     -16873.101      5846.5566      18.014963      18.014963      18.014963    
     21200   10.6           422.22525     -3221.1405      27.233872     -14619.819      5846.5558      18.014963      18.014963      18.014963    
     21300   10.65          442.94329     -3222.4769      28.570202     -18104.996      5846.5549      18.014962      18.014962      18.014962    
     21400   10.7           422.71157     -3221.1718      27.265239     -15321.284      5846.554       18.014961      18.014961      18.014961    
     21500   10.75          430.37143     -3221.6657      27.759307     -16585.701      5846.553       18.01496       18.01496       18.01496     
     21600   10.8           425.77843     -3221.3694      27.463054     -17481.706      5846.552       18.014959      18.014959      18.014959    
