# Time-averaged data for fix msd_out
# TimeStep c_msd_H[4]
500000 0
501000 0.0244564
502000 0.0819665
503000 0.0938659
504000 0.0746692
505000 0.179995
506000 0.0447839
507000 0.0108233
508000 0.0677433
509000 0.141926
510000 0.0763407
511000 0.0978822
512000 0.0219438
513000 0.0203099
514000 0.0511447
515000 0.0516574
516000 0.0608483
517000 0.107676
518000 0.193591
519000 0.154992
520000 0.144347
521000 0.12487
522000 0.0964297
523000 0.054718
524000 0.185634
525000 0.115547
526000 0.0941553
527000 0.0108723
528000 0.0212157
529000 0.0992046
530000 0.0981876
531000 0.083733
532000 0.0763949
533000 0.0340579
534000 0.0398853
535000 0.0245586
536000 0.0430133
537000 0.0972581
538000 0.0550335
539000 0.164103
540000 0.106665
541000 0.0119771
542000 0.118329
543000 0.114584
544000 0.0209299
545000 0.019521
546000 0.252293
547000 0.0252271
548000 0.0719807
549000 0.0694129
550000 0.216479
551000 0.0688434
552000 0.0990922
553000 0.093168
554000 0.156688
555000 0.116282
556000 0.0724379
557000 0.0468217
558000 0.0687938
559000 0.00703471
560000 0.0461328
561000 0.0692059
562000 0.0487762
563000 0.0348911
564000 0.0591664
565000 0.153618
566000 0.15478
567000 0.0299898
568000 0.0253489
569000 0.0384372
570000 0.0682772
571000 0.0178224
572000 0.078701
573000 0.133392
574000 0.0594384
575000 0.0428882
576000 0.0330152
577000 0.0556991
578000 0.0523207
579000 0.061978
580000 0.0246048
581000 0.0177672
582000 0.00725779
583000 0.0802718
584000 0.0282739
585000 0.0965525
586000 0.0581587
587000 0.074769
588000 0.040588
589000 0.0240472
590000 0.00725958
591000 0.021609
592000 0.0331823
593000 0.0252678
594000 0.0930469
595000 0.0391084
596000 0.0580329
597000 0.0458252
598000 0.039643
599000 0.0880291
600000 0.0619679
601000 0.0497322
602000 0.031684
603000 0.0155218
604000 0.0224486
605000 0.113971
606000 0.0121235
607000 0.0629355
608000 0.0676488
609000 0.0855399
610000 0.0328448
611000 0.053516
612000 0.031574
613000 0.057659
614000 0.0416043
615000 0.0931407
616000 0.026875
617000 0.00329892
618000 0.00645279
619000 0.0508144
620000 0.0295943
621000 0.0112629
622000 0.0168758
623000 0.0160385
624000 0.0202561
625000 0.113607
626000 0.053753
627000 0.0688639
628000 0.0993105
629000 0.0248843
630000 0.0390827
631000 0.0677076
632000 0.0097845
633000 0.0999328
634000 0.0582199
635000 0.00698704
636000 0.0087823
637000 0.0176962
638000 0.0204728
639000 0.0728563
640000 0.022872
641000 0.139909
642000 0.0941657
643000 0.0628099
644000 0.0155221
645000 0.0329749
646000 0.0837413
647000 0.0148724
648000 0.0722677
649000 0.0139814
650000 0.077885
651000 0.0801864
652000 0.0534712
653000 0.147891
654000 0.0198133
655000 0.122624
656000 0.0288013
657000 0.0541499
658000 0.0319403
659000 0.0153786
660000 0.0591695
661000 0.0462255
662000 0.0486442
663000 0.00724433
664000 0.0264389
665000 0.00356837
666000 0.0730099
667000 0.0719619
668000 0.0225257
669000 0.0691462
670000 0.0686394
671000 0.0514952
672000 0.039498
673000 0.099763
674000 0.143091
675000 0.040816
676000 0.00744026
677000 0.0179465
678000 0.0435969
679000 0.02761
680000 0.00572911
681000 0.0175349
682000 0.0171852
683000 0.0118659
684000 0.0334679
685000 0.0684687
686000 0.0414858
687000 0.0574661
688000 0.0775717
689000 0.0887053
690000 0.0499008
691000 0.02872
692000 0.0192754
693000 0.157574
694000 0.086014
695000 0.104959
696000 0.0125593
697000 0.0864757
698000 0.0516645
699000 0.0438202
700000 0.0935688
701000 0.0285993
702000 0.0170995
703000 0.0243405
704000 0.0265441
705000 0.0673288
706000 0.0123922
707000 0.0109393
708000 0.00619408
709000 0.00864197
710000 0.0255028
711000 0.0533135
712000 0.0791115
713000 0.103614
714000 0.045364
715000 0.00452168
716000 0.0344667
717000 0.0162386
718000 0.0713549
719000 0.00173843
720000 0.0202795
721000 0.0809523
722000 0.0402857
723000 0.0636202
724000 0.0376446
725000 0.0646295
726000 0.0731001
727000 0.0454409
728000 0.101172
729000 0.0323565
730000 0.0202591
731000 0.0263293
732000 0.0243584
733000 0.0301067
734000 0.000146141
735000 0.0225941
736000 0.0673361
737000 0.0197213
738000 0.062897
739000 0.0494044
740000 0.142667
741000 0.0595243
742000 0.028517
743000 0.15117
744000 0.084329
745000 0.0193102
746000 0.0189696
747000 0.0402347
748000 0.0163867
749000 0.0268009
750000 0.0267286
751000 0.0542064
752000 0.000170385
753000 0.0853025
754000 0.0220382
755000 0.0185543
756000 0.0138905
757000 0.073697
758000 0.0855946
759000 0.0241628
760000 0.0196024
761000 0.0517795
762000 0.0733183
763000 0.0389102
764000 0.027748
765000 0.0681535
766000 0.126152
767000 0.0136713
768000 0.0612832
769000 0.00485792
770000 0.0098751
771000 0.00440819
772000 0.0569209
773000 0.0192384
774000 0.0101599
775000 0.0228561
776000 0.0167603
777000 0.0650703
778000 0.020873
779000 0.130655
780000 0.169356
781000 0.00807297
782000 0.0189042
783000 0.0200502
784000 0.0457854
785000 0.000836034
786000 0.020355
787000 0.0366566
788000 0.029348
789000 0.0180285
790000 0.0292227
791000 0.0340839
792000 0.0669694
793000 0.0118711
794000 0.0495089
795000 0.00478934
796000 0.0114399
797000 0.0533353
798000 0.0564411
799000 0.0114131
800000 0.11059
801000 0.0482909
802000 0.00878515
803000 0.0121725
804000 0.0360285
805000 0.0114595
806000 0.0221149
807000 0.0699615
808000 0.0186405
809000 0.00901186
810000 0.0722176
811000 0.0507047
812000 0.0933214
813000 0.0311749
814000 0.0684415
815000 0.0376113
816000 0.097344
817000 0.0219716
818000 0.0150862
819000 0.0270176
820000 0.0865904
821000 0.0113654
822000 0.039941
823000 0.107717
824000 0.155005
825000 0.0499329
826000 0.0600637
827000 0.00747192
828000 0.0653207
829000 0.0222498
830000 0.0518714
831000 0.00503503
832000 0.0242995
833000 0.0102311
834000 0.0715073
835000 0.0921226
836000 0.00456403
837000 0.0145398
838000 0.0809531
839000 0.0379514
840000 0.0201365
841000 0.0604426
842000 0.0123598
843000 0.00735402
844000 0.143494
845000 0.0300614
846000 0.0566144
847000 0.049213
848000 0.0128038
849000 0.10379
850000 0.0501526
851000 0.0177151
852000 0.0263978
853000 0.0112483
854000 0.0703862
855000 0.0243855
856000 0.166052
857000 0.12475
858000 0.0659763
859000 0.0181917
860000 0.0453391
861000 0.00633613
862000 0.133129
863000 0.00754906
864000 0.0453828
865000 0.0124275
866000 0.0868866
867000 0.0718684
868000 0.0253093
869000 0.0519167
870000 0.0107752
871000 0.0113064
872000 0.0297689
873000 0.0396346
874000 0.024981
875000 0.0469715
876000 0.138595
877000 0.0641565
878000 0.0545508
879000 0.0374404
880000 0.0657196
881000 0.0427101
882000 0.0320963
883000 0.0139928
884000 0.0402238
885000 0.17227
886000 0.0970125
887000 0.0197871
888000 0.106544
889000 0.0899193
890000 0.0854167
891000 0.176105
892000 0.0627998
893000 0.0621182
894000 0.0535196
895000 0.0898972
896000 0.0810301
897000 0.0289803
898000 0.151623
899000 0.032006
900000 0.0605128
901000 0.162587
902000 0.122154
903000 0.0412636
904000 0.03539
905000 0.018925
906000 0.0738692
907000 0.019205
908000 0.0401585
909000 0.0426573
910000 0.0365707
911000 0.0313531
912000 0.0295219
913000 0.0250547
914000 0.0637886
915000 0.0286726
916000 0.0752157
917000 0.0165854
918000 0.054449
919000 0.0131949
920000 0.214001
921000 0.0363166
922000 0.0302705
923000 0.0826836
924000 0.140384
925000 0.0233508
926000 0.114237
927000 0.0448611
928000 0.0332323
929000 0.00936947
930000 0.0507625
931000 0.0385158
932000 0.0734742
933000 0.0712027
934000 0.101776
935000 0.130052
936000 0.105172
937000 0.0702194
938000 0.0534279
939000 0.0515195
940000 0.0508706
941000 0.102707
942000 0.0334607
943000 0.0400001
944000 0.192626
945000 0.207246
946000 0.136568
947000 0.194886
948000 0.0588785
949000 0.0548952
950000 0.159039
951000 0.0405158
952000 0.13902
953000 0.125829
954000 0.109087
955000 0.164894
956000 0.00808963
957000 0.0801449
958000 0.0916274
959000 0.171778
960000 0.26502
961000 0.174204
962000 0.0849554
963000 0.0548297
964000 0.0695504
965000 0.0390212
966000 0.0119545
967000 0.0545274
968000 0.114333
969000 0.0294633
970000 0.131756
971000 0.155312
972000 0.186462
973000 0.0565996
974000 0.0391177
975000 0.15585
976000 0.0849768
977000 0.084328
978000 0.109552
979000 0.0569009
980000 0.0981272
981000 0.115109
982000 0.0390454
983000 0.0588426
984000 0.0204596
985000 0.146231
986000 0.0699317
987000 0.262145
988000 0.1242
989000 0.0793238
990000 0.0356739
991000 0.104092
992000 0.119459
993000 0.045271
994000 0.0679052
995000 0.111115
996000 0.123458
997000 0.116909
998000 0.0870004
999000 0.175002
1000000 0.082564
1001000 0.0117955
1002000 0.0407139
1003000 0.00555565
1004000 0.0615324
1005000 0.0891653
1006000 0.00666931
1007000 0.100636
1008000 0.124868
1009000 0.055318
1010000 0.0609895
1011000 0.106566
1012000 0.0272018
1013000 0.175235
1014000 0.111987
1015000 0.0253181
1016000 0.0401164
1017000 0.0613358
1018000 0.229376
1019000 0.0424416
1020000 0.100511
1021000 0.0243497
1022000 0.0893127
1023000 0.064254
1024000 0.0311999
1025000 0.0474497
1026000 0.231802
1027000 0.0199182
1028000 0.112764
1029000 0.0753838
1030000 0.0691412
1031000 0.0254557
1032000 0.11616
1033000 0.0368374
1034000 0.0177497
1035000 0.0444309
1036000 0.0526552
1037000 0.014706
1038000 0.0305642
1039000 0.17234
1040000 0.0786336
1041000 0.0823458
1042000 0.0317029
1043000 0.0215295
1044000 0.00668974
1045000 0.0630797
1046000 0.0958291
1047000 0.00381077
1048000 0.00698343
1049000 0.0573241
1050000 0.0226535
1051000 0.0841661
1052000 0.0508669
1053000 0.0403705
1054000 0.168457
1055000 0.00585576
1056000 0.0770584
1057000 0.0101945
1058000 0.0278095
1059000 0.0248876
1060000 0.0152346
1061000 0.0560539
1062000 0.116846
1063000 0.00515743
1064000 0.0340063
1065000 0.000606831
1066000 0.0710808
1067000 0.081381
1068000 0.0168049
1069000 0.00343743
1070000 0.114491
1071000 0.02411
1072000 0.0355406
1073000 0.0582164
1074000 0.0186224
1075000 0.0325271
1076000 0.128446
1077000 0.0508224
1078000 0.084541
1079000 0.0204094
1080000 0.0441382
1081000 0.102758
1082000 0.0410782
1083000 0.133882
1084000 0.0957389
1085000 0.0598417
1086000 0.0481462
1087000 0.0475855
1088000 0.0349857
1089000 0.0738826
1090000 0.0566248
1091000 0.0296445
1092000 0.0527021
1093000 0.0930931
1094000 0.078074
1095000 0.048701
1096000 0.0809038
1097000 0.0228091
1098000 0.105041
1099000 0.0633664
1100000 0.0590861
1101000 0.0354082
1102000 0.0442132
1103000 0.0358149
1104000 0.0329717
1105000 0.0590382
1106000 0.0372541
1107000 0.0909297
1108000 0.0399666
1109000 0.0217001
1110000 0.129517
1111000 0.0589968
1112000 0.0430321
1113000 0.0225491
1114000 0.0137166
1115000 0.0291239
1116000 0.0267528
1117000 0.0493835
1118000 0.024673
1119000 0.0108974
1120000 0.108392
1121000 0.0496053
1122000 0.0221997
1123000 0.013847
1124000 0.0352282
1125000 0.0531002
1126000 0.0374277
1127000 0.0582279
1128000 0.0449529
1129000 0.0481591
1130000 0.0299037
1131000 0.0101305
1132000 0.0221124
1133000 0.024402
1134000 0.0120215
1135000 0.0672351
1136000 0.0513255
1137000 0.0092588
1138000 0.0110886
1139000 0.0119132
1140000 0.00747371
1141000 0.0402975
1142000 0.0548342
1143000 0.0378975
1144000 0.0275413
1145000 0.0342974
1146000 0.0578893
1147000 0.0312794
1148000 0.0567741
1149000 0.0243462
1150000 0.0343103
1151000 0.0132275
1152000 0.00337932
1153000 0.0558402
1154000 0.0310411
1155000 0.0250188
1156000 0.00682545
1157000 0.0353474
1158000 0.0157442
1159000 0.0378399
1160000 0.0737659
1161000 0.0507414
1162000 0.060366
1163000 0.0483826
1164000 0.054956
1165000 0.00342232
1166000 0.0217295
1167000 0.0121363
1168000 0.0252187
1169000 0.0186441
1170000 0.0790974
1171000 0.0670486
1172000 0.0462316
1173000 0.0661419
1174000 0.0590992
1175000 0.0597265
1176000 0.0707709
1177000 0.0191758
1178000 0.0420881
1179000 0.0560933
1180000 0.0263283
1181000 0.0355042
1182000 0.0714547
1183000 0.00135862
1184000 0.0556742
1185000 0.0554818
1186000 0.018561
1187000 0.0322984
1188000 0.15285
1189000 0.12451
1190000 0.101373
1191000 0.0221761
1192000 0.0798274
1193000 0.0465377
1194000 0.0153456
1195000 0.0135118
1196000 0.0113739
1197000 0.0190382
1198000 0.0318913
1199000 0.0858366
1200000 0.119427
1201000 0.00983591
1202000 0.00730639
1203000 0.0214126
1204000 0.0461803
1205000 0.0193702
1206000 0.0371073
1207000 0.0334568
1208000 0.00774309
1209000 0.00440831
1210000 0.122689
1211000 0.0273527
1212000 0.038116
1213000 0.0100663
1214000 0.0175411
1215000 0.0356629
1216000 0.0106879
1217000 0.0288177
1218000 0.0152808
1219000 0.126151
1220000 0.0216862
1221000 0.044955
1222000 0.182465
1223000 0.0211318
1224000 0.0189075
1225000 0.00912697
1226000 0.0429957
1227000 0.0230784
1228000 0.226361
1229000 0.0259607
1230000 0.0300104
1231000 0.0531829
1232000 0.0337396
1233000 0.0185247
1234000 0.250351
1235000 0.0631395
1236000 0.00935549
1237000 0.0516278
1238000 0.061752
1239000 0.0864931
1240000 0.0796046
1241000 0.0108623
1242000 0.0633906
1243000 0.00394247
1244000 0.0132
1245000 0.0980999
1246000 0.068787
1247000 0.0821758
1248000 0.0767139
1249000 0.0191881
1250000 0.0176653
1251000 0.0300603
1252000 0.0856747
1253000 0.0201152
1254000 0.0335257
1255000 0.0449048
1256000 0.00528329
1257000 0.083975
1258000 0.0346592
1259000 0.0256137
1260000 0.0328783
1261000 0.0961948
1262000 0.0354119
1263000 0.0126784
1264000 0.00293471
1265000 0.0577656
1266000 0.0761791
1267000 0.0715837
1268000 0.10643
1269000 0.0819973
1270000 0.118629
1271000 0.112573
1272000 0.0840872
1273000 0.0262377
1274000 0.00859512
1275000 0.0105613
1276000 0.0353224
1277000 0.0440009
1278000 0.0660144
1279000 0.0913673
1280000 0.0289297
1281000 0.121413
1282000 0.0231622
1283000 0.0408814
1284000 0.140119
1285000 0.0767439
1286000 0.0817061
1287000 0.110101
1288000 0.0561785
1289000 0.0446291
1290000 0.0423545
1291000 0.0574747
1292000 0.0318985
1293000 0.0341933
1294000 0.0561845
1295000 0.0676071
1296000 0.0495086
1297000 0.0423229
1298000 0.0160802
1299000 0.00929818
1300000 0.0653222
1301000 0.0464987
1302000 0.0351371
1303000 0.0449707
1304000 0.0673048
1305000 0.060855
1306000 0.00745398
1307000 0.0201909
1308000 0.0895389
1309000 0.0470476
1310000 0.0296921
1311000 0.0873931
1312000 0.0440817
1313000 0.00923809
1314000 0.0445043
1315000 0.0139419
1316000 0.063907
1317000 0.0253445
1318000 0.00515368
1319000 0.0317145
1320000 0.0768943
1321000 0.080037
1322000 0.0560936
1323000 0.0594408
1324000 0.0271964
1325000 0.0870167
1326000 0.0213558
1327000 0.075797
1328000 0.0359669
1329000 0.00792848
1330000 0.0531836
1331000 0.0621835
1332000 0.0391498
1333000 0.011633
1334000 0.0110349
1335000 0.0392245
1336000 0.0164678
1337000 0.00367875
1338000 0.070659
1339000 0.0240151
1340000 0.0454784
1341000 0.0291784
1342000 0.0381159
1343000 0.0717498
1344000 0.0682338
1345000 0.0489867
1346000 0.00440572
1347000 0.0779166
1348000 0.0470391
1349000 0.0563616
1350000 0.0576318
1351000 0.0328063
1352000 0.023766
1353000 0.042196
1354000 0.0558921
1355000 0.0246156
1356000 0.119546
1357000 0.0190538
1358000 0.0329699
1359000 0.00429894
1360000 0.0186176
1361000 0.0166094
1362000 0.037201
1363000 0.0243056
1364000 0.0462208
1365000 0.0271357
1366000 0.0569397
1367000 0.0184618
1368000 0.0878205
1369000 0.0235962
1370000 0.0407576
1371000 0.131778
1372000 0.0576775
1373000 0.089576
1374000 0.0253298
1375000 0.125474
1376000 0.0205795
1377000 0.045191
1378000 0.066747
1379000 0.0485946
1380000 0.0037163
1381000 0.0103461
1382000 0.11624
1383000 0.0369619
1384000 0.000912077
1385000 0.0536446
1386000 0.00796248
1387000 0.018279
1388000 0.104972
1389000 0.0427595
1390000 0.0105944
1391000 0.0378908
1392000 0.0235848
1393000 0.0194434
1394000 0.0307503
1395000 0.139992
1396000 0.108532
1397000 0.0556078
1398000 0.0277764
1399000 0.037715
1400000 0.0174044
1401000 0.259886
1402000 0.0846955
1403000 0.0492414
1404000 0.0104232
1405000 0.0114159
1406000 0.327615
1407000 0.063854
1408000 0.084722
1409000 0.0209443
1410000 0.000740181
1411000 0.0813418
1412000 0.0343472
1413000 0.0277026
1414000 0.0908645
1415000 0.0845102
1416000 0.0496366
1417000 0.049619
1418000 0.125837
1419000 0.00881197
1420000 0.0524422
1421000 0.0327522
1422000 0.0178169
1423000 0.104288
1424000 0.0169915
1425000 0.167766
1426000 0.0536062
1427000 0.101827
1428000 0.089763
1429000 0.056113
1430000 0.0596498
1431000 0.0229867
1432000 0.0208333
1433000 0.0613013
1434000 0.0413693
1435000 0.0499358
1436000 0.0602913
1437000 0.163282
1438000 0.0644639
1439000 0.013636
1440000 0.00770922
1441000 0.0293108
1442000 0.0373121
1443000 0.00709793
1444000 0.148348
1445000 0.149521
1446000 0.0921635
1447000 0.086065
1448000 0.024393
1449000 0.0272864
1450000 0.0987423
1451000 0.0487815
1452000 0.0306313
1453000 0.154859
1454000 0.0205797
1455000 0.12597
1456000 0.226986
1457000 0.0749415
1458000 0.0239065
1459000 0.441953
1460000 0.0858356
1461000 0.0202084
1462000 0.0448533
1463000 0.182485
1464000 0.0400969
1465000 0.191664
1466000 0.0963554
1467000 0.0507264
1468000 0.0989648
1469000 0.178048
1470000 0.0177722
1471000 0.0756117
1472000 0.0499006
1473000 0.120527
1474000 0.00370881
1475000 0.0615079
1476000 0.10291
1477000 0.0845132
1478000 0.175652
1479000 0.0597834
1480000 0.0577194
1481000 0.12242
1482000 0.0819506
1483000 0.0247597
1484000 0.14015
1485000 0.0352655
1486000 0.0382193
1487000 0.00448547
1488000 0.0382688
1489000 0.0304079
1490000 0.0288008
1491000 0.0402972
1492000 0.164402
1493000 0.063213
1494000 0.117782
1495000 0.0816102
1496000 0.176837
1497000 0.0734365
1498000 0.0807886
1499000 0.131966
1500000 0.103997
1501000 0.130159
1502000 0.0924902
1503000 0.0769208
1504000 0.0119518
1505000 0.115459
1506000 0.120374
1507000 0.123926
1508000 0.0481183
1509000 0.0814188
1510000 0.0125713
1511000 0.085297
1512000 0.0634885
