# Time-averaged data for fix msd_out
# TimeStep c_msd_H[4]
500000 0
501000 0.0891794
502000 0.174154
503000 0.139397
504000 0.121262
505000 0.0764915
506000 0.0412753
507000 0.0399153
508000 0.135559
509000 0.0184003
510000 0.129619
511000 0.0022337
512000 0.0700881
513000 0.0683827
514000 0.180287
515000 0.193338
516000 0.0761398
517000 0.0752376
518000 0.0671612
519000 0.0179501
520000 0.113555
521000 0.112434
522000 0.0864145
523000 0.0575558
524000 0.120386
525000 0.103668
526000 0.0883428
527000 0.0703453
528000 0.0864795
529000 0.050294
530000 0.11349
531000 0.0878579
532000 0.0130834
533000 0.226895
534000 0.151737
535000 0.00868597
536000 0.0657925
537000 0.0546909
538000 0.0423974
539000 0.243468
540000 0.104264
541000 0.208807
542000 0.195832
543000 0.0836193
544000 0.00885863
545000 0.103759
546000 0.0477162
547000 0.206764
548000 0.12577
549000 0.0673451
550000 0.0843098
551000 0.330729
552000 0.145403
553000 0.0591677
554000 0.136692
555000 0.0859845
556000 0.213107
557000 0.0910042
558000 0.204971
559000 0.186036
560000 0.0933247
561000 0.365006
562000 0.0504415
563000 0.0724804
564000 0.223422
565000 0.0259482
566000 0.483451
567000 0.239806
568000 0.393579
569000 0.183887
570000 0.114106
571000 0.253412
572000 0.0697094
573000 0.107364
574000 0.222546
575000 0.226355
576000 0.11521
577000 0.267308
578000 0.0182023
579000 0.0685875
580000 0.113982
581000 0.0191778
582000 0.0718594
583000 0.0575877
584000 0.140799
585000 0.112878
586000 0.310427
587000 0.433401
588000 0.227607
589000 0.46427
590000 0.031897
591000 0.0487269
592000 0.0883524
593000 0.0571547
594000 0.0911946
595000 0.0343799
596000 0.334687
597000 0.0832829
598000 0.252534
599000 0.0479234
600000 0.123236
601000 0.0538032
602000 0.12693
603000 0.109422
604000 0.0446201
605000 0.233229
606000 0.10277
607000 0.0351394
608000 0.271327
609000 0.0451397
610000 0.0646945
611000 0.102408
612000 0.103586
613000 0.0563959
614000 0.238669
615000 0.0805856
616000 0.0764208
617000 0.0552309
618000 0.0828603
619000 0.0667055
620000 0.0595823
621000 0.1458
622000 0.187342
623000 0.165521
624000 0.221743
625000 0.089644
626000 0.265144
627000 0.0526236
628000 0.126458
629000 0.127618
630000 0.113944
631000 0.0392702
632000 0.150356
633000 0.143426
634000 0.172528
635000 0.0955907
636000 0.0479812
637000 0.0226594
638000 0.024511
639000 0.103717
640000 0.196593
641000 0.036482
642000 0.0291524
643000 0.13536
644000 0.0495076
645000 0.220437
646000 0.169275
647000 0.0743204
648000 0.0246154
649000 0.220247
650000 0.0861833
651000 0.135039
652000 0.123907
653000 0.040536
654000 0.0973889
655000 0.0317769
656000 0.030565
657000 0.0895456
658000 0.0516304
659000 0.0551205
660000 0.186968
661000 0.0471332
662000 0.0180163
663000 0.0110657
664000 0.0979604
665000 0.0757039
666000 0.270682
667000 0.072916
668000 0.234254
669000 0.111627
670000 0.0068173
671000 0.229364
672000 0.101506
673000 0.056126
674000 0.187609
675000 0.0449672
676000 0.301659
677000 0.199564
678000 0.296039
679000 0.0333848
680000 0.206954
681000 0.21533
682000 0.0538491
683000 0.21141
684000 0.0240368
685000 0.207885
686000 0.476074
687000 0.103643
688000 0.150164
689000 0.203138
690000 0.0909319
691000 0.133202
692000 0.089101
693000 0.057494
694000 0.199867
695000 0.165463
696000 0.0297315
697000 0.117492
698000 0.0778798
699000 0.129965
700000 0.126533
701000 0.0885818
702000 0.067185
703000 0.15681
704000 0.262796
705000 0.03833
706000 0.0471371
707000 0.0980398
708000 0.110913
709000 0.208893
710000 0.0425799
711000 0.0514075
712000 0.013134
713000 0.0270378
714000 0.0401029
715000 0.112681
716000 0.0953697
717000 0.0177074
718000 0.133504
719000 0.106789
720000 0.14155
721000 0.155142
722000 0.253275
723000 0.105839
724000 0.0700341
725000 0.124027
726000 0.319958
727000 0.264217
728000 0.114283
729000 0.115027
730000 0.0401129
731000 0.160319
732000 0.0904468
733000 0.122689
734000 0.0357921
735000 0.254297
736000 0.215409
737000 0.055103
738000 0.110692
739000 0.127506
740000 0.132858
741000 0.121014
742000 0.127107
743000 0.0634262
744000 0.0700085
745000 0.108577
746000 0.101127
747000 0.0432193
748000 0.0801262
749000 0.0402436
750000 0.124721
751000 0.0743926
752000 0.0430524
753000 0.123903
754000 0.031299
755000 0.121635
756000 0.0509394
757000 0.0135559
758000 0.183247
759000 0.0905163
760000 0.078795
761000 0.114435
762000 0.0862262
763000 0.206228
764000 0.0900874
765000 0.0345005
766000 0.107272
767000 0.133618
768000 0.0675276
769000 0.147997
770000 0.0288118
771000 0.124095
772000 0.0915071
773000 0.227449
774000 0.0410807
775000 0.0742193
776000 0.0949138
777000 0.0768932
778000 0.110627
779000 0.142489
780000 0.0795076
781000 0.0983841
782000 0.0920942
783000 0.0951308
784000 0.121309
785000 0.0543961
786000 0.147246
787000 0.114327
788000 0.0890691
789000 0.0790496
790000 0.0567249
791000 0.089299
792000 0.116993
793000 0.0874173
794000 0.0586047
795000 0.087914
796000 0.0961491
797000 0.115435
798000 0.207955
799000 0.105727
800000 0.0433865
801000 0.0757044
802000 0.0841951
803000 0.046636
804000 0.0430702
805000 0.0674479
806000 0.19468
807000 0.21499
808000 0.147334
809000 0.136324
810000 0.0944824
811000 0.157861
812000 0.303323
813000 0.0705951
814000 0.0308254
815000 0.101815
816000 0.068284
817000 0.0756175
818000 0.160126
819000 0.11914
820000 0.0580931
821000 0.0298299
822000 0.033147
823000 0.0279617
824000 0.0939708
825000 0.0983526
826000 0.115222
827000 0.00756424
828000 0.0864224
829000 0.00997888
830000 0.0540846
831000 0.029111
832000 0.147845
833000 0.0978624
834000 0.084579
835000 0.129107
836000 0.0709777
837000 0.0600831
838000 0.175354
839000 0.0417002
840000 0.123376
841000 0.042829
842000 0.0495745
843000 0.107002
844000 0.185078
845000 0.138838
846000 0.113315
847000 0.114345
848000 0.066089
849000 0.0755378
850000 0.0404858
851000 0.0885271
852000 0.0841705
853000 0.162423
854000 0.155268
855000 0.0340149
856000 0.180988
857000 0.014364
858000 0.218606
859000 0.0217146
860000 0.0145118
861000 0.0940433
862000 0.252732
863000 0.254524
864000 0.0325774
865000 0.154388
866000 0.0386806
867000 0.0841999
868000 0.113486
869000 0.0658959
870000 0.0473087
871000 0.032091
872000 0.0661405
873000 0.133236
874000 0.107956
875000 0.13347
876000 0.0621497
877000 0.157076
878000 0.0291113
879000 0.0218409
880000 0.0212148
881000 0.0824829
882000 0.068374
883000 0.0765177
884000 0.105066
885000 0.0339253
886000 0.0669246
887000 0.133757
888000 0.0784401
889000 0.0894544
890000 0.138907
891000 0.144712
892000 0.091516
893000 0.0286582
894000 0.307487
895000 0.202242
896000 0.0612024
897000 0.130352
898000 0.0451249
899000 0.0283126
900000 0.050025
901000 0.0943019
902000 0.0481075
903000 0.0136016
904000 0.0276768
905000 0.142533
906000 0.0179487
907000 0.103933
908000 0.0765191
909000 0.0124145
910000 0.0354813
911000 0.104458
912000 0.106986
913000 0.0217225
914000 0.033318
915000 0.111262
916000 0.0915279
917000 0.0811955
918000 0.115898
919000 0.0327113
920000 0.124427
921000 0.0922814
922000 0.0659301
923000 0.104536
924000 0.1153
925000 0.0921224
926000 0.0102646
927000 0.0475415
928000 0.0643184
929000 0.096703
930000 0.116252
931000 0.099954
932000 0.128163
933000 0.0321996
934000 0.12437
935000 0.109478
936000 0.0271312
937000 0.015912
938000 0.108836
