# Time-averaged data for fix boxdump
# TimeStep v_lx_val v_ly_val v_lz_val
20000 18.015 18.015 18.015
20100 18.015 18.015 18.015
20200 18.015 18.015 18.015
20300 18.015 18.015 18.015
20400 18.015 18.015 18.015
20500 18.015 18.015 18.015
20600 18.015 18.015 18.015
20700 18.015 18.015 18.015
20800 18.015 18.015 18.015
20900 18.015 18.015 18.015
21000 18.015 18.015 18.015
21100 18.015 18.015 18.015
21200 18.015 18.015 18.015
21300 18.015 18.015 18.015
21400 18.015 18.015 18.015
21500 18.015 18.015 18.015
21600 18.015 18.015 18.015
21700 18.015 18.015 18.015
21800 18.015 18.015 18.015
21900 18.015 18.015 18.015
22000 18.015 18.015 18.015
22100 18.015 18.015 18.015
22200 18.015 18.015 18.015
22300 18.0149 18.0149 18.0149
22400 18.0149 18.0149 18.0149
22500 18.0149 18.0149 18.0149
22600 18.0149 18.0149 18.0149
22700 18.0149 18.0149 18.0149
22800 18.0149 18.0149 18.0149
22900 18.0149 18.0149 18.0149
23000 18.0149 18.0149 18.0149
23100 18.0149 18.0149 18.0149
23200 18.0149 18.0149 18.0149
23300 18.0149 18.0149 18.0149
23400 18.0149 18.0149 18.0149
23500 18.0149 18.0149 18.0149
23600 18.0149 18.0149 18.0149
23700 18.0149 18.0149 18.0149
23800 18.0149 18.0149 18.0149
23900 18.0149 18.0149 18.0149
24000 18.0149 18.0149 18.0149
24100 18.0149 18.0149 18.0149
24200 18.0149 18.0149 18.0149
24300 18.0149 18.0149 18.0149
24400 18.0149 18.0149 18.0149
24500 18.0149 18.0149 18.0149
24600 18.0149 18.0149 18.0149
24700 18.0149 18.0149 18.0149
24800 18.0149 18.0149 18.0149
24900 18.0149 18.0149 18.0149
25000 18.0149 18.0149 18.0149
25100 18.0149 18.0149 18.0149
25200 18.0149 18.0149 18.0149
25300 18.0149 18.0149 18.0149
25400 18.0149 18.0149 18.0149
25500 18.0149 18.0149 18.0149
25600 18.0149 18.0149 18.0149
25700 18.0149 18.0149 18.0149
25800 18.0148 18.0148 18.0148
25900 18.0148 18.0148 18.0148
26000 18.0148 18.0148 18.0148
26100 18.0148 18.0148 18.0148
26200 18.0148 18.0148 18.0148
26300 18.0148 18.0148 18.0148
26400 18.0148 18.0148 18.0148
26500 18.0148 18.0148 18.0148
26600 18.0148 18.0148 18.0148
26700 18.0148 18.0148 18.0148
26800 18.0148 18.0148 18.0148
26900 18.0148 18.0148 18.0148
27000 18.0148 18.0148 18.0148
27100 18.0148 18.0148 18.0148
27200 18.0148 18.0148 18.0148
27300 18.0148 18.0148 18.0148
27400 18.0148 18.0148 18.0148
27500 18.0148 18.0148 18.0148
27600 18.0148 18.0148 18.0148
27700 18.0148 18.0148 18.0148
27800 18.0148 18.0148 18.0148
27900 18.0147 18.0147 18.0147
28000 18.0147 18.0147 18.0147
28100 18.0147 18.0147 18.0147
28200 18.0147 18.0147 18.0147
28300 18.0147 18.0147 18.0147
28400 18.0147 18.0147 18.0147
28500 18.0147 18.0147 18.0147
28600 18.0147 18.0147 18.0147
28700 18.0147 18.0147 18.0147
28800 18.0147 18.0147 18.0147
28900 18.0147 18.0147 18.0147
29000 18.0147 18.0147 18.0147
29100 18.0147 18.0147 18.0147
29200 18.0147 18.0147 18.0147
29300 18.0147 18.0147 18.0147
29400 18.0147 18.0147 18.0147
29500 18.0146 18.0146 18.0146
29600 18.0146 18.0146 18.0146
29700 18.0146 18.0146 18.0146
29800 18.0146 18.0146 18.0146
29900 18.0146 18.0146 18.0146
30000 18.0146 18.0146 18.0146
30100 18.0146 18.0146 18.0146
30200 18.0146 18.0146 18.0146
30300 18.0146 18.0146 18.0146
30400 18.0146 18.0146 18.0146
30500 18.0146 18.0146 18.0146
30600 18.0146 18.0146 18.0146
30700 18.0146 18.0146 18.0146
30800 18.0146 18.0146 18.0146
30900 18.0145 18.0145 18.0145
31000 18.0145 18.0145 18.0145
31100 18.0145 18.0145 18.0145
31200 18.0145 18.0145 18.0145
31300 18.0145 18.0145 18.0145
31400 18.0145 18.0145 18.0145
31500 18.0145 18.0145 18.0145
31600 18.0145 18.0145 18.0145
31700 18.0145 18.0145 18.0145
31800 18.0145 18.0145 18.0145
31900 18.0145 18.0145 18.0145
32000 18.0145 18.0145 18.0145
32100 18.0144 18.0144 18.0144
32200 18.0144 18.0144 18.0144
32300 18.0144 18.0144 18.0144
32400 18.0144 18.0144 18.0144
32500 18.0144 18.0144 18.0144
32600 18.0144 18.0144 18.0144
32700 18.0144 18.0144 18.0144
32800 18.0144 18.0144 18.0144
32900 18.0144 18.0144 18.0144
33000 18.0144 18.0144 18.0144
33100 18.0144 18.0144 18.0144
33200 18.0144 18.0144 18.0144
33300 18.0143 18.0143 18.0143
33400 18.0143 18.0143 18.0143
33500 18.0143 18.0143 18.0143
33600 18.0143 18.0143 18.0143
33700 18.0143 18.0143 18.0143
33800 18.0143 18.0143 18.0143
33900 18.0143 18.0143 18.0143
34000 18.0143 18.0143 18.0143
34100 18.0143 18.0143 18.0143
34200 18.0143 18.0143 18.0143
34300 18.0142 18.0142 18.0142
34400 18.0142 18.0142 18.0142
34500 18.0142 18.0142 18.0142
34600 18.0142 18.0142 18.0142
34700 18.0142 18.0142 18.0142
34800 18.0142 18.0142 18.0142
34900 18.0142 18.0142 18.0142
