# Time-averaged data for fix boxdump
# TimeStep v_lx_val v_ly_val v_lz_val
20000 17.9825 17.9825 17.9825
20100 17.9825 17.9825 17.9825
20200 17.9825 17.9825 17.9825
20300 17.9825 17.9825 17.9825
20400 17.9825 17.9825 17.9825
20500 17.9825 17.9825 17.9825
20600 17.9825 17.9825 17.9825
20700 17.9825 17.9825 17.9825
20800 17.9825 17.9825 17.9825
20900 17.9825 17.9825 17.9825
21000 17.9825 17.9825 17.9825
21100 17.9825 17.9825 17.9825
21200 17.9825 17.9825 17.9825
21300 17.9825 17.9825 17.9825
21400 17.9825 17.9825 17.9825
21500 17.9825 17.9825 17.9825
21600 17.9825 17.9825 17.9825
21700 17.9825 17.9825 17.9825
21800 17.9825 17.9825 17.9825
21900 17.9825 17.9825 17.9825
22000 17.9825 17.9825 17.9825
22100 17.9825 17.9825 17.9825
22200 17.9825 17.9825 17.9825
22300 17.9825 17.9825 17.9825
22400 17.9825 17.9825 17.9825
22500 17.9825 17.9825 17.9825
22600 17.9825 17.9825 17.9825
22700 17.9825 17.9825 17.9825
22800 17.9825 17.9825 17.9825
22900 17.9825 17.9825 17.9825
23000 17.9825 17.9825 17.9825
23100 17.9825 17.9825 17.9825
23200 17.9825 17.9825 17.9825
23300 17.9825 17.9825 17.9825
23400 17.9825 17.9825 17.9825
23500 17.9825 17.9825 17.9825
23600 17.9825 17.9825 17.9825
23700 17.9825 17.9825 17.9825
23800 17.9825 17.9825 17.9825
23900 17.9825 17.9825 17.9825
24000 17.9825 17.9825 17.9825
24100 17.9825 17.9825 17.9825
24200 17.9825 17.9825 17.9825
24300 17.9825 17.9825 17.9825
24400 17.9825 17.9825 17.9825
24500 17.9824 17.9824 17.9824
24600 17.9824 17.9824 17.9824
24700 17.9824 17.9824 17.9824
24800 17.9824 17.9824 17.9824
24900 17.9824 17.9824 17.9824
25000 17.9824 17.9824 17.9824
25100 17.9824 17.9824 17.9824
25200 17.9824 17.9824 17.9824
25300 17.9824 17.9824 17.9824
25400 17.9824 17.9824 17.9824
25500 17.9824 17.9824 17.9824
25600 17.9824 17.9824 17.9824
25700 17.9824 17.9824 17.9824
25800 17.9824 17.9824 17.9824
25900 17.9824 17.9824 17.9824
26000 17.9824 17.9824 17.9824
26100 17.9824 17.9824 17.9824
26200 17.9824 17.9824 17.9824
26300 17.9824 17.9824 17.9824
26400 17.9824 17.9824 17.9824
26500 17.9824 17.9824 17.9824
26600 17.9824 17.9824 17.9824
26700 17.9824 17.9824 17.9824
26800 17.9824 17.9824 17.9824
26900 17.9824 17.9824 17.9824
27000 17.9823 17.9823 17.9823
27100 17.9823 17.9823 17.9823
27200 17.9823 17.9823 17.9823
27300 17.9823 17.9823 17.9823
