# Time-averaged data for fix boxdump
# TimeStep v_lx_val v_ly_val v_lz_val
20000 17.6518 17.6518 17.6518
20200 17.6518 17.6518 17.6518
20400 17.6518 17.6518 17.6518
20600 17.6518 17.6518 17.6518
20800 17.6518 17.6518 17.6518
21000 17.6518 17.6518 17.6518
21200 17.6518 17.6518 17.6518
21400 17.6518 17.6518 17.6518
21600 17.6518 17.6518 17.6518
21800 17.6518 17.6518 17.6518
22000 17.6518 17.6518 17.6518
22200 17.6518 17.6518 17.6518
22400 17.6517 17.6517 17.6517
22600 17.6517 17.6517 17.6517
22800 17.6517 17.6517 17.6517
23000 17.6517 17.6517 17.6517
23200 17.6517 17.6517 17.6517
23400 17.6517 17.6517 17.6517
23600 17.6517 17.6517 17.6517
23800 17.6517 17.6517 17.6517
24000 17.6517 17.6517 17.6517
24200 17.6517 17.6517 17.6517
24400 17.6517 17.6517 17.6517
24600 17.6517 17.6517 17.6517
24800 17.6517 17.6517 17.6517
25000 17.6517 17.6517 17.6517
25200 17.6517 17.6517 17.6517
25400 17.6517 17.6517 17.6517
25600 17.6517 17.6517 17.6517
25800 17.6517 17.6517 17.6517
26000 17.6517 17.6517 17.6517
26200 17.6516 17.6516 17.6516
26400 17.6516 17.6516 17.6516
26600 17.6516 17.6516 17.6516
26800 17.6516 17.6516 17.6516
27000 17.6516 17.6516 17.6516
27200 17.6516 17.6516 17.6516
27400 17.6516 17.6516 17.6516
27600 17.6516 17.6516 17.6516
27800 17.6516 17.6516 17.6516
28000 17.6516 17.6516 17.6516
28200 17.6516 17.6516 17.6516
28400 17.6515 17.6515 17.6515
28600 17.6515 17.6515 17.6515
28800 17.6515 17.6515 17.6515
29000 17.6515 17.6515 17.6515
29200 17.6515 17.6515 17.6515
29400 17.6515 17.6515 17.6515
29600 17.6515 17.6515 17.6515
29800 17.6515 17.6515 17.6515
30000 17.6515 17.6515 17.6515
30200 17.6514 17.6514 17.6514
30400 17.6514 17.6514 17.6514
30600 17.6514 17.6514 17.6514
30800 17.6514 17.6514 17.6514
31000 17.6514 17.6514 17.6514
31200 17.6514 17.6514 17.6514
31400 17.6514 17.6514 17.6514
31600 17.6513 17.6513 17.6513
31800 17.6513 17.6513 17.6513
32000 17.6513 17.6513 17.6513
32200 17.6513 17.6513 17.6513
32400 17.6513 17.6513 17.6513
32600 17.6513 17.6513 17.6513
32800 17.6513 17.6513 17.6513
33000 17.6512 17.6512 17.6512
33200 17.6512 17.6512 17.6512
33400 17.6512 17.6512 17.6512
33600 17.6512 17.6512 17.6512
33800 17.6512 17.6512 17.6512
34000 17.6512 17.6512 17.6512
34200 17.6511 17.6511 17.6511
34400 17.6511 17.6511 17.6511
34600 17.6511 17.6511 17.6511
34800 17.6511 17.6511 17.6511
35000 17.6511 17.6511 17.6511
35200 17.6511 17.6511 17.6511
35400 17.651 17.651 17.651
35600 17.651 17.651 17.651
35800 17.651 17.651 17.651
36000 17.651 17.651 17.651
36200 17.651 17.651 17.651
36400 17.6509 17.6509 17.6509
36600 17.6509 17.6509 17.6509
36800 17.6509 17.6509 17.6509
37000 17.6509 17.6509 17.6509
37200 17.6509 17.6509 17.6509
37400 17.6508 17.6508 17.6508
37600 17.6508 17.6508 17.6508
37800 17.6508 17.6508 17.6508
38000 17.6508 17.6508 17.6508
38200 17.6507 17.6507 17.6507
38400 17.6507 17.6507 17.6507
38600 17.6507 17.6507 17.6507
38800 17.6507 17.6507 17.6507
39000 17.6507 17.6507 17.6507
39200 17.6506 17.6506 17.6506
39400 17.6506 17.6506 17.6506
39600 17.6506 17.6506 17.6506
39800 17.6506 17.6506 17.6506
40000 17.6505 17.6505 17.6505
40200 17.6505 17.6505 17.6505
40400 17.6505 17.6505 17.6505
40600 17.6505 17.6505 17.6505
40800 17.6504 17.6504 17.6504
41000 17.6504 17.6504 17.6504
41200 17.6504 17.6504 17.6504
41400 17.6504 17.6504 17.6504
41600 17.6503 17.6503 17.6503
41800 17.6503 17.6503 17.6503
42000 17.6503 17.6503 17.6503
42200 17.6502 17.6502 17.6502
42400 17.6502 17.6502 17.6502
42600 17.6502 17.6502 17.6502
42800 17.6502 17.6502 17.6502
43000 17.6501 17.6501 17.6501
43200 17.6501 17.6501 17.6501
43400 17.6501 17.6501 17.6501
