LAMMPS (11 Feb 2026 - Development - patch_11Feb2026-99-gb75dfcc930-modified)
/home/akinyemi.az/miniforge3/envs/mace-lammps/lib/python3.11/site-packages/e3nn/o3/_wigner.py:10: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  _Jd, _W3j_flat, _W3j_indices = torch.load(os.path.join(os.path.dirname(__file__), 'constants.pt'))
KOKKOS mode with Kokkos version 5.0.2 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (25 25 67.55)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  3750 atoms
  read_data CPU = 0.020 seconds
### Minimization ###

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7
  ghost atom cutoff = 7
  binsize = 7, bins = 4 4 10
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mliap/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up cg/kk style minimization ...
  Unit style    : metal
  Current step  : 0
WARNING: Energy due to 1 extra global DOFs will be included in minimizer energies
 (src/KOKKOS/min_kokkos.cpp:94)
WARNING: Fix MINIMIZE/kk not compatible with sending data in Kokkos communication (src/KOKKOS/comm_kokkos.cpp:842)
WARNING: Fix with atom-based arrays not compatible with sending data in Kokkos communication, switching to legacy exchange/border communication (src/KOKKOS/comm_kokkos.cpp:849)
WARNING: Fix MINIMIZE/kk not (yet) compatible with Kokkos sorting on device (src/KOKKOS/atom_kokkos.cpp:219)
WARNING: Fix with atom-based arrays not (yet) compatible with Kokkos sorting on device, switching to legacy host sorting (src/KOKKOS/atom_kokkos.cpp:225)
Per MPI rank memory allocation (min/avg/max) = 2632 | 2632 | 2632 Mbytes
   Step         PotEng          Fmax          Fnorm          Press          Volume           Lx             Ly             Lz      
      4830  -19700.772      0.30768721     0.94055451     12.686519      48657.029      26.211191      26.211191      70.822637    
      4840  -19700.895      0.20407425     0.79938642    -129.67911      48659.332      26.211604      26.211604      70.823754    
      4850  -19700.913      0.64396365     1.5597141     -0.85662772     48652.497      26.210377      26.210377      70.820438    
      4860  -19701.044      0.24385753     0.83022826     10.109551      48647.54       26.209487      26.209487      70.818033    
      4870  -19701.063      0.8207535      2.0953277     -167.41243      48652.822      26.210435      26.210435      70.820596    
      4880  -19701.439      0.49697461     1.6934527     -54.3699        48639.072      26.207966      26.207966      70.813923    
      4890  -19701.529      0.31343231     1.0423267     -242.52705      48645.556      26.20913       26.20913       70.81707     
      4900  -19701.653      0.23333875     0.78487231     23.81192       48632.07       26.206708      26.206708      70.810525    
      4910  -19701.689      1.0988462      2.4849999      123.03354      48625.552      26.205537      26.205537      70.807361    
      4920  -19701.758      0.61792282     1.4742696      11.400319      48628.802      26.206121      26.206121      70.808939    
      4930  -19701.805      0.66575422     1.5386086     -15.25271       48628.267      26.206025      26.206025      70.808679    
      4940  -19701.881      0.38218993     1.0723895     -0.85626711     48625.539      26.205535      26.205535      70.807355    
      4950  -19701.898      0.48419089     1.270295       10.723433      48624.818      26.205405      26.205405      70.807005    
      4960  -19702.114      0.38275935     1.1296667     -224.03646      48628.694      26.206102      26.206102      70.808886    
      4970  -19702.593      0.35603791     1.1273261      56.014349      48606.135      26.202049      26.202049      70.797935    
      4980  -19702.6        0.4778942      1.5643435     -525.39688      48629.432      26.206234      26.206234      70.809245    
      4990  -19702.751      0.76886713     1.8956934      46.840142      48603.525      26.20158       26.20158       70.796668    
      5000  -19702.802      0.27607276     1.1611294      60.57062       48602.754      26.201441      26.201441      70.796294    
      5010  -19702.922      0.45860688     1.3486215      67.964822      48600.165      26.200976      26.200976      70.795037    
      5020  -19702.926      1.0555837      2.3557988     -24.881525      48603.289      26.201537      26.201537      70.796553    
      5030  -19703.023      0.72902142     1.7259897      156.55836      48594.564      26.199969      26.199969      70.792317    
      5040  -19703.085      0.61597029     1.5027689     -17.316531      48600.409      26.20102       26.20102       70.795155    
      5050  -19703.191      0.43459232     1.166473      -319.44824      48610.429      26.20282       26.20282       70.80002     
      5060  -19703.333      0.19365602     0.72260776    -10.016469      48593.46       26.199771      26.199771      70.791781    
      5070  -19703.334      0.34103117     1.0004942      7.9274402      48592.498      26.199598      26.199598      70.791314    
      5080  -19703.515      0.9644359      2.0087025      133.37287      48582.244      26.197755      26.197755      70.786334    
      5090  -19703.528      2.0825135      3.8930282     -74.213429      48589          26.198969      26.198969      70.789615    
      5100  -19703.735      1.299787       3.3923308      24.390687      48581.609      26.197641      26.197641      70.786025    
      5110  -19703.864      0.6021412      1.550588       140.33648      48576.591      26.196739      26.196739      70.783588    
      5120  -19703.961      0.56132091     1.5477026      13.079481      48580.589      26.197458      26.197458      70.78553     
      5130  -19703.991      1.6426748      3.7093587      80.414141      48577.085      26.196828      26.196828      70.783828    
      5140  -19704.158      0.4244746      1.0775653      24.075301      48577.419      26.196888      26.196888      70.78399     
      5150  -19704.306      0.32847742     0.98957009    -13.35538       48576.641      26.196748      26.196748      70.783613    
      5160  -19704.37       0.39660827     1.1078713     -243.10145      48584.5        26.19816       26.19816       70.78743     
      5170  -19704.405      0.15336786     0.67769667    -152.25471      48579.861      26.197327      26.197327      70.785176    
      5180  -19704.483      1.7546417      3.8373862     -133.11537      48572.026      26.195918      26.195918      70.781371    
      5190  -19704.627      0.60541386     1.2874598     -21.448362      48566.484      26.194922      26.194922      70.778679    
      5200  -19704.67       0.3291175      0.91669571     4.4846037      48564.231      26.194517      26.194517      70.777584    
      5210  -19704.692      1.634952       3.6522104      20.564065      48559.433      26.193654      26.193654      70.775253    
      5220  -19704.726      2.6396155      5.932002      -35.111249      48551.14       26.192163      26.192163      70.771224    
      5230  -19705.097      0.51192286     1.7246086      41.410599      48533.281      26.188951      26.188951      70.762546    
      5240  -19705.18       0.67887814     1.8557017     -17.019425      48536.252      26.189485      26.189485      70.76399     
      5250  -19705.243      0.5468909      1.4629464      15.625052      48533.746      26.189035      26.189035      70.762771    
      5260  -19705.436      0.43620128     1.3157295     -342.90304      48544.909      26.191042      26.191042      70.768196    
      5270  -19705.484      0.62750971     1.5914018     -47.607962      48531.65       26.188658      26.188658      70.761753    
      5280  -19705.52       2.0171802      4.5511563     -28.549958      48526.634      26.187755      26.187755      70.759315    
      5290  -19705.733      0.34849861     0.92672894     3.338536       48522.42       26.186997      26.186997      70.757266    
      5300  -19705.837      0.53306401     1.2309779     -169.06298      48526.485      26.187728      26.187728      70.759242    
      5310  -19705.874      0.38465888     1.1025864      1.9296412      48518.541      26.186299      26.186299      70.755381    
      5320  -19706.096      0.28739259     0.81335244     6.0120371      48510.368      26.184829      26.184829      70.751408    
      5330  -19706.124      0.17219168     0.60720305     9.9033376      48509.729      26.184714      26.184714      70.751097    
      5340  -19706.125      0.46524037     1.217535      -5.9515476      48510.123      26.184785      26.184785      70.751289    
      5350  -19706.125      0.63951849     1.5838312     -82.03733       48512.889      26.185283      26.185283      70.752634    
      5360  -19706.153      0.1051097      0.47361078     7.5325994      48508.363      26.184468      26.184468      70.750433    
      5370  -19706.171      0.12248243     0.48736929     13.448839      48506.825      26.184191      26.184191      70.749685    
      5380  -19706.176      0.096138698    0.45559975    -98.502237      48511.107      26.184962      26.184962      70.751767    
      5390  -19706.181      0.54087713     1.3703847     -25.538353      48507.134      26.184247      26.184247      70.749836    
      5400  -19706.197      0.080172811    0.41488144     2.0842746      48505.419      26.183939      26.183939      70.749002    
      5410  -19706.208      0.071770196    0.40040722     61.87797       48502.122      26.183345      26.183345      70.747399    
      5420  -19706.212      0.10133761     0.4466304     -107.42357      48508.665      26.184523      26.184523      70.75058     
      5430  -19706.22       0.042696194    0.350943      -73.173602      48506.626      26.184156      26.184156      70.749589    
      5440  -19706.238      0.23266686     0.69821216     17.845722      48500.803      26.183108      26.183108      70.746757    
      5450  -19706.247      0.06823776     0.38396155     7.1966848      48500.777      26.183103      26.183103      70.746745    
      5460  -19706.424      0.42002036     0.92573796     4.1481853      48478.53       26.179099      26.179099      70.735926    
      5470  -19706.442      0.49575498     0.95475427     406.1927       48459.938      26.175752      26.175752      70.726882    
      5480  -19706.493      0.13306925     0.43236472     2.6584671      48470.373      26.177631      26.177631      70.731959    
      5490  -19706.501      0.10791092     0.36687904     4.0384547      48469.301      26.177438      26.177438      70.731437    
      5500  -19706.568      0.088739681    0.35404851    -1.0203646      48459.794      26.175726      26.175726      70.726812    
      5510  -19706.578      0.069866094    0.30493658    -77.034087      48461.407      26.176017      26.176017      70.727597    
      5520  -19706.586      0.069611435    0.27023871     11.121081      48456.876      26.175201      26.175201      70.725393    
      5530  -19706.588      0.15886489     0.40435368    -3.5889371      48457.073      26.175236      26.175236      70.725488    
      5540  -19706.608      0.066321688    0.26696963    -146.0446       48459.82       26.175731      26.175731      70.726825    
      5550  -19706.608      0.14646172     0.38478901     1.3704824      48453.711      26.174631      26.174631      70.723853    
      5560  -19706.634      0.47392032     1.0535069     -7.7357823      48447.871      26.173579      26.173579      70.721011    
      5570  -19706.656      0.13532704     0.36269889     52.085786      48444.439      26.172961      26.172961      70.719341    
      5580  -19706.66       0.10823407     0.32258297     21.345781      48445.206      26.173099      26.173099      70.719715    
      5590  -19706.664      0.17927041     0.42738315     46.52628       48443.417      26.172777      26.172777      70.718844    
      5600  -19706.664      0.29181134     0.62901854     1.7014572      48444.994      26.173061      26.173061      70.719611    
      5610  -19706.67       0.070841455    0.28073543     0.39648684     48444.515      26.172975      26.172975      70.719378    
      5620  -19706.779      0.25878451     0.66244886     890.04148      48387.229      26.162654      26.162654      70.691492    
      5630  -19706.838      0.21269636     0.57891836     12.461673      48409.718      26.166707      26.166707      70.702442    
      5640  -19706.844      0.14074352     0.48411304     21.294839      48409.239      26.166621      26.166621      70.702209    
      5650  -19706.854      0.087628121    0.33489876    -79.162074      48412.745      26.167252      26.167252      70.703915    
      5660  -19706.862      0.46584099     0.95077348     7.1754251      48408.436      26.166476      26.166476      70.701818    
      5670  -19706.899      0.75546552     1.4207516      16.448739      48400.211      26.164994      26.164994      70.697814    
      5680  -19706.899      0.71422835     1.3482793      13.326758      48399.01       26.164777      26.164777      70.697228    
      5690  -19706.899      0.62688967     1.2144826      10.120795      48397.935      26.164584      26.164584      70.696705    
      5700  -19706.9        0.50602871     1.056443       6.2189085      48397.023      26.164419      26.164419      70.696261    
      5710  -19706.9        0.33320342     0.89676211     3.0415676      48396.036      26.164241      26.164241      70.69578     
      5720  -19706.9        0.26482492     0.84063579     4.5038709      48394.884      26.164034      26.164034      70.695219    
      5730  -19706.9        0.26491976     0.89266966     5.6299775      48393.99       26.163873      26.163873      70.694784    
      5740  -19706.9        0.34592022     1.005908       6.4380591      48392.947      26.163685      26.163685      70.694277    
      5750  -19706.901      0.45528288     1.1668866      6.7445676      48391.536      26.163431      26.163431      70.693589    
      5760  -19706.901      0.57249777     1.3573899      4.5868598      48389.39       26.163044      26.163044      70.692544    
      5770  -19706.934      0.20981393     0.81952039     80.961062      48379.78       26.161312      26.161312      70.687864    
      5780  -19706.967      0.21141891     0.67271082     18.28089       48381.366      26.161598      26.161598      70.688637    
      5790  -19706.994      0.21323643     0.65734615    -0.013946826    48381.126      26.161554      26.161554      70.68852     
      5800  -19707.071      0.19078889     0.51917981    -9.2603212      48375.717      26.160579      26.160579      70.685885    
      5810  -19707.095      0.15663189     0.3989583      22.314174      48372.352      26.159973      26.159973      70.684246    
      5820  -19707.11       0.43091944     0.82240417    -43.379799      48371.152      26.159756      26.159756      70.683662    
      5830  -19707.236      0.34426235     0.98747854     10.181889      48350.838      26.156094      26.156094      70.673766    
      5840  -19707.249      0.14409417     0.52526574     11.610215      48350.652      26.15606       26.15606       70.673675    
      5850  -19707.255      0.12422729     0.4975207     -121.18527      48355.78       26.156985      26.156985      70.676173    
      5860  -19707.257      0.4390246      1.1278433     -20.840377      48351.236      26.156166      26.156166      70.67396     
      5870  -19707.289      0.11633505     0.42805907     73.042154      48345.74       26.155175      26.155175      70.671282    
      5880  -19707.295      0.31102161     0.81539127    -95.603817      48352.004      26.156304      26.156304      70.674334    
      5890  -19707.318      0.1169339      0.50473061     10.873196      48345.792      26.155184      26.155184      70.671307    
      5900  -19707.339      0.15036358     0.48617236     59.785997      48342.115      26.154521      26.154521      70.669515    
      5910  -19707.35       0.07134521     0.32534454    -21.925514      48344.486      26.154948      26.154948      70.670671    
      5920  -19707.369      0.057455511    0.28821886    -139.97111      48347.298      26.155455      26.155455      70.672041    
      5930  -19707.37       0.2051539      0.58907573    -7.7291604      48341.785      26.154461      26.154461      70.669355    
      5940  -19707.371      0.49202483     1.2358918      6.9830243      48340.183      26.154172      26.154172      70.668574    
      5950  -19707.384      0.057698801    0.31575057     0.74820771     48340.022      26.154143      26.154143      70.668496    
      5960  -19707.386      0.17285419     0.51414696     6.4111772      48339.416      26.154034      26.154034      70.6682      
      5970  -19707.392      0.13943736     0.45517152     1.4719051      48338.942      26.153948      26.153948      70.667969    
      5980  -19707.407      0.74785587     1.9661326     -0.94303188     48333.321      26.152935      26.152935      70.66523     
      5990  -19707.505      0.086161527    0.31488715     4.9702428      48322.338      26.150954      26.150954      70.659877    
      6000  -19707.507      0.098413167    0.36764477    -2.2063275      48322.297      26.150946      26.150946      70.659857    
      6010  -19707.525      0.32212581     0.67986909    -139.32289      48324.308      26.151309      26.151309      70.660837    
      6020  -19707.537      0.05282533     0.27179214    -0.61739978     48317.251      26.150036      26.150036      70.657397    
      6030  -19707.537      0.10771334     0.41188293     9.4483642      48316.732      26.149942      26.149942      70.657144    
      6040  -19707.563      0.038589069    0.22938237    -75.74635       48315.317      26.149687      26.149687      70.656454    
      6050  -19707.574      0.072515706    0.32445515    -8.2417072      48310.176      26.14876       26.14876       70.653948    
      6060  -19707.576      0.20779824     0.58943864    -3.0321164      48309.298      26.148601      26.148601      70.65352     
      6070  -19707.576      0.25334276     0.71864247    -9.0320748      48309.246      26.148592      26.148592      70.653495    
      6080  -19707.583      0.075412092    0.32892948    -1.4405288      48308.221      26.148407      26.148407      70.652995    
      6090  -19707.588      0.07257502     0.28286248     1.7313703      48307.324      26.148245      26.148245      70.652558    
      6100  -19707.588      0.26641677     0.77431        37.569037      48304.944      26.147816      26.147816      70.651397    
      6110  -19707.679      0.19484878     0.53994994     99.465427      48283.722      26.143986      26.143986      70.64105     
      6120  -19707.684      0.060700624    0.3009352      2.1308497      48287.414      26.144652      26.144652      70.64285     
      6130  -19707.755      0.65198133     2.2345144     -26.94204       48272.911      26.142034      26.142034      70.635777    
      6140  -19708.174      0.74736217     2.1327567     -19.243129      48238.786      26.135873      26.135873      70.619128    
      6150  -19708.266      0.50228761     1.5386514      15.950462      48236.197      26.135405      26.135405      70.617865    
      6160  -19708.297      0.35686783     1.2219778     -38.152691      48238.114      26.135752      26.135752      70.618801    
      6170  -19708.3        0.82055299     2.1793247     -50.891929      48238.309      26.135787      26.135787      70.618896    
      6180  -19708.353      0.24375817     0.81636144     4.130697       48235.412      26.135263      26.135263      70.617482    
      6190  -19708.413      0.60179806     1.7959621     -136.41667      48239.5        26.136002      26.136002      70.619477    
      6200  -19708.465      0.21838342     0.67601739     22.389346      48232.257      26.134694      26.134694      70.615942    
      6210  -19708.476      0.25536104     0.93431659     8.782093       48232.5        26.134738      26.134738      70.616061    
      6220  -19708.507      0.18681519     0.72503518     3.9461527      48231.926      26.134634      26.134634      70.615781    
      6230  -19708.524      0.17537646     0.51949353    -132.96517      48236.935      26.135539      26.135539      70.618225    
      6240  -19708.525      0.17293058     0.70665953     5.217924       48231.339      26.134528      26.134528      70.615494    
      6250  -19708.533      0.22061194     0.83558582     7.8979864      48230.947      26.134457      26.134457      70.615303    
      6260  -19708.6        0.12471827     0.55605322    -1013.3823      48268.802      26.141293      26.141293      70.633772    
      6270  -19708.645      0.66747429     1.6947554     -15.256289      48225.835      26.133534      26.133534      70.612808    
      6280  -19708.75       0.58536851     1.9578529      240.48235      48199.292      26.128738      26.128738      70.599851    
      6290  -19708.813      0.43129052     1.5560745      17.363324      48205.23       26.129811      26.129811      70.60275     
      6300  -19708.879      0.7939662      2.5339852      0.56787258     48203.056      26.129418      26.129418      70.601689    
      6310  -19708.983      0.37905741     0.88093412    -0.79310679     48200.826      26.129016      26.129016      70.6006      
      6320  -19709.008      0.7399568      2.065343      -27.811552      48201.184      26.12908       26.12908       70.600774    
      6330  -19709.052      0.65496197     1.9402882      48.536287      48197.171      26.128355      26.128355      70.598815    
      6340  -19709.071      1.2187628      3.6701217      58.183057      48194.546      26.127881      26.127881      70.597534    
      6350  -19709.183      0.34824553     1.1227092     -110.91358      48200.368      26.128933      26.128933      70.600376    
      6360  -19709.185      0.56584939     1.6737251     -16.929324      48196.102      26.128162      26.128162      70.598293    
      6370  -19709.234      0.38913022     1.3443865     -60.04067       48196.168      26.128174      26.128174      70.598326    
      6380  -19709.265      0.10425061     0.4736246      0.75450587     48192.879      26.127579      26.127579      70.596719    
      6390  -19709.295      0.39968098     1.3144716      109.32142      48186.062      26.126347      26.126347      70.593391    
      6400  -19709.321      0.072096424    0.32974637     21.15562       48188.601      26.126806      26.126806      70.59463     
      6410  -19709.321      0.14770844     0.543951      -18.714514      48190.038      26.127066      26.127066      70.595332    
      6420  -19709.325      0.12806758     0.48479739     7.6349054      48188.725      26.126829      26.126829      70.594691    
      6430  -19709.328      0.083602868    0.37377215     10.700453      48188.359      26.126763      26.126763      70.594512    
      6440  -19709.339      0.26213368     0.75567835    -4.5468294      48187.718      26.126647      26.126647      70.594199    
      6450  -19709.344      0.088177973    0.353558       6.4695065      48187.099      26.126535      26.126535      70.593897    
      6460  -19709.346      0.12204927     0.41414989     29.261566      48185.899      26.126318      26.126318      70.593311    
      6470  -19709.348      0.40072581     1.0752844     -31.046988      48187.386      26.126587      26.126587      70.594037    
      6480  -19709.407      0.43274868     1.3708236     -1261.4582      48223.872      26.133179      26.133179      70.61185     
      6490  -19709.495      0.25196874     0.63528565     244.84128      48157.264      26.121142      26.121142      70.579324    
      6500  -19709.507      0.16290857     0.44246669     9.3087254      48166.024      26.122725      26.122725      70.583604    
      6510  -19709.515      0.44332777     1.2177929      13.374299      48164.369      26.122426      26.122426      70.582795    
      6520  -19709.54       0.22317672     0.66030275    -27.471359      48164.742      26.122494      26.122494      70.582978    
      6530  -19709.548      0.11778208     0.27841918     51.580332      48161.112      26.121837      26.121837      70.581204    
      6540  -19709.551      0.19369037     0.64169718     24.949554      48161.621      26.121929      26.121929      70.581453    
      6550  -19709.553      0.47946637     1.4141606     -58.73979       48163.431      26.122257      26.122257      70.582337    
      6560  -19709.595      0.17428468     0.4339658     -2.2967344      48155.73       26.120864      26.120864      70.578575    
      6570  -19709.607      0.083842042    0.3492503     -27.985067      48155.518      26.120826      26.120826      70.578471    
      6580  -19709.622      0.027314652    0.19517781     4.2979833      48151.311      26.120065      26.120065      70.576416    
      6590  -19709.622      0.10014037     0.32827846     1.7735109      48151.3        26.120063      26.120063      70.576411    
      6600  -19709.637      0.03172284     0.20171495     5.971237       48148.164      26.119496      26.119496      70.574878    
      6610  -19709.637      0.087955797    0.30411006    -2.9973912      48148.398      26.119538      26.119538      70.574993    
      6620  -19709.647      0.27796192     0.95154345    -2.5144555      48144.726      26.118874      26.118874      70.573199    
      6630  -19709.706      0.1434337      0.45342468    -163.65637      48140.558      26.118121      26.118121      70.571162    
      6640  -19709.719      0.43101556     1.1277896     -68.510237      48134.262      26.116982      26.116982      70.568085    
      6650  -19709.784      0.15845954     0.65533501     77.075619      48124.731      26.115258      26.115258      70.563428    
      6660  -19709.784      0.27384248     0.85658707     2.9777493      48127.56       26.11577       26.11577       70.56481     
      6670  -19709.795      0.24085049     0.75475199     191.71611      48119.861      26.114377      26.114377      70.561047    
      6680  -19709.825      0.12745156     0.42390545     0.18449525     48126.15       26.115515      26.115515      70.564121    
      6690  -19709.849      0.33272118     0.79338476     6.4752198      48124.723      26.115257      26.115257      70.563424    
      6700  -19709.858      0.14583836     0.44204952    -1.2271689      48124.634      26.115241      26.115241      70.56338     
      6710  -19709.858      0.20810025     0.57376489    -22.204546      48125.397      26.115379      26.115379      70.563753    
      6720  -19709.95       0.67407414     1.4411143     -171.66369      48125.678      26.11543       26.11543       70.563891    
      6730  -19709.956      1.0075778      2.15274       -45.027361      48118.462      26.114124      26.114124      70.560363    
      6740  -19710.016      0.22211488     0.57485802    -3.4614923      48116.373      26.113746      26.113746      70.559343    
      6750  -19710.085      0.16336065     0.44692705     55.544947      48110.568      26.112696      26.112696      70.556505    
      6760  -19710.099      0.19168682     0.49257539     10.067216      48111.393      26.112845      26.112845      70.556908    
      6770  -19710.138      0.63541679     1.4393488      5.7523878      48107.031      26.112056      26.112056      70.554776    
      6780  -19710.165      0.30887922     0.7230501     -164.6763       48113.097      26.113154      26.113154      70.557741    
      6790  -19710.171      0.13232879     0.41141064    -2.410386       48106.407      26.111943      26.111943      70.554471    
      6800  -19710.179      0.23120801     0.56669471    -2.2268737      48105.91       26.111853      26.111853      70.554228    
      6810  -19710.185      0.18920066     0.46562315    -3.3664569      48105.52       26.111783      26.111783      70.554037    
      6820  -19710.191      0.14387312     0.38909428     11.686597      48104.392      26.111579      26.111579      70.553486    
      6830  -19710.193      0.51350488     1.0627916     -3.3023907      48104.281      26.111559      26.111559      70.553431    
      6840  -19710.252      0.1426633      0.51532845     7.000164       48094.861      26.109854      26.109854      70.548825    
      6850  -19710.259      0.10897953     0.33112102     84.009197      48091.02       26.109159      26.109159      70.546947    
      6860  -19710.272      0.049459714    0.19701738     5.9038968      48091.825      26.109305      26.109305      70.547341    
      6870  -19710.277      0.072358595    0.3142519     -2.6412798      48090.242      26.109018      26.109018      70.546567    
      6880  -19710.28       0.15049953     0.3518866      5.585045       48089.193      26.108828      26.108828      70.546054    
      6890  -19710.282      0.14130858     0.31561967     9.7961228      48088.559      26.108714      26.108714      70.545744    
      6900  -19710.285      0.026788055    0.14862701     35.12366       48086.94       26.10842       26.10842       70.544952    
      6910  -19710.287      0.028562373    0.14894767    -1.1078821      48087.338      26.108493      26.108493      70.545147    
      6920  -19710.29       0.13428106     0.29644107    -1.5698735      48086.299      26.108305      26.108305      70.544639    
      6930  -19710.292      0.024724776    0.12551052    -23.126326      48086.481      26.108337      26.108337      70.544728    
      6940  -19710.294      0.025005771    0.12527484     26.783123      48083.902      26.107871      26.107871      70.543467    
      6950  -19710.296      0.028960299    0.13559444    -1.0439408      48084.398      26.10796       26.10796       70.543709    
      6960  -19710.298      0.13332975     0.29359281    -0.61801043     48083.302      26.107762      26.107762      70.543173    
      6970  -19710.301      0.027704179    0.12501331    -20.477889      48083.208      26.107745      26.107745      70.543127    
      6980  -19710.303      0.028587243    0.12294072     29.814738      48080.309      26.10722       26.10722       70.54171     
      6990  -19710.306      0.030040982    0.12416938    -1.1242065      48080.533      26.107261      26.107261      70.541819    
      7000  -19710.309      0.1931853      0.40492318    -3.5940119      48078.645      26.106919      26.106919      70.540896    
      7010  -19710.313      0.035785728    0.13049726    -18.627045      48078.134      26.106827      26.106827      70.540646    
      7020  -19710.316      0.038433517    0.13642961     28.846309      48075.048      26.106268      26.106268      70.539136    
      7030  -19710.318      0.040208011    0.1426468     -0.66107354     48075.733      26.106392      26.106392      70.539471    
      7040  -19710.319      0.096165293    0.22808001     0.072953129    48075.019      26.106263      26.106263      70.539122    
      7050  -19710.327      0.096177655    0.23280533    -0.58990185     48072.562      26.105818      26.105818      70.53792     
      7060  -19710.328      0.05535996     0.13623173    -10.909036      48072.483      26.105804      26.105804      70.537882    
      7070  -19710.33       0.058177554    0.14126133     22.983625      48070.72       26.105485      26.105485      70.53702     
      7080  -19710.332      0.061673167    0.16386186    -1.0213149      48071.217      26.105575      26.105575      70.537263    
      7090  -19710.335      0.15027502     0.33988985    -1.1565014      48070.434      26.105433      26.105433      70.53688     
      7100  -19710.338      0.074607851    0.16491881    -14.643264      48070.349      26.105417      26.105417      70.536838    
      7110  -19710.349      0.34871605     0.74488873    -437.81924      48084.647      26.108006      26.108006      70.543831    
      7120  -19710.385      0.61499904     1.2295999      101.97299      48059.429      26.103441      26.103441      70.531496    
      7130  -19710.402      0.31271207     0.70154987     3.900833       48062.472      26.103992      26.103992      70.532985    
      7140  -19710.404      0.53636652     1.228226      -15.479676      48062.226      26.103947      26.103947      70.532865    
      7150  -19710.427      0.19748653     0.51992864     0.15104517     48059.679      26.103486      26.103486      70.531619    
      7160  -19710.436      0.048376608    0.16684134     12.9882        48058.446      26.103263      26.103263      70.531016    
      7170  -19710.437      0.098489674    0.2422683     -9.3096854      48059.147      26.10339       26.10339       70.531358    
      7180  -19710.441      0.36173584     0.8005929     -321.65705      48069.052      26.105183      26.105183      70.536204    
      7190  -19710.445      0.50120058     1.1328749     -31.401368      48050.822      26.101882      26.101882      70.527286    
      7200  -19710.458      0.27350286     0.59051891    -122.21275      48051.919      26.102081      26.102081      70.527823    
      7210  -19710.463      0.094827686    0.23904941    -33.027944      48048.097      26.101389      26.101389      70.525953    
      7220  -19710.464      0.12231341     0.27583889     6.5144953      48046.152      26.101037      26.101037      70.525001    
      7230  -19710.465      0.094401759    0.2184758      2.7138327      48045.927      26.100996      26.100996      70.524891    
      7240  -19710.469      0.1513894      0.31945933    -100.61566      48047.943      26.101361      26.101361      70.525877    
      7250  -19710.47       0.15547666     0.35308399     2.6630055      48040.337      26.099984      26.099984      70.522156    
      7260  -19710.471      0.088317312    0.22142194     10.878073      48039.926      26.099909      26.099909      70.521954    
      7270  -19710.473      0.029234366    0.10599394    -0.26701377     48039.925      26.099909      26.099909      70.521954    
      7280  -19710.475      0.031966458    0.10793302    -7.6038545      48037.661      26.099499      26.099499      70.520846    
      7290  -19710.477      0.017333468    0.069651884    15.320003      48035.183      26.09905       26.09905       70.519634    
      7300  -19710.477      0.006928574    0.05626637     1.9147692      48035.331      26.099077      26.099077      70.519706    
      7310  -19710.477      0.036865878    0.091192374   -0.63139641     48035.253      26.099063      26.099063      70.519667    
      7320  -19710.478      0.039611848    0.095609029   -0.60693803     48034.979      26.099013      26.099013      70.519534    
      7330  -19710.478      0.098748935    0.20663234    -3.727971       48034.713      26.098965      26.098965      70.519403    
      7340  -19710.479      0.016977047    0.061374699    3.74981        48033.351      26.098718      26.098718      70.518737    
      7350  -19710.482      0.017844978    0.058645269    0.13879521     48028.476      26.097835      26.097835      70.516351    
      7360  -19710.482      0.070719605    0.28021213    -1.6133218      48025.162      26.097235      26.097235      70.514729    
      7370  -19710.484      0.024784967    0.065923404    5.2295713      48024.614      26.097136      26.097136      70.514461    
      7380  -19710.484      0.057511865    0.12261119     0.88764409     48024.628      26.097138      26.097138      70.514468    
      7390  -19710.487      0.22777121     0.63784547    -160.4525       48009.62       26.09442       26.09442       70.507122    
      7400  -19710.497      0.072377522    0.25257084     12.401695      47975.735      26.088279      26.088279      70.49053     
