# Time-averaged data for fix msd_out
# TimeStep c_msd_H[4]
500000 0
501000 0.388992
502000 0.271807
503000 0.111319
504000 0.0544073
505000 0.0959031
506000 0.0903838
507000 0.0681055
508000 0.666625
509000 0.335182
510000 0.227239
511000 0.0826647
512000 0.166408
513000 3.5029
514000 3.77328
515000 4.67015
516000 4.47139
517000 1.57825
518000 4.58743
519000 3.14621
520000 3.91503
521000 4.87546
522000 3.92763
523000 3.814
524000 3.67824
525000 3.18494
526000 3.3324
527000 3.42064
528000 3.78661
529000 3.14766
530000 3.30141
531000 3.63389
532000 4.18651
533000 3.73287
534000 4.66902
535000 3.92977
536000 3.94993
537000 3.68288
538000 3.62978
539000 3.81931
540000 4.08271
541000 3.79128
542000 4.0564
543000 4.18495
544000 4.4799
545000 2.94751
546000 4.18585
547000 3.76283
548000 4.57495
549000 2.68016
550000 3.75474
551000 3.60871
552000 4.61879
553000 4.23804
554000 3.59205
555000 0.92918
556000 3.93446
557000 4.18863
558000 3.3876
559000 3.24027
560000 3.18466
561000 4.1832
562000 3.6296
563000 4.11849
564000 2.81521
565000 3.02807
566000 5.03991
567000 3.50393
568000 4.24447
569000 3.5746
570000 1.53955
571000 3.17068
572000 1.38631
573000 4.29893
574000 3.99983
575000 3.86681
576000 3.25491
577000 3.85089
578000 3.40959
579000 3.55077
580000 3.29927
581000 3.26422
582000 3.85008
583000 3.3909
584000 3.78398
585000 3.99346
586000 4.45868
587000 3.93817
588000 3.83859
589000 3.80232
590000 3.55667
591000 3.52677
592000 3.34971
593000 3.42156
594000 3.40901
595000 3.43212
596000 4.38874
597000 4.17372
598000 4.54425
599000 4.24185
600000 3.54063
601000 4.31155
602000 4.70241
603000 3.54908
604000 4.16436
605000 4.53493
606000 3.47266
607000 3.41846
608000 4.07414
609000 4.04966
610000 4.00726
611000 3.44315
612000 3.2229
613000 4.03189
614000 3.87213
615000 2.75114
616000 3.20902
617000 4.15378
618000 3.8183
619000 3.39573
620000 3.28044
621000 4.46013
622000 3.41995
623000 3.80091
624000 4.53653
625000 4.57934
626000 2.57749
627000 2.58661
628000 3.7889
629000 3.9011
630000 3.78677
631000 3.87201
632000 3.7842
633000 3.7599
634000 3.11249
635000 3.43191
636000 3.74101
637000 4.40913
638000 3.73669
639000 3.6444
640000 4.05307
641000 2.99578
642000 3.48382
643000 3.4478
644000 4.42519
645000 3.29477
646000 4.58739
647000 3.01213
648000 3.91427
649000 3.2083
650000 3.59168
651000 4.09737
652000 4.18068
653000 3.66047
654000 4.37222
655000 3.44396
656000 4.03911
657000 3.0542
658000 3.90467
659000 3.54405
660000 3.1997
661000 4.55178
662000 3.66167
663000 4.04372
664000 3.22869
665000 3.64295
666000 3.38909
667000 3.65582
668000 3.71705
669000 4.42462
670000 3.57799
671000 4.35767
672000 4.70965
673000 3.70283
674000 3.95519
675000 4.18207
676000 3.53578
677000 3.75912
678000 3.58162
679000 3.55675
680000 4.54214
681000 4.56895
682000 3.75503
683000 3.83848
684000 3.74996
685000 3.70524
686000 4.14418
687000 3.72223
688000 3.43944
689000 4.04697
690000 3.79803
691000 4.32315
692000 4.30118
693000 3.9122
694000 3.71088
695000 4.44944
696000 4.95259
697000 3.36188
698000 4.66215
699000 3.40005
700000 3.65065
701000 5.75705
702000 4.82828
703000 3.23772
704000 3.94469
705000 2.80645
706000 3.98568
707000 3.09203
708000 3.60001
709000 3.22833
710000 3.239
711000 3.09773
712000 3.99416
713000 2.66454
714000 3.85146
715000 3.60319
716000 3.54245
717000 3.0383
718000 4.02328
719000 3.72263
720000 3.8154
721000 3.13418
722000 4.14809
723000 3.80615
724000 3.41311
725000 3.97531
726000 4.48084
727000 3.60778
728000 3.82248
729000 3.76569
730000 4.14548
731000 3.96804
732000 3.73379
733000 4.04458
734000 4.13249
735000 3.15855
736000 3.94908
737000 3.35783
738000 4.21262
739000 4.34886
740000 3.9409
741000 4.12379
742000 4.32141
743000 3.8071
744000 3.88743
745000 2.62709
746000 3.7069
747000 4.00749
748000 3.38338
749000 3.72461
750000 3.9495
751000 4.11858
752000 4.22789
753000 3.19775
754000 4.11991
755000 3.68326
756000 4.06527
757000 3.50477
758000 4.12495
759000 3.31091
760000 3.91045
761000 3.35999
762000 3.40161
763000 3.70544
764000 4.04124
765000 3.52137
766000 3.62591
767000 4.50286
768000 3.72479
769000 2.81914
770000 3.81437
771000 3.13673
772000 3.37573
773000 3.5035
774000 3.79447
775000 4.25027
776000 3.44529
777000 3.86929
778000 3.8455
779000 3.51672
780000 3.56502
781000 3.67719
782000 3.71299
783000 3.25722
784000 4.53479
785000 4.09293
786000 4.65458
787000 3.88357
788000 3.39981
789000 4.13437
790000 2.73355
791000 3.97474
792000 3.43944
793000 2.90705
794000 3.90732
795000 3.69737
796000 3.74488
797000 4.05418
798000 3.54716
799000 3.72222
800000 3.42063
801000 4.56901
802000 3.69675
803000 3.40574
804000 4.32138
805000 3.40952
806000 3.48652
807000 4.00576
808000 3.57067
809000 3.02611
810000 4.43352
811000 5.07333
812000 4.07265
813000 4.07343
814000 3.99329
815000 4.21297
816000 3.68716
817000 2.97079
818000 2.35009
819000 3.45309
820000 3.0966
821000 3.96542
822000 3.78797
823000 4.14311
824000 4.24558
825000 4.45279
826000 3.38888
827000 3.39104
828000 3.50519
829000 3.54705
830000 4.27212
831000 3.78835
832000 3.73379
833000 4.54999
834000 3.66251
835000 3.63766
836000 4.33613
837000 3.55051
838000 4.8675
839000 3.90598
840000 3.53285
841000 4.59742
842000 3.52269
843000 3.88559
844000 2.98392
845000 3.46497
846000 2.77356
847000 4.22207
848000 2.93227
849000 4.27476
850000 2.95187
851000 3.45203
852000 3.86407
853000 3.22129
854000 4.19386
855000 3.18894
856000 3.05286
857000 3.7982
858000 4.01317
859000 4.01344
860000 3.89226
861000 3.35564
862000 3.58468
863000 4.37073
864000 3.73539
865000 2.90503
866000 3.58739
867000 3.759
868000 3.85411
869000 3.18206
870000 2.98452
871000 3.98116
872000 3.96945
873000 3.6824
874000 3.82747
875000 3.69745
876000 3.41318
877000 3.61826
878000 3.70122
879000 3.76591
880000 3.90688
881000 2.96168
882000 3.17891
883000 3.66989
884000 4.13575
885000 3.29783
886000 3.32276
887000 4.91446
888000 3.35146
889000 3.35839
890000 4.49543
891000 3.90838
892000 4.36794
893000 3.79428
894000 3.74702
895000 4.43561
896000 3.15918
897000 3.91096
898000 4.09292
899000 3.49191
900000 4.38193
901000 3.70957
902000 5.04393
903000 3.27878
904000 3.80585
905000 2.68325
906000 4.36755
907000 4.06746
908000 3.36572
909000 4.19299
910000 3.48484
911000 4.16957
912000 4.49918
913000 2.99464
914000 4.27731
915000 4.34878
916000 3.38131
917000 0.76432
918000 2.46823
919000 3.32841
920000 3.70838
921000 2.75388
922000 2.70527
923000 1.43486
924000 0.703151
925000 1.2731
926000 2.77632
927000 3.56686
928000 3.40083
929000 4.53688
