# Time-averaged data for fix msd_out
# TimeStep c_msd_H[4]
500000 0
501000 0.0418975
502000 0.12648
503000 0.0785059
504000 0.00542511
505000 0.0267008
506000 0.0244569
507000 0.115881
508000 0.163657
509000 0.168745
510000 0.0460793
511000 0.0448385
512000 0.00525489
513000 0.0186175
514000 0.0549003
515000 0.011561
516000 0.00839725
517000 0.050424
518000 0.120942
519000 0.000849465
520000 0.0375126
521000 0.0534217
522000 0.00993215
523000 0.0153537
524000 0.0229877
525000 0.146
526000 0.0203419
527000 0.104689
528000 0.0540116
529000 0.0565914
530000 0.120547
531000 0.00246062
532000 0.00382698
533000 0.0203155
534000 0.0774228
535000 0.03897
536000 0.0277917
537000 0.0840575
538000 0.0517571
539000 0.0126502
540000 0.0691796
541000 0.128189
542000 0.0880968
543000 0.128824
544000 0.0891446
545000 0.0549584
546000 0.0890094
547000 0.0251368
548000 0.106682
549000 0.0144415
550000 0.0234911
551000 0.00867851
552000 0.0208182
553000 0.11274
554000 0.0911106
555000 0.0290838
556000 0.0758661
557000 0.0479092
558000 0.0237157
559000 0.146133
560000 0.0594729
561000 0.00213052
562000 0.0621047
563000 0.311448
564000 0.0422967
565000 0.0121456
566000 0.132061
567000 0.160512
568000 0.0282206
569000 0.0115224
570000 0.0332789
571000 0.111523
572000 0.0507967
573000 0.0445818
574000 0.136966
575000 0.060785
576000 0.0225335
577000 0.141793
578000 0.00561032
579000 1.89849
580000 0.106833
581000 0.102325
582000 0.107273
583000 0.0406027
584000 0.074565
585000 0.0147042
586000 0.00731929
587000 0.00773163
588000 0.102487
589000 0.0204951
590000 0.104492
591000 0.133136
592000 0.0227344
593000 0.0963524
594000 0.0226369
595000 0.19376
596000 0.0848371
597000 0.0428846
598000 0.148271
599000 0.0123733
600000 0.0520216
601000 0.0465061
602000 0.0418994
603000 0.0659841
604000 0.0283565
605000 0.0288199
606000 0.0380555
607000 0.0931474
608000 0.0380324
609000 0.0384992
610000 0.0303283
611000 0.114302
612000 0.24172
613000 0.167532
614000 0.0128259
615000 0.0106926
