# Hastelloy N H MSD — Notebook 11
# columns: t_ps  MSD_300K  MSD_400K  MSD_600K  MSD_800K  (Å²)
# t_ps  MSD_300K  MSD_400K  MSD_600K  MSD_800K
2.650000000000000000e+01 5.398294777363950026e-01 2.802683947916436158e-01 7.161540260737568886e-01 1.794710767558518327e+01
2.700000000000000000e+01 5.453595389552176043e-01 2.858162190474083930e-01 7.231130866425017345e-01 1.802713233113407654e+01
2.750000000000000000e+01 5.546711424229598952e-01 2.917329552468879705e-01 7.289080553195019796e-01 1.815327000168265315e+01
2.800000000000000000e+01 5.629838010412456795e-01 2.921155394676124284e-01 7.324147480440137414e-01 1.832549517860299204e+01
2.850000000000000000e+01 5.691849112511079278e-01 2.963365866039474050e-01 7.422577705585180485e-01 1.850390792440018828e+01
2.900000000000000000e+01 5.714221926914068161e-01 3.051469910451143353e-01 7.383834635374914024e-01 1.868066142041577393e+01
2.950000000000000000e+01 5.747361109538141610e-01 3.054753288199722472e-01 7.432299368021497710e-01 1.893242137935550673e+01
3.000000000000000000e+01 5.834225432725884675e-01 3.068204576258154459e-01 7.505964918154754972e-01 1.914536905810061285e+01
3.050000000000000000e+01 5.914306290077082640e-01 3.128728969406944227e-01 7.471410831025694366e-01 1.940101979315369718e+01
3.100000000000000000e+01 5.988372145625433518e-01 3.179287505637247713e-01 7.536942630562196710e-01 1.963982656824131112e+01
3.150000000000000000e+01 6.035252338190543187e-01 3.222263446574408219e-01 7.588329611985397127e-01 1.983274964710798471e+01
3.200000000000000000e+01 6.102347660183019551e-01 3.243806174265831399e-01 7.635906399882395057e-01 2.006054211707376922e+01
3.250000000000000000e+01 6.149942686788997248e-01 3.288977798141364262e-01 7.717868843684539959e-01 2.038223713338860676e+01
3.300000000000000000e+01 6.151105082710104366e-01 3.319500953432056312e-01 7.790313351423694410e-01 2.062782850786338429e+01
3.350000000000000000e+01 6.221612918689679583e-01 3.369330559902370958e-01 7.809000029577405355e-01 2.084745923496641140e+01
3.400000000000000000e+01 6.269243555244941035e-01 3.399725227192602617e-01 7.916357844737612615e-01 2.115088577302979544e+01
3.450000000000000000e+01 6.206427262844274040e-01 3.472218145393156652e-01 7.900816954802375447e-01 2.145735895087272738e+01
3.500000000000000000e+01 6.200900925935010077e-01 3.472709967828791489e-01 7.943848729393431229e-01 2.176210309297956158e+01
3.550000000000000000e+01 6.166475872292306315e-01 3.494632783183216906e-01 7.919985216249650906e-01 2.204904976435554431e+01
3.600000000000000000e+01 6.258817679180546101e-01 3.546893461821553628e-01 8.042337478277817864e-01 2.230202392625024643e+01
3.650000000000000000e+01 6.279585750593137394e-01 3.582415878287114608e-01 8.082828973203780576e-01 2.258808994426498273e+01
3.700000000000000000e+01 6.293964431412754079e-01 3.595795689468815892e-01 8.165137777339874781e-01 2.286497700370916775e+01
3.750000000000000000e+01 6.352910053241234145e-01 3.652064751603786297e-01 8.165744212100283228e-01 2.316360030086418220e+01
3.800000000000000000e+01 6.307383187830877258e-01 3.650707036879298761e-01 8.214394288683508627e-01 2.346082621531461498e+01
3.850000000000000000e+01 6.305863628478229899e-01 3.730131564085674145e-01 8.248961813891851902e-01 2.381231769534809928e+01
3.900000000000000000e+01 6.305006579002810918e-01 3.778287601768799409e-01 8.322547230198874546e-01 2.411521041909302454e+01
3.950000000000000000e+01 6.323884867559774747e-01 3.794667426802391108e-01 8.389649672047118090e-01 2.446485573400516245e+01
4.000000000000000000e+01 6.323654583752990055e-01 3.844594660900070293e-01 8.401553594358902588e-01 2.477917335271574828e+01
4.050000000000000000e+01 6.311440466278873673e-01 3.893315021176760315e-01 8.468249765775350824e-01 2.517013983259046839e+01
4.100000000000000000e+01 6.341553790211416075e-01 3.941369274747004714e-01 8.519503877528541436e-01 2.553473500236878735e+01
4.150000000000000000e+01 6.371023822205922338e-01 3.965553673294075487e-01 8.618163858605077943e-01 2.582364124347545342e+01
4.200000000000000000e+01 6.342742933670429961e-01 4.025493460822159308e-01 8.667220439613267935e-01 2.606446152164564367e+01
4.250000000000000000e+01 6.371751034779661316e-01 4.036512334643361233e-01 8.715453038483755854e-01 2.632250695687875819e+01
4.300000000000000000e+01 6.388626754021201615e-01 4.096075937195758909e-01 8.710718424602119647e-01 2.651279954972447328e+01
4.350000000000000000e+01 6.315602590176095932e-01 4.146716889378359028e-01 8.802050056932815281e-01 2.670205550240066472e+01
4.400000000000000000e+01 6.359547240314223915e-01 4.156442974908704513e-01 8.878916774726113292e-01 2.687570725914073932e+01
4.450000000000000000e+01 6.342488851786827198e-01 4.231771240992918681e-01 8.958186470072946328e-01 2.705408974242949682e+01
4.500000000000000000e+01 6.402093635285612816e-01 4.236196594980155550e-01 8.903442763997874154e-01 2.729855742642509142e+01
4.550000000000000000e+01 6.402275544975887245e-01 4.305954958209928241e-01 9.030498750135461661e-01 2.748935915272832986e+01
4.600000000000000000e+01 6.479066655779276429e-01 4.335118328084456851e-01 9.061788049191623617e-01 2.765441556271294132e+01
4.650000000000000000e+01 6.474743853939629590e-01 4.322719235220880418e-01 9.139104267320312669e-01 2.776488348204942369e+01
4.700000000000000000e+01 6.466152648379530632e-01 4.397242096354654906e-01 9.198978287344705684e-01 2.790685974133122826e+01
4.750000000000000000e+01 6.477239107122332307e-01 4.416095015125176548e-01 9.201698182863442543e-01 2.803592318074883138e+01
4.800000000000000000e+01 6.445178670684698075e-01 4.467612289003557446e-01 9.269872993617080947e-01 2.811310010979638108e+01
4.850000000000000000e+01 6.509234595995013750e-01 4.487595673638177241e-01 9.308228932549857948e-01 2.825999453824261209e+01
4.900000000000000000e+01 6.472490069408410873e-01 4.508187761923021508e-01 9.338736213381326756e-01 2.842135868492700013e+01
4.950000000000000000e+01 6.440724334422254227e-01 4.569242617660486117e-01 9.375005075415835387e-01 2.846646120187919493e+01
5.000000000000000000e+01 6.428314716928621442e-01 4.607819008211990752e-01 9.447097952510350449e-01 2.862973939479082830e+01
5.050000000000000000e+01 6.424840839977142837e-01 4.644348188994999460e-01 9.515131560547140932e-01 2.869096868399440226e+01
5.100000000000000000e+01 6.420891914492494745e-01 4.703387125025016990e-01 9.544517211699785619e-01 2.878959777956490740e+01
5.150000000000000000e+01 6.468191479034335334e-01 4.696500946715307379e-01 9.606388161312588991e-01 2.882646668106291443e+01
5.200000000000000000e+01 6.423842266732283646e-01 4.774678305604151407e-01 9.704777300642807303e-01 2.892819450344333987e+01
5.250000000000000000e+01 6.403377606664755195e-01 4.814871101864612868e-01 9.772996691833811811e-01 2.895677140818225226e+01
5.300000000000000000e+01 6.465796800430106961e-01 4.871662636494622500e-01 9.772907528447311032e-01 2.900739893895292099e+01
5.350000000000000000e+01 6.520467612119081879e-01 4.905174975426828676e-01 9.796161718195839363e-01 2.904278128611423071e+01
5.400000000000000000e+01 6.472974257174443080e-01 4.927843704316582918e-01 9.848653699151472818e-01 2.909477570386148315e+01
5.450000000000000000e+01 6.481619025905172027e-01 4.960989894294539071e-01 9.951821436688936817e-01 2.910846487430799812e+01
5.500000000000000000e+01 6.508583842594536373e-01 4.992778206716750322e-01 1.003901057661322760e+00 2.913904510455123997e+01
5.550000000000000000e+01 6.533860025257554049e-01 5.062471513601437545e-01 1.008381494376618503e+00 2.922602144208416064e+01
5.600000000000000000e+01 6.467552856089991975e-01 5.065712171683225407e-01 1.015464408593016676e+00 2.930106861675907126e+01
5.650000000000000000e+01 6.435634424680836130e-01 5.143532097144091209e-01 1.020156198726945185e+00 2.933869294988594945e+01
5.700000000000000000e+01 6.484281840568854038e-01 5.164000260780100549e-01 1.022448055753929497e+00 2.935761173133787594e+01
5.750000000000000000e+01 6.433880542217892406e-01 5.202404681482682980e-01 1.029059983157359470e+00 2.937817577819732051e+01
5.800000000000000000e+01 6.528787531345126016e-01 5.217132756262093940e-01 1.036666506261732845e+00 2.942987820228710660e+01
5.850000000000000000e+01 6.574745138252168219e-01 5.278415717473264879e-01 1.033279178021748512e+00 2.950049633362041845e+01
5.900000000000000000e+01 6.563026787284165220e-01 5.326374331194504430e-01 1.047845628187274114e+00 2.953042885284573771e+01
5.950000000000000000e+01 6.484420898584659643e-01 5.399755759835744851e-01 1.050686016012807533e+00 2.955288048990881933e+01
6.000000000000000000e+01 6.535182500580738463e-01 5.411154159479363290e-01 1.055142498305286169e+00 2.952636237146277765e+01
6.050000000000000000e+01 6.547433883337682170e-01 5.479916390247100422e-01 1.058260923843405754e+00 2.948330769120859784e+01
6.100000000000000000e+01 6.536969185926032599e-01 5.464875033822336192e-01 1.062157219080783088e+00 2.946016596035465440e+01
6.150000000000000000e+01 6.507688236531204984e-01 5.482022582758345752e-01 1.065628670655297539e+00 2.942859367017476657e+01
6.200000000000000000e+01 6.517918621014524572e-01 5.456667709790122833e-01 1.070233383811256322e+00 2.943599293552191654e+01
6.250000000000000000e+01 6.505697890491279889e-01 5.435574893547236996e-01 1.083897981403924238e+00 2.946954707797960893e+01
6.300000000000000000e+01 6.515272584851635740e-01 5.481037971637090500e-01 1.088296356925309016e+00 2.948865061302387858e+01
6.350000000000000000e+01 6.456176596063318840e-01 5.449983468093886341e-01 1.091374688873144150e+00 2.948236758657773038e+01
6.400000000000000000e+01 6.523011673628551499e-01 5.466809966337217164e-01 1.100680512888201124e+00 2.953438541389411043e+01
6.450000000000000000e+01 6.502431850644314615e-01 5.514067481268950521e-01 1.104106184637463572e+00 2.953821670432960644e+01
6.500000000000000000e+01 6.499637048151712948e-01 5.489905378862872665e-01 1.112978346646753991e+00 2.954850742999897406e+01
6.550000000000000000e+01 6.541953812734306872e-01 5.487107401212407698e-01 1.117915206238905279e+00 2.951280423609152592e+01
6.600000000000000000e+01 6.521997894059896606e-01 5.480725620585098490e-01 1.118921708840321605e+00 2.954589153161818871e+01
6.650000000000000000e+01 6.458383627638889513e-01 5.522521961638158228e-01 1.121470302361988303e+00 2.957741386244459036e+01
6.700000000000000000e+01 6.508518998453547422e-01 5.508730947023408042e-01 1.128585145809656298e+00 2.959246746455741572e+01
6.750000000000000000e+01 6.505770530668374407e-01 5.525349568229136477e-01 1.131665351841215195e+00 2.963712615655544269e+01
6.800000000000000000e+01 6.509988454600732499e-01 5.536530631531868529e-01 1.133151109298974335e+00 2.965934141408775560e+01
6.850000000000000000e+01 6.537028498785190100e-01 5.548037463857037332e-01 1.141276209714882750e+00 2.974235419171945338e+01
6.900000000000000000e+01 6.465441058422597420e-01 5.532476058195890944e-01 1.145469888975568562e+00 2.981255206152812320e+01
6.950000000000000000e+01 6.505896465839206000e-01 5.530548606931717792e-01 1.151054797287224707e+00 2.991206986199291507e+01
7.000000000000000000e+01 6.507763413100660088e-01 5.529522304453342585e-01 1.153301955400367618e+00 2.995347580553867317e+01
7.050000000000000000e+01 6.581305213803676502e-01 5.538291508441910427e-01 1.162512828291985434e+00 3.004452825737370247e+01
7.100000000000000000e+01 6.543704728047092800e-01 5.549563140015452145e-01 1.167608496382413596e+00 3.017102347706901710e+01
7.150000000000000000e+01 6.555883416451399048e-01 5.569424405597201977e-01 1.169685786559867546e+00 3.029429301504875482e+01
7.200000000000000000e+01 6.555670979160648226e-01 5.584570344053795266e-01 1.175529162149447471e+00 3.033067864048316409e+01
7.250000000000000000e+01 6.578274349949851940e-01 5.587788308186577568e-01 1.184518010491224294e+00 3.039785106711482143e+01
7.300000000000000000e+01 6.608092508078228233e-01 5.572750125299631430e-01 1.189637955445387307e+00 3.048916375294361814e+01
7.350000000000000000e+01 6.538440216661003390e-01 5.572934790355242862e-01 1.195823098942023544e+00 3.056548254253561936e+01
7.400000000000000000e+01 6.543214737957870897e-01 5.566925297473022116e-01 1.195934636909903981e+00 3.065020663831199599e+01
7.450000000000000000e+01 6.608789353222633833e-01 5.580784831864643580e-01 1.201980505099630392e+00 3.074550710292463762e+01
7.500000000000000000e+01 6.656580283746114102e-01 5.590590905685417500e-01 1.208961220685344173e+00 3.084068737751242395e+01
7.550000000000000000e+01 6.605735570242962096e-01 5.588576062682221179e-01 1.209200376207851813e+00 3.091610600276036180e+01
7.600000000000000000e+01 6.598954678073388758e-01 5.571995094826538431e-01 1.220682397119125184e+00 3.105915869033303878e+01
7.650000000000000000e+01 6.575421577956230834e-01 5.565909654852373434e-01 1.221370838984569662e+00 3.116836956717031271e+01
7.700000000000000000e+01 6.633625467752783944e-01 5.578169378471417028e-01 1.231630964150260077e+00 3.129785780575522836e+01
7.750000000000000000e+01 6.552494302810549787e-01 5.615704924710995805e-01 1.239402306545988264e+00 3.139909170272254713e+01
7.800000000000000000e+01 6.587755870719702589e-01 5.608548934855761559e-01 1.241620006572565105e+00 3.149051234838655589e+01
7.850000000000000000e+01 6.506200524697172138e-01 5.596752912560267745e-01 1.248461547094345203e+00 3.153196553525690149e+01
7.900000000000000000e+01 6.483645618016380396e-01 5.590535767565897318e-01 1.257198309760759525e+00 3.160674829267779273e+01
7.950000000000000000e+01 6.515328663978390278e-01 5.624598747288375167e-01 1.258947880474143188e+00 3.166379715057473376e+01
8.000000000000000000e+01 6.545928618123041387e-01 5.591142753856076508e-01 1.263284188519463003e+00 3.166758394035294799e+01
8.050000000000000000e+01 6.528875377814924441e-01 5.619665062612686501e-01 1.265780031760149082e+00 3.171749183758705115e+01
8.100000000000000000e+01 6.566522173868557521e-01 5.605806984033606666e-01 1.274576605465347123e+00 3.173604886470894115e+01
8.150000000000000000e+01 6.572617653878923827e-01 5.599187416159192576e-01 1.283799685106950861e+00 3.173577829714580645e+01
8.200000000000000000e+01 6.579381696255797163e-01 5.646804155587882290e-01 1.282808580283769651e+00 3.175395586686440552e+01
8.250000000000000000e+01 6.585062970080838296e-01 5.658458742620507964e-01 1.295191645601721619e+00 3.175072047905281281e+01
8.300000000000000000e+01 6.569597532439699350e-01 5.633490648974531778e-01 1.297583577210337014e+00 3.175974060643579122e+01
8.350000000000000000e+01 6.593723200017991282e-01 5.635377382639429333e-01 1.305123752778935442e+00 3.183792881549364395e+01
8.400000000000000000e+01 6.601050705757688375e-01 5.665370761231057761e-01 1.306215967999775129e+00 3.186126923836936697e+01
8.450000000000000000e+01 6.733738586264265136e-01 5.644604078048799378e-01 1.315586033402552646e+00 3.195836756331948791e+01
8.500000000000000000e+01 6.669932156954920810e-01 5.675028913253944429e-01 1.316361930806235980e+00 3.196672342857285898e+01
8.550000000000000000e+01 6.620716956517292973e-01 5.673627626151126480e-01 1.321814206523533652e+00 3.202518584924907685e+01
8.600000000000000000e+01 6.615463158595935589e-01 5.672664142589164404e-01 1.335103019721294304e+00 3.218780077345704882e+01
8.650000000000000000e+01 6.668023147896837699e-01 5.685649277365210086e-01 1.337610779018900686e+00 3.225208712217831675e+01
8.700000000000000000e+01 6.656844277227580431e-01 5.680885747868122948e-01 1.343194064500376816e+00 3.241002175742659830e+01
8.750000000000000000e+01 6.651295468368023656e-01 5.705641228628204331e-01 1.339714605169984862e+00 3.254336128186593413e+01
8.800000000000000000e+01 6.568756014287546741e-01 5.684020016287546495e-01 1.351813475181433910e+00 3.267432861925108512e+01
8.850000000000000000e+01 6.614222586651057334e-01 5.675599290136708053e-01 1.355420125114954688e+00 3.270074484799062020e+01
8.900000000000000000e+01 6.607864276681783000e-01 5.671254109025699597e-01 1.360668078712471862e+00 3.278112068594828088e+01
8.950000000000000000e+01 6.615783495774583134e-01 5.652016974675491134e-01 1.371857670182526467e+00 3.283117413128923090e+01
9.000000000000000000e+01 6.630177720479182302e-01 5.675055560727479964e-01 1.376667109829144753e+00 3.299224625734069605e+01
9.050000000000000000e+01 6.725802853657575353e-01 5.692584675303787867e-01 1.381581382401969815e+00 3.312996553741186290e+01
9.100000000000000000e+01 6.634338691341167271e-01 5.707990441820317562e-01 1.384071073279605990e+00 3.317110712108134152e+01
9.150000000000000000e+01 6.641893961196509988e-01 5.693419849727618942e-01 1.388376130233156092e+00 3.324390009791815714e+01
9.200000000000000000e+01 6.650877733457857266e-01 5.670140343205011257e-01 1.395654338479271228e+00 3.335009888588351856e+01
9.250000000000000000e+01 6.620285336235560703e-01 5.689298056459726194e-01 1.406837111592097456e+00 3.348572863143641598e+01
9.300000000000000000e+01 6.614776500379467850e-01 5.723419017460834590e-01 1.409356041606463883e+00 3.360199308866571499e+01
9.350000000000000000e+01 6.606322822381278659e-01 5.684742009468036761e-01 1.413721853303805398e+00 3.372775391535559208e+01
9.400000000000000000e+01 6.682634529987814265e-01 5.700151216086063455e-01 1.419559334949505036e+00 3.379613204571925422e+01
9.450000000000000000e+01 6.678006890539633922e-01 5.692471575488567970e-01 1.424923329852820331e+00 3.383471900307309710e+01
