# Time-averaged data for fix msd_out
# TimeStep c_msd_H[4]
500000 0
501000 0.0963295
502000 0.035981
503000 0.0188995
504000 0.12944
505000 0.146534
506000 0.0352312
507000 0.122282
508000 0.0109268
509000 0.0834372
510000 0.0743038
511000 0.12989
512000 0.0239912
513000 0.0522429
514000 0.0585038
515000 0.0929613
516000 0.105409
517000 0.104642
518000 0.0516598
519000 0.114888
520000 0.0979336
521000 0.0721749
522000 0.00997141
523000 0.016344
524000 0.109295
525000 0.0328818
526000 0.0564251
527000 0.0830871
528000 0.0257708
529000 0.0976382
530000 0.0546804
531000 0.0196538
532000 0.0306395
533000 0.128064
534000 0.06072
535000 0.0842754
536000 0.055834
537000 0.0524883
538000 0.0361556
539000 0.0141788
540000 0.0193562
541000 0.0730066
542000 0.0178486
543000 0.0920106
544000 0.0925232
545000 0.0853109
546000 0.0233493
547000 0.0933417
548000 0.0263464
549000 0.122311
550000 0.0266776
551000 0.206578
552000 0.169282
553000 0.0732572
554000 0.0529821
555000 0.135225
556000 0.0407388
557000 0.00770968
558000 0.124172
559000 0.0454976
560000 0.0963501
561000 0.0463484
562000 0.0749304
563000 0.131302
564000 0.0661047
565000 0.104569
566000 0.0418269
567000 0.0894738
568000 0.0600165
569000 0.0067558
570000 0.0625138
571000 0.0300421
572000 0.0528507
573000 0.099555
574000 0.12601
575000 0.0572675
576000 0.0509236
577000 0.0609486
578000 0.153837
579000 0.0674432
580000 0.0887167
581000 0.0394205
582000 0.029678
583000 0.0582875
584000 0.0158268
585000 0.00353228
586000 0.0885693
587000 0.0155588
588000 0.0230518
589000 0.0232172
590000 0.116381
591000 0.0520604
592000 0.0322612
593000 0.0109051
594000 0.0568208
595000 0.0658433
596000 0.034137
597000 0.0260866
598000 0.0268368
599000 0.0251527
600000 0.0283647
601000 0.0419722
602000 0.051897
603000 0.0741599
604000 0.114
605000 0.00959625
606000 0.0201373
607000 0.0646413
608000 0.0981345
609000 0.043153
610000 0.0107818
611000 0.0329516
612000 0.0386703
613000 0.0309537
614000 0.0726244
615000 0.0414616
616000 0.0447287
617000 0.00314032
618000 0.0310223
619000 0.0198674
620000 0.0842549
621000 0.00567772
622000 0.0411191
623000 0.00384962
624000 0.0375954
625000 0.102991
626000 0.0145917
627000 0.0429912
628000 0.0204363
629000 0.0629536
630000 0.0420742
631000 0.129968
632000 0.0480668
633000 0.0160671
634000 0.0857922
635000 0.0284369
636000 0.0318162
637000 0.0325323
638000 0.00357766
639000 0.116692
640000 0.0292497
641000 0.0141549
642000 0.0155572
643000 0.101294
644000 0.0417701
645000 0.0317156
646000 0.107655
647000 0.00662702
648000 0.0197197
649000 0.0212761
650000 0.0129667
651000 0.0290113
652000 0.049176
653000 0.0533754
654000 0.0135585
655000 0.0542056
656000 0.000910862
657000 0.0318012
658000 0.0134002
659000 0.0862068
660000 0.0310054
661000 0.088292
662000 0.018921
663000 0.0471043
664000 0.0327068
665000 0.000337718
666000 0.193495
667000 0.0360899
668000 0.0282486
669000 0.0502258
670000 0.0313436
671000 0.0378286
672000 0.0240304
673000 0.0428358
674000 0.0730701
675000 0.0499015
676000 0.0379254
677000 0.0849981
678000 0.109329
679000 0.0529791
680000 0.0738186
681000 0.133266
682000 0.0646307
683000 0.0533883
684000 0.048734
685000 0.126955
686000 0.0561061
687000 0.04104
688000 0.0612537
689000 0.00792501
690000 0.00740704
