# Time-averaged data for fix msd_out
# TimeStep c_msd_H[4]
500000 0
501000 0.00336827
502000 0.00422077
503000 0.0298598
504000 0.021491
505000 0.0143852
506000 0.0355936
507000 0.00878978
508000 0.0251229
509000 0.0417788
510000 0.00491317
511000 0.00196029
512000 0.0336323
513000 0.0161151
514000 0.016246
515000 0.0248562
516000 0.00976338
517000 0.0585538
518000 0.00262726
519000 0.001146
520000 0.0561694
521000 0.015825
522000 0.00770438
523000 0.00663211
524000 0.0222535
525000 0.027176
526000 0.025101
527000 0.0497465
528000 0.0136591
529000 0.0161126
530000 0.0281402
531000 0.0065147
532000 0.0312673
533000 0.0109495
534000 0.0141618
535000 0.0229084
536000 0.0244826
537000 0.0275134
538000 0.0433846
539000 0.00596542
540000 0.0297942
541000 0.0571137
542000 0.0216325
543000 0.00567265
544000 0.0138768
545000 0.0169116
546000 0.0138884
547000 0.0031319
548000 0.0108539
549000 0.0152277
550000 0.000648067
551000 0.0188484
552000 0.00849908
553000 0.0285499
554000 0.00545827
555000 0.0237045
556000 0.0363382
557000 0.0341404
558000 0.0117718
559000 0.0356522
560000 0.0106872
561000 0.00167813
562000 0.0262347
563000 0.00697226
564000 0.00871542
565000 0.00820797
566000 0.00256891
567000 0.00348929
568000 0.00443976
569000 0.00455609
570000 0.0189038
571000 0.00825545
572000 0.072946
573000 0.00785046
574000 0.0126665
575000 0.0536594
576000 0.0129369
577000 0.0353578
578000 0.0383566
579000 0.0360451
580000 0.0152189
581000 0.0101889
582000 0.0353927
583000 0.0412254
584000 0.00641588
585000 0.0210269
586000 0.0596859
587000 0.0172877
588000 0.0121633
589000 0.0145147
590000 0.0288054
591000 0.00910104
592000 0.0080293
593000 0.0346858
594000 0.064045
595000 0.0393139
596000 0.0162823
597000 0.0080058
598000 0.0295395
599000 0.00172121
600000 0.0462992
601000 0.0295499
602000 0.00618414
603000 0.0358518
604000 0.00906931
605000 0.00804646
606000 0.0119665
607000 0.0385608
608000 0.00702105
609000 0.0333657
610000 0.00677521
611000 0.0516487
612000 0.0115177
613000 0.0220525
614000 0.0337858
615000 0.0171029
616000 0.000633653
617000 0.0765701
618000 0.00959667
619000 0.0239536
620000 0.00450882
621000 0.00866182
622000 0.052165
623000 0.0293809
624000 0.00698672
625000 0.044814
626000 0.0526309
627000 0.0151525
628000 0.000272343
629000 0.103253
630000 0.00961205
631000 0.0239743
632000 0.0281829
633000 0.0836189
634000 0.0176751
635000 0.0476148
636000 0.0120878
637000 0.00987432
638000 0.029648
639000 0.0128059
640000 0.0281006
641000 0.0308651
642000 0.0118162
643000 0.00878257
644000 0.0425131
645000 0.0435956
646000 0.0124476
647000 0.018497
648000 0.0840935
649000 0.0922854
650000 0.0209448
651000 0.0464791
652000 0.0716027
653000 0.00328157
654000 0.010534
655000 0.0170345
656000 0.0418033
657000 0.0307151
658000 0.0292446
659000 0.0199196
660000 0.0163617
661000 0.0483924
662000 0.00573005
663000 0.0221673
664000 0.0346743
665000 0.0313738
666000 0.0167644
667000 0.017938
668000 0.0163805
669000 0.0269587
670000 0.054548
671000 0.0670892
672000 0.020992
673000 0.0178598
674000 0.0238659
675000 0.0053171
676000 0.0491127
677000 0.0291888
678000 0.00639437
679000 0.0420576
680000 0.0174332
681000 0.0219559
682000 0.0403359
683000 0.0220519
684000 0.0260487
685000 0.0274846
686000 0.0151326
687000 0.0337855
688000 0.0190932
689000 0.00800066
690000 0.00883118
691000 0.0565566
692000 0.00288737
693000 0.0548185
694000 0.0270539
695000 0.073348
696000 0.0771304
697000 0.0683817
698000 0.0596135
699000 0.0588793
700000 0.0316096
701000 0.00465584
702000 0.0404286
703000 0.0257033
704000 0.0142098
705000 0.0197465
706000 0.0222368
707000 0.00511443
708000 0.0113874
709000 0.00384373
710000 0.0147694
711000 0.028831
712000 0.0298843
713000 0.028796
714000 0.0438189
715000 0.0580878
716000 0.00377475
717000 0.0149142
718000 0.0946363
719000 0.00493786
720000 0.052078
721000 0.0163318
722000 0.0138706
723000 0.0103592
724000 0.003307
725000 0.073519
726000 0.0416158
727000 0.00624682
728000 0.0052146
729000 0.00303857
730000 0.0283875
731000 0.0350913
732000 0.00569797
733000 0.0240213
734000 0.0449099
735000 0.101965
736000 0.00534526
737000 0.0378237
738000 0.00563315
739000 0.0342384
740000 0.0146348
741000 0.0145136
742000 0.0328249
743000 0.0598979
744000 0.0198838
745000 0.0631275
746000 0.00784116
747000 0.0405911
748000 0.0230762
749000 0.00438288
750000 0.115515
751000 0.0371987
752000 0.00509979
753000 0.0601314
754000 0.0235384
755000 0.00691491
756000 0.114603
757000 0.0499882
758000 0.037338
759000 0.0364364
760000 0.0999737
761000 0.0307754
762000 0.102685
763000 0.00416434
764000 0.0533394
765000 0.122449
766000 0.0490987
767000 0.128329
768000 0.0275674
769000 0.0400524
770000 0.109364
771000 0.0651227
772000 0.0507081
773000 0.0500893
774000 0.0634246
775000 0.0212005
776000 0.0738097
777000 0.0502948
778000 0.0463933
779000 0.0649324
780000 0.0596002
781000 0.0402398
782000 0.0530938
783000 0.0717297
784000 0.0605706
785000 0.0452078
786000 0.0197637
787000 0.019039
788000 0.056448
789000 0.0409688
