# Time-averaged data for fix msd_out
# TimeStep c_msd_H[4]
500000 0
501000 0.607876
502000 1.71301
503000 17.0374
504000 16.9853
505000 14.013
506000 23.0995
507000 26.2181
508000 18.6139
509000 20.879
510000 21.1825
511000 20.7163
512000 19.5918
513000 20.5005
514000 25.2255
515000 24.0956
516000 11.2906
517000 5.33599
518000 13.6962
519000 21.4161
520000 10.3962
521000 23.7923
522000 22.7677
523000 17.8438
524000 17.6191
525000 23.5567
526000 20.6278
527000 22.2437
528000 26.7966
529000 26.9153
530000 13.1298
531000 15.0383
532000 9.86074
533000 13.5682
534000 17.8326
535000 13.7997
536000 7.3522
537000 19.5191
538000 21.7452
539000 2.52524
540000 1.77656
541000 0.060193
542000 1.27467
543000 0.500686
544000 0.528911
545000 0.831821
546000 1.21233
547000 12.0836
548000 9.08192
549000 10.7401
550000 0.253994
551000 0.479367
552000 0.28684
553000 0.671124
554000 1.23824
555000 0.410333
556000 0.118592
557000 0.182693
558000 0.986828
559000 0.820335
560000 3.58885
561000 0.514722
562000 0.612488
563000 0.483317
564000 0.659138
565000 2.91515
566000 0.166571
567000 0.246393
568000 0.195131
569000 0.366122
570000 0.43418
571000 0.680039
572000 1.12334
573000 1.223
574000 2.96243
575000 12.5485
576000 10.9833
577000 9.64595
578000 6.15817
579000 13.7821
580000 10.8261
581000 16.4459
582000 8.55186
583000 11.5219
584000 11.9916
585000 14.4892
586000 10.7745
587000 7.47189
588000 12.0205
589000 11.0515
590000 10.6765
591000 13.6957
592000 13.9083
593000 9.54034
594000 9.48802
595000 18.5943
596000 26.5479
597000 28.5884
598000 25.2763
599000 25.5536
600000 7.23529
601000 12.7724
602000 9.78731
603000 10.8104
604000 8.42233
605000 8.98933
606000 12.53
607000 8.87638
608000 15.2452
609000 12.848
610000 10.7501
611000 11.8906
612000 6.19503
613000 9.57733
614000 9.16485
615000 11.643
616000 10.7456
617000 18.556
618000 19.5492
619000 19.1941
620000 18.5826
621000 20.206
622000 19.6901
623000 20.7096
624000 18.0965
625000 22.6673
626000 19.8985
627000 20.366
628000 20.8264
629000 21.4515
630000 22.4016
631000 19.3519
632000 21.391
633000 19.6843
634000 19.9908
635000 24.0351
636000 27.5743
637000 27.7584
638000 18.8675
639000 10.5516
640000 11.8425
641000 10.8303
642000 12.1949
643000 11.2276
644000 14.0664
645000 12.083
646000 13.3298
647000 9.84515
648000 9.14002
649000 12.2545
650000 14.5059
651000 9.40979
652000 14.9804
653000 8.49968
654000 12.5805
655000 11.6153
656000 9.98028
657000 14.9451
658000 23.9439
659000 14.7554
660000 23.8419
661000 28.7308
662000 40.1934
663000 26.1201
664000 31.4913
665000 57.3434
666000 34.8862
667000 30.7266
668000 34.7667
669000 35.6171
670000 38.0807
671000 34.2312
672000 32.7223
673000 32.0739
674000 34.0418
675000 32.3517
676000 26.4243
677000 71.3061
678000 67.4446
679000 96.4561
680000 90.9093
681000 103.868
682000 105.6
683000 110.634
684000 105.264
685000 101.687
686000 97.3813
687000 104.756
688000 101.412
689000 98.3999
690000 110.418
691000 105.614
692000 103.193
693000 52.0511
694000 33.8422
695000 43.0913
696000 52.1688
697000 62.3118
698000 64.354
699000 56.469
700000 52.6059
701000 54.2303
702000 60.7216
703000 57.8928
704000 60.1628
705000 54.3295
706000 37.5885
707000 32.2942
708000 68.8775
709000 34.8698
710000 34.6557
711000 34.4813
712000 38.266
713000 33.4171
714000 35.2509
715000 38.1035
716000 37.4377
717000 36.9338
718000 37.6771
719000 36.3115
720000 38.4684
721000 36.2727
722000 55.6528
723000 52.4241
724000 51.0097
725000 54.9041
726000 60.4661
727000 55.7963
728000 57.6273
729000 55.2848
730000 55.0469
731000 51.714
732000 54.3655
733000 55.9844
734000 61.0838
735000 34.78
736000 35.7636
737000 38.0749
738000 40.7005
739000 35.8548
740000 33.0687
741000 38.8288
742000 56.8795
743000 61.9458
744000 56.6477
745000 57.0929
746000 95.5775
747000 65.8811
748000 21.0016
749000 53.1443
750000 33.0397
751000 14.076
752000 14.284
753000 11.7819
754000 12.5457
755000 11.6335
756000 14.2726
757000 12.4018
758000 14.793
759000 11.4329
760000 12.6163
761000 11.8049
762000 12.8117
763000 11.9134
764000 11.1354
765000 12.9066
766000 13.0928
767000 13.4156
768000 11.3388
769000 11.9691
770000 16.8642
771000 12.6651
772000 11.5443
773000 14.621
774000 13.7995
775000 13.1742
776000 14.4622
777000 9.18417
778000 10.6319
779000 12.3339
780000 12.1868
781000 12.2811
782000 12.9228
783000 11.6719
784000 13.7227
785000 12.1359
786000 10.0877
787000 11.2781
788000 12.8999
789000 10.714
790000 12.8044
791000 11.1007
792000 26.9021
793000 10.0535
794000 16.3342
795000 16.7097
796000 15.3093
797000 16.9614
798000 17.4138
799000 15.8196
800000 14.3756
801000 16.5128
802000 16.9114
803000 18.0568
804000 11.5381
805000 14.7197
806000 9.98862
807000 16.3721
808000 12.9027
809000 13.5056
810000 13.9042
811000 7.74176
812000 19.1044
813000 21.464
814000 19.1515
815000 21.9399
816000 19.7331
817000 19.3769
818000 22.5711
819000 20.0081
820000 15.6294
821000 55.0689
822000 55.3689
823000 22.2982
824000 20.5024
825000 20.9322
826000 26.6545
827000 22.2549
828000 17.6308
829000 27.1557
830000 29.6058
831000 22.2234
832000 4.21493
833000 6.78243
834000 5.33302
835000 5.75459
836000 5.96887
837000 4.88809
838000 6.4086
839000 9.68697
840000 9.05224
841000 5.06085
842000 9.55979
843000 9.13573
844000 0.921406
845000 3.75106
846000 4.18897
847000 7.71995
848000 9.31707
849000 7.71441
850000 5.36743
851000 7.06128
852000 3.36015
853000 12.5702
854000 11.5828
855000 9.36871
856000 13.176
857000 14.7039
858000 10.4022
859000 11.5516
860000 11.5573
861000 11.0159
862000 9.27649
863000 12.0953
864000 13.8604
865000 13.221
866000 9.3422
867000 7.36143
868000 13.261
869000 14.173
870000 18.9701
871000 12.3514
872000 12.2645
873000 12.135
874000 14.0578
875000 12.2121
876000 12.312
877000 13.9756
878000 13.466
879000 12.8381
880000 12.3689
881000 11.6967
882000 11.7771
883000 11.8366
884000 13.7559
885000 12.9012
886000 15.2468
887000 11.3629
888000 11.8995
889000 14.875
890000 13.1788
891000 13.1015
892000 11.476
893000 14.5781
894000 12.4493
895000 14.7125
896000 14.6357
897000 11.2625
898000 10.6604
899000 12.4182
900000 12.2671
901000 12.5125
902000 13.7397
903000 13.8192
904000 11.6161
905000 11.6463
906000 15.8571
907000 14.7233
908000 13.1495
909000 11.231
910000 11.8286
911000 30.3802
912000 29.2208
913000 12.1136
914000 13.778
915000 14.2299
916000 14.4828
917000 13.014
918000 13.0363
919000 13.5388
920000 13.7536
921000 12.8995
922000 13.637
923000 15.5948
924000 14.7214
925000 14.224
926000 13.8131
927000 15.7348
928000 11.4275
929000 15.7968
930000 11.8993
931000 8.03155
932000 25.3828
933000 7.29549
934000 13.9348
935000 14.0311
936000 13.5808
937000 14.7095
938000 15.4594
939000 13.5002
940000 12.0333
941000 16.9686
942000 16.3899
943000 12.8782
944000 12.4126
945000 14.1885
946000 7.66762
947000 12.6927
948000 30.8188
949000 16.7867
950000 27.4582
951000 33.7649
952000 35.3794
953000 23.9368
954000 31.4248
955000 12.2536
956000 11.2341
957000 10.5123
958000 14.1744
959000 13.9681
960000 15.3404
961000 11.3518
962000 13.1645
963000 13.0853
964000 7.84509
965000 13.2295
966000 10.5213
967000 14.0861
968000 26.1448
969000 5.55928
970000 16.3959
971000 18.4768
972000 15.751
973000 12.1373
974000 14.0593
975000 11.8016
976000 10.9225
977000 11.2875
978000 11.3417
979000 12.4375
980000 10.5831
981000 11.3304
982000 10.012
983000 10.5821
984000 10.1918
985000 11.8255
986000 11.8573
987000 9.34413
988000 9.32676
989000 11.7857
990000 9.4483
991000 12.109
992000 11.4097
993000 11.9669
994000 12.4786
995000 11.2791
996000 12.7709
997000 19.1233
998000 28.3953
999000 26.6505
1000000 25.7695
1001000 23.8036
1002000 48.8092
1003000 66.9471
1004000 46.4195
1005000 44.944
1006000 48.5703
1007000 16.3827
1008000 15.3038
1009000 12.3068
1010000 9.66681
1011000 11.7375
1012000 9.22408
1013000 11.7117
1014000 12.2815
1015000 9.10461
1016000 15.1028
1017000 6.78825
1018000 7.93852
1019000 4.22968
1020000 13.4141
1021000 3.36619
1022000 10.9634
1023000 14.0984
1024000 49.8739
1025000 40.5574
1026000 41.7822
1027000 34.1101
1028000 38.1798
1029000 28.844
1030000 19.5446
1031000 52.3992
1032000 47.8191
1033000 48.56
1034000 45.2174
1035000 37.2802
1036000 44.1504
1037000 24.8766
1038000 0.538099
1039000 1.28913
1040000 1.51067
1041000 13.6797
1042000 11.0213
1043000 11.377
1044000 8.72077
1045000 12.6853
1046000 9.2245
1047000 12.0062
1048000 12.8515
1049000 14.5856
1050000 10.7659
1051000 10.8945
1052000 12.3074
1053000 11.9139
1054000 9.6813
1055000 11.891
1056000 9.48729
1057000 13.2872
1058000 12.8772
1059000 10.6441
1060000 11.7742
1061000 12.62
1062000 13.0068
1063000 14.0695
1064000 11.848
1065000 11.495
1066000 15.202
1067000 10.6038
1068000 12.485
1069000 11.4005
1070000 11.9141
1071000 11.026
1072000 21.1707
1073000 12.5083
1074000 5.49891
1075000 1.5143
1076000 5.79297
1077000 4.83227
1078000 5.31428
