Job: 7873892  |  Node: d1026  |  Thu Jun 25 04:29:51 PM EDT 2026
No restart file found -- starting fresh.
LAMMPS (11 Feb 2026 - Development - patch_11Feb2026-99-gb75dfcc930-modified)
W0625 16:31:09.987000 872471 site-packages/torch/fx/_symbolic_trace.py:56] is_fx_tracing will return true for both fx.symbolic_trace and torch.export. Please use is_fx_tracing_symbolic_tracing() for specifically fx.symbolic_trace or torch.compiler.is_compiling() for specifically torch.export/compile.
KOKKOS mode with Kokkos version 5.0.2 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0.055552995 0.055552995 0.055552995) to (17.917721 17.917721 17.917721)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  501 atoms
  reading velocities ...
  501 velocities
  read_data CPU = 0.085 seconds
1 atoms in group H_atom
500 atoms in group metal
### Phase 1: Equilibration 1000 ps at 600 K ###

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 8, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mliap/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 113.5 | 113.5 | 113.5 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Press          Volume    
     24000   611.79432     -3220.1641      39.540311     -3180.6238      41394.702      5699.0505    
     25000   612.83634     -3220.4815      39.607657     -3180.8738      41104.193      5699.0505    
     26000   585.65699     -3220.969       37.851054     -3183.118       41640.8        5699.0505    
     27000   605.98532     -3222.8535      39.164875     -3183.6887      39218.214      5699.0505    
     28000   615.26276     -3218.8116      39.764477     -3179.0471      43767.886      5699.0505    
     29000   601.05021     -3218.8023      38.845918     -3179.9564      45425.595      5699.0505    
     30000   597.247       -3220.3944      38.600117     -3181.7942      42357.893      5699.0505    
     31000   595.19735     -3220.5793      38.467648     -3182.1116      40678.831      5699.0505    
     32000   580.67692     -3221.7101      37.529191     -3184.1809      41791.144      5699.0505    
     33000   608.22711     -3224.473       39.309762     -3185.1632      39060.122      5699.0505    
     34000   586.92164     -3220.5722      37.932788     -3182.6394      40231.222      5699.0505    
     35000   630.64826     -3221.0349      40.758843     -3180.276       44118.907      5699.0505    
     36000   587.1558      -3220.7906      37.947922     -3182.8426      42192.888      5699.0505    
     37000   580.77549     -3221.7246      37.535562     -3184.1891      40235.067      5699.0505    
     38000   603.72462     -3220.8013      39.018766     -3181.7826      40910.735      5699.0505    
     39000   579.19668     -3222.1956      37.433524     -3184.7621      39852.067      5699.0505    
     40000   616.61503     -3221.4434      39.851874     -3181.5915      37779.027      5699.0505    
     41000   612.61873     -3220.9218      39.593593     -3181.3282      43307.615      5699.0505    
     42000   571.95938     -3221.7778      36.965776     -3184.812       41723.03       5699.0505    
     43000   580.70897     -3220.3621      37.531263     -3182.8308      40601.164      5699.0505    
     44000   640.15365     -3221.34        41.373177     -3179.9668      42352.031      5699.0505    
     45000   581.06996     -3220.2437      37.554594     -3182.6892      41853.506      5699.0505    
     46000   567.62486     -3221.7461      36.685636     -3185.0605      38042.461      5699.0505    
     47000   585.62264     -3222.053       37.848833     -3184.2042      39541.471      5699.0505    
     48000   658.18219     -3221.9366      42.538363     -3179.3983      41578.541      5699.0505    
     49000   618.13445     -3221.4034      39.950074     -3181.4533      43502.532      5699.0505    
     50000   575.99213     -3224.7419      37.226413     -3187.5154      38348.623      5699.0505    
     51000   570.17265     -3220.3679      36.8503       -3183.5176      42337.404      5699.0505    
     52000   564.52408     -3218.0309      36.485232     -3181.5456      44440.343      5699.0505    
     53000   619.38824     -3220.8017      40.031107     -3180.7706      42134.936      5699.0505    
     54000   580.93853     -3220.3483      37.546099     -3182.8022      40155.902      5699.0505    
     55000   573.35559     -3221.4408      37.056013     -3184.3848      40405.472      5699.0505    
     56000   582.50351     -3219.2433      37.647244     -3181.596       43990.585      5699.0505    
     57000   634.47284     -3220.2168      41.006026     -3179.2108      39995.639      5699.0505    
     58000   601.79007     -3220.2828      38.893736     -3181.389       41463.447      5699.0505    
     59000   591.86556     -3222.1685      38.252314     -3183.9162      40922.004      5699.0505    
     60000   575.70512     -3220.2319      37.207863     -3183.024       40163.699      5699.0505    
     61000   656.62788     -3218.565       42.437907     -3176.1271      43241.344      5699.0505    
     62000   592.84503     -3220.4919      38.315617     -3182.1762      42094.33       5699.0505    
     63000   578.34167     -3221.2749      37.378264     -3183.8966      40447.89       5699.0505    
     64000   552.35186     -3222.0637      35.698541     -3186.3652      39535.661      5699.0505    
     65000   625.28597     -3220.5405      40.412277     -3180.1282      43385.931      5699.0505    
     66000   586.43936     -3220.3581      37.901618     -3182.4565      43130.976      5699.0505    
     67000   629.54728     -3222.6966      40.687686     -3182.0089      39165.417      5699.0505    
     68000   609.50122     -3218.4011      39.392108     -3179.009       42574.335      5699.0505    
     69000   611.95157     -3219.2212      39.550474     -3179.6707      42877.897      5699.0505    
     70000   595.07316     -3220.5273      38.459621     -3182.0677      41510.043      5699.0505    
     71000   591.96099     -3221.718       38.258482     -3183.4595      41337.517      5699.0505    
     72000   609.94195     -3220.9575      39.420593     -3181.5369      39082.423      5699.0505    
     73000   626.80774     -3221.5775      40.51063      -3181.0669      43384.89       5699.0505    
     74000   570.20886     -3220.8268      36.85264      -3183.9742      40324.323      5699.0505    
     75000   575.68827     -3223.5748      37.206774     -3186.368       39125.578      5699.0505    
     76000   595.22703     -3221.8813      38.469566     -3183.4117      39755.576      5699.0505    
     77000   591.63255     -3220.0196      38.237254     -3181.7824      42695.251      5699.0505    
     78000   596.98298     -3220.2062      38.583053     -3181.6232      44324.049      5699.0505    
     79000   581.31866     -3221.0412      37.570667     -3183.4706      38360.672      5699.0505    
     80000   608.39965     -3224.0396      39.320914     -3184.7187      38395.966      5699.0505    
     81000   605.00605     -3221.5346      39.101585     -3182.433       38807.548      5699.0505    
     82000   632.37903     -3221.9234      40.870703     -3181.0527      39341.076      5699.0505    
     83000   572.14345     -3221.3739      36.977673     -3184.3963      39840.217      5699.0505    
     84000   567.8277      -3222.6693      36.698745     -3185.9705      41277.283      5699.0505    
     85000   594.56474     -3222.1951      38.426762     -3183.7683      40543.076      5699.0505    
     86000   565.50394     -3219.084       36.54856      -3182.5354      42710.378      5699.0505    
     87000   619.78101     -3219.2423      40.056491     -3179.1858      44026.942      5699.0505    
     88000   618.58102     -3218.7507      39.978936     -3178.7718      42542.844      5699.0505    
     89000   646.83122     -3224.7221      41.804749     -3182.9174      38792.476      5699.0505    
     90000   584.76924     -3221.0899      37.793679     -3183.2962      38424.659      5699.0505    
     91000   624.47712     -3224.3288      40.360001     -3183.9688      38632.05       5699.0505    
     92000   604.62633     -3220.3329      39.077044     -3181.2558      40824.505      5699.0505    
     93000   576.50653     -3221.1761      37.259659     -3183.9164      41947.726      5699.0505    
     94000   596.94969     -3220.5856      38.580902     -3182.0047      42546.463      5699.0505    
     95000   623.361       -3220.3265      40.287867     -3180.0387      43452.617      5699.0505    
     96000   597.71262     -3220.7847      38.63021      -3182.1545      39323.895      5699.0505    
     97000   584.1184      -3221.1257      37.751614     -3183.3741      41531.023      5699.0505    
     98000   608.53208     -3219.9377      39.329472     -3180.6082      41255.202      5699.0505    
     99000   576.61459     -3223.0572      37.266643     -3185.7905      38433.781      5699.0505    
    100000   606.16176     -3223.5733      39.176278     -3184.397       38246.32       5699.0505    
    101000   600.20039     -3221.5821      38.790995     -3182.7911      40882.016      5699.0505    
    102000   612.19995     -3219.1474      39.566527     -3179.5809      41810.571      5699.0505    
    103000   636.19786     -3219.7256      41.117514     -3178.608       44344.439      5699.0505    
    104000   583.22465     -3220.1314      37.693852     -3182.4376      41704.203      5699.0505    
    105000   570.16538     -3219.9568      36.84983      -3183.107       41847.321      5699.0505    
    106000   589.62977     -3222.8443      38.107815     -3184.7365      38788.863      5699.0505    
    107000   598.57288     -3220.3248      38.685809     -3181.639       40337.703      5699.0505    
    108000   587.24402     -3221.4966      37.953624     -3183.543       42815.915      5699.0505    
    109000   589.39808     -3222.5403      38.09284      -3184.4475      38821.506      5699.0505    
    110000   620.80652     -3222.1692      40.12277      -3182.0465      41078.905      5699.0505    
    111000   607.71107     -3221.1366      39.27641      -3181.8602      42671.95       5699.0505    
    112000   612.61888     -3223.3845      39.593603     -3183.7909      42152.859      5699.0505    
    113000   598.01575     -3223.7533      38.649801     -3185.1035      38418.13       5699.0505    
    114000   602.29713     -3220.2542      38.926507     -3181.3276      40184.877      5699.0505    
    115000   616.55045     -3219.6593      39.8477       -3179.8116      42900.437      5699.0505    
    116000   583.15061     -3219.7701      37.689066     -3182.081       42094.456      5699.0505    
    117000   602.8456      -3222.6302      38.961955     -3183.6683      40362.247      5699.0505    
    118000   596.35856     -3221.2751      38.542697     -3182.7324      39549.786      5699.0505    
    119000   576.04634     -3218.4107      37.229916     -3181.1807      43869.089      5699.0505    
    120000   609.29839     -3217.5708      39.378999     -3178.1918      43824.482      5699.0505    
    121000   612.38821     -3219.9622      39.578695     -3180.3835      42371.878      5699.0505    
    122000   589.12657     -3222.264       38.075293     -3184.1887      40877.425      5699.0505    
    123000   586.49886     -3219.9699      37.905464     -3182.0645      41630.371      5699.0505    
    124000   643.84257     -3221.7002      41.611592     -3180.0886      42570.859      5699.0505    
    125000   605.17289     -3222.3811      39.112368     -3183.2688      37919.382      5699.0505    
    126000   603.19527     -3223.1309      38.984554     -3184.1463      37353.264      5699.0505    
    127000   591.27685     -3221.1893      38.214266     -3182.975       41939.032      5699.0505    
    128000   583.6276      -3222.3336      37.719894     -3184.6137      41148.712      5699.0505    
    129000   648.35507     -3219.7349      41.903235     -3177.8317      41669.412      5699.0505    
    130000   626.1867      -3223.6659      40.470492     -3183.1954      39044.721      5699.0505    
    131000   608.81717     -3223.0388      39.347898     -3183.691       39832.915      5699.0505    
    132000   623.93595     -3221.6048      40.325026     -3181.2797      39275.954      5699.0505    
    133000   598.57509     -3219.0148      38.685951     -3180.3288      42473.17       5699.0505    
    134000   598.52124     -3225.5972      38.682471     -3186.9147      37209.186      5699.0505    
    135000   606.59627     -3223.7191      39.204361     -3184.5147      39027.085      5699.0505    
    136000   626.80262     -3222.3975      40.510299     -3181.8872      37789.587      5699.0505    
    137000   597.20805     -3220.8506      38.5976       -3182.2531      42459.696      5699.0505    
    138000   594.76561     -3222.1435      38.439745     -3183.7038      39893.349      5699.0505    
    139000   610.33356     -3220.7027      39.445902     -3181.2568      43768.623      5699.0505    
    140000   613.98386     -3217.8041      39.681821     -3178.1223      44191.063      5699.0505    
    141000   606.88513     -3221.272       39.22303      -3182.0489      41241.145      5699.0505    
    142000   557.22438     -3220.5193      36.013452     -3184.5058      39969.879      5699.0505    
    143000   592.51595     -3222.023       38.294349     -3183.7287      38326.697      5699.0505    
    144000   572.93027     -3219.8353      37.028525     -3182.8067      41682.867      5699.0505    
    145000   597.25467     -3219.5619      38.600613     -3180.9613      40834.38       5699.0505    
    146000   605.49073     -3221.4447      39.13291      -3182.3118      39124.321      5699.0505    
    147000   585.47317     -3221.6671      37.839173     -3183.8279      40069.742      5699.0505    
    148000   604.45269     -3219.8247      39.065821     -3180.7589      42867.316      5699.0505    
    149000   594.19807     -3220.2631      38.403064     -3181.86        42326.699      5699.0505    
    150000   552.31216     -3218.9436      35.695975     -3183.2476      41911.71       5699.0505    
    151000   602.29928     -3222.6098      38.926646     -3183.6831      37940.352      5699.0505    
    152000   546.23313     -3219.4265      35.303087     -3184.1235      38997.531      5699.0505    
    153000   631.46532     -3220.5961      40.811649     -3179.7845      41041.758      5699.0505    
    154000   605.34453     -3219.136       39.123461     -3180.0125      43316.284      5699.0505    
    155000   599.26362     -3220.3717      38.730451     -3181.6412      42231.138      5699.0505    
    156000   580.81349     -3221.6241      37.538018     -3184.086       38160.876      5699.0505    
    157000   585.44658     -3222.8178      37.837455     -3184.9804      38584.955      5699.0505    
    158000   608.41763     -3222.1627      39.322076     -3182.8406      39116.117      5699.0505    
    159000   608.47643     -3221.975       39.325876     -3182.6491      40484.914      5699.0505    
    160000   612.5483      -3220.871       39.589041     -3181.2819      41377.138      5699.0505    
    161000   613.32025     -3220.9137      39.638932     -3181.2747      39821.138      5699.0505    
    162000   600.38828     -3219.7968      38.803138     -3180.9937      38355.859      5699.0505    
    163000   614.09156     -3220.5669      39.688782     -3180.8782      41904.283      5699.0505    
    164000   620.60879     -3222.5486      40.109991     -3182.4386      39358.808      5699.0505    
    165000   582.91578     -3222.8096      37.673889     -3185.1357      40293.73       5699.0505    
    166000   581.17366     -3220.4082      37.561296     -3182.8469      42118.817      5699.0505    
    167000   566.29468     -3219.1873      36.599666     -3182.5876      42698.614      5699.0505    
    168000   579.53999     -3221.5152      37.455711     -3184.0595      38934.234      5699.0505    
    169000   571.33444     -3222.5336      36.925387     -3185.6082      39846.031      5699.0505    
    170000   579.85232     -3220.0538      37.475897     -3182.5779      42219.049      5699.0505    
    171000   566.66184     -3223.2429      36.623396     -3186.6195      39654.895      5699.0505    
    172000   595.7983      -3221.3943      38.506487     -3182.8878      39509.418      5699.0505    
    173000   602.95167     -3223.1596      38.96881      -3184.1907      40728.591      5699.0505    
    174000   565.78503     -3221.001       36.566727     -3184.4343      40750.43       5699.0505    
    175000   637.21361     -3222.8276      41.183162     -3181.6444      39635.089      5699.0505    
    176000   596.56693     -3219.2508      38.556164     -3180.6946      43015.225      5699.0505    
    177000   618.70442     -3221.9665      39.986912     -3181.9796      40359.056      5699.0505    
    178000   616.52164     -3221.8661      39.845838     -3182.0203      40595.642      5699.0505    
    179000   604.3279      -3222.8532      39.057756     -3183.7955      40321.893      5699.0505    
    180000   598.85326     -3222.0513      38.703929     -3183.3474      39620.102      5699.0505    
    181000   604.95374     -3220.9611      39.098204     -3181.8629      40083.073      5699.0505    
    182000   646.01536     -3219.725       41.752019     -3177.973       45455.65       5699.0505    
    183000   589.96786     -3219.4535      38.129666     -3181.3238      42489.857      5699.0505    
    184000   584.25619     -3221.4318      37.76052      -3183.6712      41871.917      5699.0505    
    185000   575.62949     -3221.8749      37.202976     -3184.6719      39629.844      5699.0505    
    186000   642.94435     -3223.1458      41.55354      -3181.5923      40684.358      5699.0505    
    187000   621.66701     -3220.112       40.178384     -3179.9336      41502.758      5699.0505    
    188000   644.28227     -3221.5417      41.64001      -3179.9017      41523.321      5699.0505    
    189000   609.82764     -3220.4145      39.413205     -3181.0013      39031.267      5699.0505    
    190000   587.25388     -3222.126       37.954261     -3184.1717      40111.811      5699.0505    
    191000   577.41814     -3223.8881      37.318576     -3186.5695      40504.441      5699.0505    
    192000   569.78714     -3220.9306      36.825384     -3184.1052      40281.079      5699.0505    
    193000   583.4153      -3219.4947      37.706173     -3181.7885      41686.681      5699.0505    
    194000   601.7981      -3221.4379      38.894255     -3182.5436      39622.946      5699.0505    
    195000   598.17227     -3224.2031      38.659917     -3185.5431      38282.933      5699.0505    
    196000   567.85255     -3220.5108      36.700351     -3183.8104      41438.054      5699.0505    
    197000   587.87981     -3221.1564      37.994715     -3183.1617      41946.414      5699.0505    
    198000   628.98225     -3220.6859      40.651169     -3180.0347      39828.964      5699.0505    
    199000   599.92833     -3219.1415      38.773412     -3180.3681      42067.064      5699.0505    
    200000   594.4699      -3221.0247      38.420633     -3182.6041      41622.104      5699.0505    
    201000   597.75235     -3222.7777      38.632777     -3184.1449      39010.44       5699.0505    
    202000   581.01787     -3223.5569      37.551227     -3186.0057      39852.206      5699.0505    
    203000   618.98106     -3219.7915      40.004791     -3179.7868      42194.399      5699.0505    
    204000   613.0207      -3220.5524      39.619573     -3180.9328      42967.492      5699.0505    
    205000   590.59354     -3221.1929      38.170103     -3183.0228      42165.914      5699.0505    
    206000   593.45757     -3221.2063      38.355206     -3182.8511      39877.939      5699.0505    
    207000   611.16722     -3219.867       39.499782     -3180.3672      41512.426      5699.0505    
    208000   618.90909     -3221.1043      40.000139     -3181.1041      43538.064      5699.0505    
    209000   614.11604     -3221.5248      39.690364     -3181.8345      39307.703      5699.0505    
    210000   594.7987      -3221.8136      38.441883     -3183.3717      39936.28       5699.0505    
    211000   578.12956     -3221.3739      37.364555     -3184.0094      39792.371      5699.0505    
    212000   601.63907     -3221.7812      38.883977     -3182.8972      39893.642      5699.0505    
    213000   598.42264     -3220.8094      38.676099     -3182.1333      41570.114      5699.0505    
    214000   642.02419     -3221.3078      41.49407      -3179.8137      41149.923      5699.0505    
    215000   565.88519     -3219.6045      36.573201     -3183.0313      40603.656      5699.0505    
    216000   592.31626     -3224.3314      38.281443     -3186.0499      37862.244      5699.0505    
    217000   582.91081     -3222.9906      37.673568     -3185.3171      39202.337      5699.0505    
    218000   588.95222     -3221.9336      38.064024     -3183.8695      41154.586      5699.0505    
    219000   599.52675     -3220.9843      38.747457     -3182.2369      40531.394      5699.0505    
    220000   628.11554     -3219.107       40.595153     -3178.5119      44939.269      5699.0505    
    221000   601.50126     -3220.0086      38.87507      -3181.1335      41212.394      5699.0505    
    222000   580.97665     -3221.4522      37.548563     -3183.9037      40971.748      5699.0505    
    223000   572.26233     -3220.9082      36.985356     -3183.9229      38971.293      5699.0505    
    224000   602.35736     -3221.4219      38.9304       -3182.4915      41009.473      5699.0505    
    225000   546.27895     -3221.6395      35.306048     -3186.3335      39743.337      5699.0505    
    226000   568.49602     -3222.2966      36.741939     -3185.5547      41374.146      5699.0505    
    227000   613.38413     -3222.1085      39.643061     -3182.4654      38953.435      5699.0505    
    228000   606.5706      -3221.1711      39.202702     -3181.9684      39326.629      5699.0505    
    229000   581.25653     -3223.1062      37.566652     -3185.5395      39604.827      5699.0505    
    230000   580.81148     -3223.627       37.537888     -3186.0891      38387.084      5699.0505    
    231000   598.96405     -3219.4838      38.71109      -3180.7727      38839.357      5699.0505    
    232000   622.35452     -3220.2848      40.222817     -3180.062       38931.479      5699.0505    
    233000   613.79643     -3221.9896      39.669707     -3182.3199      40232.916      5699.0505    
    234000   594.79793     -3222.3975      38.441833     -3183.9556      40382.815      5699.0505    
    235000   600.19908     -3222.1107      38.79091      -3183.3198      40007.221      5699.0505    
    236000   618.7031      -3221.6186      39.986826     -3181.6318      39961.446      5699.0505    
    237000   632.48833     -3219.496       40.877766     -3178.6182      41451.543      5699.0505    
    238000   597.57092     -3221.1523      38.621052     -3182.5313      40690.972      5699.0505    
    239000   585.05275     -3221.9286      37.812002     -3184.1166      39054.587      5699.0505    
    240000   586.94999     -3223.6685      37.93462      -3185.7338      39330.061      5699.0505    
    241000   568.56097     -3221.655       36.746137     -3184.9088      40858.755      5699.0505    
    242000   610.04797     -3220.6092      39.427444     -3181.1818      44453.514      5699.0505    
    243000   603.41622     -3220.955       38.998834     -3181.9561      42167.584      5699.0505    
    244000   562.57657     -3222.3339      36.359365     -3185.9746      39748.912      5699.0505    
    245000   606.48329     -3222.2717      39.197059     -3183.0746      37539.985      5699.0505    
    246000   597.16599     -3219.1982      38.594881     -3180.6033      41456.931      5699.0505    
    247000   653.11836     -3223.5855      42.211087     -3181.3744      37901.355      5699.0505    
    248000   587.73098     -3221.7425      37.985096     -3183.7574      41708.703      5699.0505    
    249000   604.7563      -3223.9683      39.085443     -3184.8828      38461.144      5699.0505    
    250000   603.59667     -3221.5213      39.010497     -3182.5108      40794.026      5699.0505    
    251000   607.61533     -3222.5552      39.270223     -3183.285       39750.56       5699.0505    
    252000   607.23416     -3220.4195      39.245588     -3181.1739      42803.323      5699.0505    
    253000   590.04646     -3220.2861      38.134746     -3182.1514      41880.161      5699.0505    
    254000   599.3582      -3223.5916      38.736564     -3184.855       37444.033      5699.0505    
    255000   542.90882     -3221.2702      35.088236     -3186.1819      40480.595      5699.0505    
    256000   602.21549     -3221.3859      38.921231     -3182.4646      40993.04       5699.0505    
    257000   588.20889     -3220.5443      38.015983     -3182.5283      42816.286      5699.0505    
    258000   600.81572     -3220.0444      38.830764     -3181.2136      40847.089      5699.0505    
    259000   599.45044     -3221.6545      38.742525     -3182.912       42631.346      5699.0505    
    260000   607.32421     -3221.5147      39.251408     -3182.2632      40129.38       5699.0505    
    261000   598.79757     -3219.2559      38.70033      -3180.5556      43000.815      5699.0505    
    262000   583.62711     -3220.7536      37.719862     -3183.0338      41202.064      5699.0505    
    263000   624.60499     -3220.823       40.368265     -3180.4548      41865.57       5699.0505    
    264000   640.57283     -3220.6414      41.400268     -3179.2411      39455.404      5699.0505    
    265000   639.86578     -3222.4697      41.354571     -3181.1151      38992.686      5699.0505    
    266000   611.51055     -3222.3624      39.521971     -3182.8405      38572.481      5699.0505    
    267000   585.0235      -3224.1389      37.810111     -3186.3288      37465.477      5699.0505    
    268000   617.66011     -3221.0283      39.919418     -3181.1088      40996.26       5699.0505    
    269000   587.76792     -3218.0982      37.987483     -3180.1108      41973.591      5699.0505    
    270000   625.52303     -3219.9056      40.427599     -3179.478       42949.86       5699.0505    
    271000   605.1877      -3222.0304      39.113325     -3182.9171      43234.122      5699.0505    
    272000   571.1407      -3220.706       36.912865     -3183.7931      40717.181      5699.0505    
    273000   612.66625     -3220.3059      39.596664     -3180.7092      40751.939      5699.0505    
    274000   602.86994     -3219.403       38.963528     -3180.4395      41451.58       5699.0505    
    275000   639.09267     -3222.1828      41.304605     -3180.8782      39509.812      5699.0505    
    276000   630.7395      -3220.3552      40.76474      -3179.5904      43817.458      5699.0505    
    277000   612.9748      -3221.7515      39.616606     -3182.1349      40740.954      5699.0505    
    278000   622.6514      -3223.424       40.242005     -3183.182       38096.992      5699.0505    
    279000   606.47308     -3219.9114      39.196399     -3180.715       43644.342      5699.0505    
    280000   585.2904      -3219.0778      37.827361     -3181.2504      41757.581      5699.0505    
    281000   607.10097     -3222.8155      39.23698      -3183.5785      38194.245      5699.0505    
    282000   570.75139     -3219.7476      36.887704     -3182.8599      39761.708      5699.0505    
    283000   624.03124     -3222.2035      40.331184     -3181.8724      38217.418      5699.0505    
    284000   590.29394     -3219.3439      38.15074      -3181.1932      40565.079      5699.0505    
    285000   606.90505     -3218.139       39.224317     -3178.9147      42541.883      5699.0505    
    286000   624.72354     -3219.7253      40.375927     -3179.3494      42136.419      5699.0505    
    287000   609.28292     -3220.6203      39.377999     -3181.2423      40779.761      5699.0505    
    288000   604.06384     -3220.6873      39.04069      -3181.6467      39986.764      5699.0505    
    289000   571.91264     -3223.1533      36.962755     -3186.1905      37192.595      5699.0505    
    290000   579.26244     -3223.3063      37.437773     -3185.8685      36751.348      5699.0505    
    291000   634.80672     -3222.1166      41.027604     -3181.089       37714.316      5699.0505    
    292000   626.33933     -3224.3057      40.480356     -3183.8253      36311.939      5699.0505    
    293000   604.48189     -3220.5564      39.067709     -3181.4887      40228.292      5699.0505    
    294000   589.83113     -3222.6863      38.120829     -3184.5655      37155.477      5699.0505    
    295000   571.11828     -3221.9422      36.911416     -3185.0308      39958.38       5699.0505    
    296000   608.4256      -3223.2568      39.322591     -3183.9342      37417.997      5699.0505    
    297000   605.97408     -3220.6582      39.164149     -3181.494       40037.291      5699.0505    
    298000   590.85174     -3219.6906      38.186791     -3181.5038      42116.237      5699.0505    
    299000   596.41888     -3221.6413      38.546596     -3183.0947      39233.527      5699.0505    
    300000   575.44879     -3219.669       37.191297     -3182.4777      40782.471      5699.0505    
    301000   634.19008     -3222.2519      40.987751     -3181.2642      41586.467      5699.0505    
    302000   613.64591     -3220.0067      39.65998      -3180.3467      39352.703      5699.0505    
