# Time-averaged data for fix msd_out
# TimeStep c_msd_H[4]
500000 0
501000 0.157787
502000 0.227611
503000 0.261265
504000 0.232198
505000 0.329957
506000 0.281829
507000 0.0207923
508000 0.169687
509000 0.0972197
510000 0.141804
511000 0.132374
512000 0.0846612
513000 0.0246968
514000 0.0494153
515000 0.279569
516000 0.12682
517000 0.287037
518000 0.11632
519000 0.126171
520000 0.0198531
521000 0.12533
522000 0.0676843
523000 0.0624593
524000 0.186586
525000 0.00813786
526000 0.0769259
527000 0.0530611
528000 0.391602
529000 0.0156724
530000 0.0692332
531000 0.10047
532000 0.0879072
533000 0.110492
534000 0.234925
535000 0.142848
536000 0.0312547
537000 0.0906947
538000 0.196905
539000 0.279559
540000 0.0761695
541000 0.0561772
542000 0.305957
543000 0.413655
544000 0.30726
545000 0.5334
546000 0.130826
547000 0.357135
548000 0.051039
549000 0.0207267
550000 0.379869
551000 0.384553
552000 0.335609
553000 0.12304
554000 0.04223
555000 0.384181
556000 0.0849761
557000 0.0702181
558000 0.0760355
559000 0.105764
560000 0.010616
561000 0.296654
562000 0.119851
563000 0.136356
564000 0.13051
565000 0.0110787
566000 0.173905
567000 0.0567849
568000 0.128143
569000 0.0618891
570000 0.169988
571000 0.0293782
572000 0.0483246
573000 0.0853293
574000 0.0827873
575000 0.142607
576000 0.0346289
577000 0.0442999
578000 0.0532234
579000 0.195434
580000 0.139439
581000 0.14444
582000 0.00927618
583000 0.0859629
584000 0.124778
585000 0.0221938
586000 0.422329
587000 0.0600891
588000 0.288052
589000 0.361481
590000 0.11601
591000 0.0194051
592000 0.0365127
593000 0.43195
594000 0.325926
595000 0.193436
596000 0.179358
597000 0.399089
598000 0.037484
599000 0.106172
600000 0.277732
601000 0.157089
602000 0.235175
603000 0.204877
604000 0.618687
605000 0.0698249
606000 0.166511
607000 0.0635829
608000 0.220844
609000 0.468699
610000 0.29319
611000 0.418729
612000 0.0374833
613000 0.269918
614000 0.301857
615000 0.161441
616000 0.0618557
617000 0.0410903
618000 0.133265
619000 0.154007
620000 0.15402
621000 0.00609316
622000 0.177698
623000 0.0262247
624000 0.26257
625000 0.0183256
626000 0.268823
627000 0.0472006
628000 0.186624
629000 0.25399
630000 0.32816
631000 0.103309
632000 0.160994
633000 0.0132738
634000 0.103788
635000 0.0869432
636000 0.0661974
