# Time-averaged data for fix msd_out
# TimeStep c_msd_H[4]
500000 0
501000 0.0222498
502000 0.0960173
503000 0.037475
504000 0.0115102
505000 0.0385754
506000 0.0205873
507000 0.0330869
508000 0.0255655
509000 0.0946948
510000 0.0181516
511000 0.0689074
512000 0.0494238
513000 0.00546181
514000 0.151459
515000 0.0996708
516000 0.122182
517000 0.0512023
518000 0.0939684
519000 0.0546303
520000 0.0228378
521000 0.0986215
522000 0.0425379
523000 0.0181744
524000 0.049558
525000 0.0944769
526000 0.191947
527000 0.206434
528000 0.129467
529000 0.232119
530000 0.120979
531000 0.0488366
532000 0.156397
533000 0.164268
534000 0.0863928
535000 0.094128
536000 0.000956564
537000 0.138883
538000 0.0719572
539000 0.0326648
540000 0.0476528
541000 0.0524948
542000 0.0810454
543000 0.14094
544000 0.0229536
545000 0.0275988
546000 0.0347528
547000 0.0790635
548000 0.0887435
549000 0.186758
550000 0.0363956
551000 0.159239
552000 0.0667486
553000 0.318327
554000 0.141815
555000 0.0464157
556000 0.0764576
557000 0.473196
558000 0.344785
559000 0.186427
560000 0.0579227
561000 0.164608
562000 0.0176863
563000 0.158551
564000 0.121899
565000 0.1776
566000 0.157633
567000 0.124282
568000 0.110152
569000 0.154643
570000 0.0189078
571000 0.0761048
572000 0.0484907
573000 0.154401
574000 0.0190528
575000 0.135833
576000 0.107783
577000 0.134252
578000 0.122949
579000 0.141347
580000 0.0312304
581000 0.0305078
582000 0.0137598
583000 0.122426
584000 0.108347
585000 0.167802
586000 0.0538733
587000 0.131938
588000 0.096083
589000 0.0195036
590000 0.139398
591000 0.0363213
592000 0.132592
593000 0.135982
594000 0.0385446
595000 0.0264335
596000 0.305587
597000 0.24856
598000 0.129965
599000 0.183506
600000 0.0315169
601000 0.0638274
602000 0.0966072
603000 0.0827098
604000 0.321557
605000 0.117075
606000 0.0404411
607000 0.0784514
608000 0.0631282
609000 0.0605993
610000 0.061494
611000 0.121346
612000 0.0222632
613000 0.0151337
614000 0.106739
615000 0.033415
616000 0.0365889
617000 0.0336731
618000 0.0283308
619000 0.0214533
620000 0.0174587
621000 0.0348583
622000 0.0484269
623000 0.066641
624000 0.068576
625000 0.0242642
626000 0.0393708
627000 0.0529302
628000 0.0332669
629000 0.104271
630000 0.0645215
631000 0.0898348
632000 0.092734
633000 0.0635855
634000 0.0628109
635000 0.0475789
636000 0.0241698
637000 0.0274054
638000 0.0590033
639000 0.0402441
640000 0.0829837
641000 0.124501
642000 0.008298
643000 0.0999845
644000 0.0644768
645000 0.0740411
646000 0.0209078
647000 0.0365501
648000 0.0502937
649000 0.0566074
650000 0.0157303
651000 0.0216599
652000 0.0525961
653000 0.0286985
654000 0.0231284
655000 0.0522771
656000 0.0537478
657000 0.04459
658000 0.00324733
659000 0.0441235
660000 0.0519999
661000 0.0436343
662000 0.0529078
663000 0.0701347
664000 0.0290668
665000 0.0439263
666000 0.101034
667000 0.0389826
668000 0.0563679
669000 0.0928101
670000 0.0492406
671000 0.0704361
672000 0.0230354
673000 0.0275183
674000 0.0463169
675000 0.0999876
676000 0.114829
677000 0.057647
678000 0.0870507
679000 0.0292349
680000 0.108955
681000 0.0539005
682000 0.0515525
683000 0.0539272
684000 0.0426507
685000 0.110748
686000 0.0399778
687000 0.0376695
688000 0.033776
689000 0.0511848
690000 0.0455686
691000 0.047089
692000 0.100125
693000 0.0398632
694000 0.0540578
695000 0.0274675
696000 0.0731035
697000 0.0333485
698000 0.0259835
699000 0.0590932
700000 0.00122689
701000 0.0469642
702000 0.0496861
703000 0.0715712
704000 0.133394
705000 0.0858541
706000 0.189656
707000 0.0276915
708000 0.0274962
709000 0.0398168
710000 0.0519989
711000 0.0656559
712000 0.0183566
713000 0.0251979
714000 0.0778616
715000 0.0415445
716000 0.0726113
717000 0.0324387
718000 0.0191882
719000 0.047818
720000 0.0605928
721000 0.055705
722000 0.0783923
723000 0.0519541
724000 0.0246841
725000 0.0865054
726000 0.0658184
727000 0.103281
728000 0.0626614
729000 0.0482749
730000 0.0253834
731000 0.0247337
732000 0.0332378
733000 0.0541381
734000 0.0671913
735000 0.135033
736000 0.0277265
737000 0.0799182
738000 0.0458861
739000 0.0377332
740000 0.0338407
741000 0.0333084
742000 0.0576558
743000 0.0109276
744000 0.0174041
745000 0.0736556
746000 0.0302997
747000 0.0378507
748000 0.0610366
749000 0.0623494
750000 0.152201
751000 0.0524093
752000 0.06054
753000 0.0943057
754000 0.0216245
755000 0.0285157
756000 0.0376955
757000 0.0579782
758000 0.0768334
759000 0.146768
760000 0.0533123
761000 0.104477
762000 0.0726926
763000 0.17203
764000 0.00728038
765000 0.0081137
766000 0.0810766
767000 0.0617071
768000 0.0976075
769000 0.151645
770000 0.0135941
771000 0.0303569
772000 0.022011
773000 0.108746
774000 0.14799
775000 0.125722
776000 0.0508199
777000 0.125886
778000 0.065036
779000 0.0995068
780000 0.0422268
781000 0.0691073
782000 0.0514966
783000 0.131549
784000 0.0951424
785000 0.0560766
786000 0.0301329
787000 0.0861033
788000 0.0927883
789000 0.0896647
790000 0.0971702
791000 0.115492
792000 0.0177479
793000 0.038001
794000 0.0496909
795000 0.0741781
796000 0.060548
