# Time-averaged data for fix thermo_out
# TimeStep c_surf_temp
51600 303.878
51800 311.712
52000 292.791
52200 275.634
52400 293.032
52600 299.089
52800 312.514
53000 298.173
53200 336.16
53400 307.93
53600 309.08
53800 295.565
54000 291.77
54200 305.711
54400 301.761
54600 307.302
54800 296.416
55000 296.589
55200 310.83
55400 310.382
55600 291.305
55800 320.993
56000 288.722
56200 306.055
56400 313.231
56600 316.191
56800 317.022
57000 312.117
57200 294.247
57400 316.965
57600 307.854
57800 318.115
58000 327.805
58200 311.173
58400 307.791
58600 299.092
58800 315.401
59000 276.37
59200 311.217
59400 297.78
59600 292.527
59800 307.814
60000 302.439
60200 322.232
60400 315.01
60600 309.516
60800 307.28
61000 305.614
61200 297.415
61400 315.671
61600 295.509
61800 295.96
62000 321.544
62200 308.532
62400 311.365
62600 316.846
62800 325.305
63000 284.314
63200 312.098
63400 307.578
63600 324.586
63800 335.663
64000 303.205
64200 308.721
64400 329.966
64600 308.153
64800 310.7
65000 314.471
65200 308.283
65400 329.897
65600 304.098
65800 308.621
66000 311.093
66200 291.864
66400 319.69
66600 299.994
66800 302.1
67000 317.727
67200 312.819
67400 312.699
67600 279.452
67800 307.351
68000 314.96
68200 307.171
68400 305.903
68600 326.494
68800 306.901
69000 322.155
69200 313.484
69400 322.033
69600 313.028
69800 308.603
70000 313.782
70200 313.638
70400 327.686
70600 311.502
70800 316.11
71000 306.219
71200 305.82
71400 305.323
71600 328.388
71800 291.382
72000 313.832
72200 303.32
72400 308.392
72600 314.399
72800 316.917
73000 289.462
73200 333.034
73400 313.42
73600 301.621
73800 314.568
74000 331.101
74200 298.541
74400 308.92
74600 295.463
74800 304.836
75000 314.916
75200 308.327
75400 312.429
75600 295.308
75800 315.092
76000 300.865
76200 305.767
76400 304.161
76600 295.336
76800 297.719
77000 309.998
77200 318.116
77400 290.168
77600 325.157
77800 314.182
78000 318.621
78200 315.295
78400 312.722
78600 307.087
78800 300.515
79000 319.82
79200 313.983
79400 292.125
79600 313.12
79800 299.185
80000 305.634
80200 285.575
80400 332.17
80600 299.288
80800 323.19
81000 308.41
81200 325.454
81400 306.297
81600 321.028
81800 290.635
82000 301.152
82200 312.879
82400 290.562
82600 316.214
82800 288.333
83000 312.115
83200 303.315
83400 299.992
83600 304.568
83800 304.716
84000 324.21
84200 314.199
84400 315.32
84600 304.387
84800 294.075
85000 298.122
85200 291.381
85400 298.049
85600 309.695
85800 306.428
86000 306.916
86200 310.795
86400 310.419
86600 300.644
86800 320.263
87000 304.395
87200 292.74
87400 313.36
87600 314.149
87800 300.759
88000 315.769
88200 291.187
88400 293.796
88600 305.446
88800 299.71
89000 312.067
89200 300.232
89400 303.43
89600 314.618
89800 303.239
90000 300.921
90200 327.531
90400 305.17
90600 297.438
90800 304.825
91000 302.515
91200 298.673
91400 316.18
91600 311.661
91800 299.527
92000 316.856
92200 298.82
92400 308.087
92600 306.981
92800 304.849
93000 308.393
93200 319.853
93400 308.26
93600 321.508
93800 312.078
94000 297.582
94200 325.834
94400 330.476
94600 313.434
94800 296.063
95000 285.575
95200 325.091
95400 309.144
95600 308.935
95800 313.528
96000 300.427
96200 312.639
96400 339.267
96600 291.546
96800 298.466
97000 308.092
97200 306.544
97400 304.608
97600 279.092
97800 311.22
98000 323.355
98200 291.34
98400 319.139
98600 303.559
98800 305.146
99000 317.864
99200 284.42
99400 292.252
99600 307.114
99800 291.038
100000 303.874
100200 320.455
100400 285.939
100600 302.565
100800 310.131
101000 301.52
101200 303.145
101400 327.836
101600 307.533
101800 308.19
102000 297.024
102200 328.166
102400 312.158
102600 312.675
102800 299.758
103000 310.413
103200 314.372
103400 316.757
103600 309.694
103800 308.243
104000 299.664
104200 292.994
104400 293.759
104600 315.924
104800 307.325
105000 315.485
105200 330.297
105400 308.483
105600 315.541
105800 318.012
106000 300.135
106200 298.171
106400 303.467
106600 293.415
106800 300.34
107000 303.964
107200 304.239
107400 312.711
107600 296.183
107800 301.906
108000 300.365
108200 299.755
108400 315.314
108600 295.567
108800 312.612
109000 306.326
109200 301.315
109400 317.562
109600 299.032
109800 302.357
110000 322.602
110200 298.836
110400 301.945
110600 306.081
110800 313.866
111000 298.873
111200 305.232
111400 315.608
111600 309.442
111800 314.192
112000 312.064
112200 305.561
112400 294.062
112600 299.518
112800 302.773
113000 326.981
113200 296.638
113400 311.528
113600 309.016
113800 301.759
114000 303.444
114200 303.785
114400 283.617
114600 308.56
114800 286.718
115000 309.568
115200 310.954
115400 310.117
115600 308.472
115800 317.246
116000 313.415
116200 289.527
116400 297.94
116600 303.482
116800 293.854
117000 329.147
117200 319.347
117400 273.815
117600 301.49
117800 304.572
118000 286.387
118200 308.837
118400 312.546
118600 291.388
118800 297.501
119000 312.118
119200 308.657
119400 299.079
119600 313.714
119800 302.314
120000 297.324
120200 326.595
120400 310.899
120600 305.228
120800 303.04
121000 307.746
121200 300.973
121400 285.917
121600 299.269
121800 312.952
122000 310.37
122200 282.969
122400 296.679
122600 298.386
122800 282.304
123000 297.592
123200 301.699
123400 307.282
123600 289.449
123800 322.364
124000 308.121
124200 298.849
124400 328.216
124600 291.413
124800 299.315
125000 318.38
125200 321.745
125400 292.296
125600 272.92
125800 283.976
126000 290.87
126200 313.975
126400 301.027
126600 327.063
126800 306.406
127000 303.635
127200 287.633
127400 282.801
127600 314.819
127800 310.516
128000 309.512
128200 298.144
128400 295.376
128600 325.08
128800 314.037
129000 295.322
129200 302.207
129400 306.741
129600 323.846
129800 298.002
130000 303.171
130200 273.642
130400 295.982
130600 317.672
130800 300.013
131000 307.986
131200 283.867
131400 311.676
131600 307.52
131800 310.444
132000 291.187
132200 318.262
132400 302.36
132600 311.014
132800 298.771
133000 319.356
133200 303.063
133400 302.023
133600 303.02
133800 287.4
134000 314.5
134200 300.817
134400 324.405
134600 316.993
134800 306.425
135000 311.006
135200 302.76
135400 301.501
135600 325.096
135800 289.942
136000 302.711
136200 320.339
136400 306.836
136600 319.029
136800 299.555
137000 294.79
137200 298.202
137400 291.197
137600 287.61
137800 291.018
138000 308.123
138200 301.133
138400 302.386
138600 300.917
138800 314.533
139000 320.903
139200 305.03
139400 291.279
139600 307.803
139800 311.495
140000 291.767
140200 311.223
140400 284.314
140600 282.728
140800 299.395
141000 306.068
141200 310.007
141400 322.007
141600 310.555
141800 298.717
142000 293.06
142200 307.544
142400 292.123
142600 294.911
142800 296.697
143000 296.668
143200 291.079
143400 315.83
143600 289.866
143800 295.375
144000 298.645
144200 298.03
144400 287.624
144600 306.951
144800 316.911
145000 314
145200 311.645
145400 317.086
145600 286.1
145800 299.029
146000 307.401
146200 281.62
146400 301.339
146600 306.148
146800 287.031
147000 303.218
147200 318.995
147400 303.213
147600 302.283
147800 304.602
148000 279.62
148200 301.885
148400 296.419
148600 299.912
148800 295.358
149000 312.132
149200 302.413
149400 303.445
149600 301.285
149800 301.949
150000 275.227
150200 308.797
150400 303.273
150600 289.076
150800 297.091
151000 307.166
151200 288.167
151400 303.419
151600 316.934
151800 289.13
152000 306.796
152200 288.463
152400 303.571
152600 297.387
152800 291.714
153000 296.229
153200 303.451
153400 314.125
153600 307.219
153800 278.89
154000 304.971
154200 315.653
154400 320.471
154600 310.085
154800 299.166
155000 305.271
155200 311.804
155400 289.075
155600 297.608
155800 285.712
156000 277.93
156200 319.653
156400 294.984
156600 305.739
156800 287.094
157000 286.475
157200 305.518
157400 305.894
157600 301.184
157800 317.27
158000 300.819
158200 301.925
158400 294.943
158600 305.644
158800 321.936
159000 301.904
159200 298.962
159400 307.352
159600 282.68
159800 293.072
160000 291.418
160200 288.811
160400 316.03
160600 289.598
160800 313.16
161000 288.723
161200 312.817
161400 304.193
161600 297.767
161800 283.903
162000 289.861
162200 290.923
162400 308.143
162600 309.466
162800 303.511
163000 298.56
163200 299.514
163400 299.299
163600 312.003
163800 282.638
164000 295.206
164200 293.66
164400 294.558
164600 295.727
164800 303.891
165000 294.88
165200 300.668
165400 299.723
165600 311.768
165800 319.897
166000 308.247
166200 312.786
166400 302.297
166600 282.252
166800 312.752
167000 300.38
167200 298.672
167400 282.407
167600 282.748
167800 308.265
168000 315.736
168200 302.696
168400 273.94
168600 287.027
168800 289.548
169000 308.472
169200 308.138
169400 284.041
169600 276.581
169800 298.343
170000 280.263
170200 316.556
170400 316.453
170600 297.185
170800 309.039
171000 292.17
171200 308.223
171400 313.521
171600 312.181
171800 311.063
172000 302.803
172200 296.631
172400 288.827
172600 306.743
172800 297.438
173000 300.975
173200 321.307
173400 303.68
173600 282.359
173800 295.241
174000 299.806
174200 291.205
174400 298.212
174600 295.081
174800 300.065
175000 311.005
175200 308.245
175400 317.114
175600 293.722
175800 305.923
176000 303.942
176200 282.637
176400 302.658
176600 277.191
176800 298.884
177000 291.21
177200 300.615
177400 279.935
177600 276.567
177800 298.015
178000 289.217
178200 323.621
178400 282.928
178600 276.005
178800 287.623
179000 319.72
179200 313.976
179400 292.708
179600 305.326
179800 297.582
180000 296.358
180200 305.754
180400 288.258
180600 300.229
180800 289.817
181000 292.133
181200 290.639
181400 301.972
181600 292.65
181800 306.347
182000 272.375
182200 287.305
182400 301.613
182600 301.372
182800 287.9
183000 279.121
183200 300.95
183400 296.767
183600 303.988
183800 291.934
184000 309.324
184200 274.97
184400 308.215
184600 293.906
184800 277.163
185000 291.806
185200 300.299
185400 286.455
185600 296.505
185800 270.115
186000 310.629
186200 290.64
186400 302.584
186600 309.464
186800 296.781
187000 286.407
187200 289.308
187400 292.273
187600 283.948
187800 297.969
188000 298.425
188200 310.463
188400 321.157
188600 304.124
188800 299.918
189000 284.247
189200 295.97
189400 265.865
189600 294.939
189800 303.654
190000 306.111
190200 265.946
190400 292.54
190600 285.61
190800 292.984
191000 289.301
191200 281.234
191400 309.254
191600 298.862
191800 297.187
192000 285.804
192200 307.36
192400 294.787
192600 276.202
192800 271.81
193000 298.937
193200 287.984
193400 290.126
193600 268.277
193800 304.746
194000 289.512
194200 286.053
194400 288.269
194600 288.498
194800 282.331
195000 274.377
195200 302.913
195400 296.72
195600 278.308
195800 283.819
196000 301.678
196200 296.288
196400 304.039
196600 294.283
196800 294.167
197000 292.987
197200 289.909
197400 300.416
197600 280.28
197800 291.284
198000 281.022
198200 289.364
198400 305.532
198600 272.603
198800 307.567
199000 284.696
199200 289.365
199400 297.348
199600 285.882
199800 289.548
200000 284.58
200200 294.876
200400 292.334
200600 311.763
200800 282.801
201000 299.678
201200 296.862
201400 293.175
201600 281.014
201800 283.289
202000 305.512
202200 296.048
202400 278.745
202600 288.987
202800 294.313
203000 293.195
203200 278.172
203400 280.212
203600 290.503
203800 291.964
204000 281.193
204200 268.555
204400 295.987
204600 285.375
204800 278.918
205000 263.992
205200 299.489
205400 288.94
205600 288.937
205800 295.93
206000 293.322
206200 292.529
206400 285.569
206600 295.98
206800 270.691
207000 298.056
207200 271.531
207400 292.005
207600 305.058
207800 301.55
208000 290.209
208200 295.973
208400 299.962
208600 290.506
208800 292.382
209000 296.335
209200 287.387
209400 292.585
209600 306.219
209800 275.209
210000 272.176
210200 298.877
210400 287.753
210600 280.664
210800 290.306
211000 285.997
211200 290.003
211400 299.026
211600 282.978
211800 298.547
212000 277.515
212200 289.597
212400 302.419
212600 280.295
212800 284.793
213000 291.946
213200 296.434
213400 289.848
213600 277.946
213800 303.271
214000 312.545
214200 285.887
214400 273.193
214600 301.83
214800 283.928
215000 269.53
215200 277.271
215400 298.582
215600 305.008
215800 277.404
216000 307.768
216200 298.372
216400 279.319
216600 283.264
216800 275.572
217000 292.615
217200 272.849
217400 265.085
217600 293.398
217800 278.876
218000 304.097
218200 292.052
218400 288.493
218600 299.174
218800 272.626
219000 293.74
219200 280.596
219400 292.388
219600 278.234
219800 299.506
220000 279.764
220200 269.362
