# Time-averaged data for fix msd_out
# TimeStep c_msd_H[4]
500000 0
501000 0.126539
502000 0.139528
503000 6.54212
504000 28.6245
505000 69.544
506000 82.6187
507000 118.831
508000 129.092
509000 121.103
510000 119.816
511000 121.15
512000 90.331
513000 76.8977
514000 70.3498
515000 87.8915
516000 92.1802
517000 87.6119
518000 97.8912
519000 90.2049
520000 89.6449
521000 91.0323
522000 51.1262
523000 57.6338
524000 46.7422
525000 46.7716
526000 44.263
527000 47.7465
528000 45.9754
529000 41.172
530000 39.6898
531000 46.6725
532000 39.1188
533000 36.5735
534000 36.6766
535000 37.5575
536000 52.3089
537000 25.6
538000 73.6937
539000 36.8197
540000 35.919
541000 44.6509
542000 41.8633
543000 45.4028
544000 42.9102
545000 40.5611
546000 41.535
547000 50.544
548000 62.614
549000 63.3423
550000 67.8544
551000 57.3421
552000 63.6077
553000 90.4721
554000 60.4985
555000 28.4608
556000 24.482
557000 27.6241
558000 23.031
559000 45.9647
560000 44.7602
561000 74.0368
562000 73.1083
563000 72.7282
564000 73.0956
565000 73.6253
566000 70.8379
567000 79.8589
568000 75.2732
569000 85.3372
570000 78.4942
571000 80.7382
572000 79.1457
573000 76.9735
574000 79.0224
575000 125.353
576000 88.9079
577000 100.133
578000 142.736
579000 142.405
580000 144.337
581000 142.526
582000 128.535
583000 137.362
584000 160.102
585000 164.241
586000 149.239
587000 88.971
588000 112.31
589000 188.2
590000 235.758
591000 127.378
592000 197.203
593000 197.392
594000 192.93
595000 231.062
596000 185.459
597000 197.672
598000 265.006
599000 348.508
600000 272.185
601000 283.478
602000 223.066
603000 249.666
604000 246.552
605000 242.762
606000 248.423
607000 248.13
608000 243.752
609000 226.399
610000 189.226
611000 191.918
612000 199.372
613000 252.587
614000 229.428
615000 259.828
616000 243.733
617000 180.373
618000 203.777
619000 299.819
620000 257.086
621000 231.363
622000 221.863
623000 105.149
624000 107.019
625000 106.385
626000 87.75
627000 72.1681
628000 72.7945
629000 82.9727
630000 108.764
631000 169.908
632000 175.392
633000 142.066
634000 139.34
635000 148.832
636000 87.8869
637000 99.3794
638000 102.207
639000 104.792
640000 66.0363
641000 67.6869
642000 69.5661
643000 74.1874
644000 151.696
645000 261.835
646000 236.441
647000 219.79
648000 210.772
649000 222.262
650000 187.666
651000 227.592
652000 216.286
653000 229.681
654000 157.071
655000 170.613
656000 178.161
657000 175.911
658000 167.997
659000 177.279
660000 322.777
661000 308.956
662000 194.6
663000 207.839
664000 238.108
665000 241.161
666000 238.187
667000 250.76
668000 257.001
669000 246.993
670000 248.721
671000 226.017
672000 147.544
673000 78.4458
674000 77.255
675000 76.8987
676000 159.104
677000 166.986
678000 171.077
679000 160.938
680000 155.576
681000 165.169
682000 125.88
683000 133.732
684000 128.471
685000 138.413
686000 106.397
687000 180.06
688000 112.126
689000 116.026
690000 118.365
691000 111.101
692000 115.141
693000 75.3651
694000 68.4925
695000 67.5124
696000 67.8264
697000 73.7033
698000 73.9976
699000 34.9146
700000 36.7644
701000 36.5172
702000 39.5995
703000 39.9871
704000 40.3008
705000 39.1775
706000 36.4935
707000 41.4046
708000 39.9352
709000 40.7418
710000 40.3895
711000 45.1704
712000 43.8796
713000 40.096
714000 51.9663
715000 52.8951
716000 55.4126
717000 95.3601
718000 96.2297
719000 96.6497
720000 126.226
721000 134.7
722000 99.8774
723000 100.447
724000 105.569
725000 107.973
726000 104.001
727000 94.3039
728000 104.639
729000 107.596
730000 100.759
731000 103.108
732000 100.853
733000 100.941
734000 97.8651
735000 115.793
736000 166.45
737000 104.453
738000 146.082
739000 147.202
740000 153.749
741000 147.522
742000 142.843
743000 146.748
744000 148.242
745000 147.542
746000 148.601
747000 148.523
748000 154.627
749000 141.636
750000 162.157
751000 131.592
752000 123.435
753000 188.808
754000 215.799
755000 223.712
756000 220.299
757000 237.23
758000 196.649
759000 232.281
760000 264.528
761000 231.406
762000 316.841
763000 242.967
764000 192.935
765000 184.794
766000 190.067
767000 181.934
768000 174.824
769000 188.385
770000 187.259
771000 173.854
772000 196.977
773000 169.763
774000 245.682
775000 284.617
776000 270.954
777000 261.911
778000 279.996
779000 280.405
780000 268.583
781000 275.01
782000 269.591
783000 267.148
784000 270.771
785000 272.198
786000 265.072
787000 260.376
788000 274.681
789000 362.628
790000 339.896
791000 337.685
792000 354.415
793000 338.906
794000 332.918
795000 359.654
796000 366.133
797000 334.572
798000 361.925
799000 272.538
800000 212.307
801000 199.884
802000 201.415
803000 212.65
804000 192.702
805000 276.759
806000 212.546
807000 160.592
808000 165.935
809000 159.811
810000 229.974
811000 228.746
812000 228.541
813000 215.482
814000 215.231
815000 219.442
816000 246.798
817000 239.923
818000 255.782
819000 248.873
820000 243.518
821000 250.904
822000 299.933
823000 264.471
824000 240.19
825000 143.77
826000 137.622
827000 156.803
828000 176.621
829000 165.233
830000 163.433
831000 109.679
832000 123.133
833000 78.0687
834000 183.623
835000 156.818
836000 183.774
837000 132.669
838000 131.755
839000 169.065
840000 156.097
841000 152.182
842000 157.933
843000 145.506
844000 155.166
845000 160.239
846000 159.506
847000 272.442
848000 278.85
849000 272.998
850000 220.867
851000 118.243
852000 113.29
853000 119.28
854000 120.567
855000 123.259
856000 117.8
