Job: 7873891  |  Node: d1029  |  Thu Jun 25 04:06:35 PM EDT 2026
No restart file found -- starting fresh.
LAMMPS (11 Feb 2026 - Development - patch_11Feb2026-99-gb75dfcc930-modified)
W0625 16:07:25.840000 1925552 site-packages/torch/fx/_symbolic_trace.py:56] is_fx_tracing will return true for both fx.symbolic_trace and torch.export. Please use is_fx_tracing_symbolic_tracing() for specifically fx.symbolic_trace or torch.compiler.is_compiling() for specifically torch.export/compile.
KOKKOS mode with Kokkos version 5.0.2 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0.051377743 0.051377743 0.051377743) to (17.911841 17.911841 17.911841)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  501 atoms
  reading velocities ...
  501 velocities
  read_data CPU = 0.104 seconds
1 atoms in group H_atom
500 atoms in group metal
### Phase 1: Equilibration 1000 ps at 400 K ###

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 8, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mliap/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 113.3 | 113.3 | 113.3 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Press          Volume    
    502000   408.33864     -3233.5745      26.390956     -3207.1835      26424.151      5697.4192    
    503000   410.9833      -3232.9082      26.56188      -3206.3463      26538.956      5697.4192    
    504000   387.84964     -3233.2291      25.06675      -3208.1623      24813.357      5697.4192    
    505000   379.97853     -3233.4719      24.55804      -3208.9139      24794.817      5697.4192    
    506000   388.16596     -3232.574       25.087194     -3207.4868      25154.151      5697.4192    
    507000   396.64509     -3232.0377      25.635201     -3206.4025      27328.596      5697.4192    
    508000   395.04772     -3232.4558      25.531963     -3206.9239      26307.155      5697.4192    
    509000   399.09149     -3233.1731      25.793312     -3207.3798      25019.071      5697.4192    
    510000   378.57425     -3233.2863      24.467281     -3208.819       25118.978      5697.4192    
    511000   391.35327     -3232.3351      25.29319      -3207.0419      26008.163      5697.4192    
    512000   400.12867     -3232.3009      25.860345     -3206.4405      28281.497      5697.4192    
    513000   390.79274     -3233.4112      25.256963     -3208.1542      27988.293      5697.4192    
    514000   398.76612     -3233.8914      25.772283     -3208.1191      26383.701      5697.4192    
    515000   387.33868     -3231.55        25.033727     -3206.5162      26019.653      5697.4192    
    516000   378.26427     -3231.417       24.447247     -3206.9698      26553.502      5697.4192    
    517000   364.0979      -3232.6323      23.531674     -3209.1006      24623.561      5697.4192    
    518000   388.45774     -3233.6698      25.106052     -3208.5637      26385.089      5697.4192    
    519000   383.36474     -3231.9509      24.776891     -3207.174       28078.155      5697.4192    
    520000   408.01957     -3231.6751      26.370334     -3205.3047      27767.853      5697.4192    
    521000   406.17632     -3231.2116      26.251205     -3204.9604      27551.912      5697.4192    
    522000   398.57143     -3233.2759      25.759701     -3207.5162      26162.608      5697.4192    
    523000   382.02175     -3231.8333      24.690093     -3207.1432      25128.335      5697.4192    
    524000   398.55746     -3232.3047      25.758797     -3206.5459      26644.698      5697.4192    
    525000   407.56127     -3232.2807      26.340714     -3205.94        27972.425      5697.4192    
    526000   394.8285      -3230.9731      25.517795     -3205.4553      29583.391      5697.4192    
    527000   423.3911      -3232.4259      27.363797     -3205.0621      25637.011      5697.4192    
    528000   425.71343     -3232.6523      27.51389      -3205.1384      28295.845      5697.4192    
    529000   405.29286     -3233.1285      26.194107     -3206.9344      27054.338      5697.4192    
    530000   399.41441     -3232.9611      25.814182     -3207.1469      26555.494      5697.4192    
    531000   393.99732     -3232.237       25.464075     -3206.7729      26749.733      5697.4192    
    532000   423.82177     -3231.5416      27.391632     -3204.15        25532.388      5697.4192    
    533000   424.59321     -3232.2619      27.44149      -3204.8204      27620.581      5697.4192    
    534000   389.4366      -3231.8172      25.169316     -3206.6478      26249.625      5697.4192    
    535000   391.46132     -3232.8563      25.300174     -3207.5561      27000.459      5697.4192    
    536000   388.33274     -3233.8196      25.097973     -3208.7217      25109.476      5697.4192    
    537000   382.80201     -3232.7793      24.740522     -3208.0388      26267.22       5697.4192    
    538000   408.54175     -3232.1239      26.404083     -3205.7198      27452.913      5697.4192    
    539000   415.42583     -3232.9514      26.849002     -3206.1024      27453.691      5697.4192    
    540000   406.202       -3231.3165      26.252865     -3205.0636      29127.315      5697.4192    
    541000   377.47        -3231.0405      24.395914     -3206.6445      27670.11       5697.4192    
    542000   409.8592      -3232.9698      26.48923      -3206.4806      23020.199      5697.4192    
    543000   416.85236     -3232.3363      26.941198     -3205.3951      27113.957      5697.4192    
    544000   394.13102     -3232.5141      25.472717     -3207.0414      27760.98       5697.4192    
    545000   390.17542     -3233.0218      25.217066     -3207.8047      26622.57       5697.4192    
    546000   397.32386     -3232.4871      25.67907      -3206.8081      25251.893      5697.4192    
    547000   412.9449      -3229.9349      26.688659     -3203.2462      29997.51       5697.4192    
    548000   403.28579     -3232.5586      26.06439      -3206.4943      27492.023      5697.4192    
    549000   373.18152     -3232.6965      24.118749     -3208.5778      27292.237      5697.4192    
    550000   392.53938     -3233.2464      25.369849     -3207.8765      25771.207      5697.4192    
    551000   416.78155     -3231.7121      26.936622     -3204.7755      29175.306      5697.4192    
    552000   421.45931     -3232.3643      27.238946     -3205.1253      27968.319      5697.4192    
    553000   390.26208     -3232.1231      25.222667     -3206.9004      27317.755      5697.4192    
    554000   392.42096     -3233.355       25.362195     -3207.9928      24708.648      5697.4192    
    555000   399.20893     -3232.9611      25.800902     -3207.1602      24807.541      5697.4192    
    556000   377.61139     -3231.2259      24.405052     -3206.8208      28075.497      5697.4192    
    557000   432.03712     -3231.5617      27.922591     -3203.6391      25721.584      5697.4192    
    558000   427.23819     -3232.8205      27.612435     -3205.2081      26594.316      5697.4192    
    559000   429.03719     -3233.4663      27.728705     -3205.7375      25769.425      5697.4192    
    560000   393.8373      -3232.4784      25.453733     -3207.0247      27438.121      5697.4192    
    561000   389.87775     -3233.8646      25.197827     -3208.6668      26078.156      5697.4192    
    562000   389.87934     -3232.8259      25.19793      -3207.628       26778.923      5697.4192    
    563000   398.31392     -3231.9472      25.743057     -3206.2041      29451.092      5697.4192    
    564000   397.29005     -3232.5628      25.676885     -3206.8859      28530.124      5697.4192    
    565000   380.65702     -3233.2769      24.601891     -3208.675       24948.764      5697.4192    
    566000   399.01009     -3233.2596      25.788051     -3207.4716      26862.496      5697.4192    
    567000   399.2873      -3230.926       25.805967     -3205.1201      27431.136      5697.4192    
    568000   389.79784     -3232.0306      25.192663     -3206.838       29456.584      5697.4192    
    569000   389.92336     -3232.9204      25.200775     -3207.7196      25867.194      5697.4192    
    570000   403.74424     -3234.3056      26.094019     -3208.2116      24956.887      5697.4192    
    571000   391.21584     -3232.0867      25.284308     -3206.8024      27576.893      5697.4192    
    572000   426.14448     -3233.0412      27.541748     -3205.4994      26171.273      5697.4192    
    573000   393.84168     -3233.3199      25.454016     -3207.8659      26716.778      5697.4192    
    574000   398.24467     -3232.346       25.738582     -3206.6074      26837.289      5697.4192    
    575000   383.6307      -3231.3352      24.79408      -3206.5412      28268.343      5697.4192    
    576000   402.51363     -3234.0079      26.014485     -3207.9934      28411.906      5697.4192    
    577000   398.21312     -3233.0769      25.736543     -3207.3403      26012.58       5697.4192    
    578000   400.56438     -3232.0353      25.888505     -3206.1467      26926.174      5697.4192    
    579000   398.57727     -3232.0379      25.760078     -3206.2778      28172.765      5697.4192    
    580000   382.99766     -3232.4558      24.753166     -3207.7026      26417.501      5697.4192    
    581000   426.65874     -3233.0573      27.574985     -3205.4823      27857.896      5697.4192    
    582000   424.65415     -3231.4512      27.445429     -3204.0057      28783.059      5697.4192    
    583000   399.39929     -3232.5199      25.813205     -3206.7067      28732.539      5697.4192    
    584000   390.55857     -3233.4962      25.241829     -3208.2544      25968.028      5697.4192    
    585000   402.94634     -3233.0306      26.042451     -3206.9881      25632.378      5697.4192    
    586000   404.55812     -3232.0476      26.146621     -3205.901       27399.32       5697.4192    
    587000   398.71555     -3231.86        25.769015     -3206.091       26895.198      5697.4192    
    588000   378.71775     -3232.8424      24.476555     -3208.3658      26254.206      5697.4192    
    589000   378.016       -3232.442       24.431201     -3208.0108      25242.155      5697.4192    
    590000   404.77184     -3232.6611      26.160433     -3206.5007      26132.146      5697.4192    
    591000   415.3744      -3231.8706      26.845677     -3205.0249      27355.305      5697.4192    
    592000   421.7757      -3232.1827      27.259394     -3204.9233      25759.087      5697.4192    
    593000   393.71638     -3232.7624      25.445918     -3207.3165      28990.803      5697.4192    
    594000   391.20582     -3232.3971      25.283661     -3207.1134      28579.777      5697.4192    
    595000   422.13404     -3233.6086      27.282554     -3206.3261      26971.42       5697.4192    
    596000   408.22764     -3234.314       26.383782     -3207.9303      27768.859      5697.4192    
    597000   397.63947     -3232.6782      25.699468     -3206.9788      26330.739      5697.4192    
    598000   426.87342     -3233.2319      27.58886      -3205.6431      26503.142      5697.4192    
    599000   417.93309     -3231.7827      27.011046     -3204.7716      28084.064      5697.4192    
    600000   419.56398     -3231.7267      27.11645      -3204.6102      26921.41       5697.4192    
    601000   395.60977     -3232.5369      25.568288     -3206.9686      25438.788      5697.4192    
    602000   378.37609     -3233.3253      24.454474     -3208.8709      26075.7        5697.4192    
    603000   393.67997     -3234.1445      25.443565     -3208.7009      26120.804      5697.4192    
    604000   421.08349     -3232.1592      27.214657     -3204.9446      27261.038      5697.4192    
    605000   419.64362     -3233.3056      27.121597     -3206.184       28004.322      5697.4192    
    606000   398.45956     -3232.5527      25.75247      -3206.8003      26778.883      5697.4192    
    607000   385.68142     -3233.5222      24.926618     -3208.5955      24150.312      5697.4192    
    608000   399.98276     -3233.0322      25.850915     -3207.1813      26525.393      5697.4192    
    609000   409.39636     -3231.9039      26.459317     -3205.4446      27279.238      5697.4192    
    610000   426.72438     -3232.3924      27.579228     -3204.8132      28206.25       5697.4192    
    611000   420.3198      -3232.8254      27.165299     -3205.6601      26430.86       5697.4192    
    612000   397.89421     -3233.5644      25.715931     -3207.8484      26295.827      5697.4192    
    613000   399.35322     -3232.613       25.810228     -3206.8027      27864.11       5697.4192    
    614000   417.94833     -3231.8518      27.012031     -3204.8398      28878.022      5697.4192    
    615000   414.5611      -3231.4966      26.793114     -3204.7035      25151.835      5697.4192    
    616000   398.50735     -3232.5513      25.755559     -3206.7957      27339.11       5697.4192    
    617000   404.78205     -3233.3408      26.161093     -3207.1797      25298.197      5697.4192    
    618000   413.2379      -3232.0281      26.707596     -3205.3205      26592.287      5697.4192    
    619000   407.82216     -3232.2055      26.357576     -3205.8479      26728.781      5697.4192    
    620000   387.44306     -3232.5877      25.040473     -3207.5472      26659.595      5697.4192    
    621000   400.93508     -3234.6865      25.912463     -3208.7741      23546.779      5697.4192    
    622000   390.1954      -3232.5623      25.218357     -3207.344       25184.335      5697.4192    
    623000   395.00506     -3232.1704      25.529206     -3206.6412      26640          5697.4192    
    624000   384.0291      -3234.156       24.819829     -3209.3361      25058.698      5697.4192    
    625000   404.23734     -3233.2391      26.125889     -3207.1132      26281.427      5697.4192    
    626000   397.81927     -3233.0968      25.711088     -3207.3857      26932.145      5697.4192    
    627000   426.53104     -3230.1241      27.566732     -3202.5573      29381.542      5697.4192    
    628000   385.99097     -3232.8124      24.946625     -3207.8658      26384.721      5697.4192    
    629000   391.80381     -3232.0167      25.322309     -3206.6944      25840.916      5697.4192    
    630000   418.14212     -3232.1587      27.024555     -3205.1341      27799.558      5697.4192    
    631000   422.32963     -3231.3441      27.295195     -3204.0489      29412.241      5697.4192    
    632000   407.44882     -3232.202       26.333447     -3205.8686      27638.745      5697.4192    
    633000   379.13285     -3232.2683      24.503383     -3207.7649      27184.084      5697.4192    
    634000   409.46401     -3233.1377      26.463689     -3206.674       28179.36       5697.4192    
    635000   414.04242     -3232.3269      26.759591     -3205.5673      27096.234      5697.4192    
    636000   400.75366     -3229.9824      25.900738     -3204.0817      30102.194      5697.4192    
    637000   422.99053     -3233.0883      27.337909     -3205.7504      26708.629      5697.4192    
    638000   375.75727     -3232.0307      24.28522      -3207.7455      25244.641      5697.4192    
    639000   380.77608     -3232.827       24.609586     -3208.2174      27729.665      5697.4192    
    640000   388.95356     -3232.9162      25.138097     -3207.7781      27371.828      5697.4192    
    641000   399.56187     -3232.0339      25.823713     -3206.2101      28603.639      5697.4192    
    642000   391.11772     -3232.1275      25.277967     -3206.8495      23962.192      5697.4192    
    643000   373.38376     -3232.7162      24.131819     -3208.5844      25210.265      5697.4192    
    644000   370.59525     -3232.4593      23.951598     -3208.5077      23895.229      5697.4192    
    645000   380.54738     -3230.1439      24.594805     -3205.5491      29015.35       5697.4192    
    646000   382.15108     -3231.4104      24.698452     -3206.712       28227.62       5697.4192    
    647000   376.09951     -3232.9778      24.307339     -3208.6705      25571.708      5697.4192    
    648000   389.63389     -3233.4902      25.182067     -3208.3082      25503.791      5697.4192    
    649000   386.27399     -3232.6949      24.964916     -3207.73        27739.664      5697.4192    
    650000   398.69542     -3231.6557      25.767714     -3205.888       28866.119      5697.4192    
    651000   424.34175     -3232.0307      27.425238     -3204.6055      27094.295      5697.4192    
    652000   406.8652      -3232.6108      26.295728     -3206.315       28998.172      5697.4192    
    653000   392.45193     -3232.61        25.364196     -3207.2458      26216.677      5697.4192    
    654000   406.48577     -3231.9611      26.271205     -3205.6899      28500.325      5697.4192    
    655000   418.47777     -3231.0548      27.046249     -3204.0086      27248.238      5697.4192    
    656000   408.56988     -3231.283       26.405901     -3204.8771      28014.49       5697.4192    
    657000   410.65867     -3233.0704      26.5409       -3206.5295      25512.762      5697.4192    
    658000   418.16653     -3231.9142      27.026133     -3204.8881      26787.289      5697.4192    
    659000   425.5607      -3231.2451      27.504019     -3203.741       27304.669      5697.4192    
    660000   440.31996     -3233.0151      28.457911     -3204.5572      25145.445      5697.4192    
    661000   398.08846     -3232.0886      25.728486     -3206.3601      25803.798      5697.4192    
    662000   405.02248     -3233.7945      26.176632     -3207.6179      25601.691      5697.4192    
    663000   405.68394     -3232.7148      26.219382     -3206.4954      28027.89       5697.4192    
    664000   418.278       -3231.4929      27.033337     -3204.4596      25552.492      5697.4192    
    665000   412.42055     -3231.7142      26.65477      -3205.0594      28143.569      5697.4192    
    666000   406.18653     -3231.8116      26.251865     -3205.5597      27021.096      5697.4192    
    667000   376.03565     -3232.7608      24.303211     -3208.4576      27012.632      5697.4192    
    668000   385.38376     -3233.3435      24.907381     -3208.4361      27618.814      5697.4192    
    669000   397.03308     -3232.1191      25.660277     -3206.4588      26652.602      5697.4192    
    670000   397.52384     -3231.6901      25.691995     -3205.9981      27685.073      5697.4192    
    671000   404.41726     -3232.5138      26.137517     -3206.3763      26623.102      5697.4192    
    672000   389.55232     -3232.6862      25.176795     -3207.5094      28120.041      5697.4192    
    673000   381.72464     -3232.3132      24.670891     -3207.6423      25970.866      5697.4192    
    674000   392.47463     -3232.3847      25.365664     -3207.019       26048.232      5697.4192    
    675000   401.33471     -3232.4897      25.938292     -3206.5514      27671.268      5697.4192    
    676000   427.71198     -3232.9251      27.643057     -3205.2821      27581.092      5697.4192    
    677000   409.73688     -3231.6535      26.481325     -3205.1721      27071.436      5697.4192    
    678000   404.89915     -3233.9363      26.168662     -3207.7677      26658.434      5697.4192    
    679000   395.42159     -3231.7197      25.556126     -3206.1635      28644.197      5697.4192    
    680000   397.46849     -3232.1549      25.688418     -3206.4665      29364.248      5697.4192    
    681000   393.65174     -3233.0169      25.441741     -3207.5752      26321.242      5697.4192    
    682000   382.56811     -3232.7765      24.725405     -3208.0511      26837.376      5697.4192    
    683000   423.36506     -3232.0932      27.362115     -3204.7311      26310.511      5697.4192    
    684000   402.07228     -3230.4787      25.985961     -3204.4928      31373.612      5697.4192    
    685000   406.19108     -3231.1655      26.252159     -3204.9133      26441.218      5697.4192    
    686000   401.52089     -3232.0176      25.950324     -3206.0673      28510.989      5697.4192    
    687000   401.46445     -3232.6776      25.946677     -3206.7309      25677.051      5697.4192    
    688000   406.50339     -3231.1624      26.272344     -3204.8901      26541.573      5697.4192    
    689000   408.9046      -3232.3245      26.427534     -3205.897       27104.113      5697.4192    
    690000   396.95433     -3232.5861      25.655187     -3206.9309      28411.758      5697.4192    
    691000   404.13342     -3231.4291      26.119173     -3205.3099      26508.432      5697.4192    
    692000   396.54987     -3231.0293      25.629047     -3205.4003      27673.145      5697.4192    
    693000   401.57835     -3233.2786      25.954038     -3207.3245      26706.35       5697.4192    
    694000   401.88107     -3232.8457      25.973603     -3206.8721      26753.14       5697.4192    
    695000   390.30047     -3231.9024      25.225148     -3206.6772      26899.262      5697.4192    
    696000   426.78324     -3232.9057      27.583032     -3205.3227      29444.921      5697.4192    
    697000   404.89607     -3230.455       26.168462     -3204.2866      28658.707      5697.4192    
    698000   396.96235     -3232.2588      25.655706     -3206.6031      28677.835      5697.4192    
    699000   394.72607     -3232.7095      25.511174     -3207.1983      27865.36       5697.4192    
    700000   389.57        -3233.4431      25.177937     -3208.2652      25337.089      5697.4192    
    701000   381.63188     -3231.1837      24.664896     -3206.5188      28832.958      5697.4192    
    702000   398.50203     -3232.1696      25.755215     -3206.4144      27261.341      5697.4192    
    703000   371.62114     -3233.0178      24.017901     -3208.9999      23872.301      5697.4192    
    704000   398.74559     -3234.3377      25.770957     -3208.5667      27136.456      5697.4192    
    705000   408.1633      -3231.8884      26.379624     -3205.5088      27723.237      5697.4192    
    706000   402.13661     -3231.8229      25.990118     -3205.8328      26996.46       5697.4192    
    707000   390.28615     -3232.0048      25.224222     -3206.7806      28800.096      5697.4192    
    708000   390.85194     -3232.3352      25.260789     -3207.0744      28053.081      5697.4192    
    709000   388.83403     -3231.9388      25.130371     -3206.8084      28142.044      5697.4192    
    710000   392.1042      -3230.2198      25.341723     -3204.878       30672.008      5697.4192    
    711000   411.36437     -3232.2217      26.586509     -3205.6352      26925.276      5697.4192    
    712000   389.52431     -3231.0937      25.174984     -3205.9188      27435.204      5697.4192    
    713000   417.64723     -3232.251       26.992571     -3205.2585      26561.893      5697.4192    
    714000   398.48827     -3233.2641      25.754326     -3207.5098      27545.744      5697.4192    
    715000   402.25605     -3232.1895      25.997838     -3206.1917      28893.204      5697.4192    
    716000   431.15329     -3233.1051      27.865469     -3205.2396      27450.978      5697.4192    
    717000   414.87382     -3230.9319      26.813325     -3204.1186      27311.278      5697.4192    
    718000   396.97744     -3232.1438      25.656681     -3206.4871      28003.886      5697.4192    
    719000   374.53815     -3232.4777      24.206427     -3208.2713      27014.521      5697.4192    
    720000   407.23398     -3232.69        26.319562     -3206.3704      25850.842      5697.4192    
    721000   404.4464      -3232.3539      26.1394       -3206.2145      27358.236      5697.4192    
    722000   384.0833      -3232.6678      24.823331     -3207.8445      25719.696      5697.4192    
    723000   387.40898     -3232.2969      25.03827      -3207.2586      27207.416      5697.4192    
    724000   390.68421     -3231.2328      25.249949     -3205.9829      27385.472      5697.4192    
    725000   401.39842     -3231.4066      25.942409     -3205.4642      26146.261      5697.4192    
    726000   405.81548     -3233.4351      26.227884     -3207.2072      26095.135      5697.4192    
    727000   383.71393     -3233.0098      24.799459     -3208.2104      27171.177      5697.4192    
    728000   394.83835     -3231.5875      25.518431     -3206.0691      29235.058      5697.4192    
    729000   411.12145     -3231.7225      26.570809     -3205.1517      26376.604      5697.4192    
    730000   357.48438     -3233.571       23.104241     -3210.4667      24443.88       5697.4192    
    731000   406.55743     -3232.0875      26.275836     -3205.8116      25677.014      5697.4192    
    732000   396.89947     -3231.7224      25.651642     -3206.0707      26987.442      5697.4192    
    733000   391.92648     -3233.5113      25.330237     -3208.181       25311.931      5697.4192    
    734000   405.52135     -3235.1491      26.208874     -3208.9402      24434.812      5697.4192    
    735000   384.14638     -3232.9228      24.827409     -3208.0954      26504.692      5697.4192    
    736000   400.60074     -3232.9591      25.890855     -3207.0683      26832.281      5697.4192    
    737000   425.6909      -3229.8747      27.512434     -3202.3623      29176.779      5697.4192    
    738000   403.98855     -3232.9707      26.109809     -3206.8609      25408.132      5697.4192    
    739000   387.72251     -3233.0811      25.058534     -3208.0226      25416.938      5697.4192    
    740000   412.19589     -3233.1275      26.64025      -3206.4872      25418.084      5697.4192    
    741000   417.0412      -3232.7704      26.953403     -3205.817       23484.969      5697.4192    
    742000   456.07629     -3232.5635      29.476244     -3203.0873      27806.79       5697.4192    
    743000   408.80729     -3231.5886      26.421245     -3205.1674      26013.857      5697.4192    
    744000   396.50736     -3232.692       25.626299     -3207.0657      25996.423      5697.4192    
    745000   375.91818     -3232.4404      24.295619     -3208.1448      23028.082      5697.4192    
    746000   401.95212     -3235.4962      25.978195     -3209.518       23682.346      5697.4192    
    747000   407.30966     -3231.7629      26.324453     -3205.4384      26810.479      5697.4192    
    748000   391.69845     -3231.2923      25.315499     -3205.9768      24860.455      5697.4192    
    749000   382.31674     -3232.521       24.709159     -3207.8119      26157.085      5697.4192    
    750000   385.34839     -3233.2201      24.905095     -3208.315       28377.081      5697.4192    
    751000   410.80466     -3233.4026      26.550335     -3206.8523      25879.756      5697.4192    
    752000   410.76836     -3232.3497      26.547989     -3205.8017      27660.77       5697.4192    
    753000   414.32124     -3231.8614      26.777612     -3205.0838      30040.544      5697.4192    
    754000   392.01958     -3232.1005      25.336254     -3206.7642      30385.72       5697.4192    
    755000   418.27561     -3232.1235      27.033183     -3205.0903      26516.917      5697.4192    
    756000   397.39368     -3231.6561      25.683582     -3205.9725      29568.207      5697.4192    
    757000   390.21068     -3233.1523      25.219345     -3207.9329      25622.677      5697.4192    
    758000   389.67256     -3232.4838      25.184566     -3207.2993      26520.483      5697.4192    
    759000   413.34602     -3231.3307      26.714583     -3204.6161      27517.396      5697.4192    
    760000   405.78621     -3231.4241      26.225992     -3205.1981      28955.498      5697.4192    
    761000   396.07581     -3232.6347      25.598408     -3207.0363      29501.371      5697.4192    
    762000   395.80244     -3231.9902      25.58074      -3206.4094      28019.444      5697.4192    
    763000   413.93322     -3231.4831      26.752534     -3204.7306      27426.209      5697.4192    
    764000   399.0856      -3234.2361      25.792931     -3208.4431      25229.413      5697.4192    
    765000   391.9268      -3233.4934      25.330258     -3208.1632      27107.373      5697.4192    
    766000   396.28671     -3230.7197      25.612039     -3205.1077      27778.881      5697.4192    
    767000   407.26335     -3231.3614      26.32146      -3205.04        30555.682      5697.4192    
    768000   385.69424     -3231.8799      24.927447     -3206.9525      30016.675      5697.4192    
    769000   429.18882     -3233.2495      27.738505     -3205.5109      27680.153      5697.4192    
    770000   400.39341     -3233.1255      25.877455     -3207.2481      27262.729      5697.4192    
    771000   388.07625     -3232.9311      25.081396     -3207.8497      26768.389      5697.4192    
    772000   434.5351      -3231.4893      28.084035     -3203.4053      27224.077      5697.4192    
    773000   413.02576     -3231.8729      26.693885     -3205.179       28883.631      5697.4192    
    774000   412.04697     -3232.6141      26.630626     -3205.9834      27566.613      5697.4192    
    775000   390.77736     -3232.1073      25.255969     -3206.8513      27459.703      5697.4192    
    776000   392.36013     -3232.6454      25.358264     -3207.2872      26871.172      5697.4192    
    777000   404.1768      -3231.09        26.121976     -3204.9681      28384.301      5697.4192    
    778000   423.99271     -3231.0251      27.40268      -3203.6224      28391.145      5697.4192    
    779000   391.8697      -3233.0568      25.326567     -3207.7303      26110.688      5697.4192    
    780000   390.35029     -3233.1204      25.228368     -3207.8921      25090.513      5697.4192    
    781000   419.4644      -3229.8832      27.110014     -3202.7732      28349.297      5697.4192    
    782000   399.39193     -3232.7559      25.812729     -3206.9432      28326.729      5697.4192    
    783000   387.81261     -3232.3129      25.064357     -3207.2485      25362.447      5697.4192    
    784000   384.78503     -3231.6197      24.868684     -3206.7511      29108.927      5697.4192    
    785000   410.21301     -3230.7316      26.512097     -3204.2195      27480.468      5697.4192    
    786000   391.12805     -3230.4782      25.278634     -3205.1996      28699.115      5697.4192    
    787000   396.10567     -3232.5743      25.600338     -3206.974       27327.766      5697.4192    
    788000   394.34015     -3233.4718      25.486232     -3207.9855      26209.399      5697.4192    
    789000   372.10736     -3232.5246      24.049326     -3208.4753      26661.841      5697.4192    
    790000   393.87715     -3232.143       25.456309     -3206.6867      25974.503      5697.4192    
    791000   402.93958     -3232.1677      26.042014     -3206.1257      25382.121      5697.4192    
    792000   387.48854     -3233.7051      25.043412     -3208.6617      24639.15       5697.4192    
    793000   380.61393     -3234.0902      24.599106     -3209.4911      24865.308      5697.4192    
    794000   406.50561     -3232.4275      26.272487     -3206.155       26383.175      5697.4192    
    795000   407.82681     -3231.8789      26.357877     -3205.521       26282.265      5697.4192    
    796000   376.4842      -3230.5124      24.332201     -3206.1802      27178.48       5697.4192    
    797000   392.0774      -3232.2984      25.339991     -3206.9584      27221.137      5697.4192    
    798000   376.50778     -3232.0033      24.333725     -3207.6696      26026.138      5697.4192    
    799000   399.62232     -3232.4174      25.827619     -3206.5898      27307.119      5697.4192    
    800000   414.60005     -3231.4699      26.795631     -3204.6742      27425.086      5697.4192    
    801000   407.88365     -3232.1159      26.36155      -3205.7543      28491.097      5697.4192    
    802000   384.98323     -3231.8592      24.881494     -3206.9777      29322.481      5697.4192    
    803000   401.54674     -3233.0568      25.951995     -3207.1048      27406.047      5697.4192    
    804000   431.50502     -3231.6945      27.888201     -3203.8063      26528.842      5697.4192    
    805000   412.07611     -3233.1211      26.632509     -3206.4886      25229.113      5697.4192    
    806000   392.47195     -3232.4945      25.36549      -3207.129       26081.488      5697.4192    
    807000   392.93031     -3234.5733      25.395115     -3209.1782      24241.995      5697.4192    
    808000   392.65306     -3231.7609      25.377195     -3206.3837      28694.545      5697.4192    
    809000   398.62092     -3231.6451      25.762899     -3205.8822      28874.054      5697.4192    
    810000   411.51354     -3233.4219      26.59615      -3206.8257      25718.904      5697.4192    
    811000   397.08959     -3233.7385      25.663929     -3208.0746      25840.394      5697.4192    
    812000   378.73827     -3233.481       24.477882     -3209.0031      24364.814      5697.4192    
    813000   393.6369      -3231.2347      25.440781     -3205.7939      27556.056      5697.4192    
    814000   424.60756     -3232.9941      27.442417     -3205.5516      28061.653      5697.4192    
    815000   397.15454     -3234.9895      25.668127     -3209.3213      25362.303      5697.4192    
    816000   396.18728     -3232.9014      25.605613     -3207.2957      26701.525      5697.4192    
    817000   386.53573     -3231.3627      24.981832     -3206.3809      26929.66       5697.4192    
    818000   411.91456     -3231.506       26.622068     -3204.8839      28804.622      5697.4192    
    819000   396.37762     -3232.0102      25.617914     -3206.3923      27081.234      5697.4192    
    820000   394.42527     -3233.3552      25.491734     -3207.8635      25604.96       5697.4192    
    821000   390.92753     -3232.2885      25.265675     -3207.0228      28736.398      5697.4192    
    822000   405.32758     -3231.3539      26.196351     -3205.1576      26980.187      5697.4192    
    823000   416.75361     -3231.5293      26.934816     -3204.5945      27520.014      5697.4192    
    824000   410.62723     -3232.0447      26.538868     -3205.5059      27613.866      5697.4192    
    825000   405.89504     -3232.9097      26.233026     -3206.6767      26018.744      5697.4192    
    826000   390.87258     -3232.8536      25.262123     -3207.5915      26134.309      5697.4192    
    827000   423.36158     -3233.0815      27.36189      -3205.7196      26298.013      5697.4192    
    828000   417.51286     -3230.6264      26.983886     -3203.6425      28734.689      5697.4192    
