# Time-averaged data for fix msd_out
# TimeStep c_msd_H[4]
500000 0
501000 0.150972
502000 0.149511
503000 0.0789268
504000 0.241162
505000 0.268195
506000 0.167694
507000 0.0207328
508000 0.107806
509000 0.233218
510000 0.0948524
511000 0.00743444
512000 0.100956
513000 0.225285
514000 0.176087
515000 0.117826
516000 0.194295
517000 0.031762
518000 0.0677394
519000 0.021227
520000 0.0476728
521000 0.0760965
522000 0.112178
523000 0.164933
524000 0.143839
525000 0.0598601
526000 0.0748243
527000 0.121165
528000 0.0863214
529000 0.0411621
530000 0.171875
531000 0.0624196
532000 0.155248
533000 0.183211
534000 0.215259
535000 0.109713
536000 0.0553443
537000 0.121011
538000 0.00133375
539000 0.288564
540000 0.173664
541000 0.0851748
542000 0.0286029
543000 0.0608306
544000 0.150543
545000 0.0418572
546000 0.149815
547000 0.0815017
548000 0.107275
549000 0.00901959
550000 0.0574103
551000 0.0485381
552000 0.0224238
553000 0.0690425
554000 0.0979834
555000 0.0358719
556000 0.0682375
557000 0.0692748
558000 0.0405114
559000 0.132974
560000 0.130148
561000 0.0477808
562000 0.0824079
563000 0.0657954
564000 0.0533169
565000 0.123845
566000 0.217455
567000 0.055877
568000 0.100023
569000 0.220519
570000 0.0958479
571000 0.0242701
572000 0.0714127
573000 0.174285
574000 0.0410561
575000 0.0339278
576000 0.163414
577000 0.144092
578000 0.0227146
579000 0.15024
580000 0.118789
581000 0.0475422
582000 0.119952
583000 0.183726
584000 0.172274
585000 0.0654614
586000 0.238272
587000 0.183189
588000 0.0753685
589000 0.126052
590000 0.00639124
591000 0.0305909
592000 0.128104
593000 0.0932896
594000 0.12023
595000 0.160939
596000 0.130625
597000 0.163947
598000 0.0505273
599000 0.0611
600000 0.0298085
601000 0.178188
602000 0.0961033
603000 0.0499551
604000 0.0552162
605000 0.0694052
606000 0.0465415
607000 0.189948
608000 0.114199
609000 0.108936
610000 0.18583
611000 0.0277208
612000 0.0450596
613000 0.0643206
614000 0.0406895
615000 0.13067
616000 0.0294846
617000 0.0221246
618000 0.15848
619000 0.155284
620000 0.0685174
621000 0.0761192
622000 0.015565
623000 0.112446
624000 0.0541246
625000 0.00427685
626000 0.228945
627000 0.116681
628000 0.107213
629000 0.126186
630000 0.060259
631000 0.0601746
632000 0.0841551
633000 0.180299
634000 0.0178358
635000 0.116886
636000 0.19433
637000 0.0313487
638000 0.0863831
639000 0.0324864
640000 0.271825
641000 0.160884
642000 0.0182112
643000 0.0657474
644000 0.0187903
645000 0.0598483
646000 0.028942
647000 0.0272414
648000 0.171071
649000 0.123861
650000 0.0597224
651000 0.0974909
652000 0.0555843
653000 0.123565
654000 0.0592685
655000 0.0560017
656000 0.149438
657000 0.0206059
658000 0.0695843
659000 0.211483
660000 0.0846963
661000 0.110297
662000 0.0692936
663000 0.124341
664000 0.0723343
665000 0.129908
666000 0.144097
667000 0.100117
668000 0.159339
669000 0.209604
670000 0.134388
671000 0.0490005
672000 0.0909312
673000 0.0963943
674000 0.00831821
675000 0.0048938
676000 0.0725225
677000 0.0337924
678000 0.209902
679000 0.0655252
680000 0.0986388
681000 0.0989741
682000 0.0810181
683000 0.140456
684000 0.147093
685000 0.0758685
686000 0.108473
687000 0.220345
688000 0.0365124
689000 0.118595
690000 0.10381
691000 0.160369
692000 0.0623724
693000 0.161714
694000 0.090157
695000 0.163104
696000 0.0592936
697000 0.0886428
698000 0.0694499
699000 0.0163153
700000 0.129354
701000 0.0993797
702000 0.244525
703000 0.0794745
704000 0.101674
705000 0.0708133
706000 0.0644369
707000 0.117213
708000 0.0440144
709000 0.113451
710000 0.00282577
711000 0.0469259
712000 0.102565
713000 0.0251319
714000 0.198688
715000 0.0215063
716000 0.0691439
717000 0.0624024
718000 0.138615
719000 0.151654
720000 0.0474693
721000 0.0614301
722000 0.0946663
723000 0.14853
724000 0.290816
725000 0.195767
726000 0.0345915
727000 0.162804
728000 0.0676201
729000 0.133824
730000 0.095894
731000 0.135336
732000 0.183246
733000 0.194397
734000 0.146686
735000 0.114191
736000 0.0153309
737000 0.0142785
738000 0.108634
739000 0.274103
740000 0.103559
741000 0.20561
742000 0.045379
743000 0.128801
744000 0.0485423
745000 0.201064
746000 0.0510888
747000 0.0285667
748000 0.0344073
749000 0.145671
750000 0.0534471
751000 0.227885
752000 0.0162645
753000 0.0888024
754000 0.0554489
755000 0.0651367
756000 0.089652
757000 0.0370854
758000 0.185417
759000 0.106469
760000 0.120897
761000 0.0233375
762000 0.0279873
763000 0.109016
764000 0.170877
765000 0.145011
766000 0.18679
767000 0.0154209
