T=600K Start: Tue Apr 28 09:26:42 AM EDT 2026
LAMMPS (11 Feb 2026 - Development - patch_11Feb2026-99-gb75dfcc930-modified)
KOKKOS mode with Kokkos version 5.0.2 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (17.559102 17.559102 17.559102)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  501 atoms
  read_data CPU = 0.016 seconds
/home/akinyemi.az/miniforge3/envs/mace-lammps/lib/python3.11/site-packages/e3nn/o3/_wigner.py:10: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  _Jd, _W3j_flat, _W3j_indices = torch.load(os.path.join(os.path.dirname(__file__), 'constants.pt'))
1 atoms in group H_atom
500 atoms in group metal
### Phase 1: Equilibration 250 ps at 600 K ###

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7
  ghost atom cutoff = 7
  binsize = 7, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mliap/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 89.56 | 89.56 | 89.56 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Press          Volume    
     29000   644.1844      -2832.3401      41.633684     -2790.7064      43592.725      5413.8588    
     30000   608.71522     -2832.1512      39.341309     -2792.8099      42825.491      5413.8588    
     31000   585.72857     -2832.7386      37.85568      -2794.8829      42457.335      5413.8588    
     32000   572.85279     -2834.5627      37.023518     -2797.5392      40308.902      5413.8588    
     33000   601.71157     -2833.2956      38.888663     -2794.407       42295.487      5413.8588    
     34000   618.55928     -2832.4073      39.977531     -2792.4298      42649.492      5413.8588    
     35000   604.76476     -2833.2988      39.08599      -2794.2128      42561.109      5413.8588    
     36000   591.27196     -2833.1347      38.21395      -2794.9207      42243.937      5413.8588    
     37000   576.96018     -2833.6878      37.288978     -2796.3988      41861.214      5413.8588    
     38000   563.33446     -2834.0936      36.408347     -2797.6852      41028.188      5413.8588    
     39000   579.75297     -2833.7177      37.469477     -2796.2482      41536.734      5413.8588    
     40000   593.94195     -2831.283       38.386511     -2792.8965      44071.805      5413.8588    
     41000   615.05869     -2833.6124      39.751288     -2793.8611      41843.177      5413.8588    
     42000   575.37938     -2833.3833      37.186811     -2796.1965      41401.786      5413.8588    
     43000   598.02114     -2834.3927      38.65015      -2795.7425      41391.37       5413.8588    
     44000   585.4243      -2833.1921      37.836015     -2795.3561      41526.298      5413.8588    
     45000   587.99154     -2831.8904      38.001936     -2793.8884      42933.591      5413.8588    
     46000   641.34368     -2830.933       41.450089     -2789.4829      45668.539      5413.8588    
     47000   608.04693     -2831.4923      39.298117     -2792.1942      43936.788      5413.8588    
     48000   596.5119      -2833.2297      38.552607     -2794.6771      42028.828      5413.8588    
     49000   598.48818     -2834.0432      38.680334     -2795.3629      41800.926      5413.8588    
     50000   583.73857     -2834.3886      37.727066     -2796.6616      40999.883      5413.8588    
     51000   566.33681     -2835.0387      36.602389     -2798.4363      40559.002      5413.8588    
     52000   592.42145     -2832.5433      38.288241     -2794.2551      42961.945      5413.8588    
     53000   600.50215     -2832.2918      38.810498     -2793.4813      42880.883      5413.8588    
     54000   617.83547     -2834.4697      39.930751     -2794.539       41717.506      5413.8588    
     55000   581.9794      -2834.9408      37.613371     -2797.3274      40754.559      5413.8588    
     56000   569.63143     -2832.5361      36.815321     -2795.7208      42311.394      5413.8588    
     57000   616.84141     -2832.4276      39.866505     -2792.5611      42557.274      5413.8588    
     58000   586.07244     -2832.5642      37.877904     -2794.6863      42294.381      5413.8588    
     59000   576.77725     -2833.4558      37.277156     -2796.1786      41962.69       5413.8588    
     60000   582.58023     -2832.2113      37.652202     -2794.5591      42414.671      5413.8588    
     61000   619.73718     -2830.3569      40.053659     -2790.3033      44898.332      5413.8588    
     62000   577.30266     -2831.9101      37.311113     -2794.599       42916.639      5413.8588    
     63000   576.60365     -2832.2279      37.265935     -2794.962       42634.038      5413.8588    
     64000   608.21342     -2833.5613      39.308878     -2794.2525      42273.094      5413.8588    
     65000   575.94313     -2829.2433      37.223246     -2792.02        45605.666      5413.8588    
     66000   614.87896     -2833.4673      39.739672     -2793.7276      42614.951      5413.8588    
     67000   568.55192     -2833.7913      36.745552     -2797.0458      41270.223      5413.8588    
     68000   570.17278     -2832.8558      36.850308     -2796.0055      42170.595      5413.8588    
     69000   601.71627     -2833.3251      38.888966     -2794.4361      42304.1        5413.8588    
     70000   634.41333     -2833.3894      41.002179     -2792.3872      42193.846      5413.8588    
     71000   618.74293     -2832.8005      39.989401     -2792.8111      42328.573      5413.8588    
     72000   636.57566     -2835.3232      41.141931     -2794.1813      40661.541      5413.8588    
     73000   595.59247     -2835.1611      38.493185     -2796.6679      40454.251      5413.8588    
     74000   566.29967     -2832.3398      36.599989     -2795.7398      42739.848      5413.8588    
     75000   618.67127     -2832.192       39.984769     -2792.2072      43462.046      5413.8588    
     76000   613.51115     -2833.9903      39.65127      -2794.339       41715.914      5413.8588    
     77000   602.77655     -2833.6662      38.957492     -2794.7087      41598.238      5413.8588    
     78000   610.12585     -2832.3056      39.432478     -2792.8731      43259.506      5413.8588    
     79000   609.2065      -2833.4493      39.37306      -2794.0762      42063.775      5413.8588    
     80000   638.80545     -2832.2423      41.286043     -2790.9563      44195.707      5413.8588    
     81000   645.09865     -2832.152       41.692773     -2790.4592      43818.844      5413.8588    
     82000   562.89313     -2832.5818      36.379824     -2796.202       42504.929      5413.8588    
     83000   606.8796      -2833.398       39.222673     -2794.1753      42180.434      5413.8588    
     84000   632.19236     -2831.2041      40.858638     -2790.3455      44339.314      5413.8588    
     85000   627.31669     -2831.9603      40.543523     -2791.4167      43883.218      5413.8588    
     86000   602.67718     -2832.6669      38.95107      -2793.7158      42627.097      5413.8588    
     87000   585.37587     -2833.5616      37.832885     -2795.7287      42063.385      5413.8588    
     88000   585.48678     -2831.442       37.840053     -2793.6019      43679.827      5413.8588    
     89000   611.95588     -2831.6562      39.550753     -2792.1055      43866.434      5413.8588    
     90000   609.66619     -2831.9218      39.40277      -2792.5191      43097.173      5413.8588    
     91000   606.67281     -2834.5797      39.209308     -2795.3704      41103.183      5413.8588    
     92000   577.03282     -2832.1044      37.293673     -2794.8107      42961.127      5413.8588    
     93000   626.23273     -2834.7377      40.473467     -2794.2643      40791.848      5413.8588    
     94000   646.36753     -2831.8384      41.77478      -2790.0636      44059.538      5413.8588    
     95000   628.07206     -2831.6403      40.592343     -2791.0479      43700.072      5413.8588    
     96000   597.05763     -2832.4973      38.587878     -2793.9094      42452.978      5413.8588    
     97000   583.54237     -2833.6622      37.714386     -2795.9478      41846.075      5413.8588    
     98000   587.99043     -2833.3081      38.001864     -2795.3063      41807.409      5413.8588    
     99000   601.2931      -2832.8615      38.861616     -2793.9999      41858.088      5413.8588    
    100000   636.68917     -2833.6828      41.149267     -2792.5336      42369.419      5413.8588    
    101000   589.45969     -2833.5788      38.096822     -2795.4819      41818.697      5413.8588    
    102000   584.71173     -2833.2394      37.789962     -2795.4494      42030.537      5413.8588    
    103000   602.20088     -2833.3949      38.920287     -2794.4746      42316.273      5413.8588    
    104000   634.91907     -2830.5003      41.034865     -2789.4655      45264.737      5413.8588    
    105000   605.82158     -2831.5485      39.154293     -2792.3942      43986.846      5413.8588    
    106000   586.47342     -2832.4738      37.90382      -2794.57        42660.393      5413.8588    
    107000   594.01833     -2833.2028      38.391448     -2794.8113      42574.712      5413.8588    
    108000   582.40471     -2831.2553      37.640859     -2793.6144      43544.349      5413.8588    
    109000   593.17146     -2829.7187      38.336714     -2791.382       45497.474      5413.8588    
    110000   571.57182     -2832.9367      36.940728     -2795.996       42144.135      5413.8588    
    111000   598.25047     -2833.4208      38.664972     -2794.7558      42339.812      5413.8588    
    112000   604.91597     -2830.6736      39.095763     -2791.5779      44583.195      5413.8588    
    113000   617.81165     -2830.2558      39.929212     -2790.3266      44722.379      5413.8588    
    114000   620.60476     -2832.3388      40.109731     -2792.2291      42886.711      5413.8588    
    115000   585.95354     -2832.53        37.87022      -2794.6598      42178.957      5413.8588    
    116000   612.54896     -2833.8486      39.589084     -2794.2595      41504.874      5413.8588    
    117000   631.4232      -2834.0605      40.808927     -2793.2516      41786.995      5413.8588    
    118000   569.53709     -2835.3094      36.809223     -2798.5002      39907.399      5413.8588    
    119000   603.97336     -2833.7284      39.034842     -2794.6936      41810.203      5413.8588    
    120000   600.09023     -2831.4156      38.783875     -2792.6317      44000.284      5413.8588    
    121000   608.27917     -2830.5927      39.313127     -2791.2796      44808.007      5413.8588    
    122000   613.46309     -2830.4208      39.648164     -2790.7727      44933.494      5413.8588    
    123000   604.7825      -2834.6425      39.087137     -2795.5554      41767.437      5413.8588    
    124000   571.32065     -2831.5515      36.924495     -2794.627       43480.609      5413.8588    
    125000   603.9397      -2831.542       39.032667     -2792.5094      43767.046      5413.8588    
    126000   631.70179     -2831.9823      40.826933     -2791.1554      43716.843      5413.8588    
    127000   595.14521     -2831.1026      38.464278     -2792.6383      43875.97       5413.8588    
    128000   599.30823     -2834.2831      38.733334     -2795.5498      41050.655      5413.8588    
    129000   574.23361     -2833.7949      37.11276      -2796.6821      40687.583      5413.8588    
    130000   616.53388     -2832.8353      39.846629     -2792.9887      42744.369      5413.8588    
    131000   627.54124     -2832.1439      40.558036     -2791.5859      43629.192      5413.8588    
    132000   596.06651     -2834.3028      38.523822     -2795.779       41342.635      5413.8588    
    133000   610.04845     -2834.2014      39.427475     -2794.7739      41612.724      5413.8588    
    134000   621.90395     -2833.5978      40.193697     -2793.4041      42870.507      5413.8588    
    135000   592.56558     -2833.1011      38.297556     -2794.8036      42278.953      5413.8588    
    136000   592.82152     -2835.6767      38.314098     -2797.3626      39508.729      5413.8588    
    137000   603.40362     -2835.2575      38.99802      -2796.2595      40175.683      5413.8588    
    138000   591.13183     -2834.1099      38.204893     -2795.905       41635.054      5413.8588    
    139000   625.26461     -2833.5747      40.410897     -2793.1638      42290.609      5413.8588    
    140000   604.27809     -2831.1198      39.054537     -2792.0653      43793.369      5413.8588    
    141000   596.77591     -2833.5775      38.56967      -2795.0079      41685.06       5413.8588    
    142000   577.949       -2834.8094      37.352885     -2797.4565      40254.444      5413.8588    
    143000   569.02947     -2833.1816      36.776416     -2796.4052      41978.904      5413.8588    
    144000   583.68741     -2832.5492      37.72376      -2794.8254      42274.427      5413.8588    
    145000   626.01529     -2829.6998      40.459414     -2789.2404      45554.219      5413.8588    
    146000   600.10102     -2832.1099      38.784572     -2793.3254      43187.207      5413.8588    
    147000   613.18175     -2834.601       39.629981     -2794.971       40825.808      5413.8588    
    148000   597.58339     -2835.4378      38.621858     -2796.8159      39825.815      5413.8588    
    149000   581.94558     -2832.3921      37.611185     -2794.7809      42470.798      5413.8588    
    150000   631.73131     -2832.5773      40.82884      -2791.7485      43241.655      5413.8588    
    151000   608.6036      -2830.6201      39.334095     -2791.2861      44765.818      5413.8588    
    152000   611.38565     -2832.3109      39.513899     -2792.797       43113.938      5413.8588    
    153000   583.55272     -2832.0251      37.715055     -2794.31        43027.552      5413.8588    
    154000   588.53032     -2836.6774      38.036757     -2798.6406      39225.147      5413.8588    
    155000   611.98731     -2832.6542      39.552784     -2793.1014      43001.021      5413.8588    
    156000   598.56268     -2830.6478      38.685149     -2791.9627      44394.971      5413.8588    
    157000   618.31956     -2830.7451      39.962038     -2790.7831      44275.723      5413.8588    
    158000   603.31434     -2833.3714      38.99225      -2794.3792      42410.449      5413.8588    
    159000   579.54128     -2833.4705      37.455795     -2796.0147      41849.867      5413.8588    
    160000   618.16225     -2834.3178      39.951871     -2794.3659      41549.823      5413.8588    
    161000   618.91277     -2831.8527      40.000377     -2791.8523      43562.391      5413.8588    
    162000   637.57154     -2832.5058      41.206295     -2791.2995      43125.151      5413.8588    
    163000   576.70397     -2831.9909      37.272419     -2794.7184      43080.773      5413.8588    
    164000   596.66709     -2833.7763      38.562637     -2795.2137      42073.53       5413.8588    
    165000   588.61476     -2832.3278      38.042215     -2794.2856      42799.985      5413.8588    
    166000   612.51189     -2831.4199      39.586688     -2791.8332      44172.188      5413.8588    
    167000   590.39649     -2832.4286      38.157368     -2794.2712      43164.036      5413.8588    
    168000   587.86873     -2835.7373      37.993999     -2797.7433      40119.766      5413.8588    
    169000   580.48126     -2833.2352      37.516546     -2795.7187      42431.111      5413.8588    
    170000   622.00858     -2833.724       40.20046      -2793.5235      41956.803      5413.8588    
    171000   634.86778     -2832.664       41.031551     -2791.6324      43092.133      5413.8588    
    172000   625.83866     -2833.8837      40.447998     -2793.4357      41347.282      5413.8588    
    173000   572.85052     -2832.0639      37.023371     -2795.0406      42506.083      5413.8588    
    174000   595.83373     -2832.9087      38.508777     -2794.4         42273.621      5413.8588    
    175000   593.70985     -2830.2549      38.371511     -2791.8833      45023.798      5413.8588    
    176000   596.86916     -2830.7802      38.575697     -2792.2045      44462.781      5413.8588    
    177000   612.06011     -2833.9091      39.55749      -2794.3516      41465.517      5413.8588    
    178000   591.62728     -2834.5223      38.236914     -2796.2853      40607.09       5413.8588    
    179000   626.37765     -2835.1351      40.482833     -2794.6523      40737.796      5413.8588    
    180000   634.85402     -2833.8318      41.030661     -2792.8011      41818.289      5413.8588    
    181000   638.318       -2832.1091      41.254539     -2790.8546      43827.12       5413.8588    
    182000   608.62515     -2832.9996      39.335487     -2793.6641      42165.887      5413.8588    
    183000   604.27053     -2833.6731      39.054048     -2794.6191      41785.018      5413.8588    
    184000   576.70838     -2833.8911      37.272705     -2796.6184      41224.732      5413.8588    
    185000   587.8035      -2832.18        37.989783     -2794.1902      42724.994      5413.8588    
    186000   593.98128     -2830.8821      38.389054     -2792.4931      43792.708      5413.8588    
    187000   610.90224     -2833.3805      39.482656     -2793.8979      42603.786      5413.8588    
    188000   588.7435      -2834.6236      38.050535     -2796.5731      40651.379      5413.8588    
    189000   563.85371     -2834.9902      36.441906     -2798.5483      40278.744      5413.8588    
    190000   578.84533     -2831.4067      37.410816     -2793.9959      43655.582      5413.8588    
    191000   603.37607     -2831.4362      38.996239     -2792.4399      43815.894      5413.8588    
    192000   619.56482     -2834.0093      40.04252      -2793.9668      41852.371      5413.8588    
    193000   576.68196     -2832.3302      37.270997     -2795.0592      42777.495      5413.8588    
    194000   611.05486     -2833.7207      39.49252      -2794.2282      42379.622      5413.8588    
    195000   601.02301     -2832.3227      38.84416      -2793.4786      43336.779      5413.8588    
    196000   590.85595     -2832.6311      38.187063     -2794.444       42424.289      5413.8588    
    197000   566.57692     -2833.3909      36.617907     -2796.773       42305.37       5413.8588    
    198000   607.33244     -2835.1914      39.25194      -2795.9394      40631.598      5413.8588    
    199000   593.35617     -2832.3366      38.348652     -2793.9879      43495.754      5413.8588    
    200000   590.50665     -2831.237       38.164488     -2793.0725      43983.994      5413.8588    
    201000   637.22571     -2835.3119      41.183944     -2794.128       41444.778      5413.8588    
    202000   571.01273     -2831.9974      36.904594     -2795.0928      42881.184      5413.8588    
    203000   597.87592     -2834.3894      38.640764     -2795.7486      40990.752      5413.8588    
    204000   617.90432     -2832.377       39.935201     -2792.4418      43151.668      5413.8588    
    205000   606.75327     -2829.4082      39.214508     -2790.1937      45639.417      5413.8588    
    206000   601.7093      -2832.0297      38.888516     -2793.1412      43467.675      5413.8588    
    207000   584.819       -2832.9113      37.796894     -2795.1144      42371.78       5413.8588    
    208000   613.64867     -2834.552       39.660158     -2794.8919      41258.535      5413.8588    
    209000   589.41172     -2832.7837      38.093722     -2794.69        42542.878      5413.8588    
    210000   636.59411     -2834.2214      41.143124     -2793.0783      41872.454      5413.8588    
    211000   635.92319     -2833.8895      41.099762     -2792.7897      41766.843      5413.8588    
    212000   575.64558     -2828.9617      37.204016     -2791.7577      45855.052      5413.8588    
    213000   617.24378     -2833.6668      39.89251      -2793.7743      41820.204      5413.8588    
    214000   595.18277     -2833.2424      38.466705     -2794.7757      41993.47       5413.8588    
    215000   623.88929     -2832.8656      40.32201      -2792.5436      42323.101      5413.8588    
    216000   587.68251     -2831.8371      37.981963     -2793.8551      42963.866      5413.8588    
    217000   584.43924     -2833.9103      37.772351     -2796.1379      41200.449      5413.8588    
    218000   573.84864     -2831.6802      37.087879     -2794.5923      43349.927      5413.8588    
    219000   618.05796     -2832.2458      39.945131     -2792.3007      43491.49       5413.8588    
    220000   655.26809     -2831.642       42.350024     -2789.2919      44256.007      5413.8588    
    221000   567.09623     -2831.7515      36.65147      -2795.1001      42934.933      5413.8588    
    222000   595.54205     -2834.4545      38.489926     -2795.9646      41094.977      5413.8588    
    223000   560.59143     -2832.688       36.231065     -2796.4569      41950.103      5413.8588    
    224000   574.13389     -2830.5844      37.106315     -2793.478       44454.108      5413.8588    
    225000   621.78422     -2833.5213      40.185959     -2793.3354      42562.147      5413.8588    
    226000   591.86924     -2833.2731      38.252552     -2795.0205      42023.78       5413.8588    
    227000   571.10477     -2835.9322      36.910542     -2799.0216      39108.256      5413.8588    
    228000   600.24183     -2834.0728      38.793673     -2795.2791      41410.069      5413.8588    
    229000   604.63485     -2831.8863      39.077594     -2792.8087      43218.348      5413.8588    
    230000   568.19944     -2831.3319      36.722771     -2794.6091      43290.953      5413.8588    
    231000   585.07838     -2834.4349      37.813658     -2796.6212      41114.65       5413.8588    
    232000   580.54904     -2834.1063      37.520926     -2796.5853      41233.993      5413.8588    
    233000   618.65943     -2832.8468      39.984004     -2792.8628      42748.719      5413.8588    
    234000   608.07389     -2833.6773      39.29986      -2794.3774      41614.914      5413.8588    
    235000   585.40795     -2834.7835      37.834958     -2796.9486      40608.384      5413.8588    
    236000   595.53116     -2834.1958      38.489222     -2795.7065      41328.329      5413.8588    
    237000   617.83266     -2833.4305      39.93057      -2793.4999      41845.953      5413.8588    
    238000   602.97828     -2831.8999      38.97053      -2792.9293      43638.202      5413.8588    
    239000   596.62979     -2833.0221      38.560226     -2794.4619      42300.526      5413.8588    
    240000   621.01494     -2834.2606      40.13624      -2794.1244      41278.184      5413.8588    
    241000   601.21743     -2831.7959      38.856726     -2792.9391      43490.128      5413.8588    
    242000   597.88098     -2833.9407      38.641091     -2795.2997      42189.481      5413.8588    
    243000   551.04011     -2832.7319      35.613762     -2797.1181      42113.18       5413.8588    
    244000   618.64338     -2832.7688      39.982967     -2792.7858      42494.75       5413.8588    
    245000   585.21842     -2831.5566      37.822709     -2793.7339      44046.073      5413.8588    
    246000   572.00881     -2834.2614      36.968971     -2797.2924      41149.603      5413.8588    
    247000   574.9736      -2834.8634      37.160586     -2797.7028      40578.33       5413.8588    
    248000   627.25416     -2835.2214      40.539482     -2794.6819      40846.757      5413.8588    
    249000   613.64061     -2832.0948      39.659637     -2792.4352      43366.806      5413.8588    
    250000   610.20113     -2832.4595      39.437343     -2793.0221      42893.506      5413.8588    
    251000   594.73383     -2832.6224      38.43769      -2794.1847      42863.598      5413.8588    
    252000   586.59727     -2834.4449      37.911824     -2796.533       40974.099      5413.8588    
    253000   590.21237     -2834.0239      38.145468     -2795.8785      41347.739      5413.8588    
    254000   630.89243     -2834.4744      40.774624     -2793.6998      41416.157      5413.8588    
    255000   590.13795     -2831.2416      38.140658     -2793.101       43855.215      5413.8588    
    256000   591.49681     -2832.2971      38.228481     -2794.0686      42975.536      5413.8588    
    257000   607.66079     -2834.6149      39.273161     -2795.3418      41047.648      5413.8588    
    258000   578.90838     -2833.1829      37.414891     -2795.768       41659.446      5413.8588    
    259000   555.22232     -2831.088       35.884059     -2795.204       43567.592      5413.8588    
    260000   601.11772     -2832.5762      38.850282     -2793.726       42606.311      5413.8588    
    261000   619.45465     -2834.4358      40.035399     -2794.4004      41692.762      5413.8588    
    262000   610.03529     -2836.0771      39.426625     -2796.6504      39829.927      5413.8588    
    263000   577.57248     -2833.5103      37.328551     -2796.1817      41788.456      5413.8588    
    264000   618.01999     -2833.3249      39.942677     -2793.3822      42420.298      5413.8588    
    265000   594.96296     -2831.805       38.452499     -2793.3525      43530.555      5413.8588    
    266000   605.9693      -2834.702       39.16384      -2795.5382      40818.277      5413.8588    
    267000   597.2063      -2834.735       38.597486     -2796.1375      40878.169      5413.8588    
    268000   600.76259     -2834.9492      38.82733      -2796.1218      40549.485      5413.8588    
    269000   614.84673     -2833.5224      39.737589     -2793.7848      42051.565      5413.8588    
    270000   626.31484     -2829.8332      40.478774     -2789.3544      45062.659      5413.8588    
    271000   632.85238     -2834.2215      40.901295     -2793.3202      41421.473      5413.8588    
    272000   607.85711     -2834.3574      39.285849     -2795.0716      41227.297      5413.8588    
    273000   586.12796     -2832.9784      37.881492     -2795.0969      42448.955      5413.8588    
    274000   611.37053     -2832.6892      39.512922     -2793.1763      42492.886      5413.8588    
    275000   617.82874     -2833.2337      39.930316     -2793.3033      42041.49       5413.8588    
    276000   587.39298     -2833.3757      37.963251     -2795.4124      41651.616      5413.8588    
    277000   613.15915     -2832.9614      39.62852      -2793.3329      42209.64       5413.8588    
    278000   663.99382     -2833.0227      42.913969     -2790.1087      42476.605      5413.8588    
    279000   637.06572     -2833.7613      41.173604     -2792.5877      42047.149      5413.8588    
    280000   590.85978     -2832.2748      38.187311     -2794.0875      42965.821      5413.8588    
    281000   552.64818     -2835.0111      35.717692     -2799.2934      39687.193      5413.8588    
    282000   585.64573     -2832.5789      37.850326     -2794.7286      42256.418      5413.8588    
    283000   652.15086     -2835.5085      42.148557     -2793.3599      40630.499      5413.8588    
    284000   623.22749     -2833.7257      40.279238     -2793.4465      41662.928      5413.8588    
    285000   571.36648     -2833.702       36.927457     -2796.7745      41528.693      5413.8588    
    286000   589.01564     -2834.6691      38.068124     -2796.6009      40774.473      5413.8588    
    287000   608.19236     -2833.9767      39.307516     -2794.6692      41689.825      5413.8588    
    288000   591.47175     -2831.1635      38.226862     -2792.9366      43666.256      5413.8588    
    289000   604.87428     -2835.1068      39.093069     -2796.0138      40265.033      5413.8588    
    290000   637.95671     -2831.7094      41.231188     -2790.4783      44227.588      5413.8588    
    291000   599.40913     -2831.6206      38.739856     -2792.8807      43087.609      5413.8588    
