# Time-averaged data for fix boxdump
# TimeStep v_lx_val v_ly_val v_lz_val
20000 17.6049 17.6049 17.6049
20200 17.6049 17.6049 17.6049
20400 17.6049 17.6049 17.6049
20600 17.6049 17.6049 17.6049
20800 17.6049 17.6049 17.6049
21000 17.6049 17.6049 17.6049
21200 17.6049 17.6049 17.6049
21400 17.6049 17.6049 17.6049
21600 17.6049 17.6049 17.6049
21800 17.6049 17.6049 17.6049
22000 17.6049 17.6049 17.6049
22200 17.6049 17.6049 17.6049
22400 17.6049 17.6049 17.6049
22600 17.6049 17.6049 17.6049
22800 17.6049 17.6049 17.6049
23000 17.6049 17.6049 17.6049
23200 17.6049 17.6049 17.6049
23400 17.6048 17.6048 17.6048
23600 17.6048 17.6048 17.6048
23800 17.6048 17.6048 17.6048
24000 17.6048 17.6048 17.6048
24200 17.6048 17.6048 17.6048
24400 17.6048 17.6048 17.6048
24600 17.6048 17.6048 17.6048
24800 17.6048 17.6048 17.6048
25000 17.6048 17.6048 17.6048
25200 17.6048 17.6048 17.6048
25400 17.6048 17.6048 17.6048
25600 17.6048 17.6048 17.6048
25800 17.6048 17.6048 17.6048
26000 17.6048 17.6048 17.6048
26200 17.6048 17.6048 17.6048
26400 17.6048 17.6048 17.6048
26600 17.6047 17.6047 17.6047
26800 17.6047 17.6047 17.6047
27000 17.6047 17.6047 17.6047
27200 17.6047 17.6047 17.6047
27400 17.6047 17.6047 17.6047
27600 17.6047 17.6047 17.6047
27800 17.6047 17.6047 17.6047
28000 17.6047 17.6047 17.6047
28200 17.6047 17.6047 17.6047
28400 17.6047 17.6047 17.6047
28600 17.6047 17.6047 17.6047
28800 17.6046 17.6046 17.6046
29000 17.6046 17.6046 17.6046
29200 17.6046 17.6046 17.6046
29400 17.6046 17.6046 17.6046
29600 17.6046 17.6046 17.6046
29800 17.6046 17.6046 17.6046
30000 17.6046 17.6046 17.6046
30200 17.6046 17.6046 17.6046
30400 17.6045 17.6045 17.6045
30600 17.6045 17.6045 17.6045
30800 17.6045 17.6045 17.6045
31000 17.6045 17.6045 17.6045
31200 17.6045 17.6045 17.6045
31400 17.6045 17.6045 17.6045
31600 17.6045 17.6045 17.6045
31800 17.6044 17.6044 17.6044
32000 17.6044 17.6044 17.6044
32200 17.6044 17.6044 17.6044
32400 17.6044 17.6044 17.6044
32600 17.6044 17.6044 17.6044
32800 17.6044 17.6044 17.6044
33000 17.6044 17.6044 17.6044
33200 17.6043 17.6043 17.6043
33400 17.6043 17.6043 17.6043
33600 17.6043 17.6043 17.6043
33800 17.6043 17.6043 17.6043
34000 17.6043 17.6043 17.6043
34200 17.6043 17.6043 17.6043
34400 17.6042 17.6042 17.6042
34600 17.6042 17.6042 17.6042
34800 17.6042 17.6042 17.6042
35000 17.6042 17.6042 17.6042
35200 17.6042 17.6042 17.6042
35400 17.6041 17.6041 17.6041
35600 17.6041 17.6041 17.6041
35800 17.6041 17.6041 17.6041
36000 17.6041 17.6041 17.6041
36200 17.6041 17.6041 17.6041
36400 17.604 17.604 17.604
36600 17.604 17.604 17.604
36800 17.604 17.604 17.604
37000 17.604 17.604 17.604
37200 17.604 17.604 17.604
37400 17.6039 17.6039 17.6039
37600 17.6039 17.6039 17.6039
37800 17.6039 17.6039 17.6039
38000 17.6039 17.6039 17.6039
38200 17.6038 17.6038 17.6038
38400 17.6038 17.6038 17.6038
38600 17.6038 17.6038 17.6038
