# Time-averaged data for fix boxdump
# TimeStep v_lx_val v_ly_val v_lz_val
20000 17.9134 17.9134 17.9134
20200 17.9134 17.9134 17.9134
20400 17.9134 17.9134 17.9134
20600 17.9134 17.9134 17.9134
20800 17.9134 17.9134 17.9134
21000 17.9134 17.9134 17.9134
21200 17.9134 17.9134 17.9134
21400 17.9134 17.9134 17.9134
21600 17.9134 17.9134 17.9134
21800 17.9134 17.9134 17.9134
22000 17.9134 17.9134 17.9134
22200 17.9134 17.9134 17.9134
22400 17.9134 17.9134 17.9134
22600 17.9134 17.9134 17.9134
22800 17.9134 17.9134 17.9134
23000 17.9134 17.9134 17.9134
23200 17.9134 17.9134 17.9134
23400 17.9134 17.9134 17.9134
23600 17.9134 17.9134 17.9134
23800 17.9134 17.9134 17.9134
24000 17.9134 17.9134 17.9134
24200 17.9134 17.9134 17.9134
24400 17.9134 17.9134 17.9134
24600 17.9134 17.9134 17.9134
24800 17.9133 17.9133 17.9133
25000 17.9133 17.9133 17.9133
25200 17.9133 17.9133 17.9133
25400 17.9133 17.9133 17.9133
25600 17.9133 17.9133 17.9133
25800 17.9133 17.9133 17.9133
26000 17.9133 17.9133 17.9133
26200 17.9133 17.9133 17.9133
26400 17.9133 17.9133 17.9133
26600 17.9133 17.9133 17.9133
26800 17.9133 17.9133 17.9133
27000 17.9133 17.9133 17.9133
27200 17.9133 17.9133 17.9133
27400 17.9132 17.9132 17.9132
27600 17.9132 17.9132 17.9132
27800 17.9132 17.9132 17.9132
28000 17.9132 17.9132 17.9132
28200 17.9132 17.9132 17.9132
28400 17.9132 17.9132 17.9132
28600 17.9132 17.9132 17.9132
28800 17.9132 17.9132 17.9132
29000 17.9132 17.9132 17.9132
29200 17.9132 17.9132 17.9132
29400 17.9131 17.9131 17.9131
29600 17.9131 17.9131 17.9131
29800 17.9131 17.9131 17.9131
30000 17.9131 17.9131 17.9131
30200 17.9131 17.9131 17.9131
30400 17.9131 17.9131 17.9131
30600 17.9131 17.9131 17.9131
30800 17.9131 17.9131 17.9131
31000 17.913 17.913 17.913
31200 17.913 17.913 17.913
31400 17.913 17.913 17.913
31600 17.913 17.913 17.913
31800 17.913 17.913 17.913
32000 17.913 17.913 17.913
32200 17.913 17.913 17.913
32400 17.913 17.913 17.913
32600 17.9129 17.9129 17.9129
32800 17.9129 17.9129 17.9129
33000 17.9129 17.9129 17.9129
33200 17.9129 17.9129 17.9129
33400 17.9129 17.9129 17.9129
33600 17.9129 17.9129 17.9129
33800 17.9128 17.9128 17.9128
34000 17.9128 17.9128 17.9128
34200 17.9128 17.9128 17.9128
34400 17.9128 17.9128 17.9128
34600 17.9128 17.9128 17.9128
34800 17.9128 17.9128 17.9128
35000 17.9127 17.9127 17.9127
35200 17.9127 17.9127 17.9127
35400 17.9127 17.9127 17.9127
35600 17.9127 17.9127 17.9127
35800 17.9127 17.9127 17.9127
36000 17.9126 17.9126 17.9126
36200 17.9126 17.9126 17.9126
36400 17.9126 17.9126 17.9126
36600 17.9126 17.9126 17.9126
36800 17.9126 17.9126 17.9126
37000 17.9125 17.9125 17.9125
37200 17.9125 17.9125 17.9125
37400 17.9125 17.9125 17.9125
37600 17.9125 17.9125 17.9125
37800 17.9124 17.9124 17.9124
38000 17.9124 17.9124 17.9124
38200 17.9124 17.9124 17.9124
38400 17.9124 17.9124 17.9124
38600 17.9124 17.9124 17.9124
38800 17.9123 17.9123 17.9123
39000 17.9123 17.9123 17.9123
39200 17.9123 17.9123 17.9123
39400 17.9123 17.9123 17.9123
39600 17.9122 17.9122 17.9122
39800 17.9122 17.9122 17.9122
40000 17.9122 17.9122 17.9122
40200 17.9122 17.9122 17.9122
40400 17.9121 17.9121 17.9121
40600 17.9121 17.9121 17.9121
40800 17.9121 17.9121 17.9121
41000 17.9121 17.9121 17.9121
41200 17.912 17.912 17.912
41400 17.912 17.912 17.912
41600 17.912 17.912 17.912
41800 17.9119 17.9119 17.9119
42000 17.9119 17.9119 17.9119
42200 17.9119 17.9119 17.9119
42400 17.9119 17.9119 17.9119
42600 17.9118 17.9118 17.9118
42800 17.9118 17.9118 17.9118
43000 17.9118 17.9118 17.9118
43200 17.9117 17.9117 17.9117
43400 17.9117 17.9117 17.9117
43600 17.9117 17.9117 17.9117
43800 17.9117 17.9117 17.9117
44000 17.9116 17.9116 17.9116
44200 17.9116 17.9116 17.9116
44400 17.9116 17.9116 17.9116
44600 17.9115 17.9115 17.9115
44800 17.9115 17.9115 17.9115
45000 17.9115 17.9115 17.9115
45200 17.9114 17.9114 17.9114
45400 17.9114 17.9114 17.9114
45600 17.9114 17.9114 17.9114
45800 17.9113 17.9113 17.9113
46000 17.9113 17.9113 17.9113
46200 17.9113 17.9113 17.9113
46400 17.9112 17.9112 17.9112
46600 17.9112 17.9112 17.9112
46800 17.9112 17.9112 17.9112
47000 17.9111 17.9111 17.9111
47200 17.9111 17.9111 17.9111
47400 17.9111 17.9111 17.9111
47600 17.911 17.911 17.911
47800 17.911 17.911 17.911
48000 17.911 17.911 17.911
