# Time-averaged data for fix boxdump
# TimeStep v_lx_val v_ly_val v_lz_val
20000 17.919 17.919 17.919
20200 17.919 17.919 17.919
20400 17.919 17.919 17.919
20600 17.919 17.919 17.919
20800 17.919 17.919 17.919
21000 17.919 17.919 17.919
21200 17.919 17.919 17.919
21400 17.919 17.919 17.919
21600 17.919 17.919 17.919
21800 17.919 17.919 17.919
22000 17.919 17.919 17.919
22200 17.919 17.919 17.919
22400 17.9189 17.9189 17.9189
22600 17.9189 17.9189 17.9189
22800 17.9189 17.9189 17.9189
23000 17.9189 17.9189 17.9189
23200 17.9189 17.9189 17.9189
23400 17.9189 17.9189 17.9189
23600 17.9189 17.9189 17.9189
23800 17.9189 17.9189 17.9189
24000 17.9189 17.9189 17.9189
24200 17.9189 17.9189 17.9189
24400 17.9189 17.9189 17.9189
24600 17.9189 17.9189 17.9189
24800 17.9189 17.9189 17.9189
25000 17.9189 17.9189 17.9189
25200 17.9189 17.9189 17.9189
25400 17.9189 17.9189 17.9189
25600 17.9189 17.9189 17.9189
25800 17.9188 17.9188 17.9188
26000 17.9188 17.9188 17.9188
26200 17.9188 17.9188 17.9188
26400 17.9188 17.9188 17.9188
26600 17.9188 17.9188 17.9188
26800 17.9188 17.9188 17.9188
27000 17.9188 17.9188 17.9188
27200 17.9188 17.9188 17.9188
27400 17.9188 17.9188 17.9188
27600 17.9188 17.9188 17.9188
27800 17.9187 17.9187 17.9187
28000 17.9187 17.9187 17.9187
28200 17.9187 17.9187 17.9187
28400 17.9187 17.9187 17.9187
28600 17.9187 17.9187 17.9187
28800 17.9187 17.9187 17.9187
29000 17.9187 17.9187 17.9187
29200 17.9187 17.9187 17.9187
29400 17.9186 17.9186 17.9186
29600 17.9186 17.9186 17.9186
29800 17.9186 17.9186 17.9186
30000 17.9186 17.9186 17.9186
30200 17.9186 17.9186 17.9186
30400 17.9186 17.9186 17.9186
30600 17.9186 17.9186 17.9186
30800 17.9185 17.9185 17.9185
31000 17.9185 17.9185 17.9185
31200 17.9185 17.9185 17.9185
31400 17.9185 17.9185 17.9185
31600 17.9185 17.9185 17.9185
31800 17.9185 17.9185 17.9185
32000 17.9184 17.9184 17.9184
32200 17.9184 17.9184 17.9184
32400 17.9184 17.9184 17.9184
32600 17.9184 17.9184 17.9184
32800 17.9184 17.9184 17.9184
33000 17.9184 17.9184 17.9184
33200 17.9183 17.9183 17.9183
33400 17.9183 17.9183 17.9183
33600 17.9183 17.9183 17.9183
33800 17.9183 17.9183 17.9183
34000 17.9183 17.9183 17.9183
34200 17.9182 17.9182 17.9182
34400 17.9182 17.9182 17.9182
34600 17.9182 17.9182 17.9182
34800 17.9182 17.9182 17.9182
35000 17.9182 17.9182 17.9182
35200 17.9181 17.9181 17.9181
35400 17.9181 17.9181 17.9181
35600 17.9181 17.9181 17.9181
35800 17.9181 17.9181 17.9181
36000 17.918 17.918 17.918
36200 17.918 17.918 17.918
36400 17.918 17.918 17.918
36600 17.918 17.918 17.918
36800 17.918 17.918 17.918
37000 17.9179 17.9179 17.9179
37200 17.9179 17.9179 17.9179
37400 17.9179 17.9179 17.9179
37600 17.9179 17.9179 17.9179
37800 17.9178 17.9178 17.9178
38000 17.9178 17.9178 17.9178
38200 17.9178 17.9178 17.9178
38400 17.9178 17.9178 17.9178
38600 17.9177 17.9177 17.9177
38800 17.9177 17.9177 17.9177
39000 17.9177 17.9177 17.9177
39200 17.9176 17.9176 17.9176
39400 17.9176 17.9176 17.9176
39600 17.9176 17.9176 17.9176
39800 17.9176 17.9176 17.9176
40000 17.9175 17.9175 17.9175
40200 17.9175 17.9175 17.9175
40400 17.9175 17.9175 17.9175
40600 17.9174 17.9174 17.9174
40800 17.9174 17.9174 17.9174
41000 17.9174 17.9174 17.9174
41200 17.9174 17.9174 17.9174
41400 17.9173 17.9173 17.9173
41600 17.9173 17.9173 17.9173
41800 17.9173 17.9173 17.9173
42000 17.9172 17.9172 17.9172
42200 17.9172 17.9172 17.9172
42400 17.9172 17.9172 17.9172
42600 17.9171 17.9171 17.9171
42800 17.9171 17.9171 17.9171
43000 17.9171 17.9171 17.9171
43200 17.9171 17.9171 17.9171
43400 17.917 17.917 17.917
43600 17.917 17.917 17.917
43800 17.917 17.917 17.917
44000 17.9169 17.9169 17.9169
44200 17.9169 17.9169 17.9169
44400 17.9169 17.9169 17.9169
44600 17.9168 17.9168 17.9168
44800 17.9168 17.9168 17.9168
45000 17.9168 17.9168 17.9168
45200 17.9167 17.9167 17.9167
45400 17.9167 17.9167 17.9167
45600 17.9166 17.9166 17.9166
45800 17.9166 17.9166 17.9166
46000 17.9166 17.9166 17.9166
46200 17.9165 17.9165 17.9165
46400 17.9165 17.9165 17.9165
46600 17.9165 17.9165 17.9165
46800 17.9164 17.9164 17.9164
47000 17.9164 17.9164 17.9164
47200 17.9164 17.9164 17.9164
47400 17.9163 17.9163 17.9163
47600 17.9163 17.9163 17.9163
47800 17.9162 17.9162 17.9162
48000 17.9162 17.9162 17.9162
48200 17.9162 17.9162 17.9162
48400 17.9161 17.9161 17.9161
48600 17.9161 17.9161 17.9161
48800 17.916 17.916 17.916
49000 17.916 17.916 17.916
49200 17.916 17.916 17.916
49400 17.9159 17.9159 17.9159
49600 17.9159 17.9159 17.9159
49800 17.9159 17.9159 17.9159
50000 17.9158 17.9158 17.9158
50200 17.9158 17.9158 17.9158
50400 17.9157 17.9157 17.9157
50600 17.9157 17.9157 17.9157
50800 17.9156 17.9156 17.9156
51000 17.9156 17.9156 17.9156
51200 17.9156 17.9156 17.9156
51400 17.9155 17.9155 17.9155
51600 17.9155 17.9155 17.9155
51800 17.9154 17.9154 17.9154
52000 17.9154 17.9154 17.9154
52200 17.9154 17.9154 17.9154
52400 17.9153 17.9153 17.9153
52600 17.9153 17.9153 17.9153
52800 17.9152 17.9152 17.9152
53000 17.9152 17.9152 17.9152
53200 17.9151 17.9151 17.9151
53400 17.9151 17.9151 17.9151
53600 17.915 17.915 17.915
53800 17.915 17.915 17.915
54000 17.915 17.915 17.915
54200 17.9149 17.9149 17.9149
54400 17.9149 17.9149 17.9149
54600 17.9148 17.9148 17.9148
54800 17.9148 17.9148 17.9148
55000 17.9147 17.9147 17.9147
55200 17.9147 17.9147 17.9147
55400 17.9146 17.9146 17.9146
55600 17.9146 17.9146 17.9146
55800 17.9145 17.9145 17.9145
56000 17.9145 17.9145 17.9145
56200 17.9144 17.9144 17.9144
56400 17.9144 17.9144 17.9144
56600 17.9143 17.9143 17.9143
56800 17.9143 17.9143 17.9143
57000 17.9143 17.9143 17.9143
57200 17.9142 17.9142 17.9142
57400 17.9142 17.9142 17.9142
57600 17.9141 17.9141 17.9141
57800 17.9141 17.9141 17.9141
58000 17.914 17.914 17.914
58200 17.914 17.914 17.914
58400 17.9139 17.9139 17.9139
58600 17.9139 17.9139 17.9139
58800 17.9138 17.9138 17.9138
59000 17.9138 17.9138 17.9138
59200 17.9137 17.9137 17.9137
59400 17.9137 17.9137 17.9137
59600 17.9136 17.9136 17.9136
59800 17.9136 17.9136 17.9136
60000 17.9135 17.9135 17.9135
60200 17.9134 17.9134 17.9134
60400 17.9134 17.9134 17.9134
60600 17.9133 17.9133 17.9133
60800 17.9133 17.9133 17.9133
61000 17.9132 17.9132 17.9132
61200 17.9132 17.9132 17.9132
61400 17.9131 17.9131 17.9131
61600 17.9131 17.9131 17.9131
61800 17.913 17.913 17.913
62000 17.913 17.913 17.913
62200 17.9129 17.9129 17.9129
62400 17.9129 17.9129 17.9129
62600 17.9128 17.9128 17.9128
62800 17.9128 17.9128 17.9128
63000 17.9127 17.9127 17.9127
63200 17.9126 17.9126 17.9126
63400 17.9126 17.9126 17.9126
63600 17.9125 17.9125 17.9125
63800 17.9125 17.9125 17.9125
64000 17.9124 17.9124 17.9124
64200 17.9124 17.9124 17.9124
64400 17.9123 17.9123 17.9123
64600 17.9123 17.9123 17.9123
64800 17.9122 17.9122 17.9122
65000 17.9121 17.9121 17.9121
65200 17.9121 17.9121 17.9121
65400 17.912 17.912 17.912
65600 17.912 17.912 17.912
65800 17.9119 17.9119 17.9119
66000 17.9119 17.9119 17.9119
66200 17.9118 17.9118 17.9118
66400 17.9117 17.9117 17.9117
66600 17.9117 17.9117 17.9117
66800 17.9116 17.9116 17.9116
67000 17.9116 17.9116 17.9116
67200 17.9115 17.9115 17.9115
67400 17.9115 17.9115 17.9115
67600 17.9114 17.9114 17.9114
67800 17.9113 17.9113 17.9113
68000 17.9113 17.9113 17.9113
68200 17.9112 17.9112 17.9112
68400 17.9112 17.9112 17.9112
68600 17.9111 17.9111 17.9111
68800 17.911 17.911 17.911
69000 17.911 17.911 17.911
69200 17.9109 17.9109 17.9109
69400 17.9109 17.9109 17.9109
69600 17.9108 17.9108 17.9108
69800 17.9107 17.9107 17.9107
70000 17.9107 17.9107 17.9107
70200 17.9106 17.9106 17.9106
70400 17.9106 17.9106 17.9106
70600 17.9105 17.9105 17.9105
70800 17.9104 17.9104 17.9104
71000 17.9104 17.9104 17.9104
71200 17.9103 17.9103 17.9103
71400 17.9103 17.9103 17.9103
71600 17.9102 17.9102 17.9102
71800 17.9101 17.9101 17.9101
72000 17.9101 17.9101 17.9101
72200 17.91 17.91 17.91
72400 17.91 17.91 17.91
72600 17.9099 17.9099 17.9099
72800 17.9098 17.9098 17.9098
73000 17.9098 17.9098 17.9098
73200 17.9097 17.9097 17.9097
73400 17.9096 17.9096 17.9096
73600 17.9096 17.9096 17.9096
73800 17.9095 17.9095 17.9095
74000 17.9094 17.9094 17.9094
74200 17.9094 17.9094 17.9094
74400 17.9093 17.9093 17.9093
74600 17.9093 17.9093 17.9093
74800 17.9092 17.9092 17.9092
75000 17.9091 17.9091 17.9091
75200 17.9091 17.9091 17.9091
75400 17.909 17.909 17.909
75600 17.9089 17.9089 17.9089
75800 17.9089 17.9089 17.9089
76000 17.9088 17.9088 17.9088
76200 17.9087 17.9087 17.9087
76400 17.9087 17.9087 17.9087
76600 17.9086 17.9086 17.9086
76800 17.9085 17.9085 17.9085
77000 17.9085 17.9085 17.9085
77200 17.9084 17.9084 17.9084
77400 17.9084 17.9084 17.9084
77600 17.9083 17.9083 17.9083
77800 17.9082 17.9082 17.9082
78000 17.9082 17.9082 17.9082
78200 17.9081 17.9081 17.9081
78400 17.908 17.908 17.908
78600 17.908 17.908 17.908
78800 17.9079 17.9079 17.9079
79000 17.9078 17.9078 17.9078
79200 17.9078 17.9078 17.9078
79400 17.9077 17.9077 17.9077
79600 17.9076 17.9076 17.9076
79800 17.9076 17.9076 17.9076
80000 17.9075 17.9075 17.9075
80200 17.9074 17.9074 17.9074
80400 17.9074 17.9074 17.9074
80600 17.9073 17.9073 17.9073
80800 17.9072 17.9072 17.9072
81000 17.9072 17.9072 17.9072
81200 17.9071 17.9071 17.9071
81400 17.907 17.907 17.907
81600 17.907 17.907 17.907
81800 17.9069 17.9069 17.9069
82000 17.9068 17.9068 17.9068
82200 17.9068 17.9068 17.9068
82400 17.9067 17.9067 17.9067
82600 17.9066 17.9066 17.9066
82800 17.9065 17.9065 17.9065
83000 17.9065 17.9065 17.9065
83200 17.9064 17.9064 17.9064
83400 17.9063 17.9063 17.9063
83600 17.9063 17.9063 17.9063
83800 17.9062 17.9062 17.9062
84000 17.9061 17.9061 17.9061
84200 17.9061 17.9061 17.9061
84400 17.906 17.906 17.906
84600 17.9059 17.9059 17.9059
84800 17.9059 17.9059 17.9059
85000 17.9058 17.9058 17.9058
85200 17.9057 17.9057 17.9057
85400 17.9057 17.9057 17.9057
85600 17.9056 17.9056 17.9056
85800 17.9055 17.9055 17.9055
86000 17.9055 17.9055 17.9055
86200 17.9054 17.9054 17.9054
86400 17.9053 17.9053 17.9053
86600 17.9052 17.9052 17.9052
86800 17.9052 17.9052 17.9052
87000 17.9051 17.9051 17.9051
87200 17.905 17.905 17.905
87400 17.905 17.905 17.905
87600 17.9049 17.9049 17.9049
87800 17.9048 17.9048 17.9048
88000 17.9048 17.9048 17.9048
88200 17.9047 17.9047 17.9047
88400 17.9046 17.9046 17.9046
88600 17.9045 17.9045 17.9045
88800 17.9045 17.9045 17.9045
89000 17.9044 17.9044 17.9044
89200 17.9043 17.9043 17.9043
89400 17.9043 17.9043 17.9043
89600 17.9042 17.9042 17.9042
89800 17.9041 17.9041 17.9041
90000 17.9041 17.9041 17.9041
90200 17.904 17.904 17.904
90400 17.9039 17.9039 17.9039
90600 17.9038 17.9038 17.9038
90800 17.9038 17.9038 17.9038
91000 17.9037 17.9037 17.9037
91200 17.9036 17.9036 17.9036
91400 17.9036 17.9036 17.9036
91600 17.9035 17.9035 17.9035
91800 17.9034 17.9034 17.9034
92000 17.9033 17.9033 17.9033
92200 17.9033 17.9033 17.9033
92400 17.9032 17.9032 17.9032
92600 17.9031 17.9031 17.9031
92800 17.9031 17.9031 17.9031
93000 17.903 17.903 17.903
93200 17.9029 17.9029 17.9029
93400 17.9029 17.9029 17.9029
93600 17.9028 17.9028 17.9028
93800 17.9027 17.9027 17.9027
94000 17.9026 17.9026 17.9026
94200 17.9026 17.9026 17.9026
94400 17.9025 17.9025 17.9025
94600 17.9024 17.9024 17.9024
94800 17.9024 17.9024 17.9024
95000 17.9023 17.9023 17.9023
95200 17.9022 17.9022 17.9022
95400 17.9021 17.9021 17.9021
95600 17.9021 17.9021 17.9021
95800 17.902 17.902 17.902
96000 17.9019 17.9019 17.9019
96200 17.9019 17.9019 17.9019
96400 17.9018 17.9018 17.9018
96600 17.9017 17.9017 17.9017
96800 17.9016 17.9016 17.9016
97000 17.9016 17.9016 17.9016
97200 17.9015 17.9015 17.9015
97400 17.9014 17.9014 17.9014
97600 17.9014 17.9014 17.9014
97800 17.9013 17.9013 17.9013
98000 17.9012 17.9012 17.9012
98200 17.9011 17.9011 17.9011
98400 17.9011 17.9011 17.9011
98600 17.901 17.901 17.901
98800 17.9009 17.9009 17.9009
99000 17.9009 17.9009 17.9009
99200 17.9008 17.9008 17.9008
99400 17.9007 17.9007 17.9007
99600 17.9006 17.9006 17.9006
99800 17.9006 17.9006 17.9006
100000 17.9005 17.9005 17.9005
100200 17.9004 17.9004 17.9004
100400 17.9004 17.9004 17.9004
100600 17.9003 17.9003 17.9003
100800 17.9002 17.9002 17.9002
101000 17.9001 17.9001 17.9001
101200 17.9001 17.9001 17.9001
101400 17.9 17.9 17.9
101600 17.8999 17.8999 17.8999
101800 17.8999 17.8999 17.8999
102000 17.8998 17.8998 17.8998
102200 17.8997 17.8997 17.8997
102400 17.8997 17.8997 17.8997
102600 17.8996 17.8996 17.8996
102800 17.8995 17.8995 17.8995
103000 17.8994 17.8994 17.8994
103200 17.8994 17.8994 17.8994
103400 17.8993 17.8993 17.8993
103600 17.8992 17.8992 17.8992
103800 17.8992 17.8992 17.8992
104000 17.8991 17.8991 17.8991
104200 17.899 17.899 17.899
104400 17.8989 17.8989 17.8989
104600 17.8989 17.8989 17.8989
104800 17.8988 17.8988 17.8988
105000 17.8987 17.8987 17.8987
105200 17.8987 17.8987 17.8987
105400 17.8986 17.8986 17.8986
105600 17.8985 17.8985 17.8985
105800 17.8984 17.8984 17.8984
106000 17.8984 17.8984 17.8984
106200 17.8983 17.8983 17.8983
106400 17.8982 17.8982 17.8982
106600 17.8982 17.8982 17.8982
106800 17.8981 17.8981 17.8981
107000 17.898 17.898 17.898
107200 17.898 17.898 17.898
107400 17.8979 17.8979 17.8979
107600 17.8978 17.8978 17.8978
107800 17.8977 17.8977 17.8977
108000 17.8977 17.8977 17.8977
108200 17.8976 17.8976 17.8976
108400 17.8975 17.8975 17.8975
108600 17.8975 17.8975 17.8975
108800 17.8974 17.8974 17.8974
109000 17.8973 17.8973 17.8973
109200 17.8973 17.8973 17.8973
109400 17.8972 17.8972 17.8972
109600 17.8971 17.8971 17.8971
109800 17.897 17.897 17.897
110000 17.897 17.897 17.897
110200 17.8969 17.8969 17.8969
110400 17.8968 17.8968 17.8968
110600 17.8968 17.8968 17.8968
110800 17.8967 17.8967 17.8967
111000 17.8966 17.8966 17.8966
111200 17.8966 17.8966 17.8966
111400 17.8965 17.8965 17.8965
111600 17.8964 17.8964 17.8964
111800 17.8964 17.8964 17.8964
112000 17.8963 17.8963 17.8963
112200 17.8962 17.8962 17.8962
112400 17.8962 17.8962 17.8962
112600 17.8961 17.8961 17.8961
112800 17.896 17.896 17.896
113000 17.8959 17.8959 17.8959
113200 17.8959 17.8959 17.8959
113400 17.8958 17.8958 17.8958
113600 17.8957 17.8957 17.8957
