# Time-averaged data for fix boxdump
# TimeStep v_lx_val v_ly_val v_lz_val
20000 17.9022 17.9022 17.9022
20200 17.9022 17.9022 17.9022
20400 17.9022 17.9022 17.9022
20600 17.9022 17.9022 17.9022
20800 17.9022 17.9022 17.9022
21000 17.9022 17.9022 17.9022
21200 17.9022 17.9022 17.9022
21400 17.9022 17.9022 17.9022
21600 17.9022 17.9022 17.9022
21800 17.9022 17.9022 17.9022
22000 17.9022 17.9022 17.9022
22200 17.9022 17.9022 17.9022
22400 17.9022 17.9022 17.9022
22600 17.9022 17.9022 17.9022
22800 17.9022 17.9022 17.9022
23000 17.9022 17.9022 17.9022
23200 17.9022 17.9022 17.9022
23400 17.9022 17.9022 17.9022
23600 17.9022 17.9022 17.9022
23800 17.9022 17.9022 17.9022
24000 17.9022 17.9022 17.9022
24200 17.9022 17.9022 17.9022
24400 17.9022 17.9022 17.9022
24600 17.9022 17.9022 17.9022
24800 17.9022 17.9022 17.9022
25000 17.9022 17.9022 17.9022
25200 17.9022 17.9022 17.9022
25400 17.9021 17.9021 17.9021
25600 17.9021 17.9021 17.9021
25800 17.9021 17.9021 17.9021
26000 17.9021 17.9021 17.9021
26200 17.9021 17.9021 17.9021
26400 17.9021 17.9021 17.9021
26600 17.9021 17.9021 17.9021
26800 17.9021 17.9021 17.9021
27000 17.9021 17.9021 17.9021
27200 17.9021 17.9021 17.9021
27400 17.9021 17.9021 17.9021
27600 17.9021 17.9021 17.9021
27800 17.9021 17.9021 17.9021
28000 17.902 17.902 17.902
28200 17.902 17.902 17.902
28400 17.902 17.902 17.902
28600 17.902 17.902 17.902
28800 17.902 17.902 17.902
29000 17.902 17.902 17.902
29200 17.902 17.902 17.902
29400 17.902 17.902 17.902
29600 17.902 17.902 17.902
29800 17.9019 17.9019 17.9019
30000 17.9019 17.9019 17.9019
30200 17.9019 17.9019 17.9019
30400 17.9019 17.9019 17.9019
30600 17.9019 17.9019 17.9019
30800 17.9019 17.9019 17.9019
31000 17.9019 17.9019 17.9019
31200 17.9019 17.9019 17.9019
31400 17.9018 17.9018 17.9018
31600 17.9018 17.9018 17.9018
31800 17.9018 17.9018 17.9018
32000 17.9018 17.9018 17.9018
32200 17.9018 17.9018 17.9018
32400 17.9018 17.9018 17.9018
32600 17.9018 17.9018 17.9018
32800 17.9018 17.9018 17.9018
33000 17.9017 17.9017 17.9017
33200 17.9017 17.9017 17.9017
33400 17.9017 17.9017 17.9017
33600 17.9017 17.9017 17.9017
33800 17.9017 17.9017 17.9017
34000 17.9017 17.9017 17.9017
34200 17.9016 17.9016 17.9016
34400 17.9016 17.9016 17.9016
34600 17.9016 17.9016 17.9016
34800 17.9016 17.9016 17.9016
35000 17.9016 17.9016 17.9016
35200 17.9016 17.9016 17.9016
35400 17.9015 17.9015 17.9015
35600 17.9015 17.9015 17.9015
35800 17.9015 17.9015 17.9015
36000 17.9015 17.9015 17.9015
36200 17.9015 17.9015 17.9015
36400 17.9014 17.9014 17.9014
36600 17.9014 17.9014 17.9014
36800 17.9014 17.9014 17.9014
37000 17.9014 17.9014 17.9014
37200 17.9014 17.9014 17.9014
37400 17.9013 17.9013 17.9013
37600 17.9013 17.9013 17.9013
37800 17.9013 17.9013 17.9013
38000 17.9013 17.9013 17.9013
38200 17.9013 17.9013 17.9013
38400 17.9012 17.9012 17.9012
38600 17.9012 17.9012 17.9012
38800 17.9012 17.9012 17.9012
39000 17.9012 17.9012 17.9012
39200 17.9011 17.9011 17.9011
39400 17.9011 17.9011 17.9011
39600 17.9011 17.9011 17.9011
39800 17.9011 17.9011 17.9011
40000 17.9011 17.9011 17.9011
40200 17.901 17.901 17.901
40400 17.901 17.901 17.901
40600 17.901 17.901 17.901
40800 17.901 17.901 17.901
41000 17.9009 17.9009 17.9009
41200 17.9009 17.9009 17.9009
41400 17.9009 17.9009 17.9009
41600 17.9009 17.9009 17.9009
41800 17.9008 17.9008 17.9008
42000 17.9008 17.9008 17.9008
42200 17.9008 17.9008 17.9008
42400 17.9008 17.9008 17.9008
42600 17.9007 17.9007 17.9007
42800 17.9007 17.9007 17.9007
43000 17.9007 17.9007 17.9007
43200 17.9007 17.9007 17.9007
43400 17.9006 17.9006 17.9006
43600 17.9006 17.9006 17.9006
43800 17.9006 17.9006 17.9006
44000 17.9005 17.9005 17.9005
44200 17.9005 17.9005 17.9005
44400 17.9005 17.9005 17.9005
44600 17.9005 17.9005 17.9005
44800 17.9004 17.9004 17.9004
45000 17.9004 17.9004 17.9004
45200 17.9004 17.9004 17.9004
45400 17.9003 17.9003 17.9003
45600 17.9003 17.9003 17.9003
45800 17.9003 17.9003 17.9003
46000 17.9003 17.9003 17.9003
46200 17.9002 17.9002 17.9002
46400 17.9002 17.9002 17.9002
46600 17.9002 17.9002 17.9002
46800 17.9001 17.9001 17.9001
47000 17.9001 17.9001 17.9001
47200 17.9001 17.9001 17.9001
47400 17.9 17.9 17.9
47600 17.9 17.9 17.9
47800 17.9 17.9 17.9
48000 17.9 17.9 17.9
48200 17.8999 17.8999 17.8999
48400 17.8999 17.8999 17.8999
48600 17.8999 17.8999 17.8999
48800 17.8998 17.8998 17.8998
49000 17.8998 17.8998 17.8998
49200 17.8998 17.8998 17.8998
49400 17.8997 17.8997 17.8997
49600 17.8997 17.8997 17.8997
49800 17.8997 17.8997 17.8997
50000 17.8996 17.8996 17.8996
50200 17.8996 17.8996 17.8996
50400 17.8996 17.8996 17.8996
50600 17.8995 17.8995 17.8995
50800 17.8995 17.8995 17.8995
51000 17.8995 17.8995 17.8995
51200 17.8994 17.8994 17.8994
51400 17.8994 17.8994 17.8994
51600 17.8993 17.8993 17.8993
51800 17.8993 17.8993 17.8993
52000 17.8993 17.8993 17.8993
52200 17.8992 17.8992 17.8992
52400 17.8992 17.8992 17.8992
52600 17.8992 17.8992 17.8992
52800 17.8991 17.8991 17.8991
53000 17.8991 17.8991 17.8991
53200 17.8991 17.8991 17.8991
53400 17.899 17.899 17.899
53600 17.899 17.899 17.899
53800 17.8989 17.8989 17.8989
54000 17.8989 17.8989 17.8989
54200 17.8989 17.8989 17.8989
54400 17.8988 17.8988 17.8988
54600 17.8988 17.8988 17.8988
54800 17.8988 17.8988 17.8988
55000 17.8987 17.8987 17.8987
55200 17.8987 17.8987 17.8987
55400 17.8986 17.8986 17.8986
55600 17.8986 17.8986 17.8986
55800 17.8986 17.8986 17.8986
56000 17.8985 17.8985 17.8985
56200 17.8985 17.8985 17.8985
56400 17.8984 17.8984 17.8984
56600 17.8984 17.8984 17.8984
56800 17.8984 17.8984 17.8984
57000 17.8983 17.8983 17.8983
57200 17.8983 17.8983 17.8983
57400 17.8983 17.8983 17.8983
57600 17.8982 17.8982 17.8982
57800 17.8982 17.8982 17.8982
58000 17.8981 17.8981 17.8981
58200 17.8981 17.8981 17.8981
58400 17.8981 17.8981 17.8981
58600 17.898 17.898 17.898
58800 17.898 17.898 17.898
59000 17.8979 17.8979 17.8979
59200 17.8979 17.8979 17.8979
59400 17.8978 17.8978 17.8978
59600 17.8978 17.8978 17.8978
59800 17.8978 17.8978 17.8978
60000 17.8977 17.8977 17.8977
60200 17.8977 17.8977 17.8977
60400 17.8976 17.8976 17.8976
60600 17.8976 17.8976 17.8976
60800 17.8976 17.8976 17.8976
61000 17.8975 17.8975 17.8975
61200 17.8975 17.8975 17.8975
61400 17.8974 17.8974 17.8974
61600 17.8974 17.8974 17.8974
61800 17.8973 17.8973 17.8973
62000 17.8973 17.8973 17.8973
62200 17.8973 17.8973 17.8973
62400 17.8972 17.8972 17.8972
62600 17.8972 17.8972 17.8972
62800 17.8971 17.8971 17.8971
63000 17.8971 17.8971 17.8971
63200 17.897 17.897 17.897
63400 17.897 17.897 17.897
63600 17.897 17.897 17.897
63800 17.8969 17.8969 17.8969
64000 17.8969 17.8969 17.8969
64200 17.8968 17.8968 17.8968
64400 17.8968 17.8968 17.8968
64600 17.8967 17.8967 17.8967
64800 17.8967 17.8967 17.8967
65000 17.8966 17.8966 17.8966
65200 17.8966 17.8966 17.8966
65400 17.8966 17.8966 17.8966
65600 17.8965 17.8965 17.8965
65800 17.8965 17.8965 17.8965
66000 17.8964 17.8964 17.8964
66200 17.8964 17.8964 17.8964
66400 17.8963 17.8963 17.8963
66600 17.8963 17.8963 17.8963
66800 17.8962 17.8962 17.8962
67000 17.8962 17.8962 17.8962
67200 17.8962 17.8962 17.8962
67400 17.8961 17.8961 17.8961
67600 17.8961 17.8961 17.8961
67800 17.896 17.896 17.896
68000 17.896 17.896 17.896
68200 17.8959 17.8959 17.8959
68400 17.8959 17.8959 17.8959
68600 17.8958 17.8958 17.8958
68800 17.8958 17.8958 17.8958
69000 17.8957 17.8957 17.8957
69200 17.8957 17.8957 17.8957
69400 17.8957 17.8957 17.8957
69600 17.8956 17.8956 17.8956
69800 17.8956 17.8956 17.8956
70000 17.8955 17.8955 17.8955
70200 17.8955 17.8955 17.8955
70400 17.8954 17.8954 17.8954
70600 17.8954 17.8954 17.8954
70800 17.8953 17.8953 17.8953
71000 17.8953 17.8953 17.8953
71200 17.8952 17.8952 17.8952
71400 17.8952 17.8952 17.8952
71600 17.8951 17.8951 17.8951
71800 17.8951 17.8951 17.8951
72000 17.895 17.895 17.895
72200 17.895 17.895 17.895
72400 17.8949 17.8949 17.8949
72600 17.8949 17.8949 17.8949
72800 17.8949 17.8949 17.8949
73000 17.8948 17.8948 17.8948
73200 17.8948 17.8948 17.8948
73400 17.8947 17.8947 17.8947
73600 17.8947 17.8947 17.8947
73800 17.8946 17.8946 17.8946
74000 17.8946 17.8946 17.8946
74200 17.8945 17.8945 17.8945
74400 17.8945 17.8945 17.8945
74600 17.8944 17.8944 17.8944
74800 17.8944 17.8944 17.8944
75000 17.8943 17.8943 17.8943
75200 17.8943 17.8943 17.8943
75400 17.8942 17.8942 17.8942
