# Time-averaged data for fix boxdump
# TimeStep v_lx_val v_ly_val v_lz_val
20000 17.9091 17.9091 17.9091
20200 17.9091 17.9091 17.9091
20400 17.9091 17.9091 17.9091
20600 17.9091 17.9091 17.9091
20800 17.9091 17.9091 17.9091
21000 17.9091 17.9091 17.9091
21200 17.9091 17.9091 17.9091
21400 17.9091 17.9091 17.9091
21600 17.9091 17.9091 17.9091
21800 17.9091 17.9091 17.9091
22000 17.9091 17.9091 17.9091
22200 17.9091 17.9091 17.9091
22400 17.9091 17.9091 17.9091
22600 17.9091 17.9091 17.9091
22800 17.9091 17.9091 17.9091
23000 17.9091 17.9091 17.9091
23200 17.9091 17.9091 17.9091
23400 17.9091 17.9091 17.9091
23600 17.9091 17.9091 17.9091
23800 17.9091 17.9091 17.9091
24000 17.9091 17.9091 17.9091
24200 17.9091 17.9091 17.9091
24400 17.9091 17.9091 17.9091
24600 17.9091 17.9091 17.9091
24800 17.909 17.909 17.909
25000 17.909 17.909 17.909
25200 17.909 17.909 17.909
25400 17.909 17.909 17.909
25600 17.909 17.909 17.909
25800 17.909 17.909 17.909
26000 17.909 17.909 17.909
26200 17.909 17.909 17.909
26400 17.909 17.909 17.909
26600 17.909 17.909 17.909
26800 17.909 17.909 17.909
27000 17.909 17.909 17.909
27200 17.909 17.909 17.909
27400 17.909 17.909 17.909
27600 17.9089 17.9089 17.9089
27800 17.9089 17.9089 17.9089
28000 17.9089 17.9089 17.9089
28200 17.9089 17.9089 17.9089
28400 17.9089 17.9089 17.9089
28600 17.9089 17.9089 17.9089
28800 17.9089 17.9089 17.9089
29000 17.9089 17.9089 17.9089
29200 17.9089 17.9089 17.9089
29400 17.9088 17.9088 17.9088
29600 17.9088 17.9088 17.9088
29800 17.9088 17.9088 17.9088
30000 17.9088 17.9088 17.9088
30200 17.9088 17.9088 17.9088
30400 17.9088 17.9088 17.9088
30600 17.9088 17.9088 17.9088
30800 17.9088 17.9088 17.9088
31000 17.9087 17.9087 17.9087
31200 17.9087 17.9087 17.9087
31400 17.9087 17.9087 17.9087
31600 17.9087 17.9087 17.9087
31800 17.9087 17.9087 17.9087
32000 17.9087 17.9087 17.9087
32200 17.9087 17.9087 17.9087
32400 17.9087 17.9087 17.9087
32600 17.9086 17.9086 17.9086
32800 17.9086 17.9086 17.9086
33000 17.9086 17.9086 17.9086
33200 17.9086 17.9086 17.9086
