# Time-averaged data for fix boxdump
# TimeStep v_lx_val v_ly_val v_lz_val
20000 21.1886 21.1886 21.1886
20200 21.1886 21.1886 21.1886
20400 21.1886 21.1886 21.1886
20600 21.1886 21.1886 21.1886
20800 21.1886 21.1886 21.1886
21000 21.1886 21.1886 21.1886
21200 21.1886 21.1886 21.1886
21400 21.1886 21.1886 21.1886
21600 21.1886 21.1886 21.1886
21800 21.1886 21.1886 21.1886
22000 21.1886 21.1886 21.1886
22200 21.1886 21.1886 21.1886
22400 21.1886 21.1886 21.1886
22600 21.1886 21.1886 21.1886
22800 21.1886 21.1886 21.1886
23000 21.1886 21.1886 21.1886
23200 21.1886 21.1886 21.1886
23400 21.1886 21.1886 21.1886
23600 21.1886 21.1886 21.1886
23800 21.1886 21.1886 21.1886
24000 21.1886 21.1886 21.1886
24200 21.1886 21.1886 21.1886
24400 21.1886 21.1886 21.1886
24600 21.1886 21.1886 21.1886
24800 21.1886 21.1886 21.1886
25000 21.1886 21.1886 21.1886
25200 21.1886 21.1886 21.1886
25400 21.1886 21.1886 21.1886
25600 21.1886 21.1886 21.1886
25800 21.1886 21.1886 21.1886
26000 21.1886 21.1886 21.1886
26200 21.1886 21.1886 21.1886
26400 21.1886 21.1886 21.1886
26600 21.1886 21.1886 21.1886
26800 21.1886 21.1886 21.1886
27000 21.1886 21.1886 21.1886
27200 21.1886 21.1886 21.1886
27400 21.1886 21.1886 21.1886
27600 21.1886 21.1886 21.1886
27800 21.1886 21.1886 21.1886
28000 21.1886 21.1886 21.1886
28200 21.1886 21.1886 21.1886
28400 21.1885 21.1885 21.1885
28600 21.1885 21.1885 21.1885
28800 21.1885 21.1885 21.1885
29000 21.1885 21.1885 21.1885
29200 21.1885 21.1885 21.1885
29400 21.1885 21.1885 21.1885
29600 21.1885 21.1885 21.1885
29800 21.1885 21.1885 21.1885
30000 21.1885 21.1885 21.1885
30200 21.1885 21.1885 21.1885
30400 21.1885 21.1885 21.1885
30600 21.1885 21.1885 21.1885
30800 21.1885 21.1885 21.1885
31000 21.1885 21.1885 21.1885
31200 21.1885 21.1885 21.1885
31400 21.1885 21.1885 21.1885
31600 21.1885 21.1885 21.1885
31800 21.1885 21.1885 21.1885
32000 21.1885 21.1885 21.1885
32200 21.1885 21.1885 21.1885
32400 21.1885 21.1885 21.1885
32600 21.1885 21.1885 21.1885
32800 21.1884 21.1884 21.1884
33000 21.1884 21.1884 21.1884
33200 21.1884 21.1884 21.1884
33400 21.1884 21.1884 21.1884
33600 21.1884 21.1884 21.1884
33800 21.1884 21.1884 21.1884
34000 21.1884 21.1884 21.1884
34200 21.1884 21.1884 21.1884
34400 21.1884 21.1884 21.1884
34600 21.1884 21.1884 21.1884
34800 21.1884 21.1884 21.1884
35000 21.1884 21.1884 21.1884
35200 21.1884 21.1884 21.1884
35400 21.1884 21.1884 21.1884
35600 21.1884 21.1884 21.1884
35800 21.1883 21.1883 21.1883
36000 21.1883 21.1883 21.1883
36200 21.1883 21.1883 21.1883
36400 21.1883 21.1883 21.1883
36600 21.1883 21.1883 21.1883
36800 21.1883 21.1883 21.1883
37000 21.1883 21.1883 21.1883
37200 21.1883 21.1883 21.1883
37400 21.1883 21.1883 21.1883
37600 21.1883 21.1883 21.1883
37800 21.1883 21.1883 21.1883
38000 21.1883 21.1883 21.1883
38200 21.1883 21.1883 21.1883
38400 21.1883 21.1883 21.1883
38600 21.1882 21.1882 21.1882
38800 21.1882 21.1882 21.1882
39000 21.1882 21.1882 21.1882
39200 21.1882 21.1882 21.1882
39400 21.1882 21.1882 21.1882
39600 21.1882 21.1882 21.1882
39800 21.1882 21.1882 21.1882
40000 21.1882 21.1882 21.1882
40200 21.1882 21.1882 21.1882
40400 21.1882 21.1882 21.1882
40600 21.1882 21.1882 21.1882
40800 21.1881 21.1881 21.1881
41000 21.1881 21.1881 21.1881
41200 21.1881 21.1881 21.1881
41400 21.1881 21.1881 21.1881
41600 21.1881 21.1881 21.1881
41800 21.1881 21.1881 21.1881
42000 21.1881 21.1881 21.1881
42200 21.1881 21.1881 21.1881
42400 21.1881 21.1881 21.1881
42600 21.1881 21.1881 21.1881
42800 21.1881 21.1881 21.1881
43000 21.188 21.188 21.188
43200 21.188 21.188 21.188
43400 21.188 21.188 21.188
43600 21.188 21.188 21.188
43800 21.188 21.188 21.188
44000 21.188 21.188 21.188
44200 21.188 21.188 21.188
44400 21.188 21.188 21.188
44600 21.188 21.188 21.188
44800 21.1879 21.1879 21.1879
45000 21.1879 21.1879 21.1879
45200 21.1879 21.1879 21.1879
45400 21.1879 21.1879 21.1879
45600 21.1879 21.1879 21.1879
45800 21.1879 21.1879 21.1879
46000 21.1879 21.1879 21.1879
46200 21.1879 21.1879 21.1879
46400 21.1879 21.1879 21.1879
46600 21.1878 21.1878 21.1878
46800 21.1878 21.1878 21.1878
47000 21.1878 21.1878 21.1878
47200 21.1878 21.1878 21.1878
47400 21.1878 21.1878 21.1878
47600 21.1878 21.1878 21.1878
47800 21.1878 21.1878 21.1878
48000 21.1878 21.1878 21.1878
48200 21.1878 21.1878 21.1878
48400 21.1877 21.1877 21.1877
48600 21.1877 21.1877 21.1877
48800 21.1877 21.1877 21.1877
49000 21.1877 21.1877 21.1877
49200 21.1877 21.1877 21.1877
49400 21.1877 21.1877 21.1877
49600 21.1877 21.1877 21.1877
49800 21.1877 21.1877 21.1877
50000 21.1876 21.1876 21.1876
50200 21.1876 21.1876 21.1876
50400 21.1876 21.1876 21.1876
50600 21.1876 21.1876 21.1876
50800 21.1876 21.1876 21.1876
51000 21.1876 21.1876 21.1876
51200 21.1876 21.1876 21.1876
51400 21.1876 21.1876 21.1876
51600 21.1875 21.1875 21.1875
51800 21.1875 21.1875 21.1875
52000 21.1875 21.1875 21.1875
52200 21.1875 21.1875 21.1875
52400 21.1875 21.1875 21.1875
52600 21.1875 21.1875 21.1875
52800 21.1875 21.1875 21.1875
53000 21.1874 21.1874 21.1874
53200 21.1874 21.1874 21.1874
53400 21.1874 21.1874 21.1874
53600 21.1874 21.1874 21.1874
53800 21.1874 21.1874 21.1874
54000 21.1874 21.1874 21.1874
54200 21.1874 21.1874 21.1874
54400 21.1873 21.1873 21.1873
54600 21.1873 21.1873 21.1873
54800 21.1873 21.1873 21.1873
55000 21.1873 21.1873 21.1873
55200 21.1873 21.1873 21.1873
55400 21.1873 21.1873 21.1873
55600 21.1873 21.1873 21.1873
55800 21.1872 21.1872 21.1872
56000 21.1872 21.1872 21.1872
56200 21.1872 21.1872 21.1872
56400 21.1872 21.1872 21.1872
56600 21.1872 21.1872 21.1872
56800 21.1872 21.1872 21.1872
57000 21.1872 21.1872 21.1872
57200 21.1871 21.1871 21.1871
57400 21.1871 21.1871 21.1871
57600 21.1871 21.1871 21.1871
57800 21.1871 21.1871 21.1871
58000 21.1871 21.1871 21.1871
58200 21.1871 21.1871 21.1871
58400 21.187 21.187 21.187
58600 21.187 21.187 21.187
58800 21.187 21.187 21.187
59000 21.187 21.187 21.187
59200 21.187 21.187 21.187
59400 21.187 21.187 21.187
59600 21.187 21.187 21.187
59800 21.1869 21.1869 21.1869
60000 21.1869 21.1869 21.1869
60200 21.1869 21.1869 21.1869
60400 21.1869 21.1869 21.1869
60600 21.1869 21.1869 21.1869
60800 21.1869 21.1869 21.1869
61000 21.1868 21.1868 21.1868
61200 21.1868 21.1868 21.1868
61400 21.1868 21.1868 21.1868
61600 21.1868 21.1868 21.1868
61800 21.1868 21.1868 21.1868
62000 21.1868 21.1868 21.1868
62200 21.1867 21.1867 21.1867
62400 21.1867 21.1867 21.1867
62600 21.1867 21.1867 21.1867
62800 21.1867 21.1867 21.1867
63000 21.1867 21.1867 21.1867
63200 21.1867 21.1867 21.1867
63400 21.1866 21.1866 21.1866
63600 21.1866 21.1866 21.1866
63800 21.1866 21.1866 21.1866
64000 21.1866 21.1866 21.1866
64200 21.1866 21.1866 21.1866
64400 21.1866 21.1866 21.1866
64600 21.1865 21.1865 21.1865
64800 21.1865 21.1865 21.1865
65000 21.1865 21.1865 21.1865
65200 21.1865 21.1865 21.1865
65400 21.1865 21.1865 21.1865
65600 21.1865 21.1865 21.1865
65800 21.1864 21.1864 21.1864
66000 21.1864 21.1864 21.1864
66200 21.1864 21.1864 21.1864
66400 21.1864 21.1864 21.1864
66600 21.1864 21.1864 21.1864
66800 21.1863 21.1863 21.1863
67000 21.1863 21.1863 21.1863
67200 21.1863 21.1863 21.1863
67400 21.1863 21.1863 21.1863
67600 21.1863 21.1863 21.1863
67800 21.1863 21.1863 21.1863
68000 21.1862 21.1862 21.1862
68200 21.1862 21.1862 21.1862
68400 21.1862 21.1862 21.1862
68600 21.1862 21.1862 21.1862
68800 21.1862 21.1862 21.1862
69000 21.1861 21.1861 21.1861
69200 21.1861 21.1861 21.1861
69400 21.1861 21.1861 21.1861
69600 21.1861 21.1861 21.1861
69800 21.1861 21.1861 21.1861
70000 21.186 21.186 21.186
70200 21.186 21.186 21.186
70400 21.186 21.186 21.186
70600 21.186 21.186 21.186
70800 21.186 21.186 21.186
71000 21.1859 21.1859 21.1859
71200 21.1859 21.1859 21.1859
71400 21.1859 21.1859 21.1859
71600 21.1859 21.1859 21.1859
71800 21.1859 21.1859 21.1859
72000 21.1858 21.1858 21.1858
72200 21.1858 21.1858 21.1858
72400 21.1858 21.1858 21.1858
72600 21.1858 21.1858 21.1858
72800 21.1858 21.1858 21.1858
73000 21.1858 21.1858 21.1858
73200 21.1857 21.1857 21.1857
73400 21.1857 21.1857 21.1857
73600 21.1857 21.1857 21.1857
73800 21.1857 21.1857 21.1857
74000 21.1857 21.1857 21.1857
74200 21.1856 21.1856 21.1856
74400 21.1856 21.1856 21.1856
74600 21.1856 21.1856 21.1856
74800 21.1856 21.1856 21.1856
75000 21.1855 21.1855 21.1855
75200 21.1855 21.1855 21.1855
75400 21.1855 21.1855 21.1855
75600 21.1855 21.1855 21.1855
75800 21.1855 21.1855 21.1855
76000 21.1854 21.1854 21.1854
76200 21.1854 21.1854 21.1854
76400 21.1854 21.1854 21.1854
76600 21.1854 21.1854 21.1854
76800 21.1854 21.1854 21.1854
77000 21.1853 21.1853 21.1853
77200 21.1853 21.1853 21.1853
77400 21.1853 21.1853 21.1853
77600 21.1853 21.1853 21.1853
77800 21.1853 21.1853 21.1853
78000 21.1852 21.1852 21.1852
78200 21.1852 21.1852 21.1852
78400 21.1852 21.1852 21.1852
78600 21.1852 21.1852 21.1852
78800 21.1852 21.1852 21.1852
79000 21.1851 21.1851 21.1851
79200 21.1851 21.1851 21.1851
79400 21.1851 21.1851 21.1851
79600 21.1851 21.1851 21.1851
79800 21.185 21.185 21.185
80000 21.185 21.185 21.185
80200 21.185 21.185 21.185
80400 21.185 21.185 21.185
80600 21.185 21.185 21.185
80800 21.1849 21.1849 21.1849
81000 21.1849 21.1849 21.1849
81200 21.1849 21.1849 21.1849
81400 21.1849 21.1849 21.1849
81600 21.1849 21.1849 21.1849
81800 21.1848 21.1848 21.1848
82000 21.1848 21.1848 21.1848
82200 21.1848 21.1848 21.1848
82400 21.1848 21.1848 21.1848
82600 21.1847 21.1847 21.1847
82800 21.1847 21.1847 21.1847
83000 21.1847 21.1847 21.1847
83200 21.1847 21.1847 21.1847
83400 21.1847 21.1847 21.1847
83600 21.1846 21.1846 21.1846
83800 21.1846 21.1846 21.1846
84000 21.1846 21.1846 21.1846
84200 21.1846 21.1846 21.1846
84400 21.1845 21.1845 21.1845
84600 21.1845 21.1845 21.1845
84800 21.1845 21.1845 21.1845
85000 21.1845 21.1845 21.1845
