# Time-averaged data for fix boxdump
# TimeStep v_lx_val v_ly_val v_lz_val
100000 18.0625 18.0625 18.0625
101000 18.082 18.082 18.082
102000 18.0635 18.0635 18.0635
103000 18.0615 18.0615 18.0615
104000 18.056 18.056 18.056
105000 18.1111 18.1111 18.1111
106000 18.0816 18.0816 18.0816
107000 18.0481 18.0481 18.0481
108000 18.0932 18.0932 18.0932
109000 18.0683 18.0683 18.0683
110000 18.029 18.029 18.029
111000 18.1047 18.1047 18.1047
112000 18.0941 18.0941 18.0941
113000 18.0818 18.0818 18.0818
114000 18.0862 18.0862 18.0862
115000 18.08 18.08 18.08
116000 18.0647 18.0647 18.0647
117000 18.0721 18.0721 18.0721
118000 18.0678 18.0678 18.0678
119000 18.075 18.075 18.075
120000 18.0942 18.0942 18.0942
121000 18.0584 18.0584 18.0584
122000 18.0569 18.0569 18.0569
123000 18.1147 18.1147 18.1147
124000 18.0787 18.0787 18.0787
125000 18.0575 18.0575 18.0575
126000 18.086 18.086 18.086
127000 18.0954 18.0954 18.0954
128000 18.0803 18.0803 18.0803
129000 18.088 18.088 18.088
130000 18.0895 18.0895 18.0895
131000 18.0889 18.0889 18.0889
132000 18.0796 18.0796 18.0796
133000 18.1161 18.1161 18.1161
134000 18.0966 18.0966 18.0966
135000 18.0611 18.0611 18.0611
136000 18.08 18.08 18.08
137000 18.1071 18.1071 18.1071
138000 18.0923 18.0923 18.0923
139000 18.0689 18.0689 18.0689
140000 18.0896 18.0896 18.0896
141000 18.1021 18.1021 18.1021
142000 18.0444 18.0444 18.0444
143000 18.0753 18.0753 18.0753
144000 18.1123 18.1123 18.1123
145000 18.0661 18.0661 18.0661
146000 18.0617 18.0617 18.0617
147000 18.123 18.123 18.123
148000 18.0727 18.0727 18.0727
149000 18.1012 18.1012 18.1012
150000 18.0749 18.0749 18.0749
151000 18.071 18.071 18.071
152000 18.0827 18.0827 18.0827
153000 18.0916 18.0916 18.0916
154000 18.0638 18.0638 18.0638
155000 18.0829 18.0829 18.0829
156000 18.1191 18.1191 18.1191
157000 18.0592 18.0592 18.0592
158000 18.0724 18.0724 18.0724
159000 18.099 18.099 18.099
160000 18.0812 18.0812 18.0812
161000 18.0768 18.0768 18.0768
162000 18.0945 18.0945 18.0945
163000 18.0754 18.0754 18.0754
164000 18.0545 18.0545 18.0545
165000 18.0807 18.0807 18.0807
166000 18.0665 18.0665 18.0665
167000 18.0632 18.0632 18.0632
168000 18.1313 18.1313 18.1313
169000 18.0975 18.0975 18.0975
170000 18.0752 18.0752 18.0752
171000 18.0623 18.0623 18.0623
172000 18.0764 18.0764 18.0764
173000 18.0278 18.0278 18.0278
174000 18.0824 18.0824 18.0824
175000 18.069 18.069 18.069
176000 18.0907 18.0907 18.0907
177000 18.0736 18.0736 18.0736
178000 18.0577 18.0577 18.0577
179000 18.0851 18.0851 18.0851
180000 18.0976 18.0976 18.0976
181000 18.0265 18.0265 18.0265
182000 18.0761 18.0761 18.0761
183000 18.0598 18.0598 18.0598
184000 18.0344 18.0344 18.0344
185000 18.0883 18.0883 18.0883
186000 18.0931 18.0931 18.0931
187000 18.0698 18.0698 18.0698
188000 18.037 18.037 18.037
189000 18.1027 18.1027 18.1027
190000 18.0961 18.0961 18.0961
191000 18.0412 18.0412 18.0412
192000 18.0824 18.0824 18.0824
193000 18.0883 18.0883 18.0883
194000 18.0462 18.0462 18.0462
195000 18.035 18.035 18.035
196000 18.0924 18.0924 18.0924
197000 18.066 18.066 18.066
198000 18.06 18.06 18.06
199000 18.0582 18.0582 18.0582
200000 18.0692 18.0692 18.0692
201000 18.0537 18.0537 18.0537
202000 18.0656 18.0656 18.0656
203000 18.0825 18.0825 18.0825
204000 18.0681 18.0681 18.0681
205000 18.0768 18.0768 18.0768
206000 18.0648 18.0648 18.0648
207000 18.0867 18.0867 18.0867
208000 18.0671 18.0671 18.0671
209000 18.0154 18.0154 18.0154
210000 18.1358 18.1358 18.1358
211000 18.0863 18.0863 18.0863
212000 18.0297 18.0297 18.0297
213000 18.0673 18.0673 18.0673
214000 18.0816 18.0816 18.0816
215000 18.0718 18.0718 18.0718
216000 18.0631 18.0631 18.0631
217000 18.1002 18.1002 18.1002
218000 18.0735 18.0735 18.0735
219000 18.0566 18.0566 18.0566
220000 18.1101 18.1101 18.1101
221000 18.0217 18.0217 18.0217
222000 18.0471 18.0471 18.0471
223000 18.0882 18.0882 18.0882
224000 18.0846 18.0846 18.0846
225000 18.0468 18.0468 18.0468
226000 18.0785 18.0785 18.0785
227000 18.0588 18.0588 18.0588
228000 18.0586 18.0586 18.0586
229000 18.0676 18.0676 18.0676
230000 18.0978 18.0978 18.0978
231000 18.0545 18.0545 18.0545
232000 18.0066 18.0066 18.0066
233000 18.1109 18.1109 18.1109
234000 18.0788 18.0788 18.0788
235000 18.0594 18.0594 18.0594
236000 18.0787 18.0787 18.0787
237000 18.065 18.065 18.065
238000 18.0688 18.0688 18.0688
239000 18.0657 18.0657 18.0657
240000 18.0661 18.0661 18.0661
241000 18.0629 18.0629 18.0629
242000 18.0637 18.0637 18.0637
243000 18.0544 18.0544 18.0544
244000 18.0722 18.0722 18.0722
245000 18.1017 18.1017 18.1017
246000 18.0487 18.0487 18.0487
247000 18.0381 18.0381 18.0381
248000 18.0967 18.0967 18.0967
249000 18.0786 18.0786 18.0786
250000 18.0597 18.0597 18.0597
251000 18.0766 18.0766 18.0766
252000 18.072 18.072 18.072
253000 18.0307 18.0307 18.0307
254000 18.0539 18.0539 18.0539
255000 18.121 18.121 18.121
256000 18.0683 18.0683 18.0683
257000 18.0238 18.0238 18.0238
258000 18.0779 18.0779 18.0779
259000 18.0701 18.0701 18.0701
260000 18.0734 18.0734 18.0734
261000 18.08 18.08 18.08
262000 18.0636 18.0636 18.0636
263000 18.09 18.09 18.09
264000 18.0458 18.0458 18.0458
265000 18.0387 18.0387 18.0387
266000 18.0846 18.0846 18.0846
267000 18.072 18.072 18.072
268000 18.0379 18.0379 18.0379
269000 18.1079 18.1079 18.1079
270000 18.0547 18.0547 18.0547
271000 18.0432 18.0432 18.0432
272000 18.0726 18.0726 18.0726
273000 18.097 18.097 18.097
274000 18.0659 18.0659 18.0659
275000 18.0779 18.0779 18.0779
276000 18.0997 18.0997 18.0997
277000 18.059 18.059 18.059
278000 18.0678 18.0678 18.0678
279000 18.0675 18.0675 18.0675
280000 18.088 18.088 18.088
281000 18.0566 18.0566 18.0566
282000 18.0785 18.0785 18.0785
283000 18.0696 18.0696 18.0696
284000 18.0565 18.0565 18.0565
285000 18.0667 18.0667 18.0667
286000 18.0718 18.0718 18.0718
287000 18.0964 18.0964 18.0964
288000 18.023 18.023 18.023
289000 18.0921 18.0921 18.0921
290000 18.1029 18.1029 18.1029
291000 18.0674 18.0674 18.0674
292000 18.0555 18.0555 18.0555
293000 18.0771 18.0771 18.0771
294000 18.102 18.102 18.102
295000 18.0473 18.0473 18.0473
296000 18.0681 18.0681 18.0681
297000 18.0939 18.0939 18.0939
298000 18.081 18.081 18.081
299000 18.0603 18.0603 18.0603
300000 18.0409 18.0409 18.0409
301000 18.1277 18.1277 18.1277
302000 18.0973 18.0973 18.0973
303000 18.0507 18.0507 18.0507
304000 18.0541 18.0541 18.0541
305000 18.0359 18.0359 18.0359
306000 18.0814 18.0814 18.0814
307000 18.0641 18.0641 18.0641
308000 18.0259 18.0259 18.0259
309000 18.0819 18.0819 18.0819
310000 18.0788 18.0788 18.0788
311000 18.0643 18.0643 18.0643
312000 18.0907 18.0907 18.0907
313000 18.0661 18.0661 18.0661
314000 18.0455 18.0455 18.0455
315000 18.0883 18.0883 18.0883
316000 18.0657 18.0657 18.0657
317000 18.0382 18.0382 18.0382
318000 18.05 18.05 18.05
319000 18.0916 18.0916 18.0916
320000 18.0664 18.0664 18.0664
321000 18.0397 18.0397 18.0397
322000 18.0783 18.0783 18.0783
323000 18.0631 18.0631 18.0631
324000 18.0522 18.0522 18.0522
325000 18.0777 18.0777 18.0777
326000 18.059 18.059 18.059
327000 18.0644 18.0644 18.0644
328000 18.0557 18.0557 18.0557
329000 18.0658 18.0658 18.0658
