# Time-averaged data for fix boxdump
# TimeStep v_lx_val v_ly_val v_lz_val
100000 17.9997 17.9997 17.9997
101000 17.9952 17.9952 17.9952
102000 17.9764 17.9764 17.9764
103000 17.9553 17.9553 17.9553
104000 17.9904 17.9904 17.9904
105000 18.0353 18.0353 18.0353
106000 17.9978 17.9978 17.9978
107000 17.9537 17.9537 17.9537
108000 17.997 17.997 17.997
109000 18.0074 18.0074 18.0074
110000 17.9962 17.9962 17.9962
111000 17.9849 17.9849 17.9849
112000 17.9822 17.9822 17.9822
113000 17.9685 17.9685 17.9685
114000 18.001 18.001 18.001
115000 17.9679 17.9679 17.9679
116000 17.9754 17.9754 17.9754
117000 18.0079 18.0079 18.0079
118000 18.001 18.001 18.001
119000 17.9942 17.9942 17.9942
120000 18.0164 18.0164 18.0164
121000 17.989 17.989 17.989
122000 17.99 17.99 17.99
123000 17.9753 17.9753 17.9753
124000 17.9953 17.9953 17.9953
125000 18.0177 18.0177 18.0177
126000 18.0196 18.0196 18.0196
127000 17.984 17.984 17.984
128000 17.9954 17.9954 17.9954
129000 18.0019 18.0019 18.0019
130000 18.0068 18.0068 18.0068
131000 18.0068 18.0068 18.0068
132000 18.0014 18.0014 18.0014
133000 17.9995 17.9995 17.9995
134000 18.001 18.001 18.001
135000 17.9888 17.9888 17.9888
136000 17.9779 17.9779 17.9779
137000 18.0025 18.0025 18.0025
138000 18.0001 18.0001 18.0001
139000 18.004 18.004 18.004
140000 17.9983 17.9983 17.9983
141000 17.9814 17.9814 17.9814
142000 17.9787 17.9787 17.9787
143000 18.0084 18.0084 18.0084
144000 18.0143 18.0143 18.0143
145000 17.9751 17.9751 17.9751
146000 17.9721 17.9721 17.9721
147000 18.025 18.025 18.025
148000 17.9974 17.9974 17.9974
149000 17.9601 17.9601 17.9601
150000 17.9759 17.9759 17.9759
151000 18.0324 18.0324 18.0324
152000 17.9795 17.9795 17.9795
153000 17.9819 17.9819 17.9819
154000 17.9771 17.9771 17.9771
155000 18.0125 18.0125 18.0125
156000 18.012 18.012 18.012
157000 17.9806 17.9806 17.9806
158000 17.9842 17.9842 17.9842
159000 17.9959 17.9959 17.9959
160000 17.9976 17.9976 17.9976
161000 17.9732 17.9732 17.9732
162000 17.9981 17.9981 17.9981
163000 18.001 18.001 18.001
164000 17.9938 17.9938 17.9938
165000 18.0217 18.0217 18.0217
166000 17.9988 17.9988 17.9988
167000 17.9612 17.9612 17.9612
168000 17.9771 17.9771 17.9771
169000 17.9872 17.9872 17.9872
170000 17.9894 17.9894 17.9894
171000 18.01 18.01 18.01
172000 17.9983 17.9983 17.9983
173000 18.0069 18.0069 18.0069
174000 17.9888 17.9888 17.9888
175000 17.9643 17.9643 17.9643
176000 18.0034 18.0034 18.0034
177000 18.0089 18.0089 18.0089
178000 17.9858 17.9858 17.9858
179000 17.9796 17.9796 17.9796
180000 17.9991 17.9991 17.9991
181000 17.9997 17.9997 17.9997
182000 17.9756 17.9756 17.9756
183000 17.9968 17.9968 17.9968
184000 18.0235 18.0235 18.0235
185000 17.9912 17.9912 17.9912
186000 17.961 17.961 17.961
187000 17.9716 17.9716 17.9716
188000 18.0101 18.0101 18.0101
189000 18.0079 18.0079 18.0079
190000 17.9719 17.9719 17.9719
191000 17.9949 17.9949 17.9949
192000 18.0034 18.0034 18.0034
193000 17.9663 17.9663 17.9663
194000 17.9921 17.9921 17.9921
195000 18.0376 18.0376 18.0376
196000 18.023 18.023 18.023
197000 17.9665 17.9665 17.9665
198000 18.0152 18.0152 18.0152
199000 18.0052 18.0052 18.0052
200000 17.9746 17.9746 17.9746
201000 18.0028 18.0028 18.0028
202000 18.0084 18.0084 18.0084
203000 17.9852 17.9852 17.9852
204000 17.9762 17.9762 17.9762
205000 17.9792 17.9792 17.9792
206000 18.0079 18.0079 18.0079
207000 17.9942 17.9942 17.9942
208000 17.9814 17.9814 17.9814
209000 17.9958 17.9958 17.9958
210000 17.9999 17.9999 17.9999
211000 17.9996 17.9996 17.9996
212000 17.9992 17.9992 17.9992
213000 17.9846 17.9846 17.9846
214000 17.9683 17.9683 17.9683
215000 17.9778 17.9778 17.9778
216000 18.0143 18.0143 18.0143
217000 17.991 17.991 17.991
218000 17.9863 17.9863 17.9863
